avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240919 11:30:01,41401,,17.7398,,0.3975,233.804,330.21,75.6731,226.255
20240919 11:31:01,41461,,18.001,,0.135,231.716,325.865,62.9566,101.684
20240919 11:32:01,41521,,16.7892,,0.229,234.475,324.631,72.156,101.346
20240919 11:33:01,41581,,17.2305,,0.175833,232.098,323.219,68.0187,98.9514
20240919 11:34:01,41641,,18.019,,0.314333,241.972,340.822,76.6895,162.616
20240919 11:35:01,41701,,17.238,,0.229167,235.574,328.381,73.4683,119.689
20240919 11:36:01,41761,,17.0692,,0.165167,227.164,312.657,68.4005,108.991
20240919 11:37:01,41821,,16.5007,,0.334833,227.927,319.241,79.5238,122.35
20240919 11:38:01,41881,,17.0102,,0.402167,230.084,313.805,76.4069,141.883
20240919 11:39:01,41941,,18.0698,,0.265,227.81,311.939,76.7419,171.018
20240919 11:40:01,42001,,17.8507,,0.455333,224.086,302.969,84.8583,178.898
20240919 11:41:01,42061,,17.4003,,0.0756667,225.196,303.086,58.4815,82.3095
20240919 11:42:01,42121,,15.3907,,0.301333,229.468,299.226,74.0292,121.675
20240919 11:43:01,42181,,15.1,,0.883833,232.885,311.883,81.0115,254.334
20240919 11:44:01,42241,,15.5705,,2.216,234.264,311.227,89.9788,484.347
20240919 11:45:01,42301,,15.5012,,0.292833,232.055,311.275,72.944,135.829
20240919 11:46:01,42361,,16.2122,,0.4275,229.176,310.941,71.5123,112.678
20240919 11:47:01,42421,,17.3103,,0.756,226.606,311.85,74.3056,225.031
20240919 11:48:01,42481,,17.3898,,0.4925,229.571,310.089,67.1836,178.014
20240919 11:49:01,42541,,15.7702,,0.554333,231.122,317.581,74.9844,173.134
20240919 11:50:01,42601,,14.3103,,0.110167,233.568,321.274,59.4939,73.9581
20240919 11:51:01,42661,,16.5503,,0.263667,229.548,314.674,65.7966,107.122
20240919 11:52:01,42721,,16.4302,,0.359833,232.865,314.467,68.7054,126.366
20240919 11:53:01,42781,,17.59,,0.366167,235.651,325.215,73.6712,127.349
20240919 11:54:01,42841,,17.2412,,0.397333,240.801,329.102,67.2001,116.047
20240919 11:55:01,42901,,17.62,,0.285833,234.424,322.892,72.5321,100.029
20240919 11:56:01,42961,,18.2508,,0.607833,238.729,334.226,75.5358,177.525
20240919 11:57:01,43021,,17.2192,,0.557833,247.192,340.794,78.9009,191.158
20240919 11:58:01,43081,,16.6297,,0.327833,240.653,335.087,67.3858,163.171
20240919 11:59:01,43141,,17.0405,,0.495833,238.238,327.366,72.1823,119.366
20240919 12:00:01,43201,,15.6197,,0.413333,234.852,317.055,67.5758,149.768
20240919 12:01:01,43261,,17.2802,,0.6645,236.548,325.358,84.8737,201.465
20240919 12:02:01,43321,,16.2887,,0.185333,235.318,324.579,71.1359,115.156
20240919 12:03:01,43381,,18.9,,0.155167,242.224,346.74,62.2554,113.428
20240919 12:04:01,43441,,17.2415,,0.218333,238.345,332.714,69.011,95.9293
20240919 12:05:01,43501,,18.04,,0.265167,241.379,336.758,71.958,104.436
20240919 12:06:01,43561,,18.7188,,0.4335,241.023,343.91,72.8184,158.187
20240919 12:07:01,43621,,18.3493,,0.2175,236.406,334.42,70.5472,113.559
20240919 12:08:01,43681,,17.6427,,0.1935,229.12,314.853,69.7323,91.2184
20240919 12:09:01,43741,,17.3387,,0.211833,228.319,310.75,71.3302,91.2712
20240919 12:10:01,43801,,16.1198,,0.2715,227.937,303.151,72.2172,114.618
20240919 12:11:01,43861,,16.681,,0.191333,230.191,314.967,72.7844,102.495
20240919 12:12:01,43921,,14.9102,,0.2725,228.529,306.948,74.274,139.354
20240919 12:13:01,43981,,14.5903,,0.350333,229.498,310.083,81.1648,170.322
20240919 12:14:01,44041,,15.5515,,0.303333,231.604,310.064,77.1105,136.674
20240919 12:15:01,44101,,16.2982,,0.256,231.885,311.477,76.5507,125.144
20240919 12:16:01,44161,,16.8598,,0.395,229.921,307.157,77.1158,142.115
20240919 12:17:01,44221,,16.1203,,0.2735,233.038,314.886,80.6458,118.656
20240919 12:18:01,44281,,16.2998,,0.2675,233.969,312.035,69.0842,111.698
20240919 12:19:01,44341,,16.1898,,0.262833,230.782,300.645,71.5836,112.038
20240919 12:20:01,44401,,16.1797,,0.626667,230.533,313.688,76.747,242.876
20240919 12:21:01,44461,,13.9803,,0.251,233.518,310.052,70.1382,99.9992
20240919 12:22:01,44521,,13.151,,0.282667,231.204,311.958,78.2772,165.995
20240919 12:23:01,44581,,12.6595,,0.116667,240.501,320.695,65.5084,94.8844
20240919 12:24:01,44641,,12.9995,,0.496833,230.893,309.55,96.5558,176.105
20240919 12:25:01,44701,,13.47,,0.105167,227.846,303.314,66.4853,87.3643
20240919 12:26:01,44761,,11.8103,,0.152833,236.834,325.725,69.6677,93.2146
20240919 12:27:01,44821,,10.499,,0.1045,238.131,325.996,74.4656,120.495
20240919 12:28:01,44881,,11.2588,,0.101833,234.642,320.513,69.8436,90.1601
20240919 12:29:01,44941,,13.7198,,0.207333,241.684,331.207,80.9445,153.179
20240919 12:30:01,45001,,13.2295,,0.218833,240.074,339.518,72.1066,135.261
20240919 12:31:01,45061,,11.4197,,0.210167,225.999,305.55,73.142,111.552
20240919 12:32:01,45121,,11.8302,,0.142167,228.651,310.692,66.1432,89.7654
20240919 12:33:01,45181,,12.819,,0.207167,230.508,320.276,76.0544,112.692
20240919 12:34:01,45241,,13.0798,,0.169,234.072,317.57,67.0499,94.0038
20240919 12:35:01,45301,,15.0598,,0.279833,232.248,313.44,73.6457,110.535
20240919 12:36:01,45361,,13.7997,,0.3595,234.591,313.047,74.5612,105.476
20240919 12:37:01,45421,,13.9302,,0.255667,233.53,316.76,68.616,103.527
20240919 12:38:01,45481,,14.4497,,0.555167,232.618,311.801,82.1294,159.79
20240919 12:39:01,45541,,15.0002,,2.0105,231.778,316.827,83.9207,500.341
20240919 12:40:01,45601,,14.8398,,0.407667,230.831,314.741,77.5911,134.491
20240919 12:41:01,45661,,14.7592,,0.305833,233.842,317.031,74.1954,133.097
20240919 12:42:01,45721,,15.0398,,0.181167,229.601,310.961,67.8537,103.778
20240919 12:43:01,45781,,16.3787,,0.300333,235.494,327.074,70.8308,124.324
20240919 12:44:01,45841,,15.0295,,1.98683,231.966,316.514,84.0617,507.179
20240919 12:45:01,45901,,14.6805,,0.4205,235.127,320.988,77.5776,163.21
20240919 12:46:01,45961,,14.6395,,0.516333,233.841,320.355,76.8358,141.577
20240919 12:47:01,46021,,14.0207,,0.2285,234.834,318.08,65.8588,116.949
20240919 12:48:01,46081,,12.9792,,0.244833,236.451,318.26,72.0469,96.2623
20240919 12:49:01,46141,,13.83,,0.194333,235.366,320.901,62.6891,84.6233
20240919 12:50:01,46201,,13.4117,,0.205667,235.154,321.215,62.3329,125.356
20240919 12:51:01,46261,,15.229,,0.388667,233.799,314.978,77.4904,155.232
20240919 12:52:01,46321,,15.6497,,1.07117,229.781,318.844,90.8605,303.666
20240919 12:53:01,46381,,14.73,,0.270167,226.669,314.388,70.3679,130.208
20240919 12:54:01,46441,,13.15,,0.3535,233.05,314.057,84.0552,121.891
20240919 12:55:01,46501,,12.8293,,0.224167,231.577,307.07,66.9693,86.6172
20240919 12:56:01,46561,,12.1203,,0.144333,233.016,306.201,64.4501,104.436
20240919 12:57:01,46621,,12.0697,,0.248667,238.296,318.466,69.8781,121.044
20240919 12:58:01,46681,,11.9598,,0.192167,235.441,320.513,77.1853,105.132
20240919 12:59:01,46741,,13.2295,,0.674833,233.997,316.521,84.3541,246.828
20240919 13:00:01,46801,,13.3905,,0.307667,233.474,317.892,74.8263,129.471
20240919 13:01:01,46861,,13.8002,,0.288667,233.923,318.184,78.0691,208.305
20240919 13:02:01,46921,,12.8103,,0.0981667,229.645,322.803,62.5641,80.7478
20240919 13:03:01,46981,,12.7098,,0.184333,230.781,315.69,63.8181,95.2412
20240919 13:04:01,47041,,11.4312,,0.190667,232.399,312.033,68.8377,103.712
20240919 13:05:01,47101,,11.4298,,0.2965,235.073,310.726,73.4999,183.875
20240919 13:06:01,47161,,11.5303,,0.164333,233.996,319.861,67.6383,102.032
20240919 13:07:01,47221,,11.6207,,0.184667,237.65,317.941,67.7749,111.575
20240919 13:08:01,47281,,12.08,,0.281167,230.026,308.907,84.2564,133.153
20240919 13:09:01,47341,,11.8197,,0.204167,233.828,309.592,72.2986,93.0933
20240919 13:10:01,47401,,12.7802,,0.298833,231.695,311.034,76.4451,136.232
20240919 13:11:01,47461,,12.4108,,0.191667,228.421,313.01,69.2873,119.683
20240919 13:12:01,47521,,10.6693,,0.138167,229.156,310.846,73.3792,100.374
20240919 13:13:01,47581,,10.6693,,0.1765,228.236,311.713,72.6193,112.192
20240919 13:14:01,47641,,10.8497,,0.222667,232.082,318.415,76.3844,121.084
20240919 13:15:01,47701,,10.7902,,0.5015,230.067,311.283,79.6985,246.034
20240919 13:16:01,47761,,11.1695,,0.133667,235.92,315.331,64.3101,104.92
20240919 13:17:01,47821,,10.3895,,0.3455,232.746,308.407,79.2931,138.486
20240919 13:18:01,47881,,11.8393,,0.426167,231.754,319.077,75.7485,171.819
20240919 13:19:01,47941,,13.2198,,0.669333,229.011,311.292,70.1921,288.564
20240919 13:20:01,48001,,10.5702,,0.197833,233.796,313.752,62.6514,99.3016
20240919 13:21:01,48061,,10.2902,,0.4055,233.468,308.528,71.5412,173.545
20240919 13:22:01,48121,,10.59,,0.495167,233.213,312.783,75.3742,131.569
20240919 13:23:01,48181,,11.4197,,2.68983,224.418,295.541,77.344,426.013
20240919 13:24:01,48241,,12.0505,,2.49667,226.353,305.858,81.6366,177.329
20240919 13:25:01,48301,3.58983,12.4893,3.66817,5.90783,227.151,309.357,80.6286,314.704
20240919 13:26:01,48361,4.33933,13.5595,3.26683,5.26083,224.548,309.273,81.4097,169.212
20240919 13:27:01,48421,5.05917,13.9793,4.8165,7.75783,223.575,308.572,81.453,244.698
20240919 13:28:01,48481,7.9295,15.7588,5.96983,9.61117,212.627,308.432,79.2013,176.376
20240919 13:29:01,48541,9.97,16.59,8.6935,14.0002,206.889,302.522,78.4236,267.145
20240919 13:30:01,48601,10.2497,15.8192,8.747,14.0848,214.831,311.188,79.7534,223.213
20240919 13:31:01,48661,9.90983,14.96,6.54867,10.549,219.365,319.044,76.4529,179.611
20240919 13:32:01,48721,12.661,13.691,9.2865,14.9547,219.653,303.928,77.2708,201.12
20240919 13:33:01,48781,13.5593,16.3392,10.0108,16.1195,213.127,312.747,78.2932,188.767
20240919 13:34:01,48841,15.0092,13.9195,13.2647,21.3588,211.703,300.454,80.5056,238.945
20240919 13:35:01,48901,15.489,15.879,16.0733,25.8872,201.816,299.365,80.7598,282.894
20240919 13:36:01,48961,15.5298,16.3,16.266,26.2033,199.629,300.474,78.8988,350.674
20240919 13:37:01,49021,15.1193,15.8,13.924,22.4312,208.857,321.638,79.4509,259.687
20240919 13:38:01,49081,13.7497,14.7997,12.1055,19.496,208.306,305.961,78.7307,260.514
20240919 13:39:01,49141,13.1102,14.4403,11.9568,19.2563,220.31,327.519,78.741,291.112
20240919 13:40:01,49201,13.5797,13.2395,13.523,21.7775,211.218,299.842,79.692,290.17
20240919 13:41:01,49261,13.479,13.4893,11.4547,18.4475,216.625,309.593,79.3276,242.509
20240919 13:42:01,49321,13.9808,13.9303,14.7882,23.8083,218.609,312.429,80.1751,309.931
20240919 13:43:01,49381,13.8693,13.1392,12.382,19.9423,225.087,321.57,77.9288,283.587
20240919 13:44:01,49441,15.1898,11.4797,16.357,26.344,222.618,319.881,78.2578,347.372
20240919 13:45:01,49501,15.4498,11.6102,15.6652,25.2332,223.453,325.753,78.3023,331.064
20240919 13:46:01,49561,16.9193,12.749,16.0965,25.917,221.991,317.416,75.5934,346.593
20240919 13:47:01,49621,21.0193,14.5497,23.5648,37.9383,219.638,320.491,77.1714,386.627
20240919 13:48:01,49681,34.2973,14.8087,29.4527,47.4317,214.984,321.134,73.9323,321.047
20240919 13:49:01,49741,39.3002,13.64,33.6723,54.237,220.602,332.893,71.8981,349.805
20240919 13:50:01,49801,50.83,15.1998,35.7213,57.534,214.635,335.693,70.5952,312.094
20240919 13:51:01,49861,74.4893,18.5898,46.5133,74.9072,197.94,319.4,67.546,313.685
20240919 13:52:01,49921,103.636,25.969,52.0057,83.7563,183.841,325.978,65.7677,275.289
20240919 13:53:01,49981,133.244,29.6207,57.9628,93.3477,174.316,314.984,64.221,256.72
20240919 13:54:01,50041,144.89,28.3618,54.5872,87.929,173.785,308.372,64.0277,196.765
20240919 13:55:01,50101,128.765,24.9903,57.7798,93.0728,177.737,310.857,64.3011,262.06
20240919 13:56:01,50161,96.1192,23.4022,46.0918,74.2713,187.222,315.657,65.9836,226.676
20240919 13:57:01,50221,83.7513,22.5398,44.1035,71.0697,186.759,317.654,66.7509,266.61
20240919 13:58:01,50281,58.5618,20.3305,43.8823,70.6958,192.47,322.647,70.4194,319.878
20240919 13:59:01,50341,41.9437,19.7217,33.8643,54.5707,201.806,321.123,72.9346,310.906
20240919 14:00:01,50401,44.953,17.8812,33.6022,54.1397,202.837,322.994,71.7041,303.769
20240919 14:01:01,50461,52.6912,14.2605,37.3352,60.1542,214.46,328.908,69.4015,325.16
20240919 14:02:01,50521,53.87,15.1202,31.3878,50.596,212.963,328.188,69.1821,271.955
20240919 14:03:01,50581,50.9868,14.619,30.702,49.485,211.611,325.002,69.6431,262.034
20240919 14:04:01,50641,51.8322,15.93,32.6235,52.5662,209.001,325.924,69.7628,277.163
20240919 14:05:01,50701,53.808,14.4797,29.6122,47.6982,202.473,304.042,68.986,238.089
20240919 14:06:01,50761,57.0985,14.6995,29.8407,48.0762,202.702,309.659,68.0207,229.91
20240919 14:07:01,50821,52.0435,15.3613,28.6915,46.2257,201.61,309.419,70.2659,220.576
20240919 14:08:01,50881,51.5203,16.4,30.4215,49.0105,193.881,304.525,70.7868,245.772
20240919 14:09:01,50941,51.6862,16.3087,31.5748,50.858,199.864,315.894,71.5577,229.534
20240919 14:10:01,51001,54.7885,15.2797,32.1253,51.7368,201.779,307.096,70.2159,238.927
20240919 14:11:01,51061,56.3992,14.8195,35.0833,56.5037,203.12,302.827,71.2561,229.206
20240919 14:12:01,51121,54.0577,14.6092,31.1572,50.1728,205.89,319.71,70.9345,215.898
20240919 14:13:01,51181,51.7862,14.0687,34.7308,55.9618,206.611,319.098,71.7827,270.763
20240919 14:14:01,51241,55.7907,15.0398,36.0625,58.1012,208.709,315.244,72.17,254.549
20240919 14:15:01,51301,64.8317,16.2603,42.0443,67.7287,206.573,329.508,72.1167,248.673
20240919 14:16:01,51361,101.515,16.1308,44.2332,71.2472,205.678,321.458,65.9815,205.988
20240919 14:17:01,51421,167.573,14.3903,60.999,98.2655,210.759,323.668,62.9392,224.097
20240919 14:18:01,51481,137.661,15.5002,51.919,83.644,203.592,311.304,63.7373,209.955
20240919 14:19:01,51541,155.027,12.6407,52.5705,84.6885,215.349,315.734,62.9432,169.532
20240919 14:20:01,51601,199.752,13.1492,62.0527,99.9432,213.944,320.304,61.6855,178.515
20240919 14:21:01,51661,370.069,14.3702,92.4542,148.872,210.139,312.204,59.9913,124.378
20240919 14:22:01,51721,287.132,12.649,79.417,127.959,213.059,311.679,60.4812,164.798
20240919 14:23:01,51781,141.317,14.2808,45.7315,73.6643,202.708,298.279,62.2738,172.887
20240919 14:24:01,51841,119.626,17.8698,41.0875,66.1835,183.986,296.059,63.2238,168.457
20240919 14:25:01,51901,102.244,19.6007,36.6538,59.0447,185.696,309.523,63.3004,202.312
20240919 14:26:01,51961,137.474,17.7705,48.3002,77.837,189.991,308.328,63.0821,189.211
20240919 14:27:01,52021,229.754,16.2503,69.897,112.635,199.99,305.822,61.7846,171.485
20240919 14:28:01,52081,245.9,17.9823,72.1818,116.269,196.561,308.31,61.8319,145.338
20240919 14:29:01,52141,248.001,17.2115,77.2457,124.474,198.84,305.679,61.8434,178.946
20240919 14:30:01,52201,200.207,14.9318,70.5055,113.607,210.901,306.424,63.2558,190.005
20240919 14:31:01,52261,153.958,13.679,60.9702,98.2443,217.391,316.533,64.6704,199.149
20240919 14:32:01,52321,142.068,13.9707,58.584,94.4028,213.644,312.507,65.0183,203.405
20240919 14:33:01,52381,102.054,12.2017,49.7645,80.1963,222.343,317.085,67.7702,216.351
20240919 14:34:01,52441,109.997,12.8012,51.8433,83.5607,220.884,308.581,66.4802,220.735
20240919 14:35:01,52501,138.739,13.6292,55.0662,88.7422,215.212,305.378,65.017,183.683
20240919 14:36:01,52561,166.794,13.7012,63.4493,102.252,211.582,301.374,63.7777,202.058
20240919 14:37:01,52621,160.472,14.8302,61.2353,98.683,214.537,312.883,64.1307,197.144
20240919 14:38:01,52681,173.863,14.6103,62.2007,100.242,210.562,315.769,62.7692,200.522
20240919 14:39:01,52741,169.386,13.3502,58.9972,95.081,213.648,313.768,61.689,204.553
20240919 14:40:01,52801,181.993,12.7303,52.7197,84.9677,221.389,313.701,60.2554,154.932
20240919 14:41:01,52861,117.537,13.6983,45.8042,73.8275,216.548,324.941,63.5742,216.973
20240919 14:42:01,52921,169.427,15.1008,49.9913,80.5518,214.289,326.042,59.6177,185.246
20240919 14:43:01,52981,240.686,16.1117,62.9128,101.357,211.569,326.218,57.595,186.055
20240919 14:44:01,53041,417.659,15.1885,84.4998,136.154,212.973,327.979,55.3913,134.88
20240919 14:45:01,53101,255.593,14.3902,62.085,100.016,217.765,328.969,56.7835,158.883
20240919 14:46:01,53161,161.746,12.2785,44.473,71.653,217.433,313.451,58.3169,169.701
20240919 14:47:01,53221,186.79,13.4198,51.5942,83.1231,221.313,331.71,58.0401,200.202
20240919 14:48:01,53281,213.994,14.2518,58.5577,94.3257,218.412,326.544,58.5282,176.295
20240919 14:49:01,53341,275.55,16.1293,69.9355,112.666,209.451,311.489,57.9675,158.622
20240919 14:50:01,53401,275.74,16.6202,67.8898,109.369,208.885,312.523,57.7774,139.211
20240919 14:51:01,53461,198.978,15.162,50.7348,81.7218,213.26,326.121,58.0946,145.392
20240919 14:52:01,53521,212.036,15.1107,56.7702,91.4618,216.711,323.573,58.673,159.116
20240919 14:53:01,53581,322.392,14.539,79.3125,127.765,227.883,323.454,58.7841,128.197
20240919 14:54:01,53641,368.713,14.3998,94.0232,151.5,225.991,326.865,59.1894,136.918
20240919 14:55:01,53701,303.369,14.31,88.2532,142.18,223.619,316.98,59.9026,182.884
20240919 14:56:01,53761,279.06,14.0098,76.4612,123.137,223.602,329.696,59.9553,154.931
20240919 14:57:01,53821,225.311,15.0712,62.9037,101.33,220.633,328.911,60.4309,141.257
20240919 14:58:01,53881,221.732,14.06,64.6665,104.183,223.285,323.095,60.6756,162.407
20240919 14:59:01,53941,218.613,13.71,61.6778,99.3179,219.685,318.11,60.1562,155.481
20240919 15:00:01,54001,211.629,14.4402,60.4955,97.483,220.705,325.203,60.4911,157.353
20240919 15:01:01,54061,244.342,14.0595,70.7163,113.965,219.729,320.014,61.2694,155.038
20240919 15:02:01,54121,250.566,13.2797,70.5783,113.739,233.788,337.505,61.2729,124.248
20240919 15:03:01,54181,204.455,12.3192,59.801,96.342,228.254,327.041,61.4552,149.606
20240919 15:04:01,54241,171.445,12.0988,48.7775,78.5833,232.396,334.775,61.6171,122.909
20240919 15:05:01,54301,197.561,12.6098,55.1922,88.9227,230.855,328.136,61.0748,135.177
20240919 15:06:01,54361,180.707,12.2,49.171,79.1865,231.067,324.609,61.2722,113.568
20240919 15:07:01,54421,159.009,10.74,44.4388,71.5951,227.528,313.547,61.5032,128.864
20240919 15:08:01,54481,144.093,10.4995,41.2372,66.4248,225.024,312.84,62.1393,117.278
20240919 15:09:01,54541,143.546,12.4193,42.4592,68.3877,229.176,327.089,61.8893,148.147
20240919 15:10:01,54601,132.33,12.9903,38.9052,62.6608,224.918,317.672,62.3575,129.528
20240919 15:11:01,54661,107.702,12.7703,30.686,49.396,226.297,318.023,61.9647,135.894
20240919 15:12:01,54721,90.6783,11.8113,27.0133,43.4983,223.376,322.282,63.0765,117.327
20240919 15:13:01,54781,70.959,11.3902,20.022,32.2425,225.186,315.776,62.3233,111.011
20240919 15:14:01,54841,81.7458,10.7507,24.3307,39.1722,224.1,313.447,62.809,138.082
20240919 15:15:01,54901,88.6227,10.5703,25.8778,41.6748,231.67,319.723,62.3411,140.131
20240919 15:16:01,54961,59.722,10.9705,16.73,26.9412,225.951,316.321,62.4859,108.433
20240919 15:17:01,55021,38.669,11.1098,11.5412,18.5892,224.519,321.019,62.8044,120.033
20240919 15:18:01,55081,34.01,11.89,10.6413,17.1358,226.341,320.111,63.128,136.407
20240919 15:19:01,55141,38.5203,11.73,13.0732,21.048,229.122,328.85,63.272,179.542
20240919 15:20:01,55201,39.2587,10.6597,11.6467,18.7515,227.179,314.292,62.7681,124.993
20240919 15:21:01,55261,41.4598,10.3298,11.0845,17.8448,225.844,316.083,61.9982,101.213
20240919 15:22:01,55321,39.9687,11.2297,12.7953,20.5922,218.888,295.456,62.7621,166.062
20240919 15:23:01,55381,35.1375,11.3493,11.1598,17.9577,227.761,313.131,62.9587,147.989
20240919 15:24:01,55441,35.6698,10.6898,10.7942,17.374,226.869,323.78,62.3283,145.96
20240919 15:25:01,55501,37.2223,10.7907,11.5493,18.5873,222.218,307.169,63.0526,163.828
20240919 15:26:01,55561,33.478,10.3593,9.862,15.8742,222.034,311.287,63.2778,108.925
20240919 15:27:01,55621,31.3595,10.5698,9.06667,14.5938,222.882,311.42,62.455,121.14
20240919 15:28:01,55681,31.0805,10.1802,9.84483,15.842,219.314,299.205,63.3893,148.016
20240919 15:29:01,55741,30.9288,10.8897,10.3648,16.6795,225.062,310.299,63.0578,192.287
20240919 15:30:01,55801,28.188,10.7893,9.693,15.6012,227.53,315.975,63.8743,154.214
20240919 15:31:01,55861,25.9183,9.98917,7.68617,12.3695,224.433,308.998,63.326,112.336
20240919 15:32:01,55921,19.8897,9.08967,6.77133,10.8948,228.107,308.553,64.0001,143.757
20240919 15:33:01,55981,19.95,9.96,7.0445,11.337,231.771,319.713,63.8615,200.937
20240919 15:34:01,56041,17.9893,10.3998,7.66433,12.336,225.91,312.008,64.9451,233.174
20240919 15:35:01,56101,17.7097,9.47967,5.26083,8.46667,223.961,309.058,63.3943,112.278
20240919 15:36:01,56161,18.6288,9.83933,5.81566,9.35833,226.443,317.663,63.5574,122.235
20240919 15:37:01,56221,18.2902,9.37016,5.774,9.289,228.705,315.053,63.8939,115.572
20240919 15:38:01,56281,17.1702,11.0702,6.8345,10.9928,238.435,333.28,63.4024,243.846
20240919 15:39:01,56341,14.8312,10.9207,7.02867,11.3035,233.601,334.813,64.5784,312.767
20240919 15:40:01,56401,13.5308,9.3305,4.2685,6.8605,231.941,321.066,63.4803,134.065
20240919 15:41:01,56461,11.1997,9.4995,3.39017,5.453,237.969,329.057,63.6714,114.495
20240919 15:42:01,56521,9.93,10,3.16,5.08067,233.072,328.287,64.2545,123.15
20240919 15:43:01,56581,9.92916,9.41933,4.39033,7.06333,228.715,309.649,63.5587,302.651
20240919 15:44:01,56641,15.0107,8.34033,5.0685,8.152,233.373,318.942,63.58,176.256
20240919 15:45:01,56701,21.4793,8.61967,6.63117,10.6653,238.525,333.406,62.4816,146.31
20240919 15:46:01,56761,19.748,9.08883,5.08367,8.17733,229.511,311.106,61.3437,98.5677
20240919 15:47:01,56821,17.5397,8.69983,5.57233,8.96367,231.287,306.171,63.5781,137.968
20240919 15:48:01,56881,16.0907,9.62066,5.70767,9.174,235.536,320.487,63.3286,217.405
20240919 15:49:01,56941,15.1005,9.81033,4.41433,7.0935,231.568,318.324,63.2132,113.379
20240919 15:50:01,57001,13.7298,9.91,6.22083,10.004,242.216,332.302,64.4347,272.117
20240919 15:51:01,57061,14.1393,9.3795,4.89533,7.87267,237.547,313.665,63.8125,171.653
20240919 15:52:01,57121,13.0092,10.1993,4.8295,7.76917,237.605,335.841,63.2576,240.455
20240919 15:53:01,57181,12.3292,10.1893,3.942,6.33833,237.168,331.175,63.2132,130.109
20240919 15:54:01,57241,12.2903,10.1602,3.60017,5.78733,234.581,327.766,63.5858,105.377
20240919 15:55:01,57301,12.9897,9.77,3.73483,6.0055,228.441,311.002,62.7743,108.982
20240919 15:56:01,57361,12.6402,8.81,4.1,6.59317,238.434,323.481,63.3606,148.406
20240919 15:57:01,57421,13.0307,8.84983,3.751,6.03017,232.386,311.992,61.9908,114.555
20240919 15:58:01,57481,12.3598,8.97967,3.71117,5.96767,231.769,319.224,63.7089,108.238
20240919 15:59:01,57541,12.7197,10.0797,6.2645,10.0718,227.545,314.668,64.5791,310.345
20240919 16:00:01,57601,12.1,9.93017,4.1295,6.63933,225.095,307.512,63.9937,144.081
20240919 16:01:01,57661,13.0795,10.1795,4.98917,8.02183,224.879,309.501,65.3007,169.724
20240919 16:02:01,57721,12.7595,8.8795,3.62167,5.8235,235.362,323.613,62.4636,107.377
20240919 16:03:01,57781,12.4995,8.87967,3.92983,6.31633,235.261,332.847,63.2695,135.773
20240919 16:04:01,57841,12.46,9.41016,3.52583,5.66767,227.436,308.799,63.1165,102.285
20240919 16:05:01,57901,11.6505,9.27017,4.02233,6.46683,228.669,305.91,64.9477,135.412
20240919 16:06:01,57961,10.631,9.881,4.00767,6.44233,227.278,314.941,65.0622,157.033
20240919 16:07:01,58021,8.72967,9.10967,2.73433,4.394,225.739,308.06,63.5931,126.94
20240919 16:08:01,58081,9.7195,8.6395,3.38567,5.4405,226.797,309.72,64.4408,131.351
20240919 16:09:01,58141,11.111,9.051,3.30533,5.312,231.68,315.567,63.1246,110.204
20240919 16:10:01,58201,9.73983,7.98,2.92633,4.70417,230.422,308.386,63.2561,123.51
20240919 16:11:01,58261,7.00033,8.95067,2.3835,3.82983,234.033,327.177,64.6189,130.851
20240919 16:12:01,58321,7.05067,8.941,2.24683,3.60917,233.001,312.002,64.3668,112.933
20240919 16:13:01,58381,7.4895,9.6495,2.29183,3.68383,232.53,321.148,63.8745,111.461
20240919 16:14:01,58441,4.75967,10.27,1.67683,2.69467,234.524,323.22,66.8865,116.21
20240919 16:15:01,58501,5.81,10.3102,2.87983,4.62633,234.312,326.224,65.1257,317.042
20240919 16:16:01,58561,5.04017,9.59067,1.40217,2.25333,230.23,308.288,63.8833,94.4171
20240919 16:17:01,58621,3.9195,9.8595,1.10517,1.77633,223.919,311.171,64.1798,92.5128
20240919 16:18:01,58681,3.83033,10.4505,1.11517,1.7915,225.012,306.763,64.3282,95.8045
20240919 16:19:01,58741,3.26983,10.3093,1.19283,1.91817,230.836,325.479,67.3075,124.071
20240919 16:20:01,58801,,10.131,,2.1655,226.393,315.047,67.0212,129.533
20240919 16:21:01,58861,,9.8195,,1.53,231.937,316.266,66.2838,176.886
20240919 16:22:01,58921,5.451,9.16133,1.62583,2.6135,228.773,315.171,63.5521,109.2
20240919 16:23:01,58981,6.76017,10.3603,2.9865,4.79917,225.577,321.155,67.4213,164.313
20240919 16:24:01,59041,5.39017,10.41,2.5195,4.04917,223.58,316.177,66.2315,221.548
20240919 16:25:01,59101,6.5195,10.2498,2.35517,3.78583,224.082,314.527,65.8336,130.348
20240919 16:26:01,59161,5.31917,9.88867,1.7495,2.81217,231.426,324.892,65.9109,112.68
20240919 16:27:01,59221,4.46017,10.8212,1.26233,2.02917,232.081,316.417,63.5367,101.569
20240919 16:28:01,59281,4.04,10.17,1.10867,1.782,224.931,314.485,63.9376,94.9763
20240919 16:29:01,59341,3.77033,9.77967,1.37133,2.20183,229.495,322.877,65.3455,131.892
20240919 16:30:01,59401,2.99983,9.22983,1.4495,2.32883,229.088,304.665,67.8646,178.526
