seconds,tamb,rh,ws,wd
60,-4.458,61.25,1.952,133.5
60,-4.586,61.4,1.968,130
60,-4.593,61.87,2.205,124.8
60,-4.72,61.92,2.326,128.2
60,-4.687,62.36,2.341,129
60,-4.807,62.56,2.182,128.2
60,-4.781,62.88,2.427,120.8
60,-4.899,63.21,2.559,130.5
60,-4.916,63.67,2.778,130.5
60,-5.038,63.66,3.178,131.7
60,-4.968,63.94,2.742,129.3
60,-5.184,64.57,3.401,130.4
60,-5.263,65.28,3.337,125
60,-5.26,65.7,3.5,134
60,-5.369,65.9,3.342,135.6
60,-5.27,66.12,3.306,136.4
60,-5.358,65.87,3.342,138.5
60,-5.235,65.74,2.849,143.1
60,-5.32,65.77,2.478,131.5
60,-5.267,66.16,2.747,133.9
60,-5.363,65.52,3.322,142.7
60,-5.102,64.93,2.53,146.4
60,-5.175,64.76,2.417,139.8
60,-4.956,64.3,2.878,134.6
60,-5.005,64.09,2.76,135.5
60,-4.908,64.08,3.092,129.2
60,-5.001,63.99,3.152,130.1
60,-4.871,63.95,3.165,140.3
60,-4.902,63.6,2.816,142.2
60,-4.78,63.34,2.31,146
60,-4.808,63.27,2.159,141.4
60,-4.739,63.44,2.545,130.6
60,-4.808,63.27,2.902,137.1
60,-4.733,62.82,2.675,137.3
60,-4.763,62.46,2.561,132.9
60,-4.689,62.6,2.541,137.9
60,-4.808,63.04,2.566,129
60,-4.793,63.75,3.009,132.8
60,-4.854,64.08,3.223,122.3
60,-4.838,64.24,3.58,121.6
60,-4.9,64.11,3.407,128.4
60,-4.775,64.12,3.257,131.9
60,-4.897,64.01,3.17,127.4
60,-4.736,64.13,3.629,125
60,-4.897,63.75,3.662,121.8
60,-4.868,63.67,3.626,127
60,-4.714,63.61,3.891,123.8
60,-4.73,63.17,3.909,122.6
60,-4.664,62.81,4.044,129.1
60,-4.588,62.16,3.25,137.3
60,-4.499,62.34,3.262,124.3
60,-4.671,62.62,3.548,120.7
60,-4.641,63.02,3.78,119.4
60,-4.717,63.01,3.162,131.1
60,-4.639,63.4,3.601,127.1
60,-4.725,63.28,3.12,125.4
60,-4.585,63.14,2.92,115.9
60,-4.686,63.02,3.298,126.6
60,-4.596,63,3.049,118.7
60,-4.637,62.69,3.107,121.5
60,-4.512,62.65,2.899,119.8
60,-4.58,62.62,2.896,118.9
60,-4.521,62.62,3.023,118.3
60,-4.58,62.56,3.392,117.1
60,-4.364,62.64,3.087,123.4
60,-4.56,62.78,3.255,120.8
60,-4.58,62.85,3.26,117
60,-4.497,62.86,3.394,127.3
60,-4.412,62.9,3.237,124.5
60,-4.533,62.65,3.549,126.3
60,-4.28,62.47,3.056,114
60,-4.404,61.95,3.584,115.4
60,-4.233,61.57,3.606,116.8
60,-4.274,61.26,3.624,114.2
60,-4.042,61.12,3.597,121.3
60,-4.17,60.9,3.183,112.8
60,-4.186,60.94,3.34,110
60,-4.084,61.01,3.451,117
60,-4.172,61.03,2.883,123
60,-4.183,61.43,2.746,116.4
60,-4.263,61.59,2.824,123.6
60,-4.218,61.94,2.945,118.8
60,-4.321,62.05,3.224,124.3
60,-4.218,62.27,3.151,123.6
60,-4.309,62.27,3.156,119.7
60,-4.246,62.31,3.283,120.9
60,-4.231,62.33,3.223,119.3
60,-4.217,62.1,3.26,120.4
60,-4.099,61.95,3.169,126
60,-4.132,61.76,3.172,129.3
60,-4.036,61.97,3.299,122
60,-4.137,61.98,3.299,132.8
60,-4.06,62.04,3.102,128.2
60,-4.122,61.88,3.11,129.4
60,-3.91,61.83,3.236,129.4
60,-3.918,61.5,3.616,129.3
60,-3.897,60.94,4.044,132.1
60,-3.734,60.5,4.013,129.3
60,-3.544,59.96,4.221,133.5
60,-3.534,59.29,3.884,132.6
60,-3.312,58.76,4.026,135.5
60,-3.364,58.35,4.062,128.3
60,-3.261,58.47,4.059,129.1
60,-3.404,58.28,4.049,124
60,-3.192,57.98,3.582,124
60,-3.302,57.98,3.258,128.3
60,-3.331,58.42,3.384,128.8
60,-3.395,58.57,3.074,131.2
60,-3.324,58.71,2.93,129
60,-3.406,58.81,2.886,129.8
60,-3.439,58.86,3.304,144.6
60,-3.222,58.31,3.425,133.5
60,-3.13,57.35,3.453,128.1
60,-2.998,56.93,3.438,124.2
60,-3.088,56.62,3.337,138.6
60,-3.125,56.6,3.183,121.4
60,-2.994,56.19,3.312,127.5
60,-3.044,55.82,3.26,123.6
60,-2.939,55.71,2.997,125.9
60,-3.222,56.17,2.847,134.4
60,-3.284,56.88,2.79,130.8
60,-3.439,57.37,3.028,132.3
60,-3.422,57.42,3.089,137.9
60,-3.494,57.38,2.937,135.2
60,-3.407,57.35,3.074,153.3
60,-3.45,57.21,2.951,137.5
60,-3.148,56.29,3.391,140.1
60,-3.103,55.8,2.935,142.8
60,-3.04,55.98,3.361,135.8
60,-3.325,56.4,3.023,136.3
60,-3.535,57.02,2.938,136.6
60,-3.488,57.46,3.103,142.4
60,-3.68,58.09,2.716,133.5
60,-3.695,58.27,3.157,133.2
60,-3.757,58.12,3.641,134.3
60,-3.583,57.4,3.74,130.6
60,-3.457,57.34,3.433,139.3
60,-3.629,57.47,3.399,145
60,-3.67,57.92,2.87,141.2
60,-3.814,58.24,2.857,149.3
60,-3.733,58.28,3,146.5
60,-3.808,58.15,2.942,138.5
60,-3.717,58.25,3.293,143.9
60,-3.907,58.44,3.254,137.5
60,-3.914,58.87,3.12,142.3
60,-4.123,59.31,2.894,138.1
60,-4.177,59.99,2.811,132.4
60,-4.32,60.23,3.085,135.5
60,-4.234,60.31,3.12,130.5
60,-4.307,60.15,3.133,133
60,-4.246,60.21,3.239,132.3
60,-4.354,60.36,3.205,135.7
60,-4.316,60.64,3.041,130.9
60,-4.488,60.9,2.793,131.7
60,-4.58,61.37,3.193,128
60,-4.538,61.31,3.237,126.5
60,-4.638,61.27,3.325,127.4
60,-4.448,60.9,3.35,129.9
60,-4.458,60.39,3.267,125.4
60,-4.317,59.97,3.459,127.1
60,-4.353,59.6,3.389,123.9
60,-4.276,59.64,3.241,120.3
60,-4.262,59.62,3.182,120.8
60,-4.175,59.68,3.193,125.7
60,-4.366,59.58,3.221,125.7
60,-4.225,59.79,3.548,118.9
60,-4.339,59.73,3.605,121.3
60,-4.411,59.61,3.729,125.9
60,-4.277,59.48,3.598,118.8
60,-4.306,59.02,3.566,121
60,-4.186,58.88,3.639,116.5
60,-4.276,58.8,3.611,124.6
60,-4.175,58.83,3.606,117.9
60,-4.26,58.59,3.61,116.1
60,-4.184,58.57,3.384,117.6
60,-4.273,58.57,3.641,117.3
60,-4.187,58.71,3.652,117
60,-4.263,58.63,3.549,123.3
60,-4.142,58.38,3.343,123.5
60,-4.183,58.22,3.198,123.8
60,-4.128,58.44,3.428,126.6
60,-4.217,58.56,3.52,125.3
60,-4.244,58.98,3.397,121.3
60,-4.366,59.22,3.682,113.2
60,-4.267,59.51,3.616,119
60,-4.397,59.47,3.639,126.9
60,-4.277,59.35,3.587,124
60,-4.321,59.06,3.451,125.2
60,-4.227,59.06,3.492,124.6
60,-4.307,58.95,3.389,125.6
60,-4.314,58.94,3.58,125
60,-4.289,59.13,3.76,121.1
60,-4.359,59.26,3.582,122.9
60,-4.322,59.54,3.474,127.3
60,-4.494,59.89,3.724,124.7
60,-4.429,60.15,3.765,121.2
60,-4.544,60.13,3.525,127.2
60,-4.504,60.46,3.752,125.5
60,-4.632,60.67,3.791,121.4
60,-4.6,60.81,3.804,126.9
60,-4.676,60.69,3.731,125.4
60,-4.585,60.6,3.531,121
60,-4.684,60.58,3.657,125.7
60,-4.599,60.58,3.577,117.3
60,-4.625,60.42,3.472,117.6
60,-4.513,60.43,3.438,118.6
60,-4.596,60.39,3.505,117.2
60,-4.498,60.26,3.714,118.5
60,-4.489,59.93,3.587,117.5
60,-4.426,59.94,3.646,123
60,-4.501,60.06,3.644,124.1
60,-4.46,60.24,3.592,122
60,-4.362,59.97,3.724,119.6
60,-4.231,60.04,3.25,109.9
60,-4.319,60.2,3.218,117.7
60,-4.269,60.46,3.218,119.5
60,-4.532,60.31,3.29,116.4
60,-4.511,60.33,3.456,122.9
60,-4.594,60.29,3.866,117.8
60,-4.423,60.02,3.809,127.5
60,-4.442,59.74,3.538,123.7
60,-4.326,59.62,3.811,126.5
60,-4.41,59.44,3.896,124.4
60,-4.337,59.43,3.67,127.6
60,-4.401,59.45,3.902,126.3
60,-4.321,59.48,3.35,136.7
60,-4.448,59.47,3.005,138.5
60,-4.325,59.84,3.366,131.6
60,-4.547,60,3.528,129.8
60,-4.416,59.76,3.306,134.2
60,-4.444,59.41,3.239,121.6
60,-4.36,59.57,3.286,129.3
60,-4.457,59.64,3.149,127.7
60,-4.366,59.84,3.085,122.3
60,-4.49,59.77,3.203,128.3
60,-4.396,59.8,3.468,131.5
60,-4.498,59.7,2.68,148.5
60,-4.466,60.09,2.43,126.8
60,-4.591,60.26,3.69,126
60,-4.494,59.97,3.673,127.1
60,-4.534,59.57,3.255,132.5
60,-4.469,59.59,2.965,144.8
60,-4.55,59.87,3.063,150.9
60,-4.366,59.74,2.924,135.2
60,-4.444,59.54,2.849,138.1
60,-4.402,59.76,2.893,139.3
60,-4.546,59.86,3.327,129
60,-4.384,59.41,3.562,130.6
60,-4.317,58.54,4.266,131.1
60,-4.082,57.53,4.123,137
60,-4.034,56.7,3.659,131.5
60,-3.825,55.98,3.125,131.6
60,-3.953,55.99,2.956,130.3
60,-4.049,56.1,2.855,133.8
60,-3.957,56.17,3.004,119
60,-4.126,56.36,2.999,123.3
60,-4.135,57.04,2.826,114.5
60,-4.355,57.59,2.919,118.7
60,-4.364,58.17,2.43,111.5
60,-4.503,58.63,2.457,124
60,-4.332,58.14,2.808,115.5
60,-4.354,58.18,2.958,109.7
60,-4.319,58.99,3.276,101.8
60,-4.399,59.89,2.997,123.8
60,-4.275,60.62,3.345,113.7
60,-4.456,60.06,3.321,106.6
60,-4.148,60.33,3.058,89.8
60,-4.019,60.51,3.112,101.9
60,-4.077,60.06,2.978,102
60,-4.122,60.19,3.005,101.7
60,-4.269,60.38,3.103,101.1
60,-4.226,60.6,3.12,98.5
60,-4.275,60.55,2.982,99.8
60,-4.14,60.59,2.909,101.1
60,-4.218,59.84,2.999,105.1
60,-4.04,58.85,2.899,108.9
60,-4.035,58.07,2.819,111.4
60,-4.009,57.95,2.574,113.5
60,-4.002,58.44,2.452,113.7
60,-3.905,58.89,2.553,117.6
60,-3.821,59.04,2.574,115.3
60,-3.954,59.36,2.586,117.3
60,-4.077,59.22,2.479,113.7
60,-3.997,58.54,2.623,110.6
60,-4.038,57.71,2.608,111.8
60,-4.028,57.32,2.783,116.9
60,-4.003,56.85,2.723,118.1
60,-3.826,56.36,2.692,119.8
60,-3.861,56.04,2.661,117.6
60,-3.824,56.06,2.613,120.1
60,-3.939,55.9,2.672,116.3
60,-3.942,56,2.715,118.3
60,-3.855,55.88,2.703,119.8
60,-3.955,55.8,2.711,122.2
60,-3.867,55.93,2.723,123
60,-4.047,56.56,2.633,129.5
60,-4.091,57.21,2.604,127.4
60,-4.216,57.56,2.435,124.1
60,-4.231,58.04,2.623,121.2
60,-4.354,58.24,2.643,122.1
60,-4.365,58.66,2.608,125.7
60,-4.457,58.79,2.55,124.7
60,-4.461,59.29,2.44,124.8
60,-4.68,59.55,2.581,125.2
60,-4.588,59.56,2.646,119.4
60,-4.58,59.21,2.786,113.9
60,-4.404,58.74,2.762,114.8
60,-4.336,58.25,2.622,113.6
60,-4.273,57.59,2.55,110.2
60,-4.041,57.26,2.357,112.6
60,-4.03,56.97,2.198,115.2
60,-4.126,56.9,2.344,111.3
60,-4.043,57.36,2.404,107.9
60,-4.138,57.56,2.543,104.1
60,-3.916,57.92,2.775,103.9
60,-4.002,58.02,2.79,103.7
60,-3.95,58.37,2.813,99.9
60,-4.036,58.6,2.922,103
60,-3.806,58.4,2.883,111.4
60,-3.85,58.31,2.927,110.9
60,-3.776,59.09,2.798,109.9
60,-4.039,59.7,2.705,112.1
60,-4.014,59.94,2.666,112.5
60,-4.185,59.84,2.412,115.9
60,-4.166,59.87,2.341,119.4
60,-4.296,60.26,2.344,119.8
60,-4.309,60.16,2.264,117.6
60,-4.124,59.96,2.087,110.4
60,-4.261,60.06,2.179,103.8
60,-4.266,60.48,2.063,84.9
60,-4.498,60.48,2.43,93.5
60,-4.519,60.6,2.401,95.9
60,-4.64,61.07,2.563,94.2
60,-4.651,62.07,2.79,93.9
60,-4.807,63.54,2.808,84.7
60,-4.778,64.66,2.816,88.1
60,-4.91,65.19,2.693,95.6
60,-4.918,65.81,2.396,90.7
60,-5.037,67.31,2.705,91.3
60,-4.964,68.58,2.555,91.7
60,-5.05,69.18,2.917,87.8
60,-5.04,69.32,3.014,92.9
60,-4.903,69.21,3.069,94.9
60,-4.96,68.28,2.956,92.5
60,-4.771,67.64,2.878,93.6
60,-4.863,66.45,2.901,97.8
60,-4.869,65.52,2.773,103.7
60,-4.774,64.9,2.958,103.1
60,-4.719,63.49,3.03,107.1
60,-4.549,62.69,2.982,110.5
60,-4.593,62.4,2.723,109.6
60,-4.494,62.27,2.595,120.9
60,-4.583,63.2,2.773,117.9
60,-4.505,63.24,2.863,118.9
60,-4.458,63.15,2.715,118.7
60,-4.177,63.35,2.633,111.1
60,-4.215,61.88,2.559,112.7
60,-4.099,61.76,2.363,112.6
60,-4.273,62.88,2.216,113.8
60,-4.338,64.17,2.51,110.4
60,-4.363,64.48,2.471,109.6
60,-4.177,65.27,2.6,114.8
60,-4.257,65.65,2.721,114.1
60,-4.262,65.15,2.628,115.7
60,-4.135,65.38,2.517,122.5
60,-4.23,65.78,2.383,126.4
60,-4.189,66.72,2.225,129.7
60,-4.273,67.7,2.099,131.9
60,-4.099,68.27,1.904,129
60,-4.033,67.76,1.888,124.4
60,-3.911,67.53,1.998,122.8
60,-3.935,67.66,2.122,108.6
60,-4.089,65.35,2.213,112.7
60,-4.146,65.97,2.509,107.5
60,-4.367,67.05,2.682,101.2
60,-4.333,68.38,2.85,107.4
60,-4.344,69.75,3.152,109.4
60,-4.351,71.2,2.888,113.6
60,-4.306,71.47,2.93,114.5
60,-4.177,71,2.702,122
60,-4.27,71.65,2.548,123.1
60,-4.188,72.76,2.649,126.3
60,-4.184,73.26,2.777,124.1
60,-4.004,73.62,2.574,133
60,-4.089,73.16,2.443,131
60,-4.053,72.33,2.233,124.1
60,-4.215,71.69,2.53,136
60,-4.127,72.92,2.437,131.2
60,-4.216,73.15,2.646,133.6
60,-4.192,73.49,2.618,133.5
60,-4.317,74.38,2.677,130.6
60,-4.366,74.87,2.716,136.8
60,-4.329,74.82,2.566,135.9
60,-4.546,75.24,2.638,142.5
60,-4.544,75.76,2.355,139.1
60,-4.762,76.14,2.355,135.8
60,-4.677,76.75,2.334,136.3
60,-4.813,77.27,2.378,132
60,-4.729,77.6,2.362,132.2
60,-4.777,77.84,2.654,132
60,-4.605,78.24,2.702,129.6
60,-4.672,78.09,2.653,130.4
60,-4.585,78.44,2.661,126.9
60,-4.632,78.54,2.564,121.9
60,-4.565,78.62,2.716,118.9
60,-4.639,78.81,2.912,120.1
60,-4.497,79.56,2.831,120.6
60,-4.31,79.2,2.538,119
60,-4.35,78.89,2.484,124.5
60,-4.23,78.87,2.497,123.2
60,-4.313,78.64,2.465,115.1
60,-4.186,78.97,2.602,123.8
60,-4.366,79.1,2.563,127.1
60,-4.366,79.43,2.767,123
60,-4.177,79.59,2.827,122.2
60,-4.267,79.43,2.888,116.1
60,-4.126,79.16,2.909,104.2
60,-4.304,78.99,3.01,108.2
60,-4.351,79.16,3.017,105.6
60,-4.278,79.46,3.005,107.4
60,-4.181,79.61,2.986,107.4
60,-4.181,79.75,2.95,110.2
60,-3.824,79.38,2.855,110.5
60,-3.913,78.34,2.914,110
60,-4.047,77.62,3.299,109.9
60,-4.043,78.49,3.162,115.9
60,-3.813,78.95,3.043,117
60,-3.716,78.16,2.711,115.1
60,-3.713,76.76,2.711,114.6
60,-3.715,76.66,2.486,116.3
60,-3.807,76.6,2.782,112.5
60,-3.728,76.59,2.814,116.1
60,-3.91,76.28,2.705,115
60,-4.048,76.88,2.79,110.4
60,-3.956,77.94,2.811,111.5
60,-3.992,78.01,2.684,107
60,-3.943,77.82,2.693,107.9
60,-3.85,77.38,2.618,104.4
60,-3.848,77.08,2.739,104.5
60,-3.676,76.63,2.76,106.9
60,-3.767,76.3,2.672,105.6
60,-3.697,76.27,2.581,103.4
60,-3.735,76.25,2.61,103
60,-3.866,76.96,2.757,104.5
60,-3.904,77.78,2.969,106.9
60,-3.777,78.38,2.875,113.2
60,-3.796,78.19,2.808,107.8
60,-3.803,78.19,2.726,115.7
60,-3.749,78.5,2.7,108.4
60,-3.675,78.16,2.685,111.9
60,-3.56,78.15,2.625,114
60,-3.589,78.01,2.827,131.3
60,-3.408,78.37,2.582,128.8
60,-3.267,77.14,2.265,131.5
60,-3.486,76.77,2.275,135
60,-3.533,77.44,1.999,133
60,-3.494,77.98,1.767,138.6
60,-3.687,77.74,2.127,130.7
60,-3.909,78.46,2.592,128.6
60,-3.873,78.96,2.79,133.9
60,-4.038,78.85,2.674,126.6
60,-4.17,79.01,2.556,128.7
60,-4.259,79.78,2.594,130.4
60,-4.397,80.6,2.672,133
60,-4.288,81,2.682,130.7
60,-4.436,81.3,2.651,134.8
60,-4.278,81.3,2.639,139.6
60,-4.322,81.7,3.185,139.6
60,-4.363,81.1,2.956,128.3
60,-4.316,80.8,2.953,154.5
60,-4.444,80.9,2.662,135.3
60,-4.248,80.5,2.978,135.1
60,-4.305,80.2,2.997,132.5
60,-4.494,80.1,2.767,122.2
60,-4.596,80.2,2.886,109.7
60,-4.731,80.8,2.974,108.9
60,-4.728,81.2,3.144,109
60,-4.859,81.5,3.192,108.9
60,-4.828,81.5,3.198,104.8
60,-4.855,81.4,2.863,105.6
60,-4.772,81,2.377,120.5
60,-4.87,80.6,2.089,128.3
60,-4.772,80.4,2.037,122.7
60,-4.808,79.77,1.971,132.7
60,-4.782,79.53,1.746,134.8
60,-4.913,79.65,1.715,137.5
60,-4.881,79.76,1.88,153.8
60,-4.945,79.65,1.909,147.4
60,-4.96,79.59,2.158,141.9
60,-5.101,79.66,2.452,129.7
60,-5.231,80.2,2.63,129
60,-5.264,80.5,2.563,128.1
60,-5.185,80.8,2.625,129.5
60,-5.277,81,2.744,127.9
60,-5.132,81.2,2.839,127.8
60,-5.092,81.3,2.917,115.5
60,-4.91,80.7,2.92,108.4
60,-4.767,79.94,3.033,120
60,-4.77,79.58,2.922,118.2
60,-4.779,79.2,3.133,122.7
60,-4.638,79.23,3.01,123.5
60,-4.626,78.87,2.746,123.7
60,-4.491,78.7,2.817,125.6
60,-4.54,78.47,2.492,123.9
60,-4.456,78.38,2.499,126.5
60,-4.456,78.35,2.497,128.7
60,-4.366,78.07,2.476,131.9
60,-4.241,77.84,2.515,131.8
60,-4.218,77.58,2.468,128.6
60,-4.092,77.42,2.506,127.5
60,-4.027,77.07,2.332,125.1
60,-3.858,77.16,2.36,123.4
60,-3.908,76.83,2.388,122.4
60,-3.696,76.24,2.323,127.8
60,-3.583,76.06,2.23,127.1
60,-3.576,75.79,2.197,127.3
60,-3.361,75.53,2.259,128.1
60,-3.219,75.17,2.185,126.8
60,-3.21,74.59,2.187,127.9
60,-3.18,74.37,2.187,129.2
60,-3.039,74.24,2.19,126.4
60,-3.126,74.33,2.221,124.9
60,-2.948,74.71,2.151,123.6
60,-3.075,74.69,1.998,127.5
60,-3.085,74.87,1.963,129.8
60,-2.982,75.24,1.919,129.3
60,-3.133,75.55,1.898,128.1
60,-3.027,75.86,1.867,129.3
60,-3.132,76.04,1.787,127.1
60,-3.072,76.25,1.744,125.7
60,-2.951,76.71,1.738,120.1
60,-2.979,76.28,1.96,126.1
60,-3.042,76.91,1.975,118.2
60,-2.948,76.78,1.802,116.4
60,-3,77,1.864,121
60,-3.125,77.43,1.919,118.9
60,-3.213,77.81,2.194,115.2
60,-3.184,78.69,2.412,115.2
60,-3.301,79.21,2.746,114
60,-3.235,79.61,2.705,113.9
60,-3.312,79.8,2.834,106.4
60,-3.291,80,2.755,105.9
60,-3.311,80.3,2.628,108.5
60,-3.239,80.4,2.192,106.6
60,-3.205,80.5,2.383,109.6
60,-3.308,80.6,2.393,112.2
60,-3.149,80.7,2.208,113.6
60,-3.197,80.6,2.497,122.4
60,-3.166,80.7,2.749,112.4
60,-3.087,80.7,2.659,115.4
60,-3.176,80.7,2.669,110.8
60,-3.086,80.9,2.672,101.8
60,-3.034,80.9,2.28,101.7
60,-3.179,81,2.238,116
60,-3.087,81.6,2.177,114.6
60,-3.3,81.8,1.888,107.3
60,-3.244,82.1,2.066,108.7
60,-3.359,82,2.145,105.8
60,-3.179,82.4,2.096,104.5
60,-3.261,82.6,2.197,109.5
60,-3.373,82.6,2.352,111.8
60,-3.403,82.5,2.507,118.7
60,-3.363,82.2,2.617,107.8
60,-3.232,81.7,2.943,107.2
60,-3.122,81.3,2.831,103
60,-3.167,80.7,2.783,112.3
60,-3.103,80.2,2.713,109.7
60,-3.094,79.8,2.736,106.6
60,-3.08,79.02,2.733,121.5
60,-2.982,78.46,2.608,125.2
60,-2.847,78.16,2.561,129.1
60,-2.892,77.93,2.543,133
60,-2.906,77.82,2.373,136.6
60,-2.77,77.79,2.207,149.8
60,-2.845,77.85,2.027,153.5
60,-2.755,77.9,1.994,157
60,-2.81,77.22,1.963,154.4
60,-2.543,76.97,1.88,143.5
60,-2.629,77.08,1.746,143
60,-2.754,77.04,1.633,141
60,-2.68,77.24,1.699,143.6
60,-2.722,77.36,1.637,142.4
60,-2.814,77.34,1.455,141.3
60,-2.851,77.63,1.666,146.3
60,-2.755,77.71,1.619,149.9
60,-2.848,77.81,1.426,138.1
60,-2.904,78.37,1.527,137.1
60,-2.87,78.96,1.615,148.2
60,-2.94,78.83,1.967,155.1
60,-2.858,78.92,1.756,141.4
60,-2.85,79.04,1.81,157.3
