coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
31201,0,8.49078,8.06369,8.62098,8.16329,7.38436,6.28033,7.13401,5.85557,8.92783,11.3152,11.3813,3.41996,63.6285,53.8271,28.4114,58.0191,49.7367,59.7229,55.7533,2.46872,66.5989,0,51.3651,57.8342,91.309,0,0,80.0083,76.8564,94.6998,0,0,0,107.026,0,122.468,115.21,114.071,105.049,109.501,127.199,0,0,0,130.504,122.378,0,106.224,0,0,138.932,0,160.286,150.044,160.818,0,167.53,0,0,165.15,0,0,184.136,179.332,0,0,181.373,0,0,0,0,0,0,0,0,0,0,0,183.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26506,8.6747,12.2892,19.5181,23.3735,13.012,1.20482,0.481928,0,0,0,0,0.240964,0,0,0.240964,0,0,0,0.240964,0,0.240964,0.481928,0.240964,0,0.240964,0.481928,0,0.722892,0.481928,0.240964,0.722892,0.240964,0.240964,0,0.240964,0.722892,0.481928,0.963855,0,0.240964,0,0,0,0,0.240964,0,0,0.240964,0.481928,0.240964,0.240964,0.240964,0.722892,0.240964,0,0,0.722892,0,0,0,0.481928,0,0.240964,0,0.240964,0,0,0,0.240964,0,0,0,0,0,0.240964,0.240964,0,0,0,0.240964,0.240964,0.481928,0.240964,0,0,0,0,0.240964,0.240964,0.240964,0,0.240964,0,0.240964,0,0,0,0,0
31501,0,7.29033,9.18943,9.95561,9.33991,9.54225,11.8602,13.8216,30.4876,21.2272,30.9171,50.0479,15.8391,62.952,43.3294,71.3907,64.747,49.4652,61.2054,65.9576,74.0917,64.6648,0,76.4423,67.5131,93.3165,65.5867,0,101.425,45.8265,80.965,0,0,106.93,102.473,95.0662,97.6354,125.201,0,129.158,0,128.887,127.658,127.224,116.015,0,131.802,0,0,139.888,117.506,146.852,0,0,156.906,0,0,167.917,0,172.186,144.702,183.046,0,186.025,0,0,178.164,0,0,188.147,0,0,198.752,0,192.245,0,0,0,0,184.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628931,1.25786,2.51572,8.1761,15.0943,12.5786,8.1761,1.88679,0,0,0.628931,0.628931,0,0,0,0,0,0.628931,1.88679,0.628931,0,0,1.25786,0.628931,1.88679,1.25786,0,1.25786,0,1.25786,0.628931,1.88679,1.88679,2.51572,1.25786,1.25786,0,0,0.628931,0,1.25786,0,0.628931,0,0,0.628931,0.628931,1.25786,0.628931,0,0.628931,0,0.628931,0,0.628931,0,0,0.628931,0.628931,0.628931,0.628931,0,1.88679,0.628931,1.25786,0.628931,0,0,0.628931,1.25786,0,0.628931,0,0,0.628931,0,0.628931,0,0,0,0.628931,0,0.628931,1.25786,0,0.628931,0.628931,0,0.628931,0.628931,0,0.628931,0,1.25786,1.25786,0,0.628931,0,0.628931,0.628931
31801,0,7.80023,0,8.50393,9.89716,7.63869,10.9159,21.0177,18.7274,24.4646,13.6425,40.5851,37.1864,34.9296,35.9346,36.3183,39.0969,0,64.1472,63.4499,0,56.9214,73.054,0,90.3665,78.1867,80.0731,0,83.9521,106.055,0,0,0,58.8248,99.7908,104.359,121.163,82.3302,0,0,0,134.555,131.281,128.191,0,0,146.401,114.116,146.714,0,139.301,0,0,0,0,0,158.814,163.544,178.572,0,175.762,0,0,174.226,0,0,0,0,196.917,174.897,0,0,0,0,131.055,0,0,0,0,171.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333,5.20833,1.04167,7.29167,2.08333,10.4167,3.125,0,1.04167,0,0,1.04167,0,1.04167,0,0,1.04167,1.04167,2.08333,1.04167,0,1.04167,0,3.125,5.20833,1.04167,1.04167,2.08333,1.04167,1.04167,2.08333,1.04167,0,3.125,0,1.04167,3.125,1.04167,0,1.04167,1.04167,3.125,0,0,0,1.04167,0,0,1.04167,1.04167,0,1.04167,0,1.04167,1.04167,0,0,0,0,0,1.04167,0,0,0,1.04167,2.08333,0,1.04167,0,1.04167,0,1.04167,1.04167,1.04167,0,1.04167,0,0,0,1.04167,1.04167,1.04167,1.04167,0,1.04167,0,0,2.08333,0,1.04167,1.04167,0,0,1.04167,0,0,0,0,1.04167,0
32101,0,10.1246,7.3758,12.5737,8.8196,9.57215,13.6571,12.7209,11.5438,25.7931,38.6553,23.3238,17.7354,40.6164,24.1022,0,56.7539,56.3096,69.7416,0,66.501,67.97,75.3028,84.0149,0,78.6522,88.3802,89.0993,0,98.0056,81.4403,86.4338,0,0,61.9698,0,0,0,113.631,0,0,0,0,130.757,126.772,115.963,138.117,143.123,0,145.444,0,158.279,0,159.061,157.206,166.823,0,0,169.182,150.9,0,0,0,0,185.381,189.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63158,2.63158,3.50877,7.01754,10.5263,10.5263,4.38596,0,0,0.877193,0,0,0.877193,0,0.877193,0.877193,0.877193,0,0.877193,0,0,0.877193,0.877193,1.75439,0,2.63158,3.50877,0.877193,0.877193,1.75439,0,0.877193,0.877193,1.75439,0.877193,0,2.63158,0.877193,0,2.63158,0.877193,1.75439,1.75439,1.75439,0,0.877193,0,0,2.63158,0.877193,0,0,0,0,0,0,1.75439,0,0,0,0,0,0,0.877193,0,0.877193,0,0.877193,0.877193,0,1.75439,0.877193,0.877193,0,0,1.75439,0.877193,0.877193,0.877193,0.877193,0,0.877193,0.877193,0.877193,0.877193,0,0,0,0,0,0,0,0.877193,0,0.877193,0,0,0,0,0
32401,0,8.01584,8.05509,9.47553,11.305,9.68758,6.68904,13.6525,13.4606,10.1208,20.9089,34.6584,52.6506,34.5701,25.7927,17.8189,70.0323,39.6065,42.1488,35.7881,67.6722,44.5383,41.6603,76.4114,69.6526,83.6796,68.4679,55.8327,73.4471,93.5152,97.4927,0,105.988,0,0,102.271,85.9754,118.394,124.392,0,111.384,0,132.58,136.518,90.8159,130.047,139.682,0,124.958,151.617,134.534,148.232,0,164.462,163.89,160.065,0,0,0,0,163.361,166.435,154.183,183.226,169.514,0,198.172,0,0,0,190.062,0,176.656,0,0,0,154.479,0,0,158.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444,2.08333,4.16667,6.25,11.8056,9.02778,4.16667,0,0,0.694444,1.38889,0.694444,0,0.694444,0.694444,1.38889,0.694444,0,1.38889,0,1.38889,0.694444,0,2.08333,1.38889,0.694444,0,1.38889,0,1.38889,0,0,0,0.694444,2.08333,0.694444,2.08333,0.694444,0.694444,0,0,1.38889,1.38889,0,0.694444,0.694444,1.38889,1.38889,0.694444,1.38889,0,0.694444,0,0.694444,0,0.694444,1.38889,0,0.694444,1.38889,0,0.694444,2.77778,0,0,0,0.694444,0.694444,2.08333,2.08333,0.694444,0.694444,0,0,0,0.694444,0.694444,0.694444,0,0.694444,1.38889,0,1.38889,2.08333,1.38889,0.694444,0,0.694444,0.694444,0,0,0.694444,0,0,0,0.694444,0,0,0,0.694444
32701,0,8.75424,8.3965,8.15317,10.3094,13.1745,14.5587,17.5549,17.5837,28.7255,39.7037,20.4372,22.9163,45.0967,0,32.235,49.7955,0,45.1095,68.2892,69.6294,71.923,71.6792,0,68.5579,81.2052,13.53,89.1521,79.5769,100.826,86.8599,103.164,101.514,0,0,84.7514,86.0059,115.218,0,106.24,125.72,104.745,0,132.997,138.885,0,124.877,99.1284,0,0,139.248,140.096,152.334,153.026,0,0,0,0,163.942,0,174.82,0,177.801,175.81,173.829,0,191.653,0,199.633,186.231,182.947,0,0,0,0,0,0,0,120.506,198.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35135,3.37838,3.37838,5.40541,10.8108,10.1351,5.40541,1.35135,0.675676,0.675676,0.675676,0,0,0.675676,1.35135,1.35135,0,0.675676,1.35135,0.675676,0,1.35135,2.7027,1.35135,0.675676,1.35135,2.02703,0.675676,0,0,0.675676,0,2.02703,1.35135,2.7027,0.675676,0.675676,1.35135,0,1.35135,0.675676,0,0.675676,1.35135,0,0,0.675676,0.675676,0.675676,1.35135,2.02703,0.675676,0,0.675676,0.675676,0,1.35135,0.675676,0,0,0.675676,0,1.35135,0.675676,0,0.675676,0.675676,0,0,0.675676,0,0,0,0,0.675676,2.02703,0.675676,0.675676,0,0,0.675676,0,0.675676,0,0,0,0,0.675676,1.35135,0,0,0.675676,0,2.02703,0,0.675676,0.675676,0,0,1.35135
33001,0,0,8.06019,9.3362,9.61903,10.5261,10.4727,12.1776,22.2379,23.2164,13.2119,9.07842,19.2787,26.2701,34.1894,41.786,59.9589,67.2539,64.4996,72.6767,75.0424,60.1404,66.7258,74.8453,0,93.6178,91.333,93.2446,96.1149,94.439,73.9464,104.103,109.808,99.134,0,0,0,0,70.2888,114.31,126.416,0,135.183,0,0,130.886,0,140.332,151.282,150.43,120.75,139.481,0,158.03,0,0,0,157.019,170.562,162.211,169.929,0,0,0,0,0,193.184,184.17,195.352,190.198,196.844,0,184.35,189.732,182.317,0,0,0,0,199.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1746,2.1164,6.34921,7.93651,16.4021,12.1693,4.2328,0,1.0582,0,0,1.0582,1.5873,0,1.0582,0,0,1.0582,0,0,0.529101,1.0582,1.0582,3.1746,0,0.529101,0.529101,1.5873,0,1.0582,0,0.529101,0.529101,2.1164,1.5873,0,0,2.1164,0,0.529101,0,0.529101,0,1.0582,0.529101,1.0582,1.5873,0.529101,0,1.5873,0,0.529101,0.529101,0,0.529101,0.529101,0,0,0.529101,0.529101,0,0.529101,0,0.529101,1.5873,0,0,1.0582,0,0,0.529101,0,0,0,0.529101,2.1164,0,0,0.529101,0.529101,0,0.529101,0.529101,0,0,0.529101,0,0.529101,0,0,0,0.529101,1.0582,0,0.529101,0.529101,0.529101,0.529101,0.529101,0.529101
33301,0,8.6044,9.39194,8.9413,10.3288,10.3009,12.6025,6.41715,17.0016,10.2377,9.68114,27.8298,44.3918,32.3387,2.48755,65.6947,45.8763,54.8128,62.6493,61.7895,68.0122,68.5864,0,81.5952,88.2051,93.202,83.5511,95.7423,87.229,0,51.986,0,98.0921,106.376,109.731,0,113.557,121.003,0,0,0,0,117.456,0,134.351,0,145.758,145.936,150.429,0,0,155.355,161.458,152.937,165.253,140.144,0,0,175.103,0,0,0,170.257,0,173.868,0,173.798,0,0,0,0,0,0,0,0,0,0,0,198.826,80.7634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30415,6.45161,6.91244,11.0599,17.9724,9.67742,5.99078,0.460829,0,0.921659,0,0,0,0.460829,1.84332,0,0,0,0.460829,1.38249,0,0.460829,0,1.38249,1.38249,1.84332,0,0,1.84332,0.460829,0,0.921659,0.921659,0.921659,0,1.38249,0.921659,0,0.460829,0.921659,1.84332,0,0,0.921659,0.460829,0.921659,1.38249,0.460829,0.460829,0,0.460829,0.460829,0.460829,0,0,0.460829,1.38249,0.460829,0,0,0.921659,0,0,0,0,0,0,0.460829,0,0,0.460829,0,0.921659,0,0,0.460829,0.460829,0.460829,0,0.460829,0.460829,0.460829,1.38249,0,0,0.460829,0.460829,0.921659,0,0.460829,0,0.460829,0,0,0,0,0,0,0,0.460829
33601,0,7.67421,8.64668,9.77463,10.8718,9.4446,17.9267,8.97134,12.0397,27.3773,20.7973,12.7387,2.6424,55.8001,65.8124,61.4961,57.226,31.0432,0,77.8011,75.4827,50.3068,69.3666,80.4914,77.5222,78.1497,0,95.9362,90.4258,89.7658,103.267,104.897,106.344,0,114.933,0,0,0,0,125.946,119.371,0,132.715,0,136.868,139.222,0,0,153.461,135.731,0,0,0,0,164.464,0,0,160.024,0,151.5,0,0,174.531,0,0,0,189.22,0,0,0,0,0,0,0,0,0,0,0,0,199.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757576,2.27273,3.78788,8.33333,9.09091,12.8788,3.78788,0.757576,0.757576,0,0,0,0,0.757576,0,0,0.757576,0.757576,0,0,0.757576,0.757576,0,2.27273,0.757576,0.757576,0,0.757576,1.51515,0.757576,0.757576,1.51515,1.51515,1.51515,2.27273,0.757576,0,3.0303,2.27273,1.51515,1.51515,1.51515,1.51515,1.51515,2.27273,0.757576,0,1.51515,0.757576,0.757576,0.757576,0.757576,0.757576,0.757576,0,0.757576,0,0.757576,0,0,0,0,0.757576,0.757576,1.51515,0,0,0.757576,1.51515,0,0.757576,0.757576,0,0,0,0.757576,0.757576,0,0,0.757576,0.757576,0.757576,0,0.757576,1.51515,0,0,0,0,0,0,0,0.757576,0,0.757576,0,0,0,0,0.757576
33901,0,7.77028,8.39544,8.40963,12.8741,9.07628,10.0271,14.542,11.7555,19.1049,25.4531,26.5347,32.5927,39.3199,53.6063,39.9416,32.9619,41.0903,65.5686,62.9009,79.4461,58.8651,44.052,59.8172,71.6116,87.8935,94.694,91.7604,90.5392,0,99.372,105.287,106.694,0,99.126,83.1425,117.586,114.194,94.6806,125.095,130.91,0,128.376,0,0,141.415,140.895,0,150.318,149.574,0,0,162.274,162.149,0,142.628,168.603,0,0,161.054,0,161.16,140.837,128.071,0,0,0,180.592,0,0,178.998,0,0,191.224,0,0,0,0,0,156.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555556,1.66667,6.11111,13.3333,13.3333,8.33333,3.33333,0,0,0.555556,1.11111,0,0,0,1.11111,0,0,0.555556,1.66667,0.555556,1.11111,3.33333,0,0,0.555556,1.66667,0,2.77778,0.555556,3.33333,0,0,3.33333,0,0.555556,0.555556,1.11111,1.11111,1.11111,0.555556,0,0.555556,0.555556,1.66667,0.555556,0,1.11111,1.66667,0,0.555556,0.555556,0,1.11111,1.11111,0.555556,0,0,0.555556,0.555556,1.11111,0,0,0.555556,0,1.66667,0,0.555556,0,0.555556,0.555556,0,1.66667,0,0.555556,0.555556,0.555556,0.555556,0,0.555556,0,1.11111,1.11111,0,0.555556,0.555556,0,0,0.555556,0,0.555556,0.555556,0,0,0,0,0.555556,0,0,0,0
34201,7.18179,7.40739,8.20468,9.84682,9.9511,9.97928,9.46321,8.41558,9.08887,7.69646,11.0027,12.4638,16.6674,27.3734,13.9926,19.0579,29.3278,71.2794,52.9302,58.2107,41.8764,30.303,65.1189,2.68299,68.6399,1.86228,77.2186,89.1378,89.2889,93.5559,0,0,102.672,101.801,0,117.118,123.191,0,95.8321,125.249,124.67,0,109.296,126.42,138.62,0,0,144.918,0,0,0,158.45,0,165.358,161.247,0,0,162.047,0,151.476,0,154.234,186.516,175.66,156.388,186.695,184.132,186.349,188.754,181.818,0,184.435,0,0,0,0,0,0,182.048,195.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91083,3.18471,8.9172,22.8025,24.4586,17.9618,4.71338,0.382166,0.127389,0.382166,0,0.127389,0.254777,0.127389,0,0.254777,0.382166,0,0.636943,0.382166,0.127389,0,0.127389,0.127389,0.254777,0.382166,0,0.382166,0.127389,0.509554,0.382166,0.254777,0.382166,0.254777,0.764331,0.382166,0.382166,0.254777,0.636943,0.127389,0.382166,0.382166,0.254777,0,0,0.382166,0.254777,0,0.127389,0,0,0.127389,0,0.127389,0.127389,0.127389,0.127389,0,0.127389,0.127389,0.127389,0.127389,0.127389,0.509554,0,0.127389,0,0,0.127389,0.382166,0,0,0.127389,0,0,0,0,0.254777,0.127389,0.127389,0.127389,0,0.127389,0,0.127389,0,0.127389,0.254777,0,0.382166,0,0.127389,0.254777,0.382166,0.127389,0,0,0.127389,0.127389,0
34501,0,7.23296,7.70023,8.75373,8.74505,9.45408,9.52583,7.7937,11.9077,11.6034,9.57064,11.9717,18.8263,5.11548,22.4065,45.6759,19.1249,61.9451,61.3143,49.1739,43.808,53.198,0,58.0337,2.8277,86.3209,82.9472,90.3024,86.2117,79.1565,80.5083,96.9267,0,104.892,0,108.953,0,114.278,121.095,122.307,119.627,98.8635,131.106,130.266,0,123.971,138.462,141.368,0,150.36,141.204,151.18,141.263,164.608,161.894,126.158,155.31,0,175.673,0,165.461,0,160.414,177.073,192.751,0,0,188.54,0,0,195.464,197.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53846,5.12821,10.5128,20.2564,21.5385,11.0256,3.33333,0.25641,0.25641,0,0.25641,0.25641,0,0,0.769231,0.512821,0.25641,0,0.25641,0,1.02564,0.25641,0.512821,0.512821,0,0.512821,0.769231,0,0,0,0,1.02564,0,0.512821,0.512821,0.25641,0.25641,0,0.512821,0.769231,0.25641,0.25641,0.512821,0.512821,0.25641,0,0,0.512821,0.25641,0.25641,0,0,0.25641,0.25641,0.512821,0.25641,0,0.512821,0.25641,0.25641,0.512821,0.25641,0.769231,0.512821,0.25641,0.512821,0,0.512821,0,0.769231,0.25641,0,0,0.25641,0.512821,0.512821,0.769231,0.25641,0.25641,0.25641,0.512821,0,0.512821,0.25641,0,0,0.512821,0.25641,0.512821,0,0,0,0.512821,0,0,0.25641,0.25641,0.25641,0.25641,0
34801,0,6.33053,6.84684,9.15187,8.61047,8.60118,7.81364,6.66587,9.86623,9.72079,11.1862,21.9608,15.2792,19.6787,14.957,20.8047,21.2432,48.3066,0,37.7093,62.4808,61.3166,41.6416,69.7067,77.7262,89.4182,96.6253,89.9546,86.0775,94.4674,99.5569,94.5247,105.785,105.531,102.98,106.35,117.805,94.2398,116.66,119.695,132.312,118.64,0,126.423,132.854,121.511,122.49,150.525,0,116.874,152.758,0,0,0,159.501,0,0,166.3,0,169.476,0,0,0,0,176.227,163.011,0,0,0,0,0,183.085,0,0,0,0,0,0,0,198.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2345,4.58221,14.0162,22.9111,16.9811,6.73854,1.34771,0.539084,0,0.539084,0.269542,0,0,0.539084,0.269542,0.269542,0.269542,0,0.269542,0.269542,0.808625,0.269542,0.539084,1.07817,0.269542,0.269542,0,0.269542,0.539084,0.539084,0.808625,0.269542,0.539084,0.539084,0,0.808625,0.808625,1.07817,0,0,0.539084,1.07817,0.539084,0.539084,0.539084,0.269542,0.269542,0,1.07817,0.808625,0.539084,0.808625,0.808625,0.269542,0.269542,1.07817,0.539084,0.269542,0.808625,0.269542,0.269542,0.269542,0,0.539084,0.539084,0,0.269542,0.539084,0.269542,0.269542,0,0,0,0,0,0.269542,0.269542,0.269542,0,0.269542,0,0.269542,0.269542,0.269542,0.269542,0,0,0,0.269542,0,0,0.269542,0,0,0,0,0,0,0.269542,0.269542
35101,0,5.67099,7.46465,8.04529,8.43573,9.18423,11.2218,10.3596,10.4008,12.0591,15.0199,24.6161,24.1013,25.4526,6.6009,22.1276,49.2073,68.7065,54.1728,73.8682,57.1243,42.8351,73.0408,0,87.8534,76.8841,98.4108,82.4683,77.4105,90.9238,0,101.036,0,106.173,102.566,0,112.768,120.58,102.455,118.918,115.79,0,127.085,112.256,0,125.949,145.063,129.532,138.941,154.405,0,0,137.466,147.949,118.23,0,0,163.964,175.051,158.673,173.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.412,0,0,195.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727273,2.54545,12,24.7273,16,7.63636,2.90909,0.727273,0.363636,0,0.363636,0.363636,0,0.363636,0,0,1.09091,0.363636,0,0.727273,0.363636,0.363636,0.727273,2.18182,0.727273,0.363636,0.363636,1.09091,0,0.363636,0.363636,0.363636,0.363636,0,0.727273,0.363636,0.727273,1.45455,0.727273,0.363636,0.363636,0.363636,0,1.09091,0,0.363636,0.727273,0,0,1.09091,0.727273,0.363636,1.09091,0.363636,0.363636,0.363636,0.363636,0.363636,0,1.09091,0.727273,0,0.363636,0,0.363636,0.363636,0.363636,0.363636,0.727273,0.727273,0,0.363636,0.363636,0.363636,0,0,0,0.363636,0,0,0,0.363636,0,0,0,0,0.727273,0.363636,0,0.363636,0,0,0,0,0,0,0.363636,0,0,0.363636
35401,7.06959,7.66945,7.63376,8.57117,8.29676,10.0397,8.88167,12.1616,18.6145,9.34895,13.7982,16.248,14.4819,0,46.5547,24.5678,68.722,57.7326,43.5787,58.7935,28.9581,52.3555,53.1749,50.2307,77.0675,50.0467,75.9671,86.9546,94.6699,98.0497,98.2778,98.3303,98.384,91.5812,88.9525,115.35,122.077,118.929,0,79.4696,0,79.9332,122.091,0,134.356,135.859,0,139.444,150.772,155.761,149.444,130.61,0,159.951,161.156,0,149.307,155.644,136.416,174.347,0,176.873,180.01,0,186.154,174.889,196.739,0,0,0,192.778,0,183.397,0,0,0,0,0,193.925,176.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977199,5.21173,9.12052,17.2638,21.8241,10.0977,3.25733,1.30293,0.325733,0.977199,0.325733,0.325733,0.325733,0.325733,0.325733,0,0,0.651466,0.325733,0,0,0.977199,0.651466,0.325733,0,0.651466,0.325733,0,0,0.651466,0.325733,0,1.62866,0,0.325733,0.977199,0.651466,0.651466,0.977199,0.325733,0.325733,0.325733,0,0.977199,0.325733,0.977199,0.325733,0,0,1.30293,0.977199,0.651466,0,0,0,0,0,0.325733,0.651466,0,0.651466,0.977199,0,0.325733,0,0.325733,0,0.651466,0,0.325733,0,0,0,0,0.651466,0.325733,0,0.325733,0.325733,0.325733,0.325733,0,0,0.325733,0,0.651466,0.325733,0.651466,0.651466,0,0,0.651466,0,0.325733,0.325733,0,0.651466,0,0.325733,0
35701,0,7.1158,8.235,8.71698,9.31035,8.48605,7.66341,8.68579,8.11906,6.5515,9.91196,10.9086,13.9588,25.0101,17.3343,50.8269,45.9049,68.4179,46.6674,70.8646,56.0884,68.188,0,78.0299,81.3374,66.1507,89.2856,86.8684,61.0453,104.228,75.6749,96.7939,104.487,115.075,101.525,101.161,120.534,125.004,0,0,109.602,0,109.049,129.452,0,0,0,119.446,145.701,0,147.115,153.986,0,146.374,137.176,0,0,138.656,172.016,0,173.744,184.461,0,177.007,169.146,154.849,0,0,0,198.306,177.847,0,190.484,0,0,0,0,0,0,196.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90196,6.86275,10.1307,17.1569,26.3072,15.8497,2.45098,0.326797,0.163399,0.163399,0,0.163399,0.163399,0.163399,0,0.163399,0,0.326797,0.163399,0.490196,0.326797,0.326797,0,0,0.163399,0.816993,0.326797,0.163399,0.326797,0.326797,0.490196,0,0.326797,0.490196,0.980392,0,0.490196,0.163399,0,0.326797,0.163399,0.163399,0.163399,0,0.163399,0.163399,0.163399,0.326797,0.163399,0.163399,0.326797,0.163399,0.490196,0,0.326797,0.326797,0,0.490196,0,0.163399,0.163399,0.163399,0,0.163399,0.163399,0,0,0.163399,0.163399,0.163399,0,0.326797,0,0.326797,0,0.326797,0,0,0.163399,0,0,0,0,0,0.163399,0,0.653595,0,0.163399,0,0.163399,0,0.163399,0,0,0.163399,0,0,0.163399,0.163399
