coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
12901,0,9.03869,10.3614,16.0317,19.3021,28.0376,33.8703,33.2044,39.0275,39.1971,40.9991,38.2623,44.6527,42.1634,45.7671,47.0924,60.0149,57.1757,60.7503,64.732,63.743,62.6993,70.8421,69.2656,73.3142,76.3772,80.9598,87.6508,83.8152,94.8907,86.0619,93.3012,96.5311,99.4105,109.212,106.278,102.786,118.041,113.272,120.224,118.225,121.333,126.718,133.136,130.323,139.71,136.138,139.997,135.359,140.346,146.401,154.647,146.584,151.322,160.049,155.915,169.908,160.687,160.115,165.407,152.818,151.783,171.851,179.393,171.975,141.8,181.081,154.979,172.596,198.164,163.958,184.947,0,0,191.56,177.326,0,179.811,0,113.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636,0.290909,0.290909,0.8,1.38182,2.03636,1.45455,1.30909,1.16364,0.872727,0.945455,0.727273,1.16364,0.945455,1.6,1.74545,1.52727,1.45455,1.89091,1.96364,2.25455,2.83636,2.90909,3.27273,2.10909,3.05455,2.03636,1.52727,1.67273,1.30909,1.6,1.09091,1.81818,1.30909,1.74545,1.52727,1.30909,1.67273,1.96364,0.8,1.09091,1.23636,1.52727,1.09091,1.23636,0.8,0.654545,0.945455,0.872727,0.872727,0.945455,1.38182,1.23636,1.09091,0.945455,0.945455,0.727273,0.727273,0.872727,0.509091,0.727273,1.45455,0.872727,0.727273,0.509091,0.581818,1.09091,0.727273,0.581818,0.727273,0.509091,0.509091,0.654545,0.509091,0.436364,0.727273,0.363636,1.09091,0.581818,0.145455,0.363636,0.436364,0.436364,0.363636,0.290909,0.145455,0.727273,0.145455,0.290909,0.218182,0.290909,0.145455,0.290909,0.145455,0.145455,0.290909,0.0727273,0.0727273,0.0727273,0.0727273
13201,0,15.8913,13.4057,17.5594,24.1907,31.3584,32.5073,32.7125,37.229,40.7196,39.428,40.246,44.438,44.9941,48.6435,46.1508,49.3005,50.7598,63.1755,62.6252,65.4431,64.5578,71.5099,68.5099,73.3932,70.4076,77.6239,77.3333,90.348,91.5891,97.0554,95.3553,97.5923,99.9253,104.204,105.719,96.4274,112.61,118.716,117.021,117.914,118.89,129.577,127.947,128.859,135.836,129.647,139.281,136.044,137.618,146.511,152.837,155.054,149.85,150.608,145.387,143.407,162.47,158.847,169.385,164.4,167.924,173.45,184.567,175.681,192.564,149.96,162.959,0,178.501,0,193.327,193.38,193.186,192.264,188.883,184.281,0,151.388,177.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720981,0.216294,0.504686,0.720981,1.15357,1.58616,2.01875,1.15357,1.00937,0.576784,1.36986,1.15357,1.36986,0.865177,1.22567,1.73035,1.58616,2.30714,2.01875,2.45133,2.30714,2.66763,3.02812,2.81182,2.52343,2.30714,2.16294,1.80245,1.65826,1.58616,1.80245,1.22567,1.29777,2.09084,1.65826,1.80245,1.36986,0.937275,1.44196,1.58616,1.36986,0.576784,0.865177,0.720981,1.36986,1.44196,1.00937,1.00937,1.00937,0.937275,0.648883,1.08147,1.22567,0.576784,0.648883,0.865177,0.793079,0.865177,0.576784,0.432588,0.793079,0.648883,0.720981,1.08147,0.648883,0.576784,0.648883,0.720981,0.576784,0.865177,0.937275,0.793079,0.865177,0.432588,0.288392,0.720981,0.576784,0.432588,0.576784,0.865177,0.288392,0.576784,0.36049,0.144196,0.576784,0.36049,0.216294,0,0.216294,0.144196,0,0.288392,0,0.216294,0.288392,0.288392,0.504686,0.288392,0.0720981,0.216294
13501,0,13.6945,11.9508,14.9595,22.9701,25.0093,33.7369,32.0576,36.306,34.3337,37.717,43.1272,46.0246,45.9801,48.8217,52.8115,48.0002,56.5122,61.9294,64.6914,66.5258,69.1432,72.1067,71.6975,73.8898,78.9945,83.074,73.556,90.2243,87.2931,96.272,97.5431,100.293,105.148,103.147,109.911,113.106,109.753,109.658,105.416,123.292,120.134,128.659,126.903,128.912,131.468,139.493,136.634,141.411,143.801,142.942,121.13,148.931,148.051,151.293,157.173,149.134,156.291,171.882,162.847,165.206,170.027,172.811,163.015,179.266,184.133,183.563,185.073,0,187.734,191.726,182.462,0,170.771,0,0,199.299,0,154.18,151.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14245,0.14245,0.213675,0.569801,1.4245,2.49288,1.85185,2.2792,1.21083,1.06838,0.783476,0.925926,1.1396,1.7094,1.35328,1.06838,1.49573,1.63818,1.35328,1.63818,2.63533,2.42165,2.99145,2.2792,2.49288,1.7094,1.78063,2.49288,2.20798,2.2792,1.9943,1.7094,2.20798,1.49573,1.49573,1.4245,1.35328,1.49573,1.78063,1.1396,1.35328,1.28205,0.925926,1.7094,1.1396,0.783476,1.28205,0.997151,0.712251,1.35328,0.783476,0.712251,0.997151,0.641026,1.21083,0.356125,0.641026,1.35328,0.783476,0.569801,1.1396,0.569801,0.569801,0.569801,0.569801,0.925926,0.712251,0.356125,0.42735,0.641026,0.854701,0.498575,0.498575,0.498575,0.42735,0.2849,0.498575,0.356125,0.356125,0.641026,0.641026,0.569801,0.14245,0.356125,0.0712251,0.2849,0.213675,0.213675,0.2849,0.213675,0.213675,0.213675,0.42735,0.14245,0.14245,0.2849,0.356125,0.0712251,0.0712251,0.213675
13801,0,13.45,13.4528,15.009,26.6665,29.4952,30.7571,33.7344,35.6644,35.7976,41.458,40.7934,46.1462,46.9963,43.9028,49.8746,51.2663,60.7277,59.3794,60.2785,62.7047,60.3795,69.7004,66.8947,76.4525,75.4737,80.3484,80.4827,78.345,91.0906,97.529,91.9948,97.6548,108.495,98.5967,106.765,108.604,102.282,116.394,101.255,118.663,122.654,126.633,130.016,132.611,132.972,134.447,141.645,135.646,144.448,134.763,140.647,142.93,153.169,152.174,156.216,156.662,160.92,172.023,160.625,172.317,173.979,172.932,167.366,179.591,185.764,194.074,0,189.043,199.039,196.408,198.692,190.292,0,0,162.477,0,0,163.2,139.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140154,0.210231,0.350385,0.49054,1.12123,2.38262,1.68185,1.822,1.26139,1.68185,0.911002,1.26139,1.33146,1.61177,1.33146,1.61177,2.73301,1.75193,1.33146,2.38262,2.17239,2.4527,2.73301,3.01331,1.89208,1.96216,1.68185,2.03224,1.96216,2.17239,1.89208,1.96216,1.96216,1.05116,1.96216,1.33146,0.911002,2.17239,1.33146,1.40154,0.840925,1.19131,0.840925,0.770848,1.33146,1.5417,1.40154,0.911002,1.19131,0.700771,0.700771,0.911002,0.630694,0.700771,0.911002,0.770848,1.19131,0.911002,0.49054,0.630694,0.560617,0.49054,0.770848,0.770848,0.350385,0.630694,0.911002,0.49054,0.280308,0.560617,0.770848,0.630694,0.420462,0.700771,0.350385,0.280308,0.840925,0.560617,0.420462,0.140154,0.560617,0.350385,0.49054,0.280308,0.140154,0.210231,0.49054,0.210231,0.210231,0.210231,0.280308,0.350385,0.210231,0.0700771,0.140154,0.140154,0,0.350385,0.0700771,0.280308
14101,6.68179,11.5776,17.4599,16.4338,23.0903,28.3667,30.158,32.691,35.5582,38.8482,37.8579,41.6058,41.1934,41.7201,54.6814,46.936,50.5397,55.4409,66.4675,61.5839,65.8172,65.8767,68.1375,71.3615,78.4243,80.2736,74.9398,83.4293,91.0057,88.1404,95.3891,97.701,101.838,99.3648,104.554,97.8806,110.309,116.733,101.909,109.841,121.78,118.85,120.662,131.875,133.078,128.061,134.548,132.581,139.8,138.669,139.074,153.492,148.585,149.963,154.437,145.585,166.932,164.339,156.522,158.072,174.312,169.405,174.064,163.016,184.926,171.659,185.553,180.635,186.344,179.449,198.695,182.74,196.088,0,194.002,160.428,0,0,0,104.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143472,0.143472,0.35868,0.430416,1.14778,1.7934,2.5825,1.36298,1.57819,1.36298,1.64993,1.72166,0.860832,1.36298,1.36298,1.72166,1.72166,1.93687,2.51076,2.08034,2.51076,2.65423,1.50646,1.7934,2.72597,1.7934,2.22382,2.29555,1.86514,1.50646,2.29555,1.50646,1.64993,2.22382,1.50646,1.93687,1.21951,0.860832,1.64993,1.86514,1.29125,1.64993,1.21951,1.21951,1.29125,0.789096,1.14778,1.21951,1.14778,0.573888,0.860832,0.860832,0.71736,0.645624,0.932568,0.860832,0.932568,0.645624,0.71736,0.35868,0.932568,1.21951,0.860832,0.573888,0.35868,0.789096,0.430416,0.430416,0.430416,0.573888,0.502152,0.645624,0.430416,0.35868,0.645624,0.286944,0.286944,0.286944,0.573888,0.286944,0.35868,0.35868,0.143472,0.502152,0.286944,0.35868,0.143472,0.215208,0.215208,0.286944,0.286944,0.143472,0.143472,0.071736,0.143472,0.215208,0.143472,0.071736,0.215208,0.286944
14401,0,9.14568,11.2305,21.1242,22.1699,25.7561,31.8848,33.5678,34.8156,41.5783,41.2523,43.6159,46.0383,45.0765,50.2115,49.7905,58.0783,55.8597,58.9219,56.565,66.5159,66.6869,73.7758,70.2487,79.8298,76.5203,77.6349,77.395,86.3454,93.6829,96.4307,96.8744,94.6873,99.0629,102.837,105.947,109.178,113.433,113.377,116.197,122.972,126.42,121.728,128.888,130.344,132.576,139.414,140.784,135.112,135.501,146.058,149.56,152.003,154.229,155.429,158.138,167.075,159,170.054,170.469,176.137,165.699,176.138,174.53,177.116,157.627,192.237,175.531,184.26,161.805,193.236,171.987,187.515,168.431,185.971,190.255,176.884,0,0,125.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23753,0.395883,0.395883,1.42518,2.692,1.82106,1.0293,1.10847,0.791766,0.870942,1.346,1.66271,1.26682,0.870942,1.26682,1.82106,2.05859,2.29612,2.05859,2.3753,2.3753,2.21694,1.66271,2.29612,1.82106,1.82106,3.08789,2.13777,1.50435,1.66271,1.74188,1.74188,2.13777,1.58353,1.18765,1.58353,1.346,1.346,1.66271,1.18765,1.26682,1.0293,1.0293,1.42518,1.10847,1.74188,0.870942,0.791766,0.791766,0.791766,0.870942,0.791766,0.950119,0.633412,1.10847,1.0293,0.633412,0.950119,0.633412,0.870942,0.554236,0.870942,0.633412,0.712589,0.950119,0.870942,0.475059,0.395883,0.870942,0.475059,0.158353,0.23753,0.475059,0.475059,0.712589,0.316706,0.475059,0.633412,0.475059,0.475059,0.475059,0.316706,0.316706,0.23753,0.554236,0.475059,0.23753,0.395883,0.475059,0.0791766,0.316706,0.23753,0.395883,0,0.475059,0.158353,0.158353,0.23753,0
14701,3.45984,9.88051,15.6989,19.4025,26.2235,27.2609,31.4051,33.2982,32.3595,38.601,40.4738,41.3773,44.3079,43.9079,48.6652,53.2549,50.3544,58.3646,64.2986,61.8028,66.265,70.0553,69.1649,75.0128,73.4765,83.011,85.538,82.0568,81.1561,88.3664,92.945,99.6724,105.059,103.901,103.455,102.233,114.056,113.43,117.551,118.416,116.893,121.904,131.94,122.268,134.049,129.392,138.062,139.769,141.539,143.11,148.02,143.537,140.752,152.22,147.175,151.682,157.768,163.487,161.282,165.393,170.201,155.459,169.986,175.944,158.48,181.608,181.595,159.789,183.344,178.714,185.866,199.921,161.33,190.203,191.273,181.037,0,171.791,151.125,116.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286944,0.286944,0.35868,0.71736,2.36729,2.08034,1.64993,1.64993,1.72166,1.36298,1.14778,0.860832,1.14778,1.21951,1.29125,1.93687,1.86514,2.43902,2.36729,2.22382,2.08034,1.72166,2.7977,3.08465,2.00861,1.36298,2.08034,1.93687,1.7934,1.14778,1.43472,1.7934,2.15208,1.14778,1.21951,1.14778,1.07604,1.36298,1.64993,1.29125,1.57819,1.57819,0.71736,1.14778,1.21951,0.932568,1.43472,1.21951,1.21951,0.71736,1.36298,0.932568,0.860832,0.71736,1.0043,1.0043,0.789096,1.0043,0.789096,0.645624,0.932568,0.71736,0.71736,0.286944,0.573888,0.573888,0.645624,0.35868,0.71736,0.71736,0.573888,0.573888,0.430416,0.789096,0.71736,0.35868,0.502152,0.215208,0.573888,0.430416,0.35868,0.286944,0.573888,0.143472,0.35868,0.286944,0.143472,0.143472,0.215208,0.215208,0.35868,0.215208,0.071736,0.286944,0.35868,0.215208,0,0.143472,0.071736
15001,0,9.60817,14.1744,16.0776,22.8861,25.0417,33.0474,33.191,33.0294,38.1922,37.0026,44.9605,40.3841,47.7364,50.8213,50.876,51.6454,51.7258,53.4551,63.2515,69.1,61.5212,69.983,76.3675,74.4558,82.1596,83.7647,83.9435,84.2886,94.4075,87.4013,96.0444,100.602,102.523,105.049,109.23,110.707,109.889,110.811,119.909,123.834,119.667,126.902,129.734,130.407,134.825,128.436,137.946,136.502,141.876,144.521,151.054,146.558,156.485,146.638,164.026,158.033,164.556,162.964,156.979,166.241,163.288,172.999,177.491,177.167,195.122,184.41,189.241,164.339,133.129,198.528,159.524,194.977,172.017,189.495,0,176.224,0,199.795,189.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141543,0.141543,0.424628,1.41543,2.68931,2.12314,2.05237,1.55697,1.06157,1.06157,1.06157,0.9908,1.69851,1.69851,0.9908,2.19391,2.26469,1.91083,1.69851,2.33546,1.9816,2.68931,2.83086,2.19391,2.40623,1.91083,2.05237,1.91083,1.41543,2.26469,2.33546,1.4862,2.12314,1.34466,1.76929,1.34466,1.06157,0.849257,1.20311,1.27389,1.84006,1.06157,1.06157,1.84006,1.55697,1.06157,0.9908,0.566171,0.9908,0.283086,0.778486,0.849257,0.9908,0.849257,0.636943,0.920028,0.424628,0.778486,0.778486,0.707714,0.353857,0.778486,0.707714,0.424628,0.849257,0.849257,0.566171,0.4954,0.4954,0.920028,0.4954,0.566171,0.424628,0.424628,0.283086,0.283086,0.424628,0.424628,0.636943,0.4954,0.212314,0.353857,0.212314,0.424628,0.353857,0.212314,0.212314,0.353857,0.566171,0.0707714,0.0707714,0.0707714,0.0707714,0.141543,0.141543,0.141543,0.141543,0.212314,0.212314
15301,0,10.0746,12.6117,19.4019,26.2404,26.8664,30.8543,32.1797,34.1432,36.4101,43.9777,40.5694,44.9924,45.4515,50.376,52.6327,50.3168,56.6102,64.4795,59.1081,64.0824,68.6172,68.35,73.0026,77.1012,84.218,87.2046,84.4289,86.6206,86.9252,84.5406,95.1502,100.192,100.163,107.599,107.224,113.543,111.176,111.826,109.384,126.583,123.193,129.449,128.88,131.787,130.577,120.105,140.012,144.423,146.411,136.515,146.249,142.27,137.645,162.074,160.629,150.425,160.614,168.305,163.39,169.698,164.484,174.652,179.007,176.047,186.937,173.607,170.672,185.471,0,182.535,188.92,195.272,191.69,0,189.755,0,0,194.951,62.7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720981,0.144196,0.937275,0.720981,2.59553,1.87455,1.29777,1.44196,0.648883,1.36986,1.51406,1.44196,1.22567,1.58616,1.87455,1.22567,2.37924,2.16294,2.52343,2.30714,2.01875,2.16294,2.01875,2.09084,2.66763,2.16294,2.01875,2.09084,2.52343,2.16294,1.94665,1.65826,1.65826,1.44196,1.87455,0.937275,1.73035,0.937275,0.937275,1.36986,1.65826,1.29777,0.937275,1.51406,1.29777,0.937275,1.22567,1.00937,0.865177,0.865177,0.648883,0.432588,0.504686,0.793079,0.576784,0.937275,0.865177,0.793079,0.937275,0.504686,0.504686,0.576784,0.504686,0.432588,0.720981,0.504686,0.793079,0.504686,0.576784,0.288392,0.648883,0.36049,0.504686,0.432588,0.36049,0.144196,0.720981,0.793079,0.504686,0.36049,0.504686,0.36049,0.36049,0.216294,0.288392,0.216294,0.288392,0.288392,0.36049,0.36049,0.144196,0.432588,0.432588,0.144196,0.144196,0.432588,0.0720981,0.216294,0.144196
15601,0,11.3346,13.2184,18.0685,25.4607,26.4523,32.2341,33.3865,36.3672,38.6162,41.9698,43.0118,36.8226,44.9713,45.9882,47.413,49.0798,52.6197,58.5444,58.367,66.9452,69.8438,68.8183,73.69,74.018,82.1742,85.6176,88.7462,81.6041,92.7392,91.9847,98.86,90.8664,103.138,100.831,109.729,113.062,119.03,114.357,110.763,119.749,128.969,127.831,124.929,130.825,134.137,136.41,135.459,144.412,147.309,138.444,149.709,158.826,152.486,152.876,152.839,163.895,157.921,167.706,164.848,170.117,177.391,174.218,179.662,174.544,181.235,182.698,182.869,198.937,193.753,0,196.926,184.857,197.056,172.488,0,0,139.375,153.479,176.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29347,0,0.29347,0.880411,1.24725,1.98092,2.27439,1.68745,1.10051,1.17388,1.46735,0.953778,1.46735,1.02715,1.32062,1.98092,2.20103,1.90756,1.90756,1.76082,1.98092,1.98092,1.83419,2.27439,2.86134,2.86134,2.34776,2.42113,1.76082,1.76082,2.12766,1.10051,1.76082,1.83419,1.17388,1.61409,1.46735,1.54072,1.83419,1.02715,1.54072,1.39398,1.76082,0.660308,0.880411,1.32062,1.17388,0.513573,1.54072,0.807043,1.02715,1.24725,0.660308,0.586941,1.02715,0.513573,0.660308,0.807043,1.10051,0.880411,0.366838,0.733676,0.29347,0.440205,0.733676,0.586941,0.586941,0.660308,0.440205,0.586941,0.29347,0.29347,0.440205,0.586941,0.513573,0.660308,0.733676,0.513573,0.660308,0.220103,0.146735,0.513573,0.220103,0.366838,0.220103,0.366838,0.29347,0.440205,0.220103,0.220103,0.366838,0.220103,0.29347,0.220103,0.146735,0.29347,0.0733676,0.0733676,0.146735,0.220103
15901,0,10.7426,13.6063,15.3155,21.8795,28.0568,32.0804,36.2895,36.2805,40.507,45.0671,43.0495,42.107,47.2893,50.1995,52.5644,53.2235,53.2382,56.3689,57.3558,69.4579,66.4454,70.1877,71.7175,75.8092,81.4978,87.0576,91.0365,80.9456,90.7202,88.1208,100.527,95.8162,102.807,91.577,104.041,104.013,113.711,110.904,112.178,119.744,118.857,121.551,123.785,130.12,134.073,143.096,138.022,143.884,143.345,138.984,147.786,157.033,155.529,152.848,158.281,156.439,172.258,169.38,164.548,173.125,175.451,149.558,160.507,182.359,185.489,179.173,183.112,186.298,189.334,136.14,185.452,193.921,0,155.481,66.6975,0,0,143.969,158.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23166,0.0772201,0.15444,0.46332,1.77606,1.77606,1.85328,1.23552,0.46332,0.926641,1.1583,1.38996,0.926641,1.38996,1.31274,1.1583,1.1583,1.69884,1.62162,1.62162,2.54826,1.85328,1.9305,2.62548,2.85714,2.77992,3.16602,2.85714,2.62548,2.23938,1.9305,1.9305,1.62162,1.46718,1.69884,1.31274,1.00386,1.08108,1.85328,0.926641,1.38996,1.62162,1.08108,1.85328,1.23552,1.1583,1.23552,1.38996,1.5444,1.00386,1.1583,0.849421,1.23552,0.849421,0.617761,0.849421,0.926641,0.694981,0.772201,0.772201,0.3861,0.3861,0.540541,0.926641,0.926641,0.540541,0.540541,0.540541,0.46332,0.540541,0.46332,0.23166,0.46332,0.694981,0.46332,0.540541,0.694981,0.15444,0.0772201,0.540541,0.46332,0.15444,0.3861,0.0772201,0.23166,0.46332,0.23166,0.617761,0.30888,0.23166,0.30888,0.0772201,0.30888,0.15444,0.0772201,0.23166,0.0772201,0.15444,0.23166,0.15444
16201,0,8.43957,10.0027,17.8741,22.2343,28.4365,30.3307,33.7574,37.1213,39.3779,39.0396,40.2327,43.3181,46.0979,48.7168,54.214,56.0211,53.8662,60.8248,65.2414,63.2166,72.9206,67.3522,70.3272,69.3198,77.741,85.2769,85.0127,86.8702,87.9225,96.5452,98.9211,100.188,105.298,99.2791,108.457,111.252,117.195,119.175,115.049,123.953,121.925,126.606,121.898,130.333,135.147,137.138,139.116,134.956,138.784,135.322,138.403,147.677,154.34,144.555,158.525,156.757,154.252,163.203,0,167.801,174.372,173.817,167.956,176.476,162.698,193.188,182.856,161.998,190.339,196.624,0,183.335,0,0,134.301,0,0,0,125.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745156,0.372578,0.447094,0.52161,1.04322,1.78838,1.86289,1.04322,1.4158,1.19225,1.34128,0.596125,1.63934,1.34128,1.71386,1.56483,1.93741,1.93741,2.3845,2.23547,1.63934,2.16095,2.30999,2.3845,2.01192,2.23547,2.30999,2.60805,1.34128,2.30999,1.49031,1.63934,1.26677,2.01192,1.56483,1.49031,2.16095,1.78838,1.71386,1.19225,1.11773,1.26677,1.11773,0.894188,1.26677,0.819672,1.34128,0.894188,1.04322,1.4158,0.894188,1.19225,0.819672,0.596125,0.52161,0.968703,0.819672,0.819672,0.968703,1.34128,0.52161,0.745156,0.596125,0.52161,0.670641,0.670641,0.894188,0.894188,0.447094,0.223547,0.745156,0.298063,0.670641,0.52161,0.298063,0.819672,0.372578,0.447094,0.447094,0.223547,0.819672,0.447094,0.372578,0.372578,0.0745156,0.223547,0.0745156,0.223547,0.223547,0.298063,0.149031,0.149031,0.372578,0.223547,0.149031,0,0.149031,0.223547,0.0745156,0.149031
16501,19.9439,8.43288,11.7531,19.5868,23.2824,26.8261,31.8573,32.0204,37.2546,36.9421,41.8617,42.8114,47.165,46.4507,49.8473,49.6113,57.3888,60.3427,58.6718,64.4229,61.4701,60.3409,68.9994,68.2151,69.6552,71.492,76.2078,84.8776,75.3219,89.3475,96.3107,99.4422,89.8779,97.6161,110.121,103.761,109.657,112.988,110.724,117.986,123.619,120.74,121.606,128.681,133.924,134.413,138.327,141.592,130.688,146.566,143.816,145.903,154.308,149.92,148.399,157.784,160.612,163.589,164.264,169.163,172.969,171.289,178.432,178.37,188.443,185.651,168.746,177.215,187.901,161.155,196.771,175.838,188.921,199.593,144.865,0,0,0,149.959,112.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147275,0,0.589102,0.662739,1.25184,1.7673,2.06186,1.84094,0.441826,1.10457,0.95729,1.47275,1.62003,0.883652,1.54639,0.883652,1.7673,1.91458,2.35641,2.20913,2.20913,2.87187,1.98822,2.20913,2.35641,2.50368,2.06186,2.20913,1.54639,2.35641,2.28277,2.13549,1.62003,1.98822,1.69367,1.62003,1.7673,1.62003,1.54639,1.10457,1.39912,2.06186,1.03093,0.95729,0.589102,1.03093,1.03093,0.589102,0.662739,0.883652,0.810015,1.03093,0.589102,0.662739,1.03093,0.883652,0.95729,0.589102,0.95729,0.883652,0.810015,0.294551,0.883652,0.662739,0.441826,0.810015,0.441826,0.515464,0.441826,0.147275,0.515464,0.515464,0.515464,0.441826,0.589102,0.368189,0.589102,0.368189,0.662739,0.662739,0.368189,0.441826,0.147275,0.368189,0.368189,0.368189,0.220913,0.368189,0.147275,0.441826,0.441826,0.368189,0.147275,0.294551,0.220913,0.147275,0.0736377,0,0.441826,0.147275
