seconds,tamb,rh,ws,wd
60,3.494,80.6,12.55,156.9
60,3.486,81.5,12.74,158.2
60,3.468,81,12.71,148.6
60,3.455,81.1,13.2,149.1
60,3.538,80.4,10.59,172.2
60,3.504,80.7,11.48,152.7
60,3.417,81,13.93,151.4
60,3.404,80.9,15.66,156
60,3.484,81.3,13.63,144.9
60,3.373,81.4,13.48,138.7
60,3.439,81.3,12.66,141.6
60,3.404,81.5,13.71,140.9
60,3.373,81.4,15.07,150.6
60,3.487,81,15.45,144.7
60,3.402,82,13.19,152.6
60,3.232,82.8,11.2,149.8
60,3.231,82.4,13.62,148.7
60,3.266,82.4,13.22,150.8
60,3.506,82.1,14.82,161.7
60,3.416,81.8,12.71,153.4
60,3.402,82,15.23,145.3
60,3.51,81.3,15.33,150.2
60,3.451,81.9,12.49,128.7
60,3.31,82.5,11.97,136.1
60,3.325,83.2,11.77,151.8
60,3.37,82.9,15.3,162.9
60,3.265,82.6,13.83,162.7
60,3.444,81.6,12.41,158.9
60,3.508,82.2,11.49,146.4
60,3.447,82.6,12.26,155.7
60,3.504,82.5,14.53,147.6
60,3.45,81.5,14.41,137.8
60,3.494,81.6,10.64,146.6
60,3.443,81.6,12.36,143.1
60,3.403,82.4,12.95,144
60,3.389,82.4,13.82,152.7
60,3.363,80.9,14.57,169.8
60,3.463,80.1,13.31,163.5
60,3.528,80.6,12.63,141.5
60,3.358,81.6,13.1,157.1
60,3.466,81.9,13.18,157.6
60,3.453,81.3,13.76,167.2
60,3.401,80.7,13.38,162
60,3.537,80.5,13.18,147.9
60,3.462,81,12.22,166.1
60,3.356,81.4,13.71,161.8
60,3.408,81.4,12.4,152.4
60,3.419,81.3,12.62,158.9
60,3.497,81.6,11.38,162.1
60,3.314,82.1,13.24,150.5
60,3.385,81.8,14.29,151.6
60,3.316,81.3,13.2,147.7
60,3.449,81,12.05,145.4
60,3.417,81.5,10.15,135.1
60,3.323,82,12.96,153.9
60,3.31,82,12.63,153.7
60,3.324,81.7,14.08,155.5
60,3.37,81.5,14.02,149.5
60,3.357,81.6,12.78,150.7
60,3.364,82.1,12.56,165.2
60,3.37,82.2,14.06,159.7
60,3.313,81.5,14.05,153.8
60,3.359,82.5,11.63,142.6
60,3.373,82.5,12.86,153.3
60,3.268,83.1,11.58,148
60,3.225,82.9,14.41,138.1
60,3.282,82.7,12.87,149.5
60,3.221,82.4,12.31,154.6
60,3.311,82.3,10.65,181.7
60,3.327,82.5,13.28,154.8
60,3.265,82.5,14.29,158.7
60,3.272,82.6,12.21,148.8
60,3.279,82.5,11.56,146.5
60,3.45,82.8,12.63,149.1
60,3.362,82.5,12.56,162.5
60,3.326,81.9,12.5,147
60,3.416,82,12.39,153.7
60,3.451,81.7,13.79,140.8
60,3.326,82.1,12.49,144.8
60,3.22,82.9,9.4,142.8
60,3.181,83.9,11.48,150
60,3.268,83.1,13.18,169.7
60,3.266,82.8,13.02,156.7
60,3.23,82.8,12.22,140.7
60,3.187,83.3,12.21,161.9
60,3.173,83.4,9.42,133.7
60,3.277,83.5,11.2,144.3
60,3.228,82.8,13.64,173.5
60,3.282,82.5,14.52,158.3
60,3.33,83,12.29,145
60,3.319,82.3,12.05,158.1
60,3.342,82.5,10.24,151.6
60,3.356,82.6,11.48,160
60,3.317,82,13.4,144.5
60,3.354,82.6,12.8,147.4
60,3.37,82.5,10.63,156.9
60,3.273,82.4,11.05,146.5
60,3.265,82.5,12.48,138.3
60,3.509,82.2,12.97,162.5
60,3.464,81.3,14.74,137.2
60,3.632,80.6,13.13,161.4
60,3.505,80.9,11.92,137.1
60,3.419,81.1,13.84,145.7
60,3.541,82.1,11.72,151.4
60,3.499,82.4,14.17,136.2
60,3.478,81,14.38,146.5
60,3.545,80.7,10.61,135
60,3.586,81.7,10.8,135.6
60,3.459,81.8,12.86,164.5
60,3.463,81.9,13.05,152.8
60,3.54,81.7,13.47,144.6
60,3.407,81,12.88,139.7
60,3.648,81,12.9,132
60,3.546,81.4,12.96,146.6
60,3.484,81.2,12.37,145.6
60,3.508,80.9,12.97,153.4
60,3.462,81,12.98,144.7
60,3.404,81.2,12.79,146.1
60,3.404,81.2,12.22,143.3
60,3.494,81.6,12,150.2
60,3.457,82.2,12.43,149.8
60,3.373,81.7,13.04,144.7
60,3.45,81.7,11.51,152.2
60,3.504,81.6,10.89,146.1
60,3.456,82.5,10.13,146.9
60,3.31,82.8,11.79,153.4
60,3.508,82.3,11.66,144.7
60,3.553,82,10.24,144.9
60,3.446,82.5,11.28,143.2
60,3.317,82.4,11.88,141.7
60,3.511,82.4,11.93,140.9
60,3.405,81.8,10.86,146.8
60,3.434,81.7,12.01,140.7
60,3.344,82.6,10.77,149.3
60,3.369,82.7,11.9,154.7
60,3.346,81.9,12.87,146.7
60,3.363,82,11.88,144.3
60,3.417,82,12.08,154
60,3.315,81.3,13.04,146
60,3.434,81.9,11.94,138.5
60,3.324,82.7,10.87,156.7
60,3.277,82.5,12.13,147.8
60,3.31,82.2,10.93,153.5
60,3.41,81.6,10.52,150.1
60,3.509,82,11.86,130.9
60,3.313,81.8,11.64,156.7
60,3.358,81.7,10.76,170.4
60,3.326,82.1,10.26,144.4
60,3.366,81.1,12.2,149.1
60,3.388,82.4,11.23,175.5
60,3.409,81.7,9.62,153.7
60,3.413,81.6,12.82,140
60,3.39,81.6,12.41,154.4
60,3.312,81.4,12.05,158.7
60,3.326,81.2,11.92,154.9
60,3.411,81.6,11.24,148.8
60,3.219,82.5,9.68,148.9
60,3.263,82.5,10.37,153.7
60,3.187,82.3,12.16,142.8
60,3.494,80.8,12.48,154.3
60,3.456,81.2,10.82,146
60,3.404,81.2,11.42,154
60,3.359,80.6,11.84,159.2
60,3.49,80.7,12.22,154
60,3.475,80.7,12.09,146.1
60,3.428,81.3,10.74,140.9
60,3.31,81.4,10.94,132.8
60,3.37,81.3,10.44,174.6
60,3.408,81.5,10.97,154.6
60,3.315,80.8,12.65,162.7
60,3.311,80.6,11.39,158.9
60,3.411,81.3,11.49,161.4
60,3.411,81.4,10.93,159.6
60,3.4,80.6,13.18,152.3
60,3.438,80.3,11.17,158.6
60,3.412,80.7,11.44,147.3
60,3.361,80,11.88,152.5
60,3.498,80.3,10.9,143
60,3.422,80.9,9.76,156.6
60,3.446,81.1,10.55,149.2
60,3.397,81.2,12.36,171.7
60,3.32,81.4,11.21,171.6
60,3.284,81.2,11.59,167.3
60,3.357,81.1,11.6,162.5
60,3.267,80.5,11.27,132.3
60,3.465,81,11.47,147.8
60,3.409,80.6,10.92,154.6
60,3.357,79.89,10.62,160.3
60,3.324,81.2,10.03,147
60,3.323,80.9,11.07,179
60,3.401,80.4,11.66,159.8
60,3.527,80.4,12.18,150.5
60,3.372,80.2,12.04,164.3
60,3.495,81,10.22,146.5
60,3.631,80.3,11.6,147.2
60,3.727,78.94,11.31,160.3
60,3.555,79.43,11.3,144.1
60,3.451,80,11.41,170.6
60,3.435,80.3,11.43,164.5
60,3.4,81.9,9.63,175.9
60,3.426,80.8,10.8,154.8
60,3.49,80.3,11.93,155.2
60,3.403,80.4,11.34,173.9
60,3.598,79.75,11.59,160.5
60,3.591,79.93,11.21,128.1
60,3.529,80.9,10.07,158.3
60,3.588,80.5,11.41,151.1
60,3.515,80.2,11.56,139
60,3.643,81.1,10.15,138.9
60,3.402,80.9,10.61,181.3
60,3.36,81.5,9.62,159
60,3.28,81.4,11.67,147.1
60,3.548,81.4,12.6,148.4
60,3.451,81.4,10.69,154.7
60,3.382,80.8,12.08,141.6
60,3.463,80.4,12.29,158.2
60,3.539,80.3,10.1,176.7
60,3.31,81.2,11.47,146.7
60,3.369,80.3,12.3,156.9
60,3.416,81.5,8.86,161
60,3.221,82.2,9.9,152.3
60,3.415,81.4,11.19,148.9
60,3.495,81,12.05,149.4
60,3.504,80.9,10.23,151.8
60,3.31,81.4,8.22,146.5
60,3.359,81.9,10.39,153.5
60,3.405,81.1,10.85,148.2
60,3.362,80.7,12.03,151
60,3.44,80.5,10.24,172
60,3.445,81.1,10,144.8
60,3.417,80.7,12.87,144.8
60,3.529,80.4,10.98,156.7
60,3.365,81.8,9.34,152.9
60,3.232,81.9,10.5,152
60,3.187,82,10.99,156.9
60,3.173,81.9,9.96,151.3
60,3.26,82.1,9.14,151.6
60,3.283,82.4,9.97,150.6
60,3.312,81.4,11.2,172.1
60,3.438,80.8,10.9,140.8
60,3.514,80.3,11.75,149.5
60,3.504,80.3,11.34,145.1
60,3.401,81.3,10.11,147.1
60,3.409,81.5,10.3,170.9
60,3.403,81.2,11.76,147.2
60,3.321,80.9,10.74,141.3
60,3.31,81.3,10.86,145.4
60,3.372,81.7,9.9,160.4
60,3.28,81.9,10.23,138.2
60,3.361,81.3,11.76,141.8
60,3.495,80.7,11.52,152.6
60,3.501,80.4,11.51,154.7
60,3.417,80.8,9.71,161.6
60,3.313,81.8,9.37,145
60,3.312,81.8,9.71,156.8
60,3.457,81.4,9.56,162.8
60,3.447,81.2,10.11,178.6
60,3.542,80.6,11.6,151.6
60,3.437,80.7,10.78,155.1
60,3.461,81.6,9.48,160.7
60,3.322,81.2,10.21,162.5
60,3.356,80.9,10.2,141.8
60,3.437,81.1,10.58,161.5
60,3.496,80.7,11.62,133.1
60,3.366,80.8,10.01,150.3
60,3.397,81.3,10.55,153.1
60,3.484,81,11.7,146.7
60,3.54,80.7,10.47,148.2
60,3.414,81.3,9.37,161.3
60,3.54,80.3,10.03,156.2
60,3.361,80.9,11.05,140.6
60,3.554,80.5,11.5,146.8
60,3.546,79.97,10.39,149.9
60,3.356,80.9,9.45,161.3
60,3.316,80.8,9.79,147.4
60,3.467,81.5,9.98,149
60,3.506,80.4,11.78,149.1
60,3.497,80,10.35,154.9
60,3.437,80.7,10.78,146.4
60,3.373,81,10.81,149
60,3.492,80.8,10.39,169.6
60,3.534,80.5,10.55,144.6
60,3.405,80.7,10.62,158.7
60,3.28,81.7,9.19,148.7
60,3.278,82.9,8.17,134.7
60,3.237,82.8,9.59,153.3
60,3.362,80.7,10.74,149.3
60,3.391,81.3,10.76,145.8
60,3.365,80.9,10.91,145.7
60,3.455,80.9,9.97,148.5
60,3.409,80.9,9.95,139.9
60,3.372,81.2,9.27,140.1
60,3.456,82.3,7.559,147.5
60,3.355,81.8,9.25,132
60,3.38,81.7,8.41,147.2
60,3.437,81.1,10.1,165
60,3.354,81.4,10.59,145
60,3.388,81.6,9.92,143.2
60,3.333,81.6,8.75,140.9
60,3.371,81.3,9.81,154.1
60,3.367,81,11.02,140.3
60,3.356,81.1,9.91,159.7
60,3.36,81.2,10.32,128
60,3.432,81.4,9.94,146.3
60,3.409,81.6,9.21,144.9
60,3.219,81.3,9.29,150
60,3.302,81.7,9.5,153.9
60,3.237,82.2,9.29,161.9
60,3.328,82,9.98,134.4
60,3.218,82,10.05,147.3
60,3.307,81.4,10.58,149
60,3.327,80.7,10.55,153.3
60,3.407,80.8,9.61,149.3
60,3.265,81.9,9.27,140.5
60,3.369,82,9.98,141.2
60,3.326,82.6,9.02,143.8
60,3.313,81.8,10.28,133.2
60,3.312,82,9.46,152.5
60,3.311,82,10,136.6
60,3.154,83.7,8.56,147.9
60,3.036,83.5,9.25,151.3
60,3.179,83.1,7.907,139.1
60,3.176,83.7,8.43,142.6
60,3.084,83,9.34,142.7
60,3.224,82.8,9.27,153.3
60,3.144,82.1,9.24,149.1
60,3.226,82.7,9.05,130.7
60,3.135,82.7,7.98,152.2
60,3.131,83.3,7.08,130.1
60,3.141,82.5,8.05,135
60,3.208,82.7,6.855,138.4
60,3.246,81.7,9.29,141
60,3.234,82.2,7.794,147.3
60,3.213,82.6,7.626,139.4
60,3.223,82.7,7.866,133.2
60,3.144,82.6,9.34,141
60,3.22,83.7,6.783,132.3
60,3.182,83.5,6.765,137.1
60,3.142,82.3,7.616,139.6
60,3.231,82.3,8.7,138.4
60,3.265,81.6,9.43,139
60,3.455,82.1,8.6,133.6
60,3.37,82.1,8.65,143.6
60,3.228,82.3,8.4,139.7
60,3.219,82.2,8.65,133.7
60,3.286,81.5,9.69,134
60,3.413,81.9,7.868,136.5
60,3.224,81.8,8.58,135.2
60,3.128,82.6,7.613,132.9
60,3.181,83.3,7.719,140.7
60,3.143,83.5,6.942,137.6
60,3.186,82.6,7.446,138.7
60,3.276,83.5,6.066,139.6
60,3.099,83.6,6.757,137.3
60,3.127,84.2,6.617,121.5
60,3.147,82.8,7.82,131.3
60,3.31,83.2,7.389,149.3
60,3.321,83.3,7.461,134.1
60,3.269,82.6,7.664,139.4
60,3.3,82.2,7.415,123
60,3.388,82.5,6.445,132.5
60,3.291,81.2,7.002,126.6
60,3.448,81.5,6.706,138.9
60,3.36,81.5,7.962,127.5
60,3.28,81.8,7.165,132.5
60,3.276,82.3,6.671,127.9
60,3.359,82.8,6.132,127.1
60,3.452,82.6,7.807,134.6
60,3.33,81.5,8.49,129.9
60,3.343,81.7,7.371,126.9
60,3.313,82,8.21,146.5
60,3.266,82,8.07,146.4
60,3.28,82.4,8.09,139.4
60,3.464,82.5,7.069,130.6
60,3.361,82.1,7.162,130.6
60,3.355,82.7,6.867,147.3
60,3.355,82,8.01,132.4
60,3.282,82.3,7.397,144.7
60,3.271,82.8,7.203,128.3
60,3.496,81.8,8.25,128.1
60,3.337,81.7,8.2,138.1
60,3.451,81.5,9.08,136.4
60,3.504,80.6,8.39,138
60,3.448,79.92,7.726,126.5
60,3.486,81.2,6.736,121.1
60,3.507,82.3,6.671,136.2
60,3.326,82.3,6.703,134.7
60,3.347,83.2,6.363,134.9
60,3.339,82.8,6.46,123.2
60,3.32,83.7,5.735,122.7
60,3.235,83.5,5.872,113.9
60,3.364,81.8,6.591,118.9
60,3.54,82.1,5.54,104.7
60,3.449,81.8,6.14,122.6
60,3.372,81.8,6.432,137.2
60,3.377,83.5,5.965,121.9
60,3.174,83.8,6.19,128
60,3.257,83.8,5.308,119.7
60,3.234,84.9,4.75,126.8
60,3.233,84.5,5.006,126.7
60,3.227,83.8,5.526,116.2
60,3.179,83,6.692,130.5
60,3.373,82.7,6.602,133.1
60,3.233,82.2,6.991,117
60,3.358,81.8,7.337,130.1
60,3.507,81.3,7.566,123.5
60,3.547,81.4,7.237,131.5
60,3.476,82,6.78,145.1
60,3.362,82.6,6.548,128.3
60,3.435,82.4,6.834,152.8
60,3.273,83.5,6.346,149.7
60,3.191,83.9,6.525,145.8
60,3.183,83.7,6.986,139.6
60,3.252,83.1,7.092,146.5
60,3.272,81.9,6.773,153.2
60,3.281,81.9,7.19,146.7
60,3.275,82.4,7.071,159.2
60,3.264,83.6,6.025,141.4
60,3.36,82.9,7.134,141.8
60,3.339,83.6,6.043,152.2
60,3.322,83.4,6.525,137.1
60,3.219,83.1,6.754,150.3
60,3.316,83.1,7.347,144.4
60,3.313,82.7,7.768,144.7
60,3.326,82.7,7.312,134.6
60,3.357,82.7,7.964,143.3
60,3.404,81.8,8.73,138.2
60,3.461,81.8,8.88,137.9
60,3.464,82,7.979,148.1
60,3.404,81.8,7.005,150.2
60,3.495,82.3,7.241,155.4
60,3.413,82.5,7.357,151.2
60,3.557,83.5,6.818,145.7
60,3.319,82.2,7.535,140.5
60,3.356,81.5,7.517,152.6
60,3.315,81.9,7.641,150
60,3.325,82.2,6.711,143.5
60,3.382,82.8,7.121,143.1
60,3.39,82.1,7.177,133.5
60,3.496,83.9,5.854,138.5
60,3.509,81.6,7.329,139.2
60,3.48,81.2,6.752,142.8
60,3.583,80.5,7.172,129.7
60,3.583,81.5,6.316,151.5
60,3.574,81.7,6.406,141.3
60,3.46,81.9,6.179,147.7
60,3.557,82,5.757,137.9
60,3.454,82.4,5.74,133.8
60,3.51,82.3,5.673,149.6
60,3.543,80.9,6.997,142.2
60,3.644,79.88,7.022,132.4
60,3.645,80.2,6.251,135.8
60,3.622,80.7,6.661,149.7
60,3.625,81.1,6.13,143.1
60,3.585,81,6.422,145.6
60,3.6,80.6,6.63,142.1
60,3.551,80.9,5.767,142.6
60,3.537,81.7,5.246,139.2
60,3.526,82,6.138,149
60,3.545,81.4,6.669,139.6
60,3.463,81.7,6.001,135.4
60,3.54,81.1,5.738,132.3
60,3.54,80.3,4.913,128.2
60,3.584,81.4,3.995,116.8
60,3.595,80.7,4.648,121.1
60,3.684,81.1,4.258,126.1
60,3.689,82.2,3.35,121.2
60,3.586,81.9,3.517,130.4
60,3.584,80.9,4.575,141.8
60,3.68,80.4,5.241,143.4
60,3.738,79.92,5.506,152.8
60,3.827,80.4,4.237,147.6
60,3.652,81.9,3.714,130
60,3.708,81.2,3.722,138.5
60,3.738,80.5,3.954,146.8
60,3.831,81.4,3.972,141.7
60,3.64,80.4,4.209,119.3
60,3.631,81.4,5.127,129.1
60,3.676,80.5,5.648,124
60,3.688,81.2,3.868,128.2
60,3.878,82,3.766,140.1
60,3.685,81,3.868,142.7
60,3.677,81.6,4.17,135.9
60,3.632,81.8,3.786,134.6
60,3.643,82.7,4.493,132.5
60,3.782,82.8,4.697,118.8
60,3.775,81.1,3.407,125
60,3.844,81.9,3.193,69.11
60,3.68,81.5,2.77,121.5
60,3.789,82.6,1.197,92.8
60,3.645,81.7,1.989,104.8
60,3.759,82.1,2.329,125.3
60,3.801,82.6,1.924,115.8
60,3.959,81.6,2.164,121.7
60,3.783,81.1,2.942,137.2
60,3.873,82.1,2.76,135.4
60,3.825,81.1,3.535,140.2
60,3.772,82,3.077,132.9
60,3.868,81.2,3.752,141.2
60,3.827,80.1,3.874,148.3
60,3.818,81.8,3.523,121.5
60,3.675,81.5,3.342,149.2
60,3.684,83,3.469,72.49
60,3.642,84.2,1.854,16.49
60,3.596,85.1,1.031,26.8
60,3.635,84.5,0.782,352.3
60,3.406,83,1.093,354.5
60,3.412,83.5,1.143,346.2
60,3.419,84.1,1.573,128.4
60,3.492,83.5,1.965,117.2
60,3.482,85.6,2.535,83.5
60,3.403,83.9,2.001,57.95
60,3.504,82.8,1.854,73.69
60,3.419,83.2,0.861,131.7
60,3.459,81.6,2.47,148.7
60,3.586,81.2,3.747,145.9
60,3.63,82.8,4.506,131.7
60,3.778,80.8,4.991,167.7
60,3.761,78.93,4.918,161.3
60,3.692,81.1,3.793,150
60,3.783,80.4,3.945,146.1
60,3.651,81.2,4.302,155.8
60,3.726,78.53,5.076,144.4
60,3.779,80.3,4.255,152.5
60,3.781,80.7,4.585,144.2
60,3.681,80.5,5.632,138
60,3.767,80.4,5.268,144.9
60,3.635,81.6,4.353,150.2
60,3.644,81.5,4.327,153.1
60,3.6,80.4,4.887,149
60,3.687,82,4.998,144.2
60,3.703,82.2,4.27,120.2
60,3.677,80.6,5.135,152.6
60,3.692,80.5,5.578,139.4
60,3.599,80.4,5.148,126.6
60,3.551,81.2,4.469,155.5
60,3.631,81.2,6.076,135.1
60,3.538,82.3,5.913,131.8
60,3.625,82.2,5.432,148
60,3.553,81.4,4.954,132.1
60,3.462,81.9,4.715,152.4
60,3.452,83,4.751,146.2
60,3.357,83.1,4.939,142.2
60,3.534,82.8,4.802,135.5
60,3.481,81.5,6.344,140
60,3.646,82.3,5.867,146
60,3.451,82.6,4.807,147
60,3.402,81.5,5.658,139.1
60,3.411,81.8,6.261,140.4
60,3.604,82.9,5.41,152.8
60,3.367,83,6.476,137.2
60,3.39,82.9,7.816,155
60,3.424,84,5.627,140.8
60,3.325,83.8,6.066,144.1
