avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240813 03:11:01,11461,,,,0.814,290.639,399.963,150.198,441.754
20240813 03:12:01,11521,,,,0.0195,307.258,416.961,62.2861,80.7482
20240813 03:13:01,11581,,,,1.56933,304.192,421.704,145.843,571.914
20240813 03:14:01,11641,,,,0.218667,306.054,407.165,113.27,175.643
20240813 03:15:00,11700,,,,0.007,301.093,407.364,53.8749,60.1489
20240813 03:16:01,11761,,,,0.0638333,296.431,420.12,110.029,116.603
20240813 03:17:01,11821,,,,0.0645,317.086,412.577,89.2943,111.223
20240813 03:18:01,11881,,,,0.0248333,305.32,409.859,61.6652,92.0492
20240813 03:19:01,11941,,,,0.0465,312.888,414.644,68.1819,89.1691
20240813 03:20:00,12000,,,,0.203167,302.551,410.387,103.041,160.537
20240813 03:21:01,12061,,,,0.102333,304.458,418.918,76.9556,147.884
20240813 03:22:00,12120,,,,0.2175,308.379,421.904,86.8618,249.983
20240813 03:23:01,12181,,,,0.069,306.342,406.42,67.3949,86.3539
20240813 03:24:00,12240,,,,0.0186667,314.805,427.266,62.1673,93.6213
20240813 03:25:01,12301,,,,0.0385,314.604,425.157,71.6753,102.03
20240813 03:26:01,12361,,,,0.109,305.919,414.422,73.5466,126.305
20240813 03:27:01,12421,,,,0.183667,306.644,408.25,102.383,222.958
20240813 03:28:01,12481,,,,0.135333,304.293,424.215,104.708,182.677
20240813 03:29:01,12541,,,,0.0651667,308.399,417.203,65.8052,86.3399
20240813 03:30:01,12601,,,,0.0616667,308.581,413.124,78.9525,89.8272
20240813 03:31:01,12661,,,,0.129833,293.305,409.533,79.0248,138.577
20240813 03:32:01,12721,,,,1.051,294.585,411.182,133.708,341.214
20240813 03:33:00,12780,,,,0.025,301.137,401.829,63.0909,81.8067
20240813 03:34:01,12841,,,,0.377833,298.158,403.774,114.689,215.072
20240813 03:35:01,12901,,,,0.0658333,295.181,416.692,71.5121,105.861
20240813 03:36:00,12960,,,,0.161833,292.315,405.777,92.5507,148.311
20240813 03:37:01,13021,,,,0.164667,302.211,419.931,106.369,178.37
20240813 03:38:01,13081,,,,0.0576667,308.847,413.057,65.0513,110.478
20240813 03:39:01,13141,,,,0.0625,295.257,401.12,75.6472,88.7828
20240813 03:40:01,13201,,,,0.2045,292.999,421.409,109.113,146.321
20240813 03:41:01,13261,,,,0.00966667,291.535,406.609,49.1089,52.0696
20240813 03:42:01,13321,,2.67,,0.0538333,292.586,415.648,61.4724,82.2537
20240813 03:43:01,13381,,2.76033,,0.0408333,308.132,417.523,84.8958,96.388
20240813 03:44:01,13441,,,,0.0503333,298.185,412.052,70.5391,82.1577
20240813 03:45:01,13501,,,,0.0303333,286.338,404.719,72.0977,78.8187
20240813 03:46:00,13560,,,,0.0121667,296.862,410.239,49.243,52.2792
20240813 03:47:01,13621,,,,0.02,302.934,411.739,55.2619,63.1362
20240813 03:48:01,13681,,,,0.266833,305.308,417.019,100.213,235.981
20240813 03:49:00,13740,,2.31,,0.0335,308.091,411.258,64.4062,79.9789
20240813 03:50:01,13801,,,,0.068,306.214,413.074,84.7704,108.137
20240813 03:51:01,13861,,,,0.233,312.462,419.508,90.6797,201.523
20240813 03:52:01,13921,,,,0.0958333,304.426,414.361,83.0862,146.301
20240813 03:53:01,13981,,2.45017,,0.0168333,297.864,410.192,61.8516,81.3767
20240813 03:54:01,14041,,2.44017,,0.163667,302.837,408.332,78.4345,161.29
20240813 03:55:01,14101,,2.45,,0.282167,305.297,420.647,106.235,249.263
20240813 03:56:01,14161,,,,0.0491667,315.908,427.601,68.4961,101.88
20240813 03:57:01,14221,,,,1.323,306.337,416.96,134.955,527.451
20240813 03:58:01,14281,,,,0.0631667,302.655,408.405,81.1562,142.451
20240813 03:59:01,14341,,2.30017,,0.0706667,317.407,423.449,100.11,153.737
20240813 04:00:01,14401,,,,0.0653333,301.662,417.939,72.0129,126.349
20240813 04:01:00,14460,,,,0.0146667,290.958,404.531,60.1502,75.3494
20240813 04:02:01,14521,,,,0.0186667,297.467,406.238,59.7905,68.8595
20240813 04:03:01,14581,,3.34016,,0.1075,280.788,385.677,89.0369,134.299
20240813 04:04:00,14640,,,,0.00466667,299.947,402.152,47.6075,50.2542
20240813 04:05:01,14701,,,,0.1675,292.516,412.496,104.834,195.51
20240813 04:06:01,14761,,,,0.032,282.06,393.394,76.7496,87.7717
20240813 04:07:01,14821,,,,0.0381667,299.25,407.111,78.2229,101.899
20240813 04:08:01,14881,,3.17017,,0.0623333,313.107,413.901,79.8975,115.449
20240813 04:09:01,14941,,3.62,,0.157167,312.023,415.458,98.3295,177.808
20240813 04:10:00,15000,,,,0.1305,314.571,418.516,107.908,168.367
20240813 04:11:01,15061,,,,0.207667,313.449,410.699,89.194,195.646
20240813 04:12:01,15121,,,,0.622667,322.119,432.24,123.866,345.98
20240813 04:13:00,15180,,,,0.0186667,299.087,412.591,55.5832,68.2859
20240813 04:14:01,15241,,,,0.0515,313.031,421.012,83.691,103.914
20240813 04:15:01,15301,,,,0.0135,296.363,401.176,53.6907,62.6991
20240813 04:16:01,15361,,,,0.0126667,304.783,405.426,55.3023,64.2653
20240813 04:17:01,15421,,2.17,,0.0725,288.034,390.424,75.1008,108.111
20240813 04:18:01,15481,,,,0.0363333,291.11,408.603,69.7774,115.122
20240813 04:19:00,15540,,,,0.0888333,291.717,398.763,89.1494,132.275
20240813 04:20:01,15601,,,,0.187333,302.789,415.244,88.455,173.29
20240813 04:21:01,15661,,,,0.121,276.944,402.901,91.814,209.674
20240813 04:22:01,15721,,,,0.0458333,292.831,400.679,73.9678,96.101
20240813 04:23:01,15781,,2.51033,,0.0428333,287.985,407.591,88.6888,110.186
20240813 04:24:01,15841,,,,0.0643333,296.033,403.254,77.2387,123.235
20240813 04:25:00,15900,,2.91983,,0.897833,292.557,411.214,121.343,455.053
20240813 04:26:01,15961,,,,0.0461667,291.798,409.17,79.0174,96.358
20240813 04:27:00,16020,,3.34017,,0.742167,306.032,413.121,101.636,413.954
20240813 04:28:00,16080,,4.24017,,0.147667,305.376,412.476,80.7294,167.544
20240813 04:29:01,16141,,3.03967,,0.110667,303.333,415.913,84.76,151.744
20240813 04:30:01,16201,,2.96017,,0.0595,297.696,418.634,71.9201,136.354
20240813 04:31:01,16261,,,,0.0155,282.333,403.158,65.8141,71.8185
20240813 04:32:01,16321,,2.78983,,0.0676667,304.757,412.278,81.2858,121.131
20240813 04:33:00,16380,,,,0.0556667,290.818,410.382,76.4809,95.493
20240813 04:34:01,16441,,,,0.0208333,299.156,419.895,66.3716,76.5106
20240813 04:35:01,16501,,,,0.0311667,292.653,413.108,71.8899,83.4846
20240813 04:36:01,16561,,,,0.0326667,288.729,403.903,81.883,97.0007
20240813 04:37:01,16621,,,,0.276667,294.206,400.121,143.123,259.206
20240813 04:38:01,16681,,,,0.0295,285.442,414.091,72.0611,114.842
20240813 04:39:01,16741,,,,0.0326667,294.326,396.954,70.187,88.636
20240813 04:40:00,16800,,,,0.720667,301.248,407.708,139.237,420.674
20240813 04:41:01,16861,,,,0,284.452,382.334,79.6201,132.647
20240813 04:42:01,16921,,,,0.027,273.651,394.023,71.1297,101.22
20240813 04:43:01,16981,,,,0.051,287.965,400.809,82.1592,104.805
20240813 04:44:00,17040,,,,0.000833333,288.231,403.23,39.6189,39.6189
20240813 04:45:00,17100,,2.8,,0.0715,301.15,416.9,89.3221,136.166
20240813 04:46:01,17161,,3.29033,,0.222167,298.886,398.05,132.303,249.255
20240813 04:47:00,17220,,2.66,,0.00566667,282.099,387.221,45.7547,48.0006
20240813 04:48:01,17281,,,,0.0163333,289.247,395.611,61.2168,87.5522
20240813 04:49:00,17340,,,,0.055,308.904,417.754,79.1507,118.832
20240813 04:50:00,17400,,,,0.0146667,302.945,417.199,53.5219,56.1707
20240813 04:51:01,17461,,2.30983,,0.0655,297.229,406.717,110.577,152.719
20240813 04:52:01,17521,,,,0.00566667,296.864,405.464,50.7703,54.3633
20240813 04:53:00,17580,,2.3,,0.0173333,284.586,405.397,73.1716,86.1101
20240813 04:54:01,17641,,,,0.0128333,292.956,403.233,57.3068,60.3328
20240813 04:55:01,17701,,,,0.0163333,295.317,404.077,65.0278,76.3131
20240813 04:56:01,17761,,,,0.0463333,300.588,417.989,84.5925,127.504
20240813 04:57:01,17821,,,,0.1115,297.598,413.934,111.412,215.704
20240813 04:58:01,17881,,,,0.0296667,288.874,400.504,90.4307,103.836
20240813 04:59:01,17941,,,,0.00983333,291.681,402.43,70.5072,81.1606
20240813 05:00:00,18000,,,,0.0296667,312.866,411.696,65.6719,80.2469
20240813 05:01:01,18061,,,,0.0295,307.664,409.449,59.23,81.0778
20240813 05:02:01,18121,,,,0.5045,300.613,405.151,134.11,352.407
20240813 05:03:01,18181,,,,0.0131667,317.154,417.601,52.7457,72.9075
20240813 05:04:01,18241,,,,0,304.536,410.876,81.4141,131.428
20240813 05:05:00,18300,,,,0.0358333,290.722,393.791,85.4471,99.5432
20240813 05:06:00,18360,,2.39,,0.0296667,301.02,405.477,67.01,86.6921
20240813 05:07:00,18420,,,,0.001,303.337,407.051,41.8433,41.8433
20240813 05:08:01,18481,,,,0.0146667,288.619,404.868,65.5052,90.8482
20240813 05:09:00,18540,,,,0.0138333,301.904,403.673,83.9728,84.0197
20240813 05:10:01,18601,,2.4,,0.0136667,301.205,403.482,71.6221,71.7696
20240813 05:11:01,18661,,,,0.0488333,301.614,400.207,99.7831,106.31
20240813 05:12:01,18721,,,,0.0146667,295.822,412.38,79.9776,93.2075
20240813 05:13:01,18781,,,,0.00933333,282.551,397.473,68.8978,76.5187
20240813 05:14:01,18841,,,,0.0303333,303.188,412.255,87.9657,108.553
20240813 05:15:00,18900,,,,0.0698333,314.21,422.266,89.1196,127.714
20240813 05:16:01,18961,,,,0.0136667,296.77,411.611,71.3375,73.391
20240813 05:17:01,19021,,,,0.0715,312.706,415.003,111.006,127.313
20240813 05:18:00,19080,,,,0.0226667,308.573,411.559,65.2772,71.9614
20240813 05:19:00,19140,,,,0.0125,318.8,423.079,73.434,92.0597
20240813 05:20:01,19201,,,,0.004,302.486,423.007,45.6484,46.9422
20240813 05:21:00,19260,,,,0.012,315.144,414.897,55.9413,59.6398
20240813 05:22:01,19321,,,,0.0143333,310.514,419.989,53.6337,65.1741
20240813 05:23:00,19380,,,,0.0171667,319.659,421.772,62.7854,87.2209
20240813 05:24:01,19441,,,,0.006,313.024,418.86,56.3932,69.8665
20240813 05:25:01,19501,,,,0.0668333,320.832,422.077,71.1351,133.947
20240813 05:26:00,19560,,,,0.00316667,317.948,417.854,47.5199,52.1726
20240813 05:27:00,19620,,,,0.0318333,307.041,422.25,78.0058,104.091
20240813 05:28:01,19681,,,,0.0418333,308.472,414.369,83.8086,95.1659
20240813 05:29:01,19741,,,,0.02,312.108,425.957,63.6739,64.0638
20240813 05:30:01,19801,,,,0.0381667,303.231,404.122,89.9871,131.123
20240813 05:31:01,19861,,,,0.0136667,310.684,417.278,57.7559,64.7327
20240813 05:32:00,19920,,,,0.0543333,299.43,402.74,80.9389,113.145
20240813 05:33:01,19981,,,,0.0903333,297.986,408.218,95.0449,186.934
20240813 05:34:01,20041,,,,0.0445,295.385,415.073,87.9239,116.18
20240813 05:35:01,20101,,,,0.0201667,298.861,404.459,65.3363,73.8186
20240813 05:36:01,20161,,,,0.0351667,321.367,431.691,115.334,117.607
20240813 05:37:01,20221,,,,0.0725,289.783,402.459,85.6501,142.947
20240813 05:38:01,20281,,,,0.0415,279.401,401.247,66.0853,94.4183
20240813 05:39:01,20341,,,,0.106667,295.144,405.401,95.5412,133.56
20240813 05:40:00,20400,,,,0.0486667,323.056,425.054,72.0438,90.3223
20240813 05:41:01,20461,,,,0.107167,308.751,423.416,86.4089,142.904
20240813 05:42:01,20521,,,,0.162,303.338,413.853,111.414,161.078
20240813 05:43:00,20580,,,,0.128833,320.541,432.332,94.4364,192.555
20240813 05:44:01,20641,,,,0.063,313.72,415.419,84.0096,109.247
20240813 05:45:01,20701,,,,0.109167,324.994,421.579,80.8088,143.963
