coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
3002,0,0,0,0,15.4457,27.1012,26.3804,32.4576,0,0,55.8864,28.7485,45.2433,0,63.3019,59.8925,62.8853,56.8367,69.2938,75.6684,0,75.6628,70.9302,20.2718,88.0767,0,90.5842,0,96.1083,98.0686,81.4738,105.038,98.2059,124.82,107.734,113.317,111.964,0,0,98.2252,0,0,124.919,128.085,0,124.63,143.873,135.543,152.352,0,106.154,0,159.955,159.621,156.674,161.451,136.056,154.332,0,0,0,0,0,0,186.63,0,0,183.689,188.3,0,0,136.578,0,182.455,0,197.643,169.586,182.386,144.393,164.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,3,1,1,1,1,1,3,1,0,2,1,0,2,1,0,4,1,2,0,2,1,1,0,3,1,1,0,4,3,0,1,2,0,1,1,1,0,2,2,2,3,0,0,1,2,1,2,0,3,1,0,4,1,0,0,0,1,0,0,0,0,0,0,4,2,2,1,0,1,0,1,4
3302,0,0,0,0,15.7553,0,47.4625,47.3665,50.8031,41.0587,54.5495,0,44.0862,47.8329,0,53.1712,70.2617,0,0,50.9679,74.2244,26.2136,70.4671,52.9592,62.9437,93.0987,74.2692,0,8.01923,105.511,97.595,102.542,0,0,0,104.827,103.296,0,106.054,0,0,133.203,0,140.291,0,118.44,0,145.473,0,0,0,140.719,0,139.125,148.805,0,152.563,0,168.536,160.473,182.701,0,0,190.561,0,180.613,0,0,180.084,0,184.688,0,181.14,0,0,194.454,0,0,179.625,166.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2987,0,0,2.5974,0,0,0,0,1.2987,1.2987,1.2987,1.2987,1.2987,1.2987,0,0,0,1.2987,1.2987,3.8961,0,2.5974,1.2987,2.5974,0,0,0,0,2.5974,0,1.2987,2.5974,0,0,1.2987,1.2987,0,2.5974,0,0,1.2987,0,0,2.5974,1.2987,0,0,3.8961,2.5974,1.2987,0,0,0,0,0,1.2987,0,1.2987,1.2987,0,0,0,1.2987,1.2987,0,1.2987,3.8961,0,1.2987,0,0,2.5974,0,1.2987,0,0,1.2987,1.2987,0,1.2987,1.2987,0,0,1.2987,1.2987,2.5974,3.8961,2.5974,3.8961,2.5974,0,3.8961,0,2.5974,1.2987,2.5974
3602,0,0,0,0,0,16.9981,36.0366,30.1869,33.8521,0,0,46.9439,48.2267,0,47.5365,47.4697,33.9329,42.5645,50.7593,71.0945,65.1912,79.3301,71.8069,0,0,0,90.422,0,0,78.2583,0,104.429,101.809,0,105.409,119.658,0,0,0,0,0,116.897,106.158,0,0,144.351,0,145.334,144.188,0,149.307,0,0,159.479,0,161.721,149.421,0,0,0,163.813,0,0,0,0,156.624,188.263,179.033,183.656,0,198.432,0,178.496,193.361,0,171.931,0,0,0,167.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36986,0,0,1.36986,0,0,0,0,0,0,2.73973,1.36986,1.36986,2.73973,0,0,1.36986,0,2.73973,2.73973,2.73973,2.73973,0,1.36986,2.73973,2.73973,0,0,0,1.36986,1.36986,0,1.36986,0,4.10959,1.36986,1.36986,0,0,0,0,0,0,1.36986,1.36986,1.36986,1.36986,4.10959,1.36986,0,1.36986,1.36986,0,0,2.73973,0,0,0,0,0,1.36986,0,0,0,0,0,1.36986,5.47945,0,0,1.36986,1.36986,0,0,1.36986,2.73973,1.36986,0,2.73973,1.36986,2.73973,1.36986,1.36986,0,1.36986,0,1.36986,0,2.73973,1.36986,1.36986,2.73973,0,4.10959,1.36986
3902,0,0,0,0,28.0522,26.325,30.9523,13.8818,24.9818,35.7324,34.8381,0,0,35.5841,0,0,67.0472,0,76.2029,0,67.3005,56.7726,81.4682,84.3799,0,0,0,76.9907,77.5822,0,105.818,70.8765,100.136,111.42,0,111.292,108.316,0,0,126.723,66.3308,0,105.113,0,135.336,0,132.292,0,129.984,0,155.144,136.951,161.911,0,161.414,0,0,154.643,175.458,179.003,0,146.006,0,175.162,0,173.508,0,188.132,0,0,0,0,197.473,166.414,0,0,0,183.93,192.74,156.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8169,1.40845,1.40845,0,0,0,2.8169,1.40845,1.40845,1.40845,0,0,0,1.40845,0,0,0,1.40845,0,0,1.40845,2.8169,1.40845,1.40845,0,0,0,4.22535,0,1.40845,0,0,2.8169,0,1.40845,0,1.40845,0,0,0,0,1.40845,1.40845,0,1.40845,0,2.8169,0,1.40845,1.40845,0,0,1.40845,2.8169,0,0,0,2.8169,0,0,2.8169,2.8169,2.8169,1.40845,0,0,0,1.40845,0,0,1.40845,1.40845,0,0,2.8169,0,1.40845,1.40845,0,0,1.40845,2.8169,0,2.8169,1.40845,4.22535,1.40845,1.40845,1.40845,1.40845,1.40845,2.8169,2.8169,4.22535
4202,0,0,0,10.4489,0,0,44.5995,38.7726,51.5624,42.1682,0,49.1552,0,62.952,41.7383,56.5825,38.1612,63.8477,0,0,0,64.681,81.2624,83.4794,92.8909,76.179,0,64.5523,0,0,107.155,68.3504,108.2,110.704,99.093,0,0,0,126.858,0,0,129.975,0,134.157,0,135.924,115.514,0,137.109,130.966,0,0,162.061,0,157.248,148.254,0,0,173.113,0,167.571,0,163.278,0,0,181.668,183.667,188.681,188.009,0,191.878,0,0,182.136,0,0,0,0,0,175.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26582,0,0,0,0,0,0,0,1.26582,2.53165,0,0,0,0,2.53165,1.26582,1.26582,1.26582,0,1.26582,1.26582,0,1.26582,2.53165,1.26582,1.26582,2.53165,1.26582,0,1.26582,0,1.26582,0,1.26582,0,2.53165,2.53165,0,0,0,0,1.26582,0,0,1.26582,0,0,0,2.53165,1.26582,1.26582,0,2.53165,1.26582,0,0,0,1.26582,1.26582,1.26582,2.53165,1.26582,2.53165,1.26582,0,0,0,0,0,1.26582,0,1.26582,1.26582,1.26582,0,0,5.06329,1.26582,1.26582,0,1.26582,1.26582,0,5.06329,1.26582,0,3.79747,0,2.53165,5.06329,3.79747,1.26582,2.53165,3.79747,0
4502,0,0,0,0,39.9865,0,0,0,28.0605,48.4576,44.6261,51.0143,0,25.0763,43.1015,0,0,0,0,44.0165,75.4215,84.752,0,86.7126,66.8904,94.3907,96.0819,89.862,88.7471,91.1771,103.809,0,85.8746,0,111.197,0,98.1462,94.1399,111.648,0,0,0,114.176,110.131,142.153,136.878,0,140.547,136.307,153.491,0,159.475,154.715,162.617,164.636,0,118.103,167.515,174.37,161.458,0,0,147.178,183.931,0,171.372,196.068,0,0,187.012,188.985,0,0,0,0,191.144,0,0,171.728,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23457,0,0,0,0,2.46914,0,1.23457,0,0,1.23457,0,1.23457,0,1.23457,2.46914,0,0,2.46914,1.23457,1.23457,0,0,0,0,0,1.23457,0,0,0,1.23457,0,1.23457,0,1.23457,2.46914,2.46914,0,0,1.23457,8.64198,3.7037,1.23457,0,1.23457,0,1.23457,1.23457,2.46914,0,0,0,0,0,0,0,0,3.7037,1.23457,0,1.23457,1.23457,1.23457,0,3.7037,2.46914,1.23457,0,0,1.23457,3.7037,1.23457,1.23457,1.23457,1.23457,1.23457,1.23457,2.46914,2.46914,0,1.23457,1.23457,1.23457,1.23457,1.23457,1.23457,2.46914,1.23457,1.23457,2.46914,0,3.7037,1.23457
4802,0,0,0,0,0,0,27.3667,0,32.2964,37.9787,0,0,31.3159,36.8325,0,57.7455,69.1219,61.0061,76.9051,53.6157,77.3698,0,81.0615,0,80.3704,89.2061,0,91.9013,0,100.752,0,0,102.037,92.4427,92.0405,0,122.161,118.323,115.43,123.958,0,131.906,0,0,137.796,0,146.941,123.332,149.178,140.585,0,0,161.351,0,0,165.864,0,160.321,0,0,174.923,163.4,178.476,0,179.852,0,177.757,180.926,192.901,0,173.718,138.361,0,151.9,193.02,0,170.479,0,153.321,164.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1236,0,0,0,0,0,0,1.1236,1.1236,1.1236,1.1236,1.1236,0,1.1236,1.1236,0,1.1236,1.1236,1.1236,0,0,0,0,3.37079,0,0,0,1.1236,1.1236,0,1.1236,0,0,2.24719,0,4.49438,1.1236,0,1.1236,0,0,2.24719,1.1236,1.1236,0,1.1236,1.1236,0,0,0,0,0,1.1236,1.1236,2.24719,0,3.37079,0,0,3.37079,0,0,1.1236,2.24719,1.1236,0,0,1.1236,2.24719,1.1236,1.1236,3.37079,1.1236,0,0,2.24719,1.1236,0,0,1.1236,5.61798,0,1.1236,2.24719,2.24719,0,3.37079,0,2.24719,2.24719,0,6.74157,1.1236,1.1236,6.74157
5102,0,0,0,0,0,24.0296,0,19.5758,51.8624,36.5153,24.1014,51.2443,0,37.8242,0,37.0272,66.4062,0,0,79.305,50.8145,72.3442,67.7647,71.4508,0,87.8294,0,74.5746,87.9425,0,0,106.922,0,97.512,0,99.1177,113.376,112.023,124.47,0,107.66,129.204,115.664,118.911,109.263,0,137.152,0,0,150.484,152.645,151.9,0,152.883,155.437,126.551,0,0,177.761,0,172.744,79.3859,172.984,0,0,189.65,62.8361,0,174.914,192.037,0,0,0,190.65,0,178.25,173.337,199.084,102.323,167.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333,1.33333,2.66667,2.66667,0,0,0,0,0,2.66667,0,1.33333,0,0,0,1.33333,4,0,0,0,1.33333,0,1.33333,0,2.66667,0,0,1.33333,1.33333,1.33333,2.66667,0,0,1.33333,2.66667,0,0,0,0,1.33333,0,0,0,0,2.66667,1.33333,0,4,1.33333,0,0,4,0,2.66667,0,1.33333,0,1.33333,1.33333,1.33333,0,0,0,0,0,1.33333,4,4,0,0,2.66667,0,0,1.33333,0,1.33333,0,4,0,2.66667,0,2.66667,0,1.33333,1.33333,2.66667,1.33333,2.66667,1.33333,4,5.33333
5402,0,0,12.3746,0,0,0,47.7124,0,0,0,43.9231,0,55.3574,57.359,0,0,0,0,59.2798,0,65.6235,0,69.6076,0,0,0,0,0,102.003,98.8141,0,0,0,103.087,0,110.775,95.6226,0,91.2469,0,120.812,118.869,0,0,0,145.261,0,0,0,0,142.135,0,121.461,0,147.22,168.083,0,0,157.127,169.741,179.912,182.713,0,0,190.608,194.605,0,170.444,0,160.068,182.256,198.618,161.6,0,0,0,0,0,0,142.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333,0,0,0,0,0,0,0,0,2.08333,0,0,0,0,0,2.08333,0,2.08333,0,0,0,2.08333,2.08333,2.08333,2.08333,0,2.08333,0,2.08333,0,0,0,0,0,0,2.08333,2.08333,0,2.08333,0,0,2.08333,0,2.08333,2.08333,4.16667,0,0,4.16667,0,2.08333,0,0,2.08333,4.16667,0,0,0,0,2.08333,0,0,2.08333,0,0,2.08333,2.08333,0,0,0,0,0,2.08333,0,2.08333,0,2.08333,0,6.25,0,4.16667,0,0,4.16667,2.08333,4.16667,0,2.08333,2.08333,4.16667,2.08333,2.08333,0,2.08333
5702,0,0,0,0,0,0,0,0,0,0,51.0574,38.9384,30.3735,39.3729,65.6126,61.749,58.0064,0,69.2699,0,0,0,37.4676,0,92.6221,0,0,91.1778,86.6594,97.2471,82.7973,0,111.961,102.654,110.631,97.5185,101.033,112.004,0,114.25,0,0,0,0,0,0,0,0,0,0,125.046,157.483,0,0,168.361,161.708,166.447,162.933,0,0,178.008,0,180.206,0,191.009,0,0,159.734,190.974,185.273,0,0,0,0,0,0,181.141,0,198.269,142.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333,0,0,0,0,2.08333,0,0,2.08333,4.16667,0,0,0,0,0,2.08333,0,0,0,2.08333,2.08333,0,2.08333,0,2.08333,0,0,0,0,0,0,2.08333,2.08333,2.08333,0,2.08333,2.08333,0,4.16667,0,2.08333,2.08333,0,0,2.08333,6.25,2.08333,2.08333,0,0,0,0,0,0,0,0,0,0,0,2.08333,0,0,0,0,2.08333,0,0,4.16667,2.08333,4.16667,0,2.08333,0,2.08333,2.08333,2.08333,0,0,2.08333,2.08333,2.08333,2.08333,2.08333,2.08333,2.08333,4.16667,0,4.16667,0,2.08333
6002,0,0,0,0,0,0,0,0,30.8954,0,0,49.845,51.4738,0,0,0,0,52.0333,0,63.0545,51.8109,0,0,0,85.2182,0,95.7082,89.847,90.0357,0,0,0,103.544,0,0,101.424,0,0,124.544,0,0,0,0,0,0,0,122.921,0,0,126.558,152.058,0,0,0,0,156.572,172.101,0,0,144.663,0,0,175.947,0,189.053,0,185.476,192.195,191.635,0,196.076,0,0,149.213,0,173.393,0,0,137.152,169.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5641,0,0,0,0,0,0,0,0,2.5641,5.12821,2.5641,0,0,0,2.5641,0,2.5641,0,0,0,0,0,2.5641,0,0,0,0,0,2.5641,2.5641,5.12821,2.5641,0,0,2.5641,2.5641,0,0,0,0,0,0,0,2.5641,0,0,2.5641,5.12821,0,0,0,0,2.5641,0,0,0,5.12821,0,2.5641,0,0,2.5641,5.12821,0,0,0,0,0,0,0,7.69231,2.5641,0,0,0,0,2.5641,0,7.69231,0,7.69231,0,5.12821,0
6302,0,0,0,15.9977,0,0,0,0,35.651,0,45.5491,0,0,0,0,0,0,71.0453,0,0,0,0,0,0,0,93.8521,0,0,93.6209,0,0,0,0,0,0,0,109.702,95.1236,128.111,0,0,0,0,0,0,0,139.044,0,0,0,0,0,0,0,0,140.661,0,0,0,0,172.201,0,0,0,170.526,181.399,191.88,0,0,189.434,0,0,185.382,0,0,152.177,0,0,0,150.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16667,0,0,0,0,0,0,0,0,0,4.16667,0,0,0,0,4.16667,0,0,0,0,0,0,0,0,0,4.16667,0,0,4.16667,0,0,0,0,0,0,0,0,0,0,8.33333,4.16667,0,0,0,0,0,0,4.16667,0,0,0,0,0,0,0,0,0,4.16667,0,0,0,0,4.16667,4.16667,0,0,0,0,0,4.16667,0,0,0,0,0,4.16667,0,0,0,4.16667,8.33333,0,4.16667,0,0,0,4.16667,8.33333,8.33333,0,4.16667,0,0
6602,0,0,0,0,0,20.9285,0,45.4982,22.2713,0,0,0,0,0,0,28.6897,0,74.8608,0,0,0,0,0,69.5815,80.6051,95.8108,0,0,0,0,0,102.583,0,0,0,0,117.172,0,0,0,129.022,0,136.452,0,137.651,0,0,127.929,0,156.661,153.187,0,0,0,149.519,0,166.78,168.463,0,0,81.707,0,0,167.33,0,0,176.558,0,0,0,180.138,184.332,191.294,0,0,0,0,0,183.179,169.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7027,2.7027,5.40541,0,0,0,0,0,0,0,2.7027,0,2.7027,2.7027,0,2.7027,0,0,0,0,0,0,0,0,0,2.7027,0,0,2.7027,0,0,5.40541,0,0,0,0,0,0,2.7027,0,0,0,2.7027,0,0,0,0,0,0,2.7027,0,0,0,0,2.7027,2.7027,0,0,0,5.40541,0,0,0,0,0,2.7027,0,2.7027,0,2.7027,0,0,0,0,5.40541,5.40541,0,0,0,2.7027,2.7027,2.7027,2.7027,2.7027,0,2.7027,2.7027,0,0,2.7027,8.10811
6902,0,0,0,0,0,44.9243,0,0,0,0,0,0,0,46.3312,35.3851,0,0,0,0,79.251,0,74.8496,0,81.8735,0,72.1419,94.3785,78.5551,0,0,0,0,0,114.362,100.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.229,147.88,0,0,0,0,161.759,0,0,149.251,0,0,0,0,0,0,0,165.56,183.602,0,0,0,0,191.455,0,0,0,0,0,0,158.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,7.69231,3.84615,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,3.84615,3.84615,3.84615,3.84615,0,0,0,3.84615,0,0,7.69231,3.84615,0,3.84615,0,3.84615,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,3.84615,3.84615,0,0,3.84615,3.84615,0,0,0,0,0,3.84615,0,3.84615,0,0,0,0,0,0,0,0,7.69231,0,0,0,3.84615,0,0,3.84615,0
7202,0,0,0,0,0,0,0,0,0,0,0,56.8702,17.688,65.6125,0,33.3872,0,0,0,0,0,0,0,0,0,0,0,0,90.3602,0,57.5284,0,0,106.76,0,0,0,0,0,122.931,0,0,136.945,133.966,0,145.811,0,138.441,0,131.515,0,0,0,0,163.682,0,0,0,0,0,178.473,0,175.026,164.471,140.124,0,192.646,0,177.165,0,186.56,0,0,0,0,0,0,0,164.091,164.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77778,0,0,0,2.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55556,2.77778,0,0,2.77778,0,0,0,0,0,0,0,0,0,0,0,2.77778,2.77778,0,0,0,0,0,0,2.77778,0,2.77778,0,0,0,2.77778,2.77778,0,0,0,5.55556,0,5.55556,2.77778,0,5.55556,2.77778,2.77778,0,2.77778,0,0,0,0,0,0,2.77778,5.55556,0,0,2.77778,0,2.77778,0,2.77778,2.77778,2.77778,0,0,0,2.77778,0,2.77778,5.55556,0,5.55556,0
7502,0,0,0,0,0,0,40.6801,0,0,0,0,0,0,62.9668,42.6091,0,63.5937,0,0,0,70.5154,79.3714,64.737,88.6551,0,0,91.2991,0,0,0,102.935,69.4962,95.5349,0,0,0,0,0,0,0,0,0,0,0,122.947,0,0,132.373,124.948,152.916,140.706,137.158,160.451,0,0,0,0,0,0,0,0,0,182.855,159.583,0,0,195.955,0,0,0,189.539,181.219,187.095,0,152.998,0,0,0,0,152.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5641,0,0,0,5.12821,0,0,0,2.5641,0,0,0,0,0,2.5641,0,0,0,0,5.12821,2.5641,0,0,2.5641,0,0,0,5.12821,0,0,2.5641,0,5.12821,0,0,0,0,2.5641,2.5641,2.5641,2.5641,0,0,0,0,2.5641,0,0,2.5641,0,2.5641,0,2.5641,0,2.5641,0,0,0,5.12821,0,0,0,0,0,5.12821,2.5641,0,2.5641,2.5641,0,0,0,0,0,2.5641,0,0,0,5.12821,2.5641,0,2.5641,2.5641,0,0,2.5641,2.5641,2.5641
7802,0,0,0,0,0,0,35.4672,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5181,77.659,0,0,0,0,0,0,0,0,106.924,0,0,0,0,100.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.9,113.18,0,140.852,0,157.946,0,158.97,0,0,0,0,0,182.588,0,0,0,0,0,181.453,0,0,0,0,0,0,132.578,0,0,168.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,4,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,4,8,4,0,4,0,4,0,0,4,4
8102,0,0,0,12.3989,0,0,46.1785,29.2011,0,0,0,0,48.6152,0,53.4701,0,0,0,71.2794,69.0613,0,0,0,86.909,0,0,96.0529,0,0,0,0,103.368,0,100.135,118.061,117.816,110.695,0,0,129.363,0,0,0,0,0,0,0,131.485,0,148.587,0,0,0,0,0,0,154.723,151.571,0,0,178.017,0,0,184.397,0,185.244,0,0,0,0,0,0,0,0,0,0,0,0,0,185.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44828,0,0,0,0,0,0,0,3.44828,0,0,0,0,0,0,0,0,3.44828,3.44828,0,3.44828,0,0,0,0,0,0,3.44828,0,6.89655,0,0,0,0,0,0,0,3.44828,0,0,0,0,3.44828,0,6.89655,0,3.44828,0,0,3.44828,0,0,3.44828,3.44828,0,0,0,3.44828,0,6.89655,0,0,0,0,0,0,3.44828,0,6.89655,0,0,3.44828,0,3.44828,0,0,0,0,0,0,3.44828,0,0,3.44828,0,0,6.89655,0,0,0,0,0,3.44828,0
8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1382,0,0,65.0646,0,78.0463,0,0,0,88.1165,0,0,96.1858,0,98.2522,0,0,102.004,0,0,0,0,0,125.361,0,0,0,0,0,125.276,0,0,0,0,0,0,0,0,160.902,0,0,0,0,0,0,170.244,179.551,186.511,0,109.11,0,164.948,0,0,0,0,198.358,199.122,188.678,0,0,0,0,0,188.765,138.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89655,3.44828,3.44828,0,0,0,0,0,3.44828,0,0,0,0,3.44828,0,0,0,6.89655,3.44828,0,3.44828,0,0,3.44828,0,3.44828,0,0,0,0,0,3.44828,0,0,0,0,0,3.44828,3.44828,0,0,0,0,0,0,0,0,0,0,3.44828,0,3.44828,0,0,3.44828,0,0,3.44828,0,3.44828,3.44828,0,3.44828,10.3448,0,0,0,0,10.3448
8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5837,64.7094,83.6108,0,64.2488,0,85.1916,0,0,93.7159,0,0,0,0,0,0,0,0,0,0,0,128.368,0,0,0,0,0,136.205,0,0,0,0,0,120.193,133.697,0,164.001,169.241,0,0,0,0,0,178.751,176.802,0,0,0,181.927,0,0,0,0,0,181.54,0,0,0,0,181.836,0,143.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,4,0,12,0,4,0,0,0,4,4,0,0
