avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240829 00:54:01,3241,,9.20983,,0.136167,220.758,332.928,77.9026,130.795
20240829 00:55:01,3301,,9.21983,,0.0893333,216.34,334.235,79.9631,100.546
20240829 00:56:01,3361,,8.42,,0.0761667,224.423,343.626,78.4862,91.8494
20240829 00:57:01,3421,,8.47967,,0.075,222.741,339.852,67.8125,87.8475
20240829 00:58:01,3481,,8.34033,,0.271833,223.017,335.649,99.1519,201.489
20240829 00:59:01,3541,,10.7497,,0.354667,214.208,333.455,86.0307,141.938
20240829 01:00:01,3601,,10.2003,,0.0255,214.737,335.247,55.0773,73.5992
20240829 01:01:01,3661,,9.96967,,0.430833,218.35,335.742,97.0115,265.122
20240829 01:02:01,3721,,9.9195,,0.028,209.444,311.467,58.5809,69.9112
20240829 01:03:01,3781,,10.2298,,0.274,213.744,325.021,89.7599,130.728
20240829 01:04:01,3841,,10.0898,,0.271,208.369,324.127,81.7554,143.786
20240829 01:05:01,3901,,11.0495,,0.0363333,209.945,332.299,65.9239,84.7097
20240829 01:06:01,3961,,10.4892,,0.210667,202.587,314.389,85.7492,129.322
20240829 01:07:01,4021,,10.5798,,0.114333,202.743,320.755,75.3959,147.796
20240829 01:08:01,4081,,10.0002,,0.165333,212.736,334.075,84.4663,137.115
20240829 01:09:01,4141,,10.17,,0.277,209.151,335.613,89.4901,149.186
20240829 01:10:01,4201,,10.0702,,0.2645,211.342,340.984,81.3204,202.25
20240829 01:11:01,4261,,10.2995,,0.2105,214.91,332.421,84.8109,154.036
20240829 01:12:01,4321,,10.8502,,0.198,213.618,326.763,77.8742,125.244
20240829 01:13:01,4381,,9.02983,,0.271833,212.135,318.479,75.9122,212.883
20240829 01:14:01,4441,,9.6905,,0.212167,216.378,325.45,73.7882,128.283
20240829 01:15:01,4501,,10.0498,,0.0896667,210.537,313.825,63.7622,94.2332
20240829 01:16:01,4561,,9.60967,,0.304167,214.653,330.377,90.8572,208.4
20240829 01:17:01,4621,,8.86967,,0.108,219.388,329.384,75.9636,100.949
20240829 01:18:01,4681,,8.7005,,0.129333,221.213,336.796,74.2101,126.393
20240829 01:19:01,4741,,7.27067,,0.1095,215.241,313.999,75.2472,115.917
20240829 01:20:01,4801,,9.26967,,0.439833,212.836,317.895,94.0628,200.687
20240829 01:21:01,4861,,10.28,,0.3055,218.041,327.867,85.7005,225.619
20240829 01:22:01,4921,,10.7207,,0.123833,209.454,324.468,67.6476,92.1114
20240829 01:23:01,4981,,11.31,,0.138167,214.846,328.797,68.9912,117.762
20240829 01:24:01,5041,,11.2803,,0.42,215.276,317.939,81.4849,301.475
20240829 01:25:01,5101,,10.8508,,0.0853333,212.327,324.421,67.9863,88.0599
20240829 01:26:01,5161,,9.65967,,0.128667,220.773,335.675,86.1403,179.818
20240829 01:27:01,5221,,11.0407,,0.2525,212.227,317.793,81.1978,127.887
20240829 01:28:01,5281,,12.1902,,0.0798333,206.342,316.418,68.0881,86.2204
20240829 01:29:01,5341,,12.2697,,0.132,205.843,313.719,71.516,101.812
20240829 01:30:01,5401,,11.3202,,0.436667,204.642,313.883,89.1612,259.423
20240829 01:31:01,5461,,11.5197,,0.1035,210.041,323.954,72.884,105.769
20240829 01:32:01,5521,,10.8697,,0.1595,207.366,312.309,76.0534,132.472
20240829 01:33:01,5581,,11.3997,,0.142833,211.157,323.307,74.4765,101.505
20240829 01:34:01,5641,,11.2612,,0.445167,211.414,328.119,89.7166,184.088
20240829 01:35:01,5701,,11.3993,,0.444,209.003,321.781,95.347,274.66
20240829 01:36:01,5761,,10.8102,,0.0958333,210.56,318.498,68.8634,101.101
20240829 01:37:01,5821,,9.96,,0.211167,212.891,323.976,80.922,153.224
20240829 01:38:01,5881,,10.0608,,0.351667,211.656,316.894,86.8962,237.114
20240829 01:39:01,5941,,10.5513,,0.202667,209.947,317.019,76.399,143.447
20240829 01:40:01,6001,,11.8808,,0.2045,207.565,312.433,78.6718,109.682
20240829 01:41:01,6061,,11.6005,,0.143667,213.131,319.445,71.3089,130.388
20240829 01:42:01,6121,,10.3302,,0.0925,215.248,328.587,64.4914,108.977
20240829 01:43:01,6181,,10.03,,0.294,211.275,316.212,84.693,148.575
20240829 01:44:01,6241,,10.3207,,0.1795,216.283,320.968,80.0289,125.65
20240829 01:45:01,6301,,9.29017,,0.169167,213.189,311.681,76.3257,128.087
20240829 01:46:01,6361,,10.4305,,0.239333,211.373,325.493,74.083,169.813
20240829 01:47:01,6421,,11.2998,,0.0631667,209.853,318.76,67.0149,76.2248
20240829 01:48:01,6481,,9.46983,,0.0663333,215.206,321.331,68.1627,97.8616
20240829 01:49:01,6541,,8.49083,,0.0811667,219.585,323.9,72.8463,100.999
20240829 01:50:01,6601,,8.34,,0.1725,219.749,318.912,87.4002,132.359
20240829 01:51:01,6661,,8.56917,,0.2155,224.884,336.798,83.2973,204.856
20240829 01:52:01,6721,,10.4097,,0.151667,212.405,318.667,75.6366,155.574
20240829 01:53:01,6781,,11.3905,,0.126167,212.461,324.5,74.7375,115.386
20240829 01:54:01,6841,,10.8693,,0.078,212.068,328.741,64.113,82.8284
20240829 01:55:01,6901,,11.5703,,0.337333,214.905,335.402,79.1854,250.756
20240829 01:56:01,6961,,11.4695,,0.113,209.49,313.815,74.2912,116.868
20240829 01:57:01,7021,,11.7195,,0.429833,209.542,316.248,90.7351,293.191
20240829 01:58:01,7081,,10.7297,,0.290167,208.403,309.17,92.1582,135.783
20240829 01:59:01,7141,,10.57,,0.125167,213.919,337.679,70.9255,97.867
20240829 02:00:01,7201,,10.63,,0.413833,208.606,305.369,75.2608,277.936
20240829 02:01:01,7261,,11.6508,,0.323,210.387,322.346,76.6723,205.675
20240829 02:02:01,7321,,12.3907,,0.0801667,213.163,324.007,61.9766,85.039
20240829 02:03:01,7381,,11.2605,,0.135167,211.32,329.801,74.614,121.249
20240829 02:04:01,7441,,11.5002,,0.1455,208.91,312.109,72.721,102.802
20240829 02:05:01,7501,,11.091,,0.3855,212.905,321.75,84.176,276.725
20240829 02:06:01,7561,,10.8,,0.0905,213.167,322.988,62.1,84.5912
20240829 02:07:01,7621,,11.2795,,0.139,211.736,319.358,67.9518,119.359
20240829 02:08:01,7681,,11.8108,,0.117,211.082,320.686,67.2429,97.2943
20240829 02:09:01,7741,,10.6997,,0.0451667,214.828,328.519,64.5533,79.1978
20240829 02:10:01,7801,,10.2905,,0.0961667,216.634,330.09,79.3614,109.204
20240829 02:11:01,7861,,10.3,,0.296333,215.947,326.214,77.9751,157.046
20240829 02:12:01,7921,,10.3903,,0.178667,215.963,331.459,84.1152,123.564
20240829 02:13:01,7981,,12.4003,,0.229667,208.992,313.59,86.1213,118.463
20240829 02:14:01,8041,,9.82967,,0.142333,217.37,327.824,80.0265,104.847
20240829 02:15:01,8101,,9.4205,,0.119667,222.975,330.57,71.8415,97.9638
20240829 02:16:01,8161,,9.2505,,0.164667,217.665,308.006,80.1138,138.951
20240829 02:17:01,8221,,9.11017,,0.176167,217.376,330.288,70.656,127.318
20240829 02:18:01,8281,,10.2508,,0.244833,214.189,315.401,80.0295,155.899
20240829 02:19:01,8341,,10.3403,,0.218833,209.392,317.872,85.3758,169.943
20240829 02:20:01,8401,,10.6592,,0.4425,211.329,319.883,79.1841,150.468
20240829 02:21:01,8461,,10.6488,,0.403833,209.855,317.174,78.9173,129.887
20240829 02:22:01,8521,,11.5605,,0.246,212.439,314.652,69.8122,158.549
20240829 02:23:01,8581,,10.7698,,0.282,205.099,292.449,78.6148,146.935
20240829 02:24:01,8641,,9.4895,,0.2135,218.547,323.036,70.809,109.098
20240829 02:25:01,8701,,10.8297,,0.401833,213.261,313.633,72.6258,148.116
20240829 02:26:01,8761,,9.3095,,0.699667,220.701,332.932,70.9339,201.221
20240829 02:27:01,8821,,10.73,,2.91033,210.67,312.544,97.7869,485.257
20240829 02:28:01,8881,,9.94967,,0.241,224.377,334.145,65.9955,98.1555
20240829 02:29:01,8941,,9.40933,,0.1895,220.112,323.605,78.1038,122.305
20240829 02:30:01,9001,,9.38067,,0.2505,221.608,332.88,76.2006,129.429
20240829 02:31:01,9061,,10.7698,,0.326333,210.407,328.086,74.2169,216.893
20240829 02:32:01,9121,,10.8397,,0.149333,219.278,328.671,55.8044,75.7878
20240829 02:33:01,9181,,9.47033,,2.194,224.649,328.94,71.7744,165.973
20240829 02:34:01,9241,,9.82983,,1.27583,216.642,317.727,68.1391,127.739
20240829 02:35:01,9301,,9.45033,,0.764333,221.854,333.644,69.0421,117.784
20240829 02:36:01,9361,,11.181,,0.455167,216.429,323.01,65.6736,96.3701
20240829 02:37:01,9421,,11.75,,1.65,212.584,326.498,69.9707,114.733
20240829 02:38:01,9481,,11.4505,,0.9205,214.717,327.796,74.9311,149.092
20240829 02:39:01,9541,,10.7593,,0.218167,212.957,327.224,71.3368,159.574
20240829 02:40:01,9601,,11.6103,,0.176333,208.15,323.285,82.0501,120.963
20240829 02:41:01,9661,,12.02,,0.100833,206.3,323.922,67.2141,109.37
20240829 02:42:01,9721,,12.5298,,0.176667,203.776,313.312,72.5274,105.685
20240829 02:43:01,9781,,10.9002,,0.2655,212.878,321.549,83.3629,137.283
20240829 02:44:01,9841,,8.91983,,0.169333,222.974,344.285,77.5291,134.115
20240829 02:45:01,9901,,10.2603,,0.233333,215.929,310.759,78.2227,159.095
20240829 02:46:01,9961,,11.5897,,0.116,214.471,324.516,64.421,84.9647
20240829 02:47:01,10021,,11.18,,0.0671667,208.779,316.887,64.0298,100.709
20240829 02:48:01,10081,,9.3005,,0.1745,221.163,340.729,78.6567,124.681
20240829 02:49:01,10141,,10.3108,,0.136167,220.119,333.553,64.2822,96.9401
20240829 02:50:01,10201,,9.58983,,0.178833,224.428,344.618,76.3513,104.7
20240829 02:51:01,10261,,10.5503,,0.0915,216.627,324.757,70.3603,98.3125
20240829 02:52:01,10321,,10.6205,,0.1265,217.793,336.551,64.8797,87.0275
20240829 02:53:01,10381,,11.2402,,0.467333,220.712,333.217,84.8227,170.543
20240829 02:54:01,10441,,10.0308,,0.1965,218.278,334.331,81.882,125.83
20240829 02:55:01,10501,,9.87,,0.123667,215.926,313.198,68.4017,88.7077
20240829 02:56:01,10561,,10.7593,,0.2035,215.729,326.343,76.1645,120.547
20240829 02:57:01,10621,,10.4093,,0.0886667,222.807,333.62,68.0078,90.3839
20240829 02:58:01,10681,,9.54967,,0.0511667,219.868,337.936,58.4935,81.7911
20240829 02:59:01,10741,,8.28,,0.0355,221.567,340.434,66.2207,82.1915
20240829 03:00:01,10801,,8.69983,,1.34067,221.354,321.959,80.9022,479.809
20240829 03:01:01,10861,,8.94967,,0.083,218.409,321.524,69.6265,87.6086
20240829 03:02:01,10921,,11.369,,0.164333,210.122,320.478,76.6658,141.559
20240829 03:03:01,10981,,10.6098,,0.0815,209.065,321.492,69.6472,91.2448
20240829 03:04:01,11041,,8.88,,0.322,219.989,330.949,73.8325,181.517
20240829 03:05:01,11101,,8.78017,,0.0783333,206.724,305.418,65.9388,91.3079
20240829 03:06:01,11161,,10.2497,,0.242,212.173,321.602,79.8645,173.981
20240829 03:07:01,11221,,10.7603,,0.105833,210.912,328.594,76.1817,111.556
20240829 03:08:01,11281,,11.2002,,0.0888333,209.094,326.222,65.2331,86.6636
20240829 03:09:01,11341,,10.1598,,0.230167,212.152,327.202,70.1897,165.053
20240829 03:10:01,11401,,12.7095,,0.121667,205.786,329.184,73.9385,110.111
20240829 03:11:01,11461,,12.59,,0.254167,203.647,313.124,79.9973,182.663
20240829 03:12:01,11521,,12.23,,0.454667,208.643,322.537,85.2878,191.95
20240829 03:13:01,11581,,9.58033,,0.1455,213.733,330.273,67.4569,111.896
20240829 03:14:01,11641,,9.03033,,0.195333,219.243,325.626,69.7428,134.16
20240829 03:15:01,11701,,10.4298,,0.216333,206.241,314.407,86.9766,134.327
20240829 03:16:01,11761,,10.6202,,0.3855,204.317,321.32,87.6662,288.905
20240829 03:17:01,11821,,9.02917,,0.606833,216.442,333.151,90.0625,347.462
20240829 03:18:01,11881,,8.73967,,0.197667,223.698,334.383,84.9967,185.725
20240829 03:19:01,11941,,8.61,,0.0745,220.501,334.261,60.4967,88.1671
20240829 03:20:01,12001,,9.11983,,0.1795,208.993,324.751,86.9959,144.761
20240829 03:21:01,12061,,9.8705,,0.274833,207.279,313.858,81.8119,127.282
20240829 03:22:01,12121,,9.95033,,0.05,208.883,318.722,58.8824,78.5249
20240829 03:23:01,12181,,9.20983,,0.227,212.61,317.475,78.6447,128.816
20240829 03:24:01,12241,,9.64,,0.101,222.792,334.549,62.7996,90.2591
20240829 03:25:01,12301,,10.4995,,0.252,216.725,322.033,73.5835,125.143
20240829 03:26:01,12361,,12.8102,,1.8025,206.679,312.793,93.0029,538.919
20240829 03:27:01,12421,,13.3103,,0.242667,208.62,310.356,78.3926,113.844
20240829 03:28:01,12481,,13.5692,,0.578167,212.299,321.713,79.9884,262.86
20240829 03:29:01,12541,,13.3513,,0.2215,215.098,319.753,82.5215,112.671
20240829 03:30:01,12601,,13.5305,,0.143333,208.231,312.188,64.3297,96.5734
20240829 03:31:01,12661,,14.7395,,1.05117,202.482,303.058,59.8592,117.591
20240829 03:32:01,12721,,15.46,,0.9,202.317,309.393,65.0596,159.319
20240829 03:33:01,12781,,16.5205,,0.5355,202.923,299.954,68.2077,240.505
20240829 03:34:01,12841,,15.4185,,0.245667,204.673,300.099,67.1613,98.0408
20240829 03:35:01,12901,,16.0808,,0.4195,205.517,306.206,83.9735,186.663
20240829 03:36:01,12961,,16.2508,,0.2695,203.036,305.19,75.5013,150.761
20240829 03:37:01,13021,,14.2098,,0.213167,205.764,308.792,71.404,131.857
20240829 03:38:01,13081,,13.1593,,0.366667,209.115,305.757,82.4579,182.233
20240829 03:39:01,13141,,12.2598,,0.156167,210.302,320.986,72.3363,102.881
20240829 03:40:01,13201,,10.36,,0.3135,215.501,330.184,92.6212,179.544
20240829 03:41:01,13261,,11.5698,,0.414167,211.144,326.516,86.6212,265.941
20240829 03:42:01,13321,,9.69133,,0.1645,213.13,318.517,68.4149,96.3592
20240829 03:43:01,13381,,9.37967,,0.0613333,214.332,317.129,58.1475,75.4402
20240829 03:44:01,13441,,9.45067,,0.148667,215.531,321.249,66.4522,103.039
20240829 03:45:01,13501,,7.77967,,0.0966667,224.392,327.816,64.6138,93.5291
20240829 03:46:01,13561,,7.40983,,0.1135,226.186,334.766,69.8912,98.562
20240829 03:47:01,13621,,9.06983,,0.229,225.865,340.148,76.5532,144.345
20240829 03:48:01,13681,,9.24033,,0.245833,211.947,307.28,78.0535,120.142
20240829 03:49:01,13741,,10.4993,,0.342,204.546,311.898,60.5475,90.8825
20240829 03:50:01,13801,,14.1,,0.593,196.708,294.199,60.2242,95.4197
20240829 03:51:01,13861,,8.53983,,1.2515,210.851,320.391,65.9139,245.856
20240829 03:52:01,13921,,7.83967,,0.509,218.313,340.762,64.3837,112.538
20240829 03:53:01,13981,,8.13983,,0.2105,215.095,344.584,65.0466,108.209
20240829 03:54:01,14041,,9.26917,,0.157667,208.442,329.992,72.1008,135.776
20240829 03:55:01,14101,,9.25033,,0.103,206.801,335.558,70.4637,110.27
20240829 03:56:01,14161,,8.75983,,0.0973333,209.295,337.004,67.479,103.488
20240829 03:57:01,14221,,7.86067,,0.0826667,205.132,312.621,70.8525,109.624
20240829 03:58:01,14281,,7.62967,,0.153833,208.367,322.18,67.9825,199.534
20240829 03:59:01,14341,,7.64017,,0.185333,211.223,341.468,77.5551,150.158
20240829 04:00:01,14401,,8.25017,,0.284,209.077,330.037,85.3053,168.034
20240829 04:01:01,14461,,8.1705,,0.0925,209.259,333.104,62.4345,93.5505
20240829 04:02:01,14521,,7.07117,,0.172667,208.149,337.815,66.7758,100.783
20240829 04:03:01,14581,,7.12983,,0.258167,203.607,312.337,65.9806,140.923
20240829 04:04:01,14641,,6.9,,0.265333,221.42,359.916,78.6645,186.351
20240829 04:05:01,14701,,6.43017,,0.0505,214.881,338.854,62.8626,88.2676
20240829 04:06:01,14761,,6.76,,0.0883333,206.563,322.122,73.975,120.696
20240829 04:07:01,14821,,7.43033,,0.0468333,204.417,338.017,67.659,81.5203
20240829 04:08:01,14881,,7.48067,,0.163333,206.252,330.873,84.2577,153.674
20240829 04:09:01,14941,,6.97017,,0.0541667,211.608,333.211,66.0782,91.8502
20240829 04:10:01,15001,,6.80033,,0.112833,212.387,352.157,81.2044,123.532
20240829 04:11:01,15061,,6.65017,,1.69833,211.002,345.161,126.746,564.685
20240829 04:12:01,15121,,5.81967,,0.0618333,222.957,357.392,65.2067,113.422
20240829 04:13:01,15181,,5.9295,,0.325,214.559,341.101,100.194,221.84
20240829 04:14:01,15241,,6.46,,0.181333,211.147,351.466,80.2506,174.136
20240829 04:15:01,15301,,7.62983,,0.1285,219.166,353.082,73.0813,114.412
20240829 04:16:01,15361,,6.18067,,0.894667,213.335,342.851,54.767,68.7627
20240829 04:17:01,15421,,6.30983,,1.3535,218.648,346.001,59.0531,109.965
20240829 04:18:01,15481,,5.89983,,0.1235,233.652,367.848,71.0421,112.716
20240829 04:19:01,15541,,6.6995,,0.0993333,223.058,356.035,71.6385,115.227
20240829 04:20:01,15601,,5.72,,0.024,214.422,336.873,61.1009,70.4814
20240829 04:21:01,15661,,6.23,,0.328833,209.731,340.796,99.2511,317.716
20240829 04:22:01,15721,,6.36967,,0.116167,215.04,358.767,72.6594,117.587
20240829 04:23:01,15781,,5.96083,,0.121,213.845,353.823,77.2464,129.468
20240829 04:24:01,15841,,6.03983,,0.264667,211.347,350.68,96.2593,160.989
20240829 04:25:01,15901,,5.56067,,0.066,215.999,346.734,70.4669,88.1053
20240829 04:26:01,15961,,6.099,,0.0895,222.099,367.001,69.509,91.4504
20240829 04:27:01,16021,,5.30033,,0.100333,220.597,357.948,86.7987,147.954
20240829 04:28:01,16081,,6.41983,,0.0345,214.282,360.388,70.3017,79.8194
20240829 04:29:01,16141,,5.5695,,0.1425,217.874,355.269,84.6267,141.508
20240829 04:30:01,16201,,5.52983,,0.0206667,212.594,343.74,50.6173,55.633
20240829 04:31:01,16261,,5.67966,,0.073,217.774,352.723,63.1437,90.5085
20240829 04:32:01,16321,,6.6495,,0.0223333,208.677,332.751,59.7085,83.8872
20240829 04:33:01,16381,,6.07967,,0.269,222.54,361.541,101.828,249.371
20240829 04:34:01,16441,,5.32967,,0.0913333,220.927,353.309,78.9686,150.126
20240829 04:35:01,16501,,5.07983,,0.0876667,219.985,347.345,69.9197,151.81
20240829 04:36:01,16561,,5.87967,,0.0963333,211.028,349.679,51.0877,74.49
20240829 04:37:01,16621,45.6005,6.16016,29.5313,46.0498,218.333,361.133,57.1095,423.386
20240829 04:38:01,16681,,5.93,,9.60283,210.734,347.292,58.5261,426.187
20240829 04:39:01,16741,,6.42017,,0.0516667,208.767,363.711,66.3711,79.8851
20240829 04:40:01,16801,,5.73033,,0.0183333,220.399,365.374,51.7893,58.4699
20240829 04:41:01,16861,,5.53983,,0.0381667,215.299,355.291,60.0413,89.5333
20240829 04:42:01,16921,,6.73033,,0.170333,201.628,360.868,92.528,157.94
20240829 04:43:01,16981,,6.57933,,0.0531667,206.682,375.445,84.416,102.986
20240829 04:44:01,17041,,5.59033,,0.0271667,211.048,363.495,58.906,76.1487
20240829 04:45:01,17101,,4.85983,,0.0373333,221.989,377.453,62.6046,95.0141
20240829 04:46:01,17161,,5.68967,,0.0578333,216.869,371.722,64.178,93.2143
20240829 04:47:01,17221,,5.19,,0.106833,208.388,341.07,85.5033,119.451
20240829 04:48:01,17281,,5.44983,,0.0498333,210.803,348.19,66.4942,102.209
20240829 04:49:01,17341,,4.67983,,0.103,221.986,359.803,90.4387,133.098
20240829 04:50:01,17401,,4.26983,,0.0386667,208.863,347.289,66.2288,113.708
20240829 04:51:01,17461,,4.85017,,0.0263333,208.04,327.714,64.2049,86.9609
20240829 04:52:01,17521,,5.4795,,0.1065,205.579,337.875,93.2664,155.277
20240829 04:53:01,17581,,5.10033,,0.0241667,218.448,360.194,64.5262,78.1961
20240829 04:54:01,17641,,6.12033,,1.27117,211.532,349.048,97.9895,501.248
20240829 04:55:01,17701,,6.33033,,0.258333,206.126,335.405,91.9473,165.176
20240829 04:56:01,17761,,5.54,,0.0676667,217.543,355.212,83.8007,110.99
20240829 04:57:01,17821,,4.98917,,0.0948333,211.658,347.413,91.4437,128.552
20240829 04:58:01,17881,,4.3295,,0.0206667,226.831,379.813,70.3658,85.5296
20240829 04:59:01,17941,,3.68983,,0.0271667,217.863,366.667,60.5575,112.291
20240829 05:00:01,18001,,4.43,,0.247667,219.23,386.096,111.261,199.296
20240829 05:01:01,18061,,4.80933,,0.0823333,216.168,377.498,102.825,163.289
20240829 05:02:01,18121,,5.4005,,0.00716667,204.619,349.547,65.1547,67.3997
20240829 05:03:01,18181,,4.70967,,0.0198333,215.099,369.332,63.0893,80.1335
20240829 05:04:01,18241,,4.70017,,0.0988333,205.031,349.946,108.566,163.799
20240829 05:05:01,18301,,5.01,,0.0378333,201.091,339.295,66.5602,83.3286
20240829 05:06:01,18361,,4.74017,,0.186,210.959,360.897,118.047,200.719
20240829 05:07:01,18421,,4.83,,0.196833,209.56,361.812,92.3663,205.332
20240829 05:08:01,18481,,5.08017,,0.0178333,204.753,360.404,62.3452,70.5443
20240829 05:09:01,18541,,5.2495,,0.0765,202.774,369.651,80.5627,108.576
20240829 05:10:01,18601,,5.31967,,0.00766667,196.404,363.77,65.973,67.7275
20240829 05:11:01,18661,,5.65,,0.148333,196.935,361.728,92.7269,206.207
20240829 05:12:01,18721,,4.96983,,0.00516667,203.305,354.413,48.986,52.7218
20240829 05:13:01,18781,,5.10983,,0,212.433,376.772,62.9679,361.312
20240829 05:14:01,18841,,4.8,,0.0335,204.677,356.551,64.6004,91.4388
20240829 05:15:01,18901,,4.94067,,0.00466667,202.814,342.197,56.1622,58.5857
20240829 05:16:01,18961,,5.48033,,0.0138333,205.701,361.109,63.6588,66.9868
20240829 05:17:01,19021,,5.27017,,0.0285,206.262,345.427,77.1696,94.8735
20240829 05:18:01,19081,,,,0.0336667,213.122,355.676,74.1972,83.1713
20240829 05:19:01,19141,,4.12983,,0.005,202.871,331.756,58.1566,58.6721
20240829 05:20:01,19201,,4.6495,,0.0631667,212.261,360.965,70.6364,109.876
20240829 05:21:01,19261,,4.67067,,0.0201667,216.97,374.246,61.2349,84.3545
20240829 05:22:01,19321,,4.52017,,0.1895,215.427,363.635,129.409,171.689
20240829 05:23:01,19381,,4.42017,,0.0211667,220.798,355.178,57.1711,72.7355
20240829 05:24:01,19441,,4.19983,,0.0583333,228.124,377.336,177.946,177.946
20240829 05:25:01,19501,,3.33983,,0.0145,216.389,347.654,59.9229,77.6571
20240829 05:26:01,19561,,,,0.118667,210.366,353.544,85.5639,173.661
20240829 05:27:01,19621,,5.28967,,0.0211667,209.167,361.566,60.1571,90.5029
20240829 05:28:01,19681,,5.3505,,0.1115,211.393,362.153,76.9076,188.495
