coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2256,73.7608,0,0,0,0,0,70.5913,65.9528,90.502,0,86.9973,0,0,0,0,0,0,115.811,0,0,0,0,0,0,124.301,0,0,0,0,0,135.409,0,116.614,0,142.694,0,0,0,162.025,0,0,0,152.578,0,0,0,0,0,188.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,6.25,6.25,0,0,0,6.25,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0
22502,0,0,0,16.1477,0,0,0,0,28.2155,0,0,0,0,0,0,45.0764,0,0,0,81.6608,0,0,0,0,0,0,0,0,0,92.4392,0,0,78.8595,105.305,0,0,0,0,0,0,0,0,0,138.553,0,0,0,0,0,142.598,0,0,0,0,0,0,0,0,0,179.312,182.013,0,0,0,164.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66667,0,0,0,0,0,13.3333,0,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,6.66667,6.66667,0,0,0,6.66667,0,0,0,6.66667,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66667,0,6.66667,0,0,0,0,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,6.66667,0,6.66667,0,0,0,0,0,0,0,0
22802,0,0,0,0,0,37.0757,28.3886,0,0,0,0,0,0,0,0,56.1146,69.2448,0,0,77.652,79.0248,0,88.5253,0,0,82.7872,0,71.5981,88.2767,0,81.2957,0,0,0,0,0,0,0,0,117.942,0,133.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.6,0,168.646,0,175.373,157.295,0,0,0,0,192.226,0,0,0,0,0,0,0,0,179.765,0,0,0,162.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545,0,0,0,4.54545,0,0,0,0,0,0,0,0,0,4.54545,0,0,0,4.54545,0,0,4.54545,4.54545,0,4.54545,4.54545,4.54545,4.54545,0,0,9.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545,0,0,0,0,0,0,9.09091,0,4.54545,0,0,0,0,0,0,0,0,0,0,4.54545,0,0,4.54545,0,0,4.54545,0,0,4.54545,0,4.54545,0,0,0,0,0,0,4.54545,0,0,0
23102,0,0,0,0,0,0,0,0,0,33.4714,0,17.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9726,0,0,0,0,0,0,0,113.873,0,120.52,0,0,0,0,0,0,127.684,144.732,0,135.749,0,0,0,152.218,0,0,0,0,0,0,0,0,0,157.196,0,0,168.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09091,0,0,0,0,0,0,0,9.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09091,0,0,0,9.09091,0,0,9.09091,0,0,0,9.09091,0,0,0,0,9.09091,0,0,0,9.09091,0,9.09091,0,0,0,0,0,9.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23402,0,0,0,0,39.577,36.3278,0,0,0,0,55.4021,0,0,0,0,60.2411,0,0,56.9613,57.7634,81.4579,0,85.3031,0,0,0,91.9248,93.586,0,0,0,0,0,79.5288,0,0,0,109.57,0,0,131.291,0,83.1852,0,115.123,0,0,0,0,149.032,0,0,0,0,0,163.936,0,0,0,0,0,0,172.135,0,0,0,190.139,0,0,0,194.399,0,0,0,0,0,193.849,0,0,187.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16667,4.16667,0,0,4.16667,0,0,0,0,4.16667,8.33333,0,0,4.16667,0,0,0,4.16667,0,0,0,4.16667,4.16667,4.16667,4.16667,0,0,4.16667,4.16667,0,0,0,0,0,0,0,4.16667,0,0,4.16667,0,0,0,0,0,0,0,4.16667,0,0,0,0,0,0,0,0,4.16667,0,0,0,0,0,0,4.16667,0,0,0,0,4.16667,0,0,0,0,0,0,4.16667,0,4.16667,4.16667,4.16667,0,0
23702,0,0,0,0,0,0,0,41.4399,0,52.9031,0,0,0,0,0,65.0074,67.7972,0,0,0,61.2549,0,0,0,0,0,0,0,66.9057,0,0,0,0,113.118,0,0,0,0,0,0,0,0,0,0,0,134.859,0,0,0,0,0,0,0,0,0,0,153.552,0,0,0,178.27,0,0,0,160.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333,0,0,0,0,0,8.33333,0,0,0,8.33333,0,8.33333,16.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,8.33333,0,0,0,8.33333,0,0,0,8.33333,0,0,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0
24002,0,0,0,9.52401,9.27389,0,12.2721,0,8.51779,40.4409,0,0,0,46.9373,20.0462,59.9919,0,30.7154,0,0,0,0,85.2512,0,68.6283,35.8778,0,0,0,87.3735,0,0,0,110.242,0,0,0,93.5308,0,128.003,0,0,0,0,0,0,0,0,0,0,141.144,0,0,0,0,169.482,174.111,0,0,0,181.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40741,11.1111,7.40741,7.40741,0,0,0,3.7037,0,0,3.7037,0,0,3.7037,3.7037,0,0,3.7037,0,0,0,0,0,0,0,0,3.7037,0,0,7.40741,0,3.7037,0,0,0,0,0,0,0,3.7037,3.7037,0,0,3.7037,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0,3.7037,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037,0,0,3.7037,0,0,3.7037,0,0,0,0,0,0,0,0,0
24302,0,8.65828,7.75887,9.80516,8.35173,8.97572,8.44017,11.7146,0,21.9701,24.4391,12.0778,0,9.83602,0,1.47695,56.5564,0,45.8399,0,71.001,0,66.4289,54.1619,0,74.7301,0,0,0,0,0,98.8373,86.4152,0,91.0259,0,0,0,0,126.773,0,0,0,0,0,0,0,0,0,151.049,0,0,152.624,0,156.175,0,165.922,0,0,0,0,0,0,179.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333,0,3.33333,11.6667,28.3333,13.3333,1.66667,3.33333,0,0,0,0,1.66667,0,0,0,0,1.66667,0,0,0,0,1.66667,0,1.66667,0,0,3.33333,0,0,0,0,3.33333,1.66667,0,0,0,1.66667,1.66667,0,0,0,0,3.33333,0,1.66667,0,0,0,0,0,0,0,0,0,1.66667,0,0,0,0,0,0,0,1.66667,0,0,0,0,0,0,0,0,0,0,0,1.66667,1.66667,0,1.66667,0,0,0,1.66667,0,0,0,0,0,0,1.66667,0,0,0,0,0,0,0,0,0,0
24602,0,7.5153,8.09853,9.46072,9.57833,10.3779,7.70495,8.63035,9.91079,30.2618,32.3032,44.5438,13.836,41.9606,25.7579,0,0,0,57.3859,79.7002,0,0,78.6318,0,0,89.0669,0,74.9556,0,100.015,0,0,107.923,0,91.9696,0,99.2764,0,0,119.683,0,130.12,0,0,0,0,128.883,0,0,0,0,0,0,155.226,148.285,0,0,0,0,167.545,0,0,0,0,191.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2967,3.2967,4.3956,9.89011,15.3846,20.8791,6.59341,0,0,0,0,0,0,0,0,0,3.2967,0,0,0,1.0989,0,0,0,1.0989,1.0989,1.0989,2.1978,1.0989,0,0,0,0,0,0,0,0,1.0989,0,2.1978,2.1978,1.0989,0,0,0,2.1978,0,1.0989,1.0989,2.1978,0,1.0989,1.0989,0,0,0,1.0989,0,1.0989,1.0989,0,0,0,0,1.0989,1.0989,0,0,0,0,0,0,0,0,1.0989,0,0,1.0989,0,0,0,0,0,1.0989,0,0,0,0,0,0,0,0,0,0,0,1.0989,0,0,0,0
24902,0,0,11.7231,8.83066,7.48834,7.52681,7.2344,11.047,0,0,51.4584,42.5025,0,61.2022,0,0,58.6985,0,0,0,0,0,76.2194,0,0,45.4799,0,93.0644,0,0,0,109.653,0,83.7399,0,0,0,0,0,0,0,0,0,0,0,0,109.663,0,0,0,0,0,0,0,156.289,0,0,109.295,0,0,181.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037,14.8148,14.8148,7.40741,0,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0,0,3.7037,0,0,3.7037,0,3.7037,0,3.7037,3.7037,0,0,0,3.7037,0,0,0,0,0,0,7.40741,0,0,0,0,3.7037,0,0,0,0,0,0,0,11.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,3.7037,0,0,0,0
25202,0,9.73746,8.83042,8.99798,9.38108,7.65245,9.73424,16.5266,4.39768,24.2341,0,25.8612,32.9471,0,48.9921,0,28.2751,67.3808,48.8507,53.7884,68.3237,86.5608,0,0,0,0,0,0,96.0785,0,0,0,91.7347,0,0,0,119.486,0,0,0,0,0,0,0,0,0,0,145.171,0,145.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77778,4.16667,5.55556,11.1111,30.5556,12.5,4.16667,0,1.38889,0,0,0,1.38889,0,0,0,2.77778,0,0,0,0,0,0,0,2.77778,1.38889,2.77778,0,0,0,0,1.38889,0,2.77778,1.38889,0,0,0,0,0,0,1.38889,0,1.38889,1.38889,0,0,0,0,0,1.38889,1.38889,0,0,0,0,0,0,0,1.38889,0,0,0,0,0,0,0,0,0,0,0,0,2.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25502,0,6.9547,7.85745,8.70406,8.49289,8.74839,6.76616,6.41725,8.27355,7.22788,48.5991,29.2062,29.9566,4.5176,0,30.9398,68.2327,0,0,0,0,60.3734,0,2.22489,92.9721,0,0,72.8007,0,80.6245,83.2488,0,0,0,0,85.849,0,0,122.663,0,132.375,0,0,0,0,0,0,0,0,0,152.347,0,0,0,164.134,0,0,0,0,0,0,0,0,0,0,0,0,0,194.146,0,0,0,0,0,181.106,0,0,187.468,0,137.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14136,7.8534,10.4712,17.801,25.6545,18.8482,3.14136,0.52356,0,0,0,0,0,0,0,0,0,0,0,0.52356,1.04712,0,0,0,1.04712,0.52356,0,0,0.52356,0,0.52356,0,0.52356,0,0.52356,0.52356,0.52356,0,0,0,0.52356,0.52356,0,0,0,0,0.52356,0,0,0,0,0,0,0,0,0.52356,0,0,0,0,0,0.52356,0,0,0,0,0.52356,0,0.52356,0,0,0,0,0,0,0,0.52356,0,0,0,0,0,0.52356,0,0,0,0,0,0,0,0.52356,0,0,0.52356,0,0,0,0.52356,0,0
25802,0,7.72857,8.59865,9.63066,9.36501,9.01839,11.7799,5.46798,3.66586,5.09805,34.18,6.81384,0,41.9051,17.6812,43.6457,0,0,61.1866,80.1108,0,56.6092,0,0,7.2418,0,0,0,100.622,0,0,0,0,101.224,0,0,0,0,94.7504,0,0,0,0,0,0,0,0,0,0,143.937,0,0,0,0,0,0,0,168.737,0,198.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333,5.33333,9.33333,12,24,18.6667,4,1.33333,0,0,0,0,0,0,0,0,0,0,1.33333,0,1.33333,1.33333,1.33333,0,0,0,0,0,2.66667,0,1.33333,0,0,0,0,0,0,0,0,0,1.33333,0,0,0,0,0,0,1.33333,0,0,2.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333,0,0,0,0,0,0,0,0,1.33333,0,0,0,0,0,0,0,1.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333
26102,0,6.58965,7.8007,9.37418,9.30813,8.78746,9.25257,8.54591,8.91358,7.83332,11.5901,9.1547,14.2568,23.9544,5.19357,43.0083,26.7516,14.8088,0,5.50836,74.0071,79.0801,38.4838,89.7137,91.3285,82.295,0,0,0,99.3946,0,0,0,0,0,102.341,0,0,0,0,0,0,103.511,0,0,135.748,0,0,0,0,0,0,0,0,0,0,0,166.742,0,162.173,0,0,0,0,193.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88462,5.28846,10.0962,15.8654,25.9615,25,6.73077,0.961538,0.240385,0.240385,0,0,0.240385,0,0,0.240385,0.240385,0.240385,0.240385,0,0,0.480769,0.240385,0,0.240385,0,0.240385,0,0,0,0,0.240385,0,0,0,0,0,0.480769,0,0.480769,0,0,0.240385,0,0.480769,0.240385,0,0.240385,0,0.240385,0,0.240385,0,0,0,0.240385,0,0,0,0,0,0,0,0,0,0,0,0.240385,0,0,0,0,0,0,0,0,0,0,0,0,0.240385,0.240385,0,0.240385,0,0,0,0,0,0,0,0,0,0,0,0,0.240385,0,0,0
26402,0,7.07841,8.90113,9.56971,10.8924,9.89542,10.1184,12.1881,10.2904,10.9443,8.03939,15.2936,9.38783,7.58186,16.4375,10.8324,0,61.7981,7.82175,32.3777,80.3021,0,0,0,92.9125,60.9498,0,0,97.4968,3.02652,103.752,0,112.203,0,0,0,0,124.874,99.8083,0,0,0,0,0,112.41,0,0,143.547,0,0,126.696,0,0,164.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43266,3.15186,5.15759,9.16905,24.0688,32.6648,16.6189,0.286533,0,0.286533,0,0.286533,0.859599,0,0,0,0,0,0,0,0.286533,0,0.286533,0,0.286533,0,0.286533,0,0,0.573066,0.286533,0,0,0,0,0,0,0,0.286533,0,0.286533,0,0,0,0,0,0.286533,0,0.286533,0.286533,0.286533,0,0,0.286533,0,0,0.573066,0,0,0,0,0,0.286533,0.286533,0,0,0,0,0,0,0,0.286533,0,0,0,0,0,0,0,0,0,0,0.286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286533
26702,0,0,0,0,0,0,34.2448,0,0,47.3226,0,0,0,0,61.2542,0,0,65.3742,0,0,0,0,82.3801,0,0,0,79.2319,75.6631,87.4466,105.461,0,109.455,0,0,115.223,0,93.8726,0,0,0,0,107.506,0,0,0,141.563,0,0,112.184,144.004,0,0,0,0,123.885,163.629,170.879,161.777,0,0,0,0,0,0,152.063,0,176.391,0,0,0,0,0,0,0,0,0,0,0,0,88.6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57143,0,0,0,3.57143,0,0,0,3.57143,0,0,0,0,3.57143,0,7.14286,0,0,0,0,3.57143,0,0,0,7.14286,0,0,3.57143,3.57143,3.57143,3.57143,0,0,0,0,3.57143,3.57143,3.57143,0,3.57143,3.57143,0,0,0,3.57143,3.57143,0,0,0,0,0,0,0,3.57143,0,3.57143,0,0,0,0,0,0,0,3.57143,3.57143,0,0,3.57143,0,3.57143,0,3.57143,3.57143,0,0,0,0,0,0,0,0,0,0
27002,0,0,0,0,0,0,29.5506,0,32.9873,50.127,51.987,0,37.4989,0,35.6103,0,0,0,0,0,59.0037,76.0143,0,0,2.30582,0,0,0,86.6882,0,0,109.908,0,0,0,0,0,0,113.754,0,0,0,0,0,0,0,72.9513,0,0,0,0,0,151.767,158.956,0,0,0,0,0,0,0,180.649,0,0,0,0,0,0,0,0,162.985,0,0,0,0,0,0,0,0,191.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7619,0,0,0,0,4.7619,0,0,0,0,0,0,0,4.7619,0,0,4.7619,4.7619,0,0,0,0,0,0,9.52381,4.7619,0,0,4.7619,0,0,0,4.7619,0,0,4.7619,0,4.7619,0,0,0,0,0,4.7619,0,0,0,0,0,0,4.7619,0,0,4.7619,0,4.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7619,0,0,0,4.7619,0,4.7619,0,0,0,0,0,0,0,0,4.7619,0,0,0,0,4.7619,0,0,0,0
27302,0,0,0,8.63861,7.84888,10.752,5.06999,8.74201,0,0,1.20794,12.8075,42.6038,0,0,0,0,59.5128,23.7656,67.1473,79.9126,0,0,0,77.5968,0,0,0,97.2468,0,102.577,0,0,0,0,92.5951,117.218,0,0,0,0,133.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,12.5,18.75,6.25,3.125,0,0,0,0,3.125,0,0,0,0,0,0,0,3.125,0,0,0,3.125,0,0,3.125,0,0,0,0,0,0,6.25,0,0,0,0,3.125,3.125,0,0,0,0,0,0,3.125,0,3.125,0,0,3.125,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
27602,0,0,0,8.78996,9.86846,8.60358,7.68707,6.21804,7.94966,0,6.24434,8.22911,0,53.1368,63.5022,0,0,61.9017,8.257,77.1327,0,81.3214,64.5707,79.6121,87.0799,0,93.5995,33.8362,0,103.955,0,0,0,0,0,0,108.454,111.589,0,108.688,128.123,0,0,129.123,0,0,0,0,152.139,0,0,0,0,157.432,0,0,0,0,166.909,176.668,0,0,0,0,0,0,0,182.454,0,0,0,0,0,0,0,0,0,0,191.614,184.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5873,3.1746,4.7619,14.2857,20.6349,12.6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5873,0,0,0,0,0,0,1.5873,3.1746,1.5873,1.5873,0,0,0,0,0,1.5873,1.5873,1.5873,0,0,1.5873,0,0,1.5873,0,0,0,0,1.5873,0,0,3.1746,1.5873,0,0,0,0,0,0,0,0,3.1746,0,0,0,0,0,0,0,0,0,0,0,1.5873,0,1.5873,0,0,0,0,1.5873,1.5873,1.5873,0,1.5873,0,1.5873,0,0,0,0,0,1.5873,0,1.5873,0,1.5873
27902,0,13.2985,8.0919,8.76314,8.48338,8.34259,8.43695,7.0333,6.01023,7.69919,12.0921,4.64236,18.4691,5.76658,63.7864,1.07305,67.5954,7.09632,0,8.60999,0,53.6399,0,83.9641,0,91.8124,0,78.5704,94.8818,0,107.141,0,0,0,0,0,0,0,123.501,122.591,122.909,0,0,140.772,130.693,0,0,0,0,0,145.134,0,0,157.438,139.224,0,0,170.166,0,176.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31707,6.27178,14.6341,17.4216,25.0871,14.2857,3.13589,0.696864,0.348432,0,0,0,0,0.696864,0,0.348432,0,0,0.348432,0,0.348432,0.696864,0,0.348432,0,0,0.348432,0,0,0,0,0.348432,0,0.348432,0,0,0,0,0,0.348432,0,0.348432,0,0,0.348432,0,0,0.696864,0,0,0,0,0,0.348432,0,0,0,0.348432,0,0,0.348432,0.348432,0.348432,0,0.348432,0.696864,0,0,0,0.348432,0.348432,0,0.348432,0,0,0,0,0,0.348432,0,0,0,0,0,0.348432,0.348432,0,0,0.348432,0,0,0,0,0,0,0,0,0,0,0
28202,0,7.40351,8.67002,9.19143,9.53602,9.21926,9.94842,7.18647,8.14174,6.04732,6.52461,9.36059,13.0022,7.14467,8.21655,8.13495,8.84297,9.28187,12.2487,4.18761,3.27629,5.1389,2.83636,77.3589,0,0,0,0,0,8.4619,0,110.711,0,0,99.2944,0,0,0,126.194,0,0,129.796,0,0,0,0,147.011,0,0,0,0,0,124.368,165.225,137.696,0,126.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29723,5.03778,9.06801,15.3652,23.1738,25.4408,11.335,0.503778,0.251889,0,0,0,0.503778,0,0,0,0,0,0,0,0,0.251889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251889,0,0,0,0,0,0,0,0.251889,0,0,0,0,0,0.251889,0,0,0.251889,0,0,0,0,0,0,0.251889,0.503778,0.251889,0,0,0,0.251889,0,0,0,0,0.251889,0,0,0,0,0,0,0,0,0.251889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28502,0,6.45629,7.81396,8.96739,8.66808,9.47177,8.64614,8.63779,6.57677,7.91104,7.06515,5.67654,8.15865,8.51734,20.2864,8.70109,24.426,10.3948,30.217,7.81897,0.37362,19.1437,4.94402,23.8665,5.96597,48.9318,30.4398,50.7636,2.69066,0,0,0,0,0,0,115.746,0,0,0,113.506,0,0,0,0,127.813,0,137.751,0,0,0,0,0,0,0,156.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.488,0,0,0,0,0,0,182.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74018,8.61027,12.0846,15.2568,20.0906,24.6224,10.1208,0.302115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302115,0.151057,0,0,0,0.302115,0,0.302115,0.151057,0.151057,0.151057,0,0,0,0,0,0,0,0,0,0.151057,0,0,0,0,0,0,0.151057,0,0,0,0,0,0.151057,0.151057,0,0,0,0,0,0.151057,0,0,0,0,0.151057,0,0,0,0,0,0,0.151057,0,0,0,0,0,0.151057,0,0,0,0,0,0,0,0.151057,0,0,0.302115,0,0,0,0,0,0,0
