seconds,tamb,rh,ws,wd
60,6.965,54.2,2.747,271.4
60,7.029,54.44,2.393,260.7
60,6.953,54.21,2.648,265.8
60,6.846,54.99,2.115,261.9
60,6.923,54.61,2.087,274.7
60,6.942,54.58,2.127,258
60,6.921,54.36,2.292,263
60,6.932,54.41,2.373,278.7
60,6.83,53.66,2.457,270
60,6.839,53.75,2.314,262.4
60,6.881,54.18,2.069,272
60,6.879,53.95,2.233,266.2
60,6.885,53.83,2.202,276
60,6.93,54.08,2.2,292.4
60,6.98,54.45,1.898,271.9
60,7.067,56.02,1.659,313
60,6.883,58.9,0.748,342.3
60,6.878,58.54,0.683,318.7
60,6.963,58.45,0.907,305
60,6.882,58.5,0.915,317.4
60,6.879,57.89,0.815,278.6
60,6.839,58.53,0.408,255.9
60,6.898,56.45,1.263,264
60,6.934,54.35,1.625,273.5
60,6.829,54.29,1.107,271.4
60,6.937,54.31,1.372,261.5
60,6.92,54.12,1.539,273.9
60,7.032,54.32,1.573,275.5
60,7.072,54.48,1.697,277.3
60,6.977,53.77,1.79,278.2
60,7.122,57.79,1.463,310.5
60,6.925,57.54,1.401,291.9
60,6.877,57.99,1.124,281.7
60,6.923,57.38,1.103,284.4
60,6.925,57.42,1.48,301.2
60,6.738,58.02,1.37,277
60,6.656,60.11,1.282,307.5
60,6.625,59.69,1.169,299
60,6.639,60.02,0.959,289.9
60,6.569,58.5,0.99,263.8
60,6.603,58.11,1.024,253.5
60,6.658,59.12,0.96,307.9
60,6.65,57.66,1.091,291.6
60,6.698,57.48,0.942,286.9
60,6.833,58.01,0.461,345.7
60,6.737,59.55,0.797,42.78
60,6.839,63.23,0.675,3.686
60,6.699,63.04,0.679,19.61
60,6.473,62.12,0.132,14.48
60,6.566,63.09,0,24.19
60,6.558,63.3,0.635,26.35
60,6.522,64.95,1.246,45.45
60,6.146,65.43,1.261,54.3
60,6.165,65.33,0.985,39.25
60,5.921,64.49,0.421,43.28
60,6.014,64.63,0.367,18.91
60,6.112,65.56,0.154,353.1
60,6.247,64.01,0.047,276.4
60,6.437,63.43,0,276.5
60,6.6,63.77,0,276.5
60,6.74,60.83,0,276.5
60,7.034,60.37,0,276.7
60,7.249,60.63,0,276.7
60,7.161,60.12,0,276.8
60,7.151,59.34,0.101,81
60,7.023,59.49,0.09,80.9
60,6.928,60.18,0,80.8
60,6.883,60.07,0,80.5
60,6.978,58.12,0.119,311.5
60,6.973,56.18,0.712,318.5
60,7.121,60.38,1.183,328.4
60,6.881,61.38,0.895,354.5
60,6.746,63.63,1.005,6.784
60,6.66,65.34,1.065,14.55
60,6.592,65.44,1.127,12.87
60,6.389,65.37,0.738,31.85
60,6.284,66.72,0.565,42.28
60,6.249,66,0.48,51.18
60,6.278,65.8,0.598,40.53
60,6.386,66.8,0.557,40.51
60,6.256,67.39,0.601,65.37
60,6.099,66.94,0.47,74.89
60,6.165,66.68,0.441,79.54
60,6.01,66.64,0.43,91.7
60,6.108,66.78,0.385,105.3
60,6.095,66.99,0.322,116.8
60,6.105,65.9,0.193,116.8
60,6.147,65.99,0.301,116.9
60,6.054,63.81,0.369,117.1
60,6.211,63.06,0.299,123.1
60,6.149,63.51,0.382,145.9
60,6.192,62.85,0.356,145.9
60,6.341,62.18,0.341,146
60,6.429,62.61,0.26,145.8
60,6.367,66.05,0.761,94.5
60,6.296,65.53,0.965,99.3
60,6.377,64.47,0.82,86.9
60,6.243,64.83,0.665,92.3
60,6.248,65.12,0.707,93.2
60,6.28,65.27,0.665,109.5
60,6.304,64.24,0.658,105.2
60,6.241,64,0.595,93.7
60,6.377,63.66,0.616,114
60,6.442,61.54,0.712,105
60,6.405,62.79,0.516,105.8
60,6.383,62.61,0.526,105.8
60,6.509,61.94,0.537,121.6
60,6.435,61.98,0.635,121.6
60,6.569,61.77,0.624,119
60,6.573,62.52,0.66,113.6
60,6.654,61.82,0.554,112.7
60,6.477,60.53,0.284,112.9
60,6.516,59.45,0.209,112.8
60,6.599,59.86,0.387,112.7
60,6.605,56.42,0.31,112.8
60,6.523,58.43,0.14,112.7
60,6.509,63.07,0.256,62.43
60,6.613,58.98,0.464,62.53
60,6.525,60.69,0.14,62.56
60,6.613,60.33,0,62.54
60,6.592,59.97,0,62.44
60,6.624,60.1,0,62.43
60,6.603,60.87,0,62.39
60,6.511,60.18,0,62.43
60,6.614,60.67,0,62.4
60,6.524,62.61,0,62.45
60,6.561,61.75,0.114,124.5
60,6.595,63.25,0.565,131.8
60,6.607,63.44,0.581,132
60,6.579,63.78,0.557,132.3
60,6.592,63.22,0.56,132.4
60,6.518,63.36,0.544,119.5
60,6.56,64.06,0.65,119.6
60,6.517,64.19,0.673,125.6
60,6.511,63.95,0.678,126.8
60,6.43,64.08,0.702,134.2
60,6.429,64.07,0.608,135.8
60,6.418,64.26,0.578,138
60,6.513,64.44,0.412,138.1
60,6.481,64.17,0.353,138
60,6.469,62.81,0.299,138
60,6.564,61.93,0.327,138
60,6.387,62.51,0.343,137.9
60,6.47,63.61,0.472,138
60,6.372,63.17,0.586,138
60,6.476,62.42,0.57,138
60,6.53,62.33,0.518,138.1
60,6.409,64.09,0.562,138.3
60,6.33,62.22,0.585,150.9
60,6.44,61.89,0.482,141.5
60,6.423,62.44,0.441,136.9
60,6.33,64.69,0.209,137
60,6.422,62.47,0.325,150.6
60,6.394,61.6,0.203,150.7
60,6.326,61.57,0.08,150.5
60,6.337,60.87,0.065,150.7
60,6.424,59.24,0.087,150.7
60,6.333,61.11,0.325,192.6
60,6.467,61.26,0.056,192.3
60,6.463,60.07,0.091,182.6
60,6.433,60.51,0.273,230
60,6.572,58.73,0.433,256
60,6.591,56.27,0.779,276.4
60,6.646,55.76,0.635,267.8
60,6.855,55.41,0.759,282.9
60,6.659,56.89,0.777,289.6
60,6.793,57.2,0.642,304.1
60,6.696,64.56,0.818,354.3
60,6.617,65.14,0.433,354.2
60,6.635,64.36,0.034,343
60,6.556,64.76,0,342.9
60,6.751,66,0.186,48.43
60,6.696,66.79,0.897,65.83
60,6.565,66.99,0.869,74.81
60,6.382,67.51,0.934,85.5
60,6.106,68.17,0.835,99.8
60,6.074,69.1,0.707,100
60,6.01,66.97,0.338,125.2
60,5.932,66.89,0,125.2
60,5.915,65.76,0,125.2
60,5.933,65.76,0,125.1
60,5.918,66.18,0,125.2
60,6.068,67.28,0,125.2
60,6.024,69.12,0,125.2
60,6.01,66.88,0,125.2
60,6.149,63.83,0,125.3
60,6.104,64.06,0,125.3
60,6.191,63.95,0,125.3
60,6.295,63.59,0,125.4
60,6.432,63.27,0,125.4
60,6.419,62.87,0.087,277.7
60,6.422,62.81,0.327,268.4
60,6.513,62.68,0.402,259.4
60,6.432,62.34,0.48,263.4
60,6.509,62.45,0.39,251
60,6.482,63.2,0.456,242.1
60,6.527,62.78,0.528,237.1
60,6.526,62.77,0.433,226.9
60,6.466,64.21,0.565,204.4
60,6.465,63.82,0.815,194.6
60,6.408,62.95,0.642,198.5
60,6.461,63.76,0.126,183
60,6.372,62.97,0,182.9
60,6.568,62.21,0.096,160.4
60,6.388,61.66,0.361,148.5
60,6.438,62.69,0.634,149.6
60,6.376,62.15,0.565,166.7
60,6.285,62.31,0.266,166.4
60,6.25,62.74,0.358,176.3
60,6.247,62.86,0.586,151.8
60,6.253,63.66,0.523,144.4
60,6.151,63.62,0.462,143.9
60,6.114,63.03,0.438,143.8
60,6.191,63.59,0.434,143.8
60,6.056,64.2,0.348,143.8
60,6.068,65.46,0.315,143.7
60,6.094,65.25,0.204,143.7
60,6.008,65.54,0.106,143.6
60,6.069,64.7,0,143.6
60,6.019,64.8,0,143.5
60,5.963,64.52,0,143.5
60,6.015,65.01,0,143.5
60,5.978,64.88,0,143.4
60,6.069,65.04,0.054,55.41
60,6.052,70.09,0.614,37.92
60,6.102,70.03,0.629,37.78
60,6.068,68.02,0.564,21.72
60,6.111,70.49,0.523,0.501
60,6.065,71.71,0.428,351.9
60,6.092,67.15,0.372,10.03
60,6.157,66.67,0.441,11.4
60,6.207,66.63,0.578,22.28
60,6.191,65.08,0.59,34.53
60,6.195,62.12,0.423,51.69
60,6.218,67.45,0.702,51.46
60,6.206,67.42,0.944,31.55
60,6.149,68.85,0.897,33.44
60,6.159,69.07,0.857,37.19
60,6.148,68.22,0.799,30.53
60,6.343,66.87,0.813,30.51
60,6.251,67.29,0.735,21.63
60,6.248,66.11,0.781,18.16
60,6.287,62.53,0.854,18.28
60,6.19,62.9,0.768,18.11
60,6.3,63.15,0.616,6.987
60,6.434,63.17,0.454,6.926
60,6.238,63.03,0.55,0.014
60,6.391,62.54,0.617,0.014
60,6.471,62.68,0.738,349
60,6.371,64.02,0.658,349
60,6.293,60.26,0.732,0.014
60,6.282,60.85,0.652,354.5
60,6.39,60.08,0.709,0.014
60,6.288,58.64,0.598,1.481
60,6.425,59.17,0.598,349.6
60,6.435,60.05,0.756,0.72
60,6.428,59.58,0.751,0.488
60,6.411,60.25,0.697,0.509
60,6.423,60.02,0.648,0.412
60,6.332,60.29,0.586,350.5
60,6.331,61.43,0.567,336.2
60,6.436,60.98,0.583,336.2
60,6.333,61.04,0.771,344.1
60,6.427,63.12,0.679,349.1
60,6.39,62.38,0.694,349.1
60,6.288,63.28,0.568,354.5
60,6.282,63.81,0.596,354.5
60,6.25,62.38,0.63,349.6
60,6.341,62.27,0.652,349.6
60,6.235,62.71,0.733,349.7
60,6.251,60.91,0.846,351.3
60,6.342,60.85,0.869,352.5
60,6.235,60.59,0.797,354.1
60,6.348,60.77,0.665,354.1
60,6.287,60.78,0.514,354.1
60,6.271,61.91,0.577,5.739
60,6.207,62.11,0.604,11.02
60,6.284,63.42,0.675,11.29
60,6.255,62.39,0.735,17.5
60,6.335,61.48,0.725,18.99
60,6.157,62.83,0.64,31.38
60,6.193,64.82,0.531,31.54
60,6.3,65.87,0.364,31.65
60,6.071,62.98,0.191,31.64
60,6.232,63.8,0.002,31.62
60,6.007,63.45,0,31.6
60,6.1,64.37,0,31.57
60,5.966,64.01,0,31.62
60,6.066,64.66,0,31.66
60,5.928,66.47,0,31.83
60,5.951,68.53,0,54.25
60,5.892,70.14,0.63,95.2
60,5.782,67.87,0.694,108
60,5.925,68.01,0.725,135.5
60,5.702,67.15,0.658,136
60,5.837,68.53,0.632,135.8
60,5.688,69.66,0.722,136
60,5.62,69.87,0.728,141.2
60,5.52,69.33,0.907,137.9
60,5.599,69.24,0.939,137.1
60,5.552,69.14,0.913,133.2
60,5.418,69.16,0.99,130
60,5.427,68.77,0.969,128.9
60,5.427,68.94,0.841,131.1
60,5.417,68.45,0.805,133.9
60,5.463,68.61,0.74,138.9
60,5.414,68.06,0.851,138.8
60,5.496,68.31,0.869,138.8
60,5.505,68.29,0.983,137.4
60,5.515,68.89,1.031,134.3
60,5.378,69.38,1.163,131.2
60,5.373,69.77,1.295,133.1
60,5.554,69.18,1.439,131.7
60,5.444,68.89,1.4,133
60,5.453,68.62,1.249,130.8
60,5.473,68.42,1.194,132.5
60,5.521,68.18,1.063,139.4
60,5.416,68.41,0.931,138.3
60,5.644,68.18,0.889,134.5
60,5.46,67.67,0.81,128.8
60,5.549,68.02,0.8,128.9
60,5.521,67.63,0.861,129.1
60,5.461,66.84,0.792,128.1
60,5.544,66.69,0.777,123.7
60,5.585,66.61,0.738,123.9
60,5.512,65.59,0.657,124.6
60,5.652,64.35,0.564,124.7
60,5.702,65.83,0.495,124.6
60,5.685,65.81,0.541,124.7
60,5.728,64.81,0.614,124.7
60,5.646,64.21,0.627,124.7
60,5.69,62.69,0.635,124.8
60,5.688,61.64,0.588,124.8
60,5.828,61.48,0.59,124.8
60,5.813,61.86,0.555,124.7
60,5.779,60.99,0.49,124.7
60,5.78,60.34,0.461,124.6
60,5.903,59.62,0.497,124.6
60,5.824,58.59,0.578,124.6
60,5.958,58.31,0.704,124.6
60,5.904,58.17,0.773,124.6
60,6.005,58.12,0.753,124.6
60,6.099,59.19,0.662,124.6
60,5.912,60.9,0.341,124.8
60,6.005,63.02,0.158,124.7
60,5.911,64.51,0.613,124.9
60,6.007,62.24,0.799,125.2
60,5.992,62.5,0.825,125.5
60,5.868,62.37,0.809,131.8
60,5.966,61.13,0.707,131.8
60,5.873,61.94,0.653,131.8
60,5.877,62.56,0.562,131.6
60,5.973,63.15,0.578,131.6
60,5.881,63.82,0.706,125.1
60,5.96,63.22,0.797,123.4
60,5.967,62.61,0.841,123.3
60,5.964,62.45,0.787,123.3
60,6.055,61.72,0.828,122.6
60,5.864,61.42,0.666,119.2
60,5.869,62.16,0.586,119.1
60,5.872,62.82,0.462,118.4
60,5.879,62.91,0.444,118.3
60,5.974,61.32,0.364,118.2
60,5.878,61.38,0.395,118.1
60,5.962,62.84,0.492,105.7
60,6.052,62.51,0.658,93.2
60,6.053,62.41,0.717,74.29
60,5.872,66.39,0.756,49.26
60,5.832,69.29,0.768,47.07
60,5.79,67.92,0.861,60.9
60,5.785,68.11,0.916,67.14
60,5.81,68.2,1,62.06
60,5.807,68.33,0.884,46.47
60,5.829,68.15,0.96,48.59
60,5.838,67.12,1.081,55.08
60,5.648,67.26,1.053,59.26
60,5.551,68.47,0.833,58.89
60,5.488,68.08,0.817,45.99
60,5.376,67.85,1.042,45.95
60,5.409,68.78,0.907,62.4
60,5.365,68.21,0.911,62.61
60,5.337,67.82,0.826,66.2
60,5.241,67.68,0.826,66.21
60,5.412,68.22,0.92,66.44
60,5.283,68.21,1.039,63.74
60,5.266,70.01,1.05,64.36
60,5.316,69.86,0.895,64.58
60,5.198,69.14,0.768,64.81
60,5.138,68.53,0.836,68.52
60,5.183,68.75,0.882,68.88
60,5.089,69.05,0.822,69.1
60,5.102,69.7,0.626,69.2
60,5.095,69.14,0.662,69.68
60,5.145,67.58,0.833,79.28
60,5.225,67.24,0.957,79.32
60,5.137,66.71,0.831,79.32
60,5.274,67.1,0.697,79.49
60,5.18,67.68,0.666,79.66
60,5.191,68.37,0.717,80
60,5.235,69.06,0.959,81.1
60,5.316,68.21,0.99,84
60,5.331,67.62,0.939,83.9
60,5.466,67.59,0.952,83.1
60,5.407,66.94,1.134,73.42
60,5.464,66.84,1.169,73.14
60,5.546,67.18,1.021,74.29
60,5.52,67.27,0.887,75.05
60,5.453,67.89,1.016,80.3
60,5.459,69.39,1.204,83
60,5.426,69.82,1.152,86
60,5.424,70.02,0.918,89.8
60,5.412,69.7,0.831,90
60,5.407,69.35,1.001,90
60,5.599,69.3,1.168,92.8
60,5.421,70.09,1.042,89.2
60,5.424,69.57,0.938,87.4
60,5.419,69.53,0.893,87
60,5.411,70.11,0.773,87.3
60,5.501,71.66,0.611,87.4
60,5.371,71.82,0.539,87.6
60,5.332,70.68,0.521,87.5
60,5.332,71.48,0.541,87.4
60,5.322,71.78,0.763,76.46
60,5.317,71.95,0.949,77.88
60,5.371,72.34,0.813,78.14
60,5.427,71.61,0.831,87
60,5.333,70.35,0.869,94.8
60,5.274,67.91,0.704,94.7
60,5.316,67.06,0.893,79.41
60,5.374,70.61,1.101,80.4
60,5.519,70.27,1.125,86
60,5.321,69.66,1.078,86.2
60,5.271,70.19,1.137,87.2
60,5.237,70.61,1.194,90
60,5.195,71.61,1.114,92.4
60,5.139,72.94,0.893,85.3
60,5.091,73.8,0.743,78.41
60,5.057,70.16,1.076,80.1
60,5.056,68.82,1.029,80.6
60,5.216,66.75,0.918,101.6
60,5.276,64.96,0.838,128.3
60,5.465,64.89,0.787,118.4
60,5.465,68.54,0.666,69.31
60,5.456,70.15,0.88,76.85
60,5.499,66.52,0.745,103.1
60,5.501,68.57,0.5,90.5
60,5.466,69.41,0.532,90.4
60,5.467,67.91,0.51,90.6
60,5.475,68.08,0.309,90.5
60,5.42,68.14,0.041,90.5
60,5.598,69.85,0,90.4
60,5.637,67.37,0,90.4
60,5.853,65.68,0,90.3
60,5.959,65.39,0,90.3
60,6.147,61.98,0.126,90.2
60,6.384,61.92,0.369,63.81
60,6.383,60.55,0.211,63.82
60,6.494,59.24,0,63.82
60,6.708,60.58,0,63.96
60,6.83,59.5,0.034,64.05
60,6.798,58.11,0.291,63.89
60,6.888,56.88,0.07,63.87
60,7.015,55.12,0.229,63.88
60,7.117,54.7,0.188,64
60,6.967,57.22,0,63.98
60,7.132,57.91,0.09,30.45
60,7.12,54.29,0.384,23.84
60,7.208,58.65,0.787,37.46
60,7.013,58.62,0.766,36.25
60,6.982,58.48,0.613,23.61
60,7.011,60.77,0.657,25.11
60,6.88,60.3,0.697,41.92
60,6.847,58.5,0.583,40.59
60,6.921,62.94,0.779,43.53
60,6.937,62.32,0.745,57.95
60,6.831,61.06,0.714,54.04
60,6.846,62.45,0.629,49.52
60,6.928,58.44,0.688,54.13
60,7.032,60.79,0.593,24.96
60,6.836,60.29,0.617,56.27
60,6.89,57.16,0.639,45.08
60,6.755,58.87,0.426,50.95
60,6.744,58.55,0.436,50.76
60,6.845,58.62,0.356,55.36
60,6.828,59.57,0.371,77.29
60,6.743,58.72,0.276,80.8
60,6.803,57.44,0.238,80.7
60,6.928,56.54,0.284,64.09
60,7.079,56.43,0.307,94.5
60,7.03,61.34,0.513,87.7
60,6.924,59.75,0.629,114.5
60,6.976,58.29,0.622,95.6
60,6.846,58.06,0.562,109.6
60,6.882,59.08,0.529,127.4
60,6.792,59.85,0.761,116.3
60,6.805,59.94,0.921,123
60,6.867,60.79,1.091,130.2
60,6.706,63.17,1.068,150.6
60,6.655,64.3,0.825,151.9
60,6.616,65.61,0.742,148.6
60,6.648,64.56,0.887,142.9
60,6.602,63.44,0.91,118.2
60,6.512,64.03,0.859,126.5
60,6.613,65.31,0.879,135.1
60,6.603,64.34,0.905,131.1
60,6.612,63.45,0.719,96.5
60,6.566,62.53,0.63,121.6
60,6.705,62.39,0.616,120
60,6.737,61.62,0.609,112.7
60,6.836,62.65,0.776,131.6
60,6.943,62.17,0.926,113.7
60,6.822,61.21,0.746,150
60,6.742,60.76,0.746,145.4
60,6.754,59.74,0.578,142.8
60,6.741,60.5,0.751,123.1
60,6.79,60.74,0.578,150.2
60,6.895,59.85,0.519,131.1
60,6.837,59,0.41,79.54
60,7.019,59.43,0.175,100.1
60,7.108,58.04,0.626,116
60,7.072,57.76,0.343,109.5
60,7.141,57.78,0.201,143.9
60,7.068,58.29,0.544,144.6
60,7.172,57.8,0.126,96.2
60,7.064,58.26,0.608,164.3
60,7.199,60.74,0.629,88.2
60,7.31,62.87,0.694,100.2
60,7.117,62.22,0.794,79.09
60,7.203,61.37,0.993,84.4
60,7.123,60.67,0.815,86.3
60,7.117,62.48,0.766,86.3
60,7.165,61.86,0.564,75.3
60,7.063,60.66,0.577,113.4
60,7.141,60.79,0.707,75.44
60,7.204,62.77,0.31,162.5
60,7.31,61.53,0.924,130.4
60,7.3,61.9,0.686,109.5
60,7.155,62.09,0.732,143.3
60,7.15,60.89,0.596,140.5
60,7.2,61.03,0.706,144.5
60,7.07,61.77,0.64,133.3
60,7.074,61.08,0.444,134.2
60,7.166,61.51,0.149,130.2
60,7.061,61.48,0.405,143
60,7.105,61.94,0.054,154.5
60,7.203,62,0.158,109.6
60,7.303,61.35,0.041,140.3
60,7.423,58.7,0.345,114.3
60,7.48,58.53,0.304,82.2
60,7.567,58.49,0.701,92.6
60,7.571,58.07,0.742,45.65
60,7.66,57.91,1.119,52.32
60,7.49,56.74,1.264,54.67
60,7.488,56.86,1.392,49.87
60,7.291,56.4,1.542,77.24
60,7.208,56.77,1.215,73.92
60,7.312,58.8,1.036,73.64
60,7.298,59.63,1.32,68.11
60,7.197,60.14,1.192,65.96
60,7.29,60.46,1.241,76.72
60,7.313,59.74,1.285,95.3
60,7.248,59.1,1.218,93.6
60,7.11,59.21,1.086,93.3
60,7.124,58.25,1.148,102.2
60,7.147,57.58,1.009,88.6
60,7.244,57.97,1.094,120
60,7.294,57.86,1.292,97.8
60,7.202,58.12,0.809,122.4
60,7.242,58.88,1.16,115.7
60,7.403,56.75,0.996,81.4
60,7.519,56.75,0.908,91.6
60,7.382,56.14,1.094,115.4
60,7.525,55.37,1.127,91.5
60,7.503,54.52,1.132,99.3
60,7.48,55.29,1.243,97.3
60,7.472,53.88,1.241,92.9
60,7.559,53.79,1.07,69.17
60,7.486,53.54,1.063,78.57
60,7.567,53.93,0.884,68.21
60,7.645,51.81,1.156,86.8
60,7.754,50.54,0.542,77.04
60,7.615,50.84,0.817,111.8
60,7.801,51.21,0.668,67.51
60,7.714,52.2,0.302,106.8
60,7.754,51.79,0.568,112.9
60,7.839,51.43,1.04,70.46
60,7.837,51.58,0.813,84.8
60,7.797,51.54,0.555,60.57
60,7.805,51.95,1.04,61.95
60,7.763,52.01,0.833,58.78
60,7.853,52.76,0.9,47.43
60,7.831,53.04,0.405,89
60,7.745,51.61,0.743,88.9
60,7.751,51.99,0.681,54.54
60,7.805,51.6,1.284,64.41
60,7.808,52.56,1.014,57.27
60,7.809,51.4,0.929,50.21
60,7.788,52.14,0.791,54.16
60,7.737,52.02,0.448,44.17
60,7.752,51.64,0.015,44.4
60,7.75,53.06,0.367,26
60,7.805,55.41,1.218,23.88
60,7.857,55.01,1.214,32.68
60,7.716,57.12,1.111,35.49
60,7.665,55.17,1.292,44.98
60,7.703,58.21,1.294,24.87
60,7.565,57.13,1.465,14.38
60,7.523,56.35,1.334,34.39
60,7.72,55.75,1.444,67.15
60,7.486,56.25,1.042,57.61
60,7.584,56.02,1.215,52.21
60,7.488,55.23,0.946,30.52
60,7.566,54.82,0.941,58.04
60,7.478,54.19,0.807,60.41
60,7.474,54.55,0.815,45.72
60,7.519,54.79,0.804,69.1
60,7.655,55.12,0.575,78.76
60,7.63,55.07,0.403,58.64
60,7.71,54.94,0.853,51.01
60,7.714,54.62,0.523,51.48
60,7.954,54.36,0.291,79.18
60,7.808,53.12,0.06,79.34
60,7.935,53.08,0,79.4
60,7.944,55.66,0.274,15.84
60,7.983,54.95,0.245,338
60,8.03,55.6,0.111,30.98
60,8.03,51.91,0.697,20.93
60,8.03,51.49,0.665,14.64
60,7.942,48.96,0.818,343.7
60,7.84,49.46,0.604,341.6
60,7.799,51.35,0.717,34.35
60,7.861,50.26,0.907,77.72
60,7.854,50.2,0.346,108.4
60,7.977,51.78,0.144,13.86
60,7.931,50.51,1.042,32.39
60,7.929,49.98,0.183,83.6
60,8.06,50.07,0.635,35.04
60,7.989,50.21,0.668,40.15
60,7.992,51.11,0.694,35.09
60,8.09,51.09,0.564,52.11
60,7.982,51.31,0.526,61.97
60,7.977,50.53,1.106,67.66
60,7.975,49.98,0.599,97.5
60,8.02,50.77,0.756,94.5
60,8.03,51.41,1.207,65.21
60,8.17,52.03,1.232,40.84
60,8.17,51.07,0.993,51.96
60,8.08,50.92,0.954,17.67
60,8.08,51.08,0.849,7.881
60,8.08,52.18,1.258,31.62
60,8.07,51.97,0.595,13.83
60,7.982,52.41,1.04,46.93
60,7.934,51.31,1.011,46.25
60,7.886,51.5,0.578,50.14
60,7.976,52.4,0.82,35.56
60,7.886,50.98,0.609,64.47
60,7.888,52.12,0.626,37.78
60,7.889,53.39,0.671,25.89
60,7.98,52.94,1.042,22.21
60,7.982,53.1,1.067,34
60,7.887,52.19,1.052,16.3
60,7.888,53.62,1.261,37.48
60,7.888,53.88,1.047,24.12
60,8.13,54.41,0.96,10.65
60,7.934,53.69,1.014,351.1
60,8.03,53.88,0.955,0.076
60,7.89,54.01,0.929,340.1
60,7.942,54.31,1.232,1.226
60,8.04,53.63,1.099,4.539
60,7.804,54.14,1.168,349.1
60,7.896,53.43,1.258,337.8
60,7.902,54.2,1.003,341.9
60,7.809,53.8,1.32,334.4
60,7.811,53.29,1.106,319
60,7.907,53.96,0.645,351.6
60,7.763,55.62,1.034,347.3
60,7.769,54.8,0.936,330.1
60,7.716,54.85,0.554,331.6
60,7.573,55.11,0.514,304.3
60,7.663,54.65,0.513,341.5
60,7.57,55.66,0.73,347.5
60,7.57,55.89,0.599,345.9
60,7.652,55.33,0.18,353.9
60,7.617,55.57,0.64,20.06
60,7.664,53.94,0.759,43.72
60,7.768,54.28,0.296,53.43
60,7.758,55.47,0.596,28.22
60,7.805,54.82,0.603,70.8
60,7.897,54.69,0.704,41.34
60,7.988,55.04,0.732,100
60,8.04,55.49,0.892,57.99
60,8.14,55.65,1.215,36.75
60,8.08,55.3,1.612,56.17
60,8.18,56.84,1.098,31.54
60,8.19,56.6,1.642,39.17
60,8.08,54.82,2.161,55.26
60,8.19,54.95,1.601,29.03
60,8.08,56.31,1.725,21.05
60,8.18,56.71,2.087,29.79
60,8.14,58.24,2.414,46.02
60,7.988,59.95,2.321,72.08
60,7.766,60.47,2.698,63.1
60,7.425,61.74,2.538,59.13
60,7.443,61.8,2.359,53.59
60,7.339,59.91,2.275,50.58
60,7.302,60.53,1.728,30.94
60,7.199,60.72,2.061,49.52
60,7.211,61.44,2.238,63.89
60,7.194,62.38,2.61,71.92
60,7.4,62.56,2.288,42.85
60,7.203,61.77,2.158,65.99
60,7.245,62.06,2.024,75.09
60,7.165,61.6,1.439,104.1
60,7.199,62.55,1.735,57.68
60,7.46,63.78,1.46,40.45
60,7.481,61.02,1.761,63.12
60,7.47,61.08,1.085,47.4
60,7.572,60.69,1.086,48.69
60,7.565,60.73,1.259,36.97
60,7.477,60.6,1.165,52.66
60,7.619,60.69,1.459,43.79
60,7.779,60.78,1.416,61.31
