seconds,tamb,rh,ws,wd
60,2.259,94.4,0.668,122.1
60,2.182,94.2,0.719,111.2
60,2.178,94.1,0.774,112.6
60,2.169,94,0.844,113.6
60,2.271,94,0.885,121.2
60,2.267,94,0.965,133.7
60,2.201,93.9,0.89,138.3
60,2.182,94.1,0.844,140
60,2.128,94.2,0.689,140.2
60,2.204,94.4,0.688,139.9
60,2.227,94.4,0.658,142.5
60,2.203,94.5,0.387,147.3
60,2.203,94.5,0.399,154.8
60,2.138,94.4,0.369,154.9
60,2.218,94.5,0.508,154.1
60,2.215,94.4,0.519,143.8
60,2.138,94.2,0.606,152.9
60,2.204,94.2,0.856,160.9
60,2.17,94.1,0.964,154.2
60,2.229,93.8,0.854,156.1
60,2.22,93.6,0.684,156.1
60,2.358,93.4,0.577,156.2
60,2.274,93.3,0.454,156.1
60,2.323,93.3,0.469,155.9
60,2.31,93.2,0.397,155.9
60,2.321,93.1,0.317,155.9
60,2.372,93.1,0.157,156.2
60,2.315,92.9,0,156.2
60,2.318,92.8,0,156.2
60,2.391,92.6,0,156.2
60,2.405,92.4,0,156.2
60,2.404,92.4,0,156.3
60,2.443,92.4,0,215.2
60,2.365,92.3,0.381,214.8
60,2.353,92.3,0.412,210.6
60,2.433,92.3,0.287,210.3
60,2.365,92.3,0.15,208.5
60,2.4,92.5,0.025,208.5
60,2.308,92.5,0,208.5
60,2.365,92.7,0,208.5
60,2.216,92.7,0,208.5
60,2.293,92.8,0,208.5
60,2.182,92.7,0,208.5
60,2.177,92.6,0,208.5
60,2.303,92.7,0,208.5
60,2.083,92.5,0,208.5
60,2.045,92.5,0,208.7
60,2.041,92.7,0,208.9
60,2.088,93.4,0,208.8
60,2.033,93.9,0,208.9
60,2.132,94.2,0,208.9
60,2.167,94.4,0,209.1
60,2.08,94.3,0,209.1
60,2.209,94.4,0,209.2
60,2.22,94.4,0,209.2
60,2.183,94.4,0,209.2
60,2.215,94.4,0,209.2
60,2.259,94.4,0,209
60,2.271,94.2,0,208.9
60,2.317,94,0,208.8
60,2.383,93.9,0,208.9
60,2.404,93.8,0,209
60,2.512,93.8,0,209
60,2.437,93.6,0,208.9
60,2.448,93.4,0,208.8
60,2.366,93.3,0,208.8
60,2.383,93.2,0,208.7
60,2.359,93.1,0,208.7
60,2.361,93.1,0,208.7
60,2.264,93.2,0,208.8
60,2.336,93.4,0,209
60,2.273,93.5,0.122,209.2
60,2.347,93.6,0.292,209.3
60,2.305,93.7,0.242,209.2
60,2.318,93.7,0.312,209
60,2.324,93.7,0.436,208.8
60,2.258,93.6,0.516,208.7
60,2.317,93.5,0.482,208.6
60,2.229,93.4,0.428,184.8
60,2.313,93.5,0.33,155.5
60,2.292,93.6,0.56,153.1
60,2.182,93.6,0.583,153
60,2.262,93.8,0.467,153
60,2.199,93.9,0.454,153
60,2.182,94,0.503,153
60,2.132,94.2,0.506,153
60,2.213,94.5,0.399,153
60,2.134,94.5,0.353,153
60,2.134,94.5,0.33,153
60,2.158,94.5,0.382,153
60,2.21,94.7,0.487,153
60,2.234,94.9,0.501,153.3
60,2.198,95.1,0.554,153.6
60,2.265,95.2,0.479,159.9
60,2.303,95.4,0.578,159.9
60,2.211,95.3,0.644,159.8
60,2.23,94.9,0.614,159.9
60,2.218,94.8,0.616,168
60,2.215,94.8,0.693,168.8
60,2.276,94.8,0.648,166.1
60,2.26,94.8,0.626,166.2
60,2.406,94.9,0.523,173.4
60,2.322,94.9,0.503,154.8
60,2.396,94.7,0.41,160.9
60,2.318,94.5,0.271,160.8
60,2.304,94.4,0.083,160.9
60,2.318,94.4,0,160.9
60,2.311,94.3,0,160.9
60,2.308,94.2,0.015,279.7
60,2.317,94.6,0.456,280.1
60,2.394,94.9,0.787,291.4
60,2.365,95.2,0.933,293
60,2.395,95.3,0.902,294
60,2.407,95.3,0.841,294
60,2.448,95.2,0.787,294.3
60,2.448,94.9,0.843,303.9
60,2.454,94.1,0.996,313.3
60,2.442,93.2,0.962,308.4
60,2.686,93.1,0.982,307.8
60,2.582,92.6,1.071,310.6
60,2.502,92,0.985,310.2
60,2.672,92.3,0.82,308.5
60,2.578,92.2,0.743,305.8
60,2.577,92.2,0.782,304.7
60,2.621,91.9,0.897,303.1
60,2.627,91.6,1.06,306.2
60,2.584,91.2,1.132,307.7
60,2.632,90.7,1.143,307.7
60,2.719,90.3,1.076,307.4
60,2.73,90.1,1.098,305.2
60,2.671,90,1.094,302.4
60,2.681,89.9,1.063,297.7
60,2.671,89.8,1.099,291.2
60,2.682,89.7,1.16,282.2
60,2.67,89.6,1.217,270.8
60,2.683,89.6,1.207,266.4
60,2.748,89.8,1.192,270.2
60,2.726,89.9,1.246,275.3
60,2.716,89.9,1.235,280.4
60,2.64,89.9,1.205,281.1
60,2.712,90,1.251,275.6
60,2.728,89.9,1.294,275.6
60,2.674,89.9,1.277,271
60,2.716,89.9,1.24,262
60,2.712,89.8,0.91,251.5
60,2.684,89.8,0.911,245.4
60,2.621,89.9,0.657,245
60,2.542,90,0.609,236.1
60,2.405,90.2,0.536,223.5
60,2.367,91.2,0.637,219.6
60,2.34,92,0.441,219.8
60,2.225,92.5,0.451,219.6
60,2.216,92.9,0.611,219.3
60,2.227,93.2,0.639,217.6
60,2.247,93.4,0.622,203.7
60,2.262,93.7,0.632,199.2
60,2.167,93.8,0.653,195.3
60,2.183,93.8,0.683,188.1
60,2.292,93.7,0.539,187.9
60,2.23,93.6,0.186,187.7
60,2.214,93.4,0,187.7
60,2.316,93.4,0,187.8
60,2.289,93.4,0,180.1
60,2.229,93.3,0.038,176.7
60,2.213,93.4,0.201,176.8
60,2.323,93.4,0.065,194.3
60,2.214,93.1,0,194.4
60,2.323,93.1,0,198.9
60,2.396,93.1,0.016,232.5
60,2.368,93,0.327,243.9
60,2.355,93,0.322,248.8
60,2.314,92.8,0.292,249
60,2.31,92.7,0.278,249.2
60,2.315,92.5,0.433,262.9
60,2.31,92.3,0.655,270.8
60,2.358,92.1,0.768,271.9
60,2.403,91.8,0.908,274
60,2.537,91.2,0.952,273.5
60,2.539,90.6,0.82,271.3
60,2.539,90.4,0.644,257.9
60,2.538,90.4,0.519,257.5
60,2.543,90.6,0.55,257.8
60,2.63,90.8,0.57,259.5
60,2.548,90.9,0.42,259.6
60,2.568,91.1,0.541,266.5
60,2.5,91.1,0.573,266.5
60,2.488,91.3,0.526,267.5
60,2.502,91.3,0.444,270.5
60,2.44,91.3,0.403,270.5
60,2.535,91.3,0.332,270.4
60,2.518,91.1,0.142,270.2
60,2.536,90.9,0,270.2
60,2.443,90.6,0,270.1
60,2.502,90.5,0,270.2
60,2.566,90.4,0,270.2
60,2.633,90.2,0,260.5
60,2.583,90,0.173,188
60,2.587,89.7,0.397,189.5
60,2.814,89.7,0.518,202.6
60,2.749,89.4,0.513,210.1
60,2.743,89.2,0.438,218.3
60,2.669,88.9,0.479,232.3
60,2.764,89.2,0.418,232.4
60,2.624,89.5,0.454,232.3
60,2.68,89.8,0.508,222.4
60,2.622,90.2,0.492,218.8
60,2.496,90.5,0.613,206.9
60,2.485,90.9,0.585,206.8
60,2.399,91.2,0.542,212.9
60,2.489,91.3,0.568,212.8
60,2.472,91.4,0.508,213
60,2.49,91.5,0.399,214.5
60,2.579,91.7,0.279,221
60,2.363,91.5,0.371,221.7
60,2.31,91.6,0.336,221.7
60,2.402,92,0.33,221.8
60,2.318,92.1,0.227,221.7
60,2.4,92.2,0.02,221.6
60,2.398,92.2,0.204,221.5
60,2.305,92,0.423,183
60,2.32,91.8,0.367,181.8
60,2.308,91.6,0.229,175.9
60,2.4,91.4,0.353,175.7
60,2.488,91.4,0.252,143.2
60,2.446,91.2,0.513,151.9
60,2.446,91.3,0.48,173.6
60,2.35,91.4,0.163,173.5
60,2.32,91.4,0,173.5
60,2.397,91.4,0,173.5
60,2.436,91,0,194.5
60,2.592,90.8,0.01,194.7
60,2.497,90.6,0.113,198
60,2.456,90.4,0,197.9
60,2.541,90.5,0,197.9
60,2.502,90.2,0,197.9
60,2.537,89.9,0,197.9
60,2.678,89.5,0,197.7
60,2.633,89.4,0,121.2
60,2.766,89.4,0,121.3
60,2.857,89.3,0,121.3
60,2.81,88.8,0,121.3
60,2.978,87.8,0,121.2
60,2.946,87.4,0,121.2
60,3.038,87,0,121.2
60,3.034,86.7,0.263,129
60,3.032,86.5,0.619,139.6
60,2.959,86.8,0.498,162.8
60,2.948,87,0.247,187
60,2.962,87,0.212,190.9
60,3.042,87,0.049,162
60,3.056,86.7,0.015,136.7
60,2.948,86.7,0,136.8
60,2.961,86.6,0,136.7
60,2.948,86.4,0,136.7
60,3.059,86.3,0,120.3
60,3.164,85.8,0,85
60,3.269,85.4,0,85.2
60,3.223,85.2,0.358,36.34
60,3.327,85.2,0.529,57.09
60,3.225,85.4,0.434,57.08
60,3.312,85.5,0.041,57.03
60,3.369,85.6,0,57.15
60,3.381,84.8,0,57.27
60,3.419,84.7,0,57.2
60,3.496,84.2,0,57.15
60,3.682,83.7,0,56.99
60,3.724,83.5,0.075,56.95
60,3.691,83.3,0,57.05
60,3.733,82.9,0,57.2
60,3.853,82.3,0.007,57.81
60,3.846,81.9,0.191,82.8
60,3.726,82.5,0.322,82.8
60,3.721,83.5,0.327,82.8
60,3.557,83.7,0.356,82.7
60,3.498,84,0.47,67.05
60,3.503,83.5,0.541,72.74
60,3.565,84.1,0.449,48.61
60,3.646,84.7,0.315,44.64
60,3.452,84.9,0.318,44.67
60,3.46,84.9,0.181,44.85
60,3.513,85.1,0.17,70.92
60,3.508,85.2,0.49,83.4
60,3.589,85.1,0.524,86.6
60,3.456,85.2,0.14,86.7
60,3.465,85.3,0,86.7
60,3.748,85,0,86.7
60,3.736,84.8,0,86.6
60,3.729,84.4,0,86.7
60,3.871,84,0,86.7
60,3.916,82.2,0,86.7
60,4.105,81.9,0,86.7
60,4.14,81.3,0,86.7
60,4.05,81.3,0,86.8
60,4.002,81.6,0,86.9
60,3.729,83.3,0,87
60,3.6,83.9,0,86.9
60,3.469,83.9,0,86.8
60,3.429,84.3,0,86.8
60,3.279,84.6,0,86.8
60,3.225,85,0.149,135.3
60,3.181,85.9,0.562,135.4
60,3.243,86.3,0.425,142.9
60,3.177,86.2,0.283,143.1
60,3.192,87,0.353,142.9
60,3.043,86.9,0.301,148.6
60,3.046,86.9,0.121,148.6
60,3.055,87,0,148.6
60,3.057,87.1,0,148.6
60,3.136,87.2,0.038,148.5
60,3.047,87.2,0.341,148.5
60,3.121,87.6,0.252,148.5
60,3.123,87.9,0.023,148.5
60,3.235,88.1,0,148.5
60,3.053,88.4,0,148.5
60,3.108,87.9,0,148.5
60,3.057,87.7,0.155,148.5
60,3.058,88,0.091,194.7
60,3.195,87.5,0.338,204.2
60,3.19,87.8,0.441,209.2
60,3.278,88,0.439,210.6
60,3.151,88.1,0.475,210.5
60,3.089,87.6,0.252,210.6
60,3.088,87.5,0.284,213.1
60,3.089,87.4,0.284,229.6
60,3.279,87.1,0.399,232.6
60,3.093,86.9,0.501,237.4
60,3.172,87.6,0.449,251.2
60,3.096,88.1,0.495,256.4
60,3.098,87.7,0.546,251.4
60,3.099,87.5,0.459,248.4
60,3.102,87.3,0.497,251.8
60,3.191,87.9,0.72,265
60,3.058,87.6,0.472,264.8
60,3.058,88,0.185,264.8
60,3.143,88.2,0.036,264.6
60,3.045,88,0.196,251.8
60,3.139,87.9,0.346,251.5
60,3.127,88.1,0.27,239.3
60,3.075,87.9,0.291,239.3
60,3.119,87.8,0.057,239.3
60,3.135,88.1,0,239.1
60,3.139,88.4,0,239.2
60,3.243,88.5,0,239.1
60,3.049,88.2,0.354,217.3
60,3.061,88.2,0.55,217.1
60,3.135,88.2,0.599,212.9
60,3.137,88.5,0.492,206.1
60,3.129,89.1,0.431,206
60,3.101,89,0.412,206
60,3.093,88.7,0.439,201.8
60,3.132,87.6,0.394,201.8
60,3.147,87.6,0.361,208.6
60,3.322,87.6,0.212,212.5
60,3.135,87.1,0.315,227.1
60,3.227,87.3,0.497,227
60,3.275,87.6,0.472,227
60,3.093,87.6,0.438,226.7
60,3.284,87.9,0.485,224.2
60,3.085,87.9,0.516,224.5
60,3.193,87.8,0.48,228.8
60,3.087,87.8,0.575,237.9
60,3.095,87.7,0.701,245.5
60,3.048,87.5,0.66,257
60,3.132,88.3,0.727,258.7
60,3.142,88.2,0.668,259.4
60,3.101,88.7,0.658,258
60,3.133,88.2,0.75,260.6
60,3.118,88.6,0.871,264.8
60,3.052,88.1,0.791,260.5
60,3.086,88.4,0.838,265.9
60,3.283,88,0.897,264
60,3.085,88.6,0.884,271.6
60,3.097,87.6,1.003,260.5
60,3.147,87.4,0.758,256.1
60,3.224,88.2,0.617,256.3
60,3.131,88.2,0.675,261.6
60,3.241,87.9,0.622,251.3
60,3.189,87.7,0.57,256.8
60,3.284,87.9,0.585,255.2
60,3.22,88.2,0.564,268.3
60,3.207,88,0.436,254
60,3.271,87.8,0.531,247.2
60,3.231,87.5,0.578,251.9
60,3.185,87.8,0.374,248.7
60,3.264,88,0.199,246.8
60,3.237,87.9,0.261,230.9
60,3.304,87.7,0.252,226.2
60,3.317,88.2,0.252,226.6
60,3.36,88,0.221,234.3
60,3.348,87.7,0.222,249.6
60,3.36,87.3,0.091,249.5
60,3.424,87.1,0,249.4
60,3.394,87,0.158,314.2
60,3.359,86.5,0.206,321.6
60,3.466,86.5,0.003,321.6
60,3.414,86.9,0.056,348.3
60,3.449,86.2,0.028,348.5
60,3.504,86.1,0,348.6
60,3.558,85.2,0.261,28.38
60,3.622,84.6,0.407,11.13
60,3.667,84,0.446,11.19
60,3.647,85.5,0.477,11.57
60,3.646,86.7,0.598,11.33
60,3.715,88.1,0.786,31.8
60,3.73,89.2,0.91,31.97
60,3.65,88.8,0.694,29.92
60,3.599,88.9,0.534,36.8
60,3.599,89.2,0.446,50.6
60,3.592,89.6,0.557,54.13
60,3.553,89.7,0.601,59.38
60,3.606,90.4,0.64,62.71
60,3.5,90.3,0.755,48.24
60,3.606,90.8,0.627,50.57
60,3.552,90.6,0.608,63.68
60,3.559,89.6,0.56,75.67
60,3.556,89.5,0.575,72.05
60,3.642,90.1,0.436,78.29
60,3.762,90.2,0.318,85.7
60,3.78,89.5,0.421,105.7
60,3.922,88.9,0.425,111.3
60,3.895,88.7,0.332,82.7
60,4.04,87.5,0.314,71.42
60,4.094,86.5,0.114,93.7
60,4.187,87.5,0.353,124.7
60,4.153,86.6,0.247,143.1
60,4.245,85.2,0.304,179.4
60,4.187,84.7,0.127,153.7
60,4.184,85.1,0.026,204.9
60,4.424,85.2,0.666,212.1
60,4.198,85.1,0.91,222.7
60,3.971,85.6,0.717,229.7
60,3.831,86.2,0.733,224.4
60,3.735,88.2,0.518,232.5
60,3.765,87.6,0.555,226.8
60,3.638,87,0.514,202.9
60,3.731,87.6,0.263,202.4
60,3.778,87.1,0.286,202.4
60,3.965,86.9,0.142,202.2
60,4.014,87.8,0.23,204.1
60,4.1,87.2,0.286,198.6
60,4.14,85.9,0.25,211.7
60,4.119,85.6,0.07,239.7
60,4.065,85.9,0.008,239.8
60,4.11,86.4,0,239.8
60,4.203,86,0,239.8
60,4.148,85.7,0.08,141.5
60,4.209,85.8,0.206,142
60,4.335,85.2,0.379,148.9
60,4.33,84.8,0.258,162
60,4.239,84.2,0.018,162
60,4.376,84.2,0,162
60,4.428,84.7,0.211,200.7
60,4.385,84.5,0.474,143.6
60,4.388,84.3,0.196,138.8
60,4.521,84.8,0.111,133.9
60,4.462,84.4,0.418,146.8
60,4.545,84.3,0.389,128.7
60,4.531,84,0.064,210.3
60,4.57,83,0.421,184.2
60,4.688,83.5,0.142,137
60,4.743,83.7,0.203,97.4
60,4.692,83.2,0.041,109.8
60,4.876,83,0.013,126
60,4.883,82.1,0,125.9
60,5.009,82.1,0.047,3.926
60,5.139,81.8,0.256,26.49
60,5.069,82.2,0.565,11.54
60,5.019,81.9,0.972,39.02
60,5.019,84,1.201,19.16
60,4.881,86.1,1.506,31.69
60,4.66,86.6,1.254,36.72
60,4.555,87,1.081,52.07
60,4.588,87.4,0.949,54.77
60,4.612,87.8,1.034,38.96
60,4.477,87.9,0.593,60.13
60,4.475,87.9,0.616,45.94
60,4.513,87.9,0.688,33.4
60,4.507,85.6,0.598,45.72
60,4.587,85.8,0.536,41.32
60,4.606,85.6,0.581,18.42
60,4.577,83.9,0.679,0.01
60,4.712,85.6,0.657,18.56
60,4.553,84.5,0.733,2.934
60,4.47,85.6,0.613,39.73
60,4.54,85.9,0.756,18.16
60,4.596,84.2,0.983,13.82
60,4.515,83.8,0.758,0.93
60,4.616,84.3,0.601,7.202
60,4.61,85.8,0.709,0.105
60,4.605,87,0.926,0.245
60,4.506,84.8,1.037,354.1
60,4.594,85.1,0.763,10.36
60,4.571,85.9,0.768,30.83
60,4.517,85.3,0.861,11.5
60,4.524,85.8,1.037,25.74
60,4.559,88,1.114,22.13
60,4.618,86.2,1.055,0.011
60,4.574,87.5,0.809,334.2
60,4.558,88.6,0.804,313.5
60,4.433,89.3,0.951,336.6
60,4.293,89.5,1.104,354.4
60,4.324,89.8,0.887,0.112
60,4.334,89.5,0.511,334.8
60,4.247,90.2,0.514,299
60,4.292,89.6,0.841,318.2
60,4.314,89.6,0.627,302.8
60,4.325,89.8,0.399,311.7
60,4.248,89.7,0.619,346.4
60,4.431,87.9,0.588,0.105
60,4.323,87.1,0.354,350.6
60,4.291,87.9,0.67,330
60,4.415,87,0.662,337.1
60,4.405,86.2,0.436,340
60,4.479,85.6,0.428,21.94
60,4.471,83.4,0.616,330.6
60,4.463,81.5,0.603,351.8
60,4.538,82.4,0.258,347
60,4.697,83.3,0.65,320.5
60,4.664,82,0.642,348.3
60,4.713,83.8,0.353,306.9
60,4.69,82.4,0.235,349
60,4.884,82.5,0.301,310.1
60,4.837,81.9,0.588,14.24
60,4.872,80.4,0.441,4.631
60,4.934,80.2,0.129,0.052
60,5.064,79.58,0.565,7.148
60,5.206,79.45,0.608,30.73
60,5.071,80.2,0.738,354.5
60,5.195,78.7,0.562,349.5
60,5.255,80.3,0.929,7.097
60,5.344,80.1,0.717,349.7
60,5.228,79.69,0.518,307
60,5.197,79.36,0.57,314.3
60,5.1,79.58,0.413,322.2
60,5.197,80.2,0.216,321.7
60,5.196,79.48,0,346.8
60,5.25,79.5,0.154,302.7
60,5.292,80.5,0.346,301.6
60,5.24,79.48,0.273,293.1
60,5.299,78.46,0.211,305.2
60,5.432,78.76,0.403,351
60,5.437,77.62,0.206,17.03
60,5.385,77.76,0.091,18.74
60,5.467,77.62,0.044,13.6
60,5.438,77.82,0.433,308.7
60,5.487,77.42,0.64,311.9
60,5.482,77.54,0.764,314.7
60,5.468,78.1,0.938,328.2
60,5.474,78.11,0.621,316.4
60,5.433,79.39,0.795,336.5
60,5.331,79.01,1.047,346.8
60,5.344,78.72,1.201,352.3
60,5.373,78.24,1.135,352.5
60,5.246,78.26,1.178,18.72
60,5.258,80.1,0.967,352.8
60,5.213,79.5,0.825,326.7
60,5.244,79.37,0.884,332.5
60,5.166,79.13,0.869,337.1
60,5.257,80.2,0.975,344.9
60,5.125,80.3,0.854,329.2
60,5.069,79.5,0.665,333.5
60,4.977,79.71,0.581,308.8
60,4.93,79.84,0.689,323.3
60,4.885,79.87,0.844,320.9
60,4.885,81,0.745,314.6
60,4.976,80.1,0.764,295.9
60,4.93,81.5,0.805,316.7
60,4.873,80.2,0.98,312.4
60,4.913,80.3,0.882,319.4
60,4.968,79.94,0.988,317.5
60,4.868,80.1,1.085,309.8
60,4.95,80.3,1.152,302.5
60,4.924,80.2,1.24,319.7
60,4.876,80.3,1.258,302.1
60,4.881,80.4,1.276,308.6
60,4.879,80.2,1.117,317.6
60,4.975,80,1.323,322.9
60,4.961,80.3,1.279,310.5
60,4.837,79.69,1.55,325.8
60,4.926,80.1,1.517,313.1
60,4.792,81.2,1.599,308.1
60,4.746,82.7,1.521,307.7
60,4.7,82.1,1.612,300.4
60,4.658,83,1.416,314.2
60,4.727,82.3,1.447,319.1
60,4.696,82.3,1.55,316.5
60,4.687,83.9,1.596,306.4
60,4.652,85.6,1.439,292.4
60,4.651,84.8,1.421,292.8
60,4.656,83.7,1.398,290.5
60,4.562,84.4,1.346,299.7
60,4.606,82.9,1.462,285.4
60,4.603,83.6,1.282,287.5
60,4.656,82.7,1.305,304
60,4.596,84.7,1.218,321.1
