coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
25201,7.9782,9.03572,11.2282,10.5701,10.4622,10.2542,10.3278,11.0804,14.3689,11.7155,8.88324,8.87705,5.52469,17.2701,6.80072,0,5.58876,62.65,0,5.08728,0,76.9012,0,0,0,85.8979,0,0,0,102.784,0,0,0,0,0,0,0,0,0,0,0,0,0,99.642,0,0,0,0,0,0,26.7912,0,0,0,0,0,0,0,175.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66667,2.22222,8.33333,15,26.6667,25.5556,11.1111,1.66667,0,0,0,0.555556,0,0.555556,0,0.555556,0,0,0,0.555556,0.555556,0,0,0,0,0.555556,0,0,0,0.555556,0,0.555556,0,0,0,0,0,0,0.555556,0,0,0,0.555556,0,0,0,0,0,0,0.555556,0,0.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555556,0,0,0,0,0.555556,0,0,0,0,0,0,0,0,0,0,0,0
25501,0,9.36961,9.8584,9.77532,10.818,10.2562,9.97513,10.3252,9.97336,10.1601,9.32581,9.87011,12.1634,14.9446,9.96103,28.3916,27.0884,40.4108,73.3034,0.227376,54.6583,36.0872,0,0,77.2882,0,0,100.225,66.469,0,0,0,0,0,90.2507,0,0,0,0,119.283,0,116.701,0,108.013,0,0,0,0,0,0,0,0,0,0,0,0,168.859,0,0,0,0,0,0,108.24,0,0,0,0,0,0,0,0,157.357,0,0,0,0,0,0,194.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16092,4.88506,4.5977,13.7931,27.8736,23.5632,9.48276,2.87356,0,0.287356,0,0.287356,0.287356,0.287356,0,0,0,0.287356,0.287356,0.574713,0,0,0.574713,0.287356,0.287356,0,0.287356,0.287356,0,0.287356,0.287356,0,0,0,0.862069,0.287356,0.574713,0,0,0,0.287356,0,0,0.574713,0,0.287356,0,0,0,0,0.287356,0,0,0,0.574713,0,0,0,0.287356,0.287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287356,0,0,0,0,0,0.287356,0,0,0,0,0,0,0,0,0,0,0,0,0.287356,0,0
25801,0,8.8595,11.5534,11.8192,10.7734,11.4873,12.9372,12.4095,11.5927,10.7136,8.76041,7.85254,15.5963,17.1768,13.21,12.864,34.1553,2.09568,0,1.39924,10.4979,0,78.2178,0,0,0,41.9412,0,73.5445,0,100.573,0,108.36,0,0,0,0,0,0,0,0,0,0,0,0,122.931,0,0,147.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60116,5.20231,4.33526,9.53757,26.5896,28.6127,9.24856,2.89017,0.289017,0.867052,0,0,0.289017,0,0.289017,0,0.289017,0.578035,0.578035,0.578035,0.289017,0.289017,0.289017,0.289017,0.289017,0.289017,0.578035,0.578035,0.289017,0.289017,0,0,0.289017,0,0.578035,0,0.289017,0,0.289017,0.289017,0,0.289017,0,0,0,0,0,0,0,0,0.289017,0,0.289017,0,0,0,0.289017,0,0.289017,0,0,0,0,0,0.289017,0,0,0,0,0,0,0,0,0.289017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26101,8.42485,10.0414,9.51995,10.8874,10.1224,11.4248,12.5364,12.0982,10.1535,14.1858,10.5677,11.0218,7.29248,6.75558,19.1808,5.18464,0.128617,24.9571,0.629917,0,69.9231,31.9075,46.2359,9.71206,3.27399,95.8673,0,0,84.9393,0,0,62.3055,0,86.4451,0,0,0,0,0,126.442,0,0,0,0,0,144.991,140.532,0,0,0,0,155.376,0,163.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29218,4.93827,4.93827,11.1111,22.2222,27.1605,7.81893,2.46914,1.64609,0.411523,0.411523,0.823045,0.823045,0.411523,0.411523,0.823045,0,0.411523,0.411523,0.411523,0.411523,0,0,0.823045,0,0,0.411523,0,0,0,0,0.823045,0,0.411523,0,0,0.411523,0,0.411523,0,0,0,0.823045,0.411523,0,0,0,0.823045,0.411523,0,0,0,0,0,0,0,0,0,0,0,0,0.411523,0,0,0.823045,0,0,0,0,0,0.411523,0,0.411523,0,0,0,0,0.411523,0,0,0,0.411523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,9.70721,9.91005,8.04398,10.9673,11.3458,12.5494,13.3685,12.111,11.4002,13.2893,12.1507,12.7231,11.9528,11.8502,8.46076,21.8682,11.6135,4.2441,77.0625,77.1495,4.50842,0,0,0.506311,73.2285,93.5021,0,0,0,93.5524,0,0,70.8344,0,89.2451,0,105.448,45.4189,0,124.23,0,0,132.645,0,0,0,0,0,0,0,0,0,0,0,0,0,148.757,0,0,163.146,0,160.325,0,184.187,0,0,0,167.756,163.201,0,0,0,169.422,0,0,0,0,0,150.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66667,3.46667,6.66667,11.4667,21.6,23.2,12.8,2.13333,1.6,0.533333,0.266667,0.533333,0.8,0.8,0.533333,0.266667,0.533333,0,1.6,0.8,0.533333,0.8,0.266667,0,0,0.266667,0.266667,0,0.266667,0,0,0,0,0,0,0.266667,0.533333,0,0.533333,0,0,0,0.266667,0,0.266667,0,0.266667,0,0,0,0,0.266667,0.266667,0,0,0,0,0,0,0,0,0,0.266667,0,0,0,0.266667,0,0,0,0,0,0,0,0.266667,0.266667,0,0,0,0,0.266667,0.533333,0,0.266667,0.266667,0,0,0,0,0,0,0,0.266667,0,0,0,0,0,0,0
26701,10.6974,10.0916,10.5322,11.0573,10.5786,10.9503,12.2593,11.771,11.9322,15.835,13.2248,19.5126,14.3856,12.4416,18.4387,10.8895,14.8382,2.97333,31.1011,5.13108,43.0989,73.5513,81.4201,0,88.5461,81.9415,0,0,0,0,79.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.661,0,0,0,197.687,0,0,0,0,0,0,0,141.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80429,4.55764,6.97051,10.992,21.7158,24.6649,12.0643,3.48525,1.87668,0.268097,1.07239,1.07239,0,0.268097,0.536193,1.07239,0.268097,0.268097,0.536193,0.268097,0,0.268097,0,0.536193,0.80429,0.268097,0,0,0.268097,0.80429,0.80429,0,0,0,0.268097,0.268097,0.268097,0,0,0.268097,0.268097,0,0.268097,0.536193,0.268097,0,0,0.268097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268097,0.268097
27001,5.90828,9.47224,11.0867,10.9791,11.6299,11.3928,12.4731,11.6162,8.24189,10.2588,6.70001,12.6181,20.4254,8.42531,12.4606,11.8711,12.2552,6.76231,45.6609,40.7125,0,8.05321,85.0165,5.93845,0,0,25.198,92.7946,64.2182,0,0,111.561,0,0,114.167,120.732,0,0,113.956,0,0,0,0,0,0,0,0,0,148.914,0,0,118.943,0,0,0,0,0,0,0,0,0,152.19,0,0,0,0,0,0,0,0,0,0,0,0,0,193.796,0,101.535,0,148.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66748,3.17848,5.37897,13.6919,22.4939,24.9389,11.2469,2.20049,0.488998,0.488998,0.244499,0.488998,0.733496,1.22249,0.244499,0.977995,0.244499,1.22249,0,0,0.244499,0.488998,0.244499,0.733496,0.244499,0.244499,0.244499,0,0,0,0.244499,0,0.244499,0,0,0,0,0,0,0,0.244499,0,0.244499,0,0,0,0.244499,0,0,0,0.244499,0,0,0.244499,0,0.488998,0,0.244499,0,0.244499,0.488998,0,0,0,0,0,0,0,0,0,0,0,0,0.244499,0.244499,0,0.244499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244499,0,0,0,0.244499,0,0,0
27301,0,11.0812,9.66846,10.5127,11.0406,11.9568,11.777,12.4266,10.5474,11.3342,11.414,10.9662,7.23662,22.1441,20.5012,27.9816,7.9688,63.7089,0,68.0576,0,40.6417,5.55631,2.83974,0,0,85.5369,0,0,0,0,0,0,0,0,0,113.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.165,0,0,0,0,0,0,194.632,0,174.806,0,0,0,0,0,0,0,136.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47929,3.25444,6.80473,7.98817,25.1479,28.6982,14.2012,2.36686,1.77515,0,0,0.295858,0.295858,0.591716,0.295858,0.295858,0.295858,0.295858,0.295858,0.295858,0.591716,0.295858,0,0.295858,0,0.295858,0,0,0,0.295858,0,0.591716,0.295858,0.295858,0.295858,0,0,0,0.295858,0,0,0,0.295858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295858,0,0,0,0,0,0,0,0,0,0,0,0.295858,0,0,0,0,0,0,0,0,0,0,0,0,0.295858,0,0,0,0,0,0.295858,0,0,0,0,0,0,0,0,0,0.295858,0,0
27601,19.5201,9.09169,9.42557,11.4624,10.2423,9.71878,9.25663,7.69741,8.26365,15.9816,7.70276,6.61996,7.49028,17.2009,38.3904,6.17584,30.9791,0,72.0641,0,0,0,0,0,4.98324,0,82.1663,0,0,0,0,0,0,0,0,116.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.621,0,0,0,0,0,0,0,0,0,0,0,133.515,0,0,0,0,0,170.003,0,0,0,0,0,189.91,0,0,0,197.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53846,6.66667,9.23077,13.3333,24.6154,26.1538,5.12821,2.5641,1.02564,0.512821,0,0,0,0,0,0,0,0,0.512821,1.02564,0,0.512821,0,0.512821,0,0.512821,0.512821,0,0,0,0.512821,0.512821,0,0,0,0,0.512821,0.512821,0,0,0,0,0,0,0,0.512821,0,0,0,0,0,0,0,0,0,0,0,0,0.512821,0,0,0,0,0,0,0,0.512821,0,0,0,0,0,0,0,0,0,0.512821,0,0,0,0,0,0,0,0,0.512821,0,0,0,0,0,0,0,0,0.512821,0,0,0,0.512821,0
27901,8.50005,9.16569,9.60459,9.26766,10.9163,9.57933,9.23039,10.3222,5.77428,10.2781,18.3729,8.75416,8.41637,19.3811,6.28925,22.8532,7.18196,9.13076,32.0791,0,7.91632,67.4413,83.5495,0,88.0022,91.3667,0,0,0,98.0013,0,0,0,0,116.168,0,0,0,0,122.786,118.55,0,0,0,0,0,0,0,0,0,0,0,0,0,166.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27103,4.6729,6.07477,20.5607,30.3738,18.6916,3.73832,1.86916,1.40187,0,0.46729,0,0.934579,0,0,0.934579,0,0,0,0,0,0,0.46729,0,0,0.46729,0.46729,0.46729,0,0,0.934579,0,0,0.46729,0,0,0,0,0,0,0,0.46729,0,0,0.46729,0.46729,0,0,0,0.46729,0,0,0,0,0,0,0,0,0.46729,0.46729,0,0.46729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28201,15.9485,7.8184,9.12559,10.0117,10.3546,10.3716,9.37751,9.60493,7.98475,6.86925,8.62179,7.2785,6.48653,8.60126,5.4186,7.18667,30.4085,0,4.04308,50.4325,0,69.6089,0,88.9529,69.2334,1.56474,0,0,0,0,0,0,0,112.958,0,109.046,0,0,123.617,0,0,0,0,0,0,0,0,129.777,0,140.402,0,0,0,0,0,0,0,0,0,0,169.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.886,170.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58891,5.54493,9.94264,18.7381,27.5335,19.5029,4.97132,1.33843,0.573614,0.382409,0.764818,0,0.382409,0,0.191205,0,0.191205,0.191205,0.382409,0.191205,0,0.191205,0.382409,0,0,0.573614,0,0,0,0,0,0.191205,0.191205,0,0.191205,0,0,0.191205,0,0,0,0,0,0,0.191205,0,0,0,0,0,0,0,0,0,0.191205,0.191205,0,0.191205,0,0,0,0.191205,0,0,0.191205,0,0,0,0,0,0.191205,0,0,0,0.191205,0,0.191205,0,0,0.191205,0,0.191205,0,0,0.191205,0,0,0,0,0,0,0.191205,0,0,0,0,0,0.191205,0,0
28501,19.9637,9.86545,9.73923,9.60135,9.40692,10.9014,11.1352,9.96949,9.19712,8.96025,9.06672,8.38303,10.9288,13.4419,2.29454,5.60866,47.2119,5.58897,69.3838,41.3869,77.7202,44.2213,80.5446,67.0669,0,0,90.767,0,0,0,0,0,91.6159,109.319,101.25,118.258,0,119.563,115.027,130.141,0,131.563,0,0,131.884,0,0,150.561,0,0,0,73.7855,0,0,0,0,161.199,170.513,140.575,0,0,158.927,0,157.65,184.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40599,5.17711,8.85559,15.2589,27.1117,23.0245,6.67575,1.3624,0.27248,0.27248,0,0,0.13624,0.408719,0.13624,0.544959,0,0.13624,0.408719,0.27248,0.13624,0.408719,0.408719,0.408719,0,0,0,0.13624,0,0,0.27248,0.27248,0,0,0.13624,0.13624,0.13624,0.13624,0.408719,0.13624,0.13624,0,0,0.27248,0.13624,0.27248,0.13624,0,0,0,0.13624,0,0,0.13624,0,0.13624,0,0.13624,0,0.27248,0,0,0,0,0,0.408719,0,0,0,0,0.13624,0,0,0,0,0.13624,0,0,0.13624,0.13624,0.13624,0,0,0,0,0.13624,0,0,0,0,0,0.13624,0.13624,0,0,0,0,0,0,0.13624
28801,9.94758,11.8932,9.48709,9.78572,10.6505,10.2066,10.6989,10.0108,8.30429,10.2529,9.46629,11.5916,10.0383,11.9926,9.85623,13.8256,35.9176,31.3452,12.7158,7.31731,52.9419,38.754,79.538,9.48055,32.7968,89.0758,82.8945,96.7447,83.0854,0,0,106.573,0,0,0,80.5559,0,0,0,0,128.767,0,0,0,0,0,0,0,138.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.329,0,0,0,0,0,0,73.3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3389,3.17195,6.84474,16.8614,26.2104,24.7078,9.18197,1.5025,0.33389,0.33389,0.166945,0.166945,0.166945,0.500835,0,0.166945,0.500835,0.33389,0.166945,0.166945,0,0.66778,0.166945,0,0.500835,0,0.33389,0.166945,0.166945,0.166945,0.166945,0.166945,0,0,0,0,0.33389,0,0.166945,0.33389,0.33389,0.33389,0,0,0.166945,0,0,0,0.33389,0,0,0,0,0.166945,0,0,0,0,0,0,0,0,0,0,0.166945,0,0,0,0,0.166945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166945,0,0,0,0
29101,23.3899,10.4024,9.2687,9.70801,10.3823,10.8953,9.83786,8.77923,7.94108,8.53534,10.5251,4.90732,9.65279,9.72598,10.0898,12.5008,19.4417,27.811,28.0891,60.558,77.6291,58.79,0,72.4638,76.5266,0,98.5253,0,83.8215,96.2856,1.88864,105.999,98.2643,0,0,105.375,88.3026,0,122.323,0,0,0,129.044,0,0,137.278,0,0,0,0,0,156.992,0,0,0,166.695,0,158.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.668,176.538,173.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50284,3.52673,7.6223,14.6758,29.5791,25.8248,7.50853,1.36519,0.227531,0.113766,0,0.341297,0.113766,0.113766,0.227531,0.341297,0.568828,0.113766,0.113766,0.113766,0.341297,0,0.113766,0.113766,0,0.113766,0.113766,0.113766,0.113766,0.227531,0.113766,0,0,0.113766,0,0,0.341297,0,0.113766,0,0,0.113766,0,0.113766,0.227531,0.227531,0,0,0.113766,0.113766,0,0,0.227531,0.227531,0,0,0,0,0,0,0,0.113766,0,0,0.113766,0,0,0.113766,0,0.227531,0,0,0,0,0,0,0,0.113766,0.227531,0.113766,0,0,0,0.113766,0.113766,0,0,0,0,0.113766,0,0,0,0,0,0,0,0,0.341297,0
29401,13.2649,8.75584,9.03004,10.3567,10.5874,10.7442,9.29973,8.50301,9.52387,10.2287,7.58202,9.48264,9.23319,13.6059,8.88135,15.4807,28.3917,18.175,31.4933,3.3042,3.15443,42.5052,0,45.6541,90.3726,0,93.9775,100.211,0,0,0,0,0,0,117.361,0,0,0,108.624,0,0,0,0,0,0,0,136.69,146.723,0,0,0,146.9,0,0,156.48,0,0,0,0,155.053,159.241,184.812,0,180.008,0,0,0,0,197.148,155.378,0,0,0,0,0,0,0,0,0,160.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61708,4.6832,8.26446,15.427,26.1708,25.4821,7.7135,1.65289,0.688705,0.275482,0.137741,0.137741,0,0,0,0,0.275482,0,0.275482,0.275482,0.137741,0.137741,0,0.413223,0.137741,0.137741,0.137741,0.413223,0.275482,0,0.137741,0,0.137741,0,0.137741,0,0,0.137741,0,0,0,0,0,0,0.275482,0.137741,0.137741,0.137741,0,0,0.137741,0,0,0,0.137741,0,0.137741,0,0.137741,0,0,0,0,0,0,0,0,0.275482,0,0.137741,0.137741,0,0,0.275482,0,0,0,0.413223,0,0.275482,0,0,0,0,0,0,0.137741,0,0,0,0.137741,0,0.275482,0.137741,0,0,0,0,0.137741,0
29701,10.7183,11.149,10.6953,10.6637,10.9258,10.7065,10.1626,11.6018,11.2131,9.32165,8.93313,6.33523,7.12115,8.26924,14.8673,10.1365,9.9549,38.4034,30.4147,3.43229,51.8109,39.7007,6.70986,80.6126,0,0,0,0,0,0,105.641,0,104.214,0,0,0,0,113.712,0,126.645,131.353,0,0,0,0,0,126.159,0,145.629,128.465,0,0,0,0,0,0,0,0,166.959,0,151.484,0,0,0,181.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62162,4.68468,6.48649,17.1171,24.3243,25.2252,9.00901,2.7027,0.540541,0.720721,0.36036,0.540541,0.540541,0.18018,0,0.18018,0,0.18018,0.36036,0.18018,0,0,0,0.540541,0.36036,0.18018,0,0,0.36036,0.18018,0,0,0.18018,0,0,0.18018,0.18018,0,0.36036,0,0.18018,0.18018,0,0,0,0,0,0,0,0,0,0,0.36036,0.18018,0,0,0.18018,0,0,0,0,0,0,0.36036,0.18018,0.18018,0,0,0,0,0,0,0.18018,0,0,0.18018,0,0,0,0,0,0,0,0.18018,0,0,0,0,0,0,0.18018,0,0,0,0,0,0,0,0,0
30001,21.4674,11.2834,10.1667,11.1936,11.1198,11.32,10.5983,10.1431,9.89388,10.6952,10.2388,9.76922,8.50646,7.22416,11.0259,10.5775,11.7246,8.88133,33.1903,15.9932,32.8834,30.937,0,64.6384,0,59.6526,0,52.3055,100.117,0,0,94.1505,112.775,0,0,102.236,120.972,0,0,127.808,0,112.709,0,0,0,103.979,0,140.728,0,0,152.344,0,0,0,0,0,0,174.401,0,0,0,0,181.868,0,0,0,0,0,0,0,0,0,0,132.021,0,0,0,0,190.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21812,3.93325,8.10489,12.3957,25.149,25.0298,10.8462,1.90703,0.476758,0.595948,0.715137,0,0.476758,0.357569,0.595948,0.715137,0.11919,0.238379,0.357569,0.238379,0,0.476758,0.357569,0.11919,0.11919,0,0.11919,0.11919,0.11919,0.238379,0.11919,0.11919,0.238379,0,0.11919,0,0.11919,0,0,0.11919,0.11919,0.11919,0,0,0,0,0,0.11919,0,0,0.11919,0.238379,0,0,0,0,0.238379,0,0,0,0.11919,0,0,0.11919,0,0,0.11919,0,0,0,0.11919,0,0,0.11919,0,0,0,0,0,0.11919,0,0,0,0,0,0,0,0.11919,0,0,0.11919,0,0,0,0,0.11919,0,0,0,0
30301,9.56392,10.2457,10.3557,11.2174,11.5766,10.1777,11.1017,9.83157,10.7533,10.164,8.46864,10.7657,10.84,10.9706,15.1612,12.0828,5.61319,6.99487,71.6758,27.1007,7.66471,3.49265,0,1.46142,54.6136,49.658,90.8929,99.0582,100.601,65.8878,98.2609,0,77.9086,0,109.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.416,0,0,0,0,0,0,0,162.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.796,0,195.163,118.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17654,4.23216,8.46433,12.2128,24.4256,25.8767,10.6409,4.474,0.362757,0.120919,0.362757,0.241838,0.241838,0,0.120919,0,0.362757,0.362757,0,0.483676,0.604595,0.362757,0.120919,0.241838,0.604595,0.241838,0,0.120919,0.120919,0,0,0.120919,0.120919,0.120919,0,0.241838,0,0,0,0,0,0.120919,0.120919,0,0,0.241838,0,0,0,0.362757,0.120919,0,0,0,0.120919,0,0,0.120919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120919,0.120919,0,0,0,0,0.120919,0,0,0,0,0,0,0,0,0,0,0,0,0.120919,0,0,0.120919,0,0
30601,14.9196,10.1556,10.0536,10.0715,10.9566,12.1733,9.91037,10.0116,7.98734,8.14311,8.94109,7.86024,10.9052,8.03049,10.8272,17.6451,24.7183,15.5595,8.3722,0.322651,71.6621,3.94435,2.08651,89.3079,0,6.76104,72.0663,92.9539,0,99.6758,0,100.776,0,95.6421,0,114.976,0,0,0,0,0,0,0,0,0,54.519,0,121.948,0,0,0,0,0,109.818,0,0,0,0,0,0,0,0,0,0,179.346,0,0,0,0,188.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93725,4.53939,8.54473,14.0187,26.7023,25.9012,8.2777,2.00267,0.667557,0.400534,0.267023,0.267023,0.267023,0,0.133511,0.133511,0,0.133511,0.267023,0.400534,0,0.267023,0.400534,0.267023,0.133511,0.133511,0,0.133511,0,0.133511,0,0.400534,0.133511,0.133511,0.133511,0.133511,0.133511,0,0,0,0,0,0,0,0.133511,0.133511,0.133511,0,0.133511,0.267023,0,0,0.133511,0,0.133511,0,0,0.133511,0,0,0.133511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133511,0,0,0,0,0.133511,0,0,0,0,0
