avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240815 02:13:00,7980,3.71,24.0102,2.39033,3.71883,235.628,363.89,76.6436,158.522
20240815 02:14:00,8040,3.74983,22.9777,2.319,3.60767,234.097,358.604,76.2592,156.081
20240815 02:15:00,8100,4.53966,23.119,3.74867,5.83033,234.826,358.671,78.318,288.187
20240815 02:16:00,8160,4.43966,23.8098,2.93633,4.5675,249.563,370.757,78.2915,158.539
20240815 02:17:00,8220,4.30967,37.9897,2.567,3.99183,267.012,387.445,77.0119,153.025
20240815 02:18:00,8280,,36.6408,,3.37917,263.067,387.314,80.4845,154.135
20240815 02:19:00,8340,,31.6705,,3.02383,254.158,383.716,84.7176,187.782
20240815 02:20:01,8401,,26.0998,,1.14383,249.28,379.272,78.8039,169.684
20240815 02:21:00,8460,,26.18,,1.28217,249.382,382.373,79.3737,136.607
20240815 02:22:00,8520,,24.9412,,1.02967,239.166,374.425,77.4496,133.376
20240815 02:23:00,8580,,23.6203,,0.91,239.447,369.748,78.2645,170.964
20240815 02:24:00,8640,,23.197,,0.557833,246.66,369.21,78.0024,213.407
20240815 02:25:00,8700,,22.0005,,0.436833,249.413,375.401,71.5324,230.657
20240815 02:26:00,8760,,20.8802,,0.646833,248.264,375.155,79.6233,296.165
20240815 02:27:01,8821,,21.0007,,0.408333,240.159,362.46,80.0581,149.255
20240815 02:28:00,8880,,19.8795,,0.147833,249.006,365.473,66.5079,96.4345
20240815 02:29:00,8940,,17.2107,,0.782333,250.307,369.254,77.4369,348.231
20240815 02:30:00,9000,,16.8897,,0.333833,251.333,367.637,71.9724,120.615
20240815 02:31:00,9060,,16.16,,0.196333,252.804,358.874,64.5898,100.744
20240815 02:32:00,9120,,16.5595,,0.791833,251.989,368.389,78.5411,161.374
20240815 02:33:00,9180,,17.5493,,1.17017,247.658,363.238,81.368,157.691
20240815 02:34:00,9240,,16.5602,,0.649333,252.361,366.749,74.0913,164.818
20240815 02:35:00,9300,,18.1902,,0.454333,251.526,369.032,75.4555,123.262
20240815 02:36:00,9360,,18.13,,0.421333,247.717,352.873,78.5228,119.736
20240815 02:37:00,9420,,17.2197,,1.51133,252.938,363.853,89.8828,355.064
20240815 02:38:01,9481,,16.3988,,0.255167,257.264,359.449,71.4176,133.527
20240815 02:39:01,9541,,16.3998,,0.345167,255.25,362.27,72.1768,171.611
20240815 02:40:00,9600,,17.5488,,0.256167,250.425,360.81,68.0477,117.408
20240815 02:41:00,9660,,19.331,,0.729167,243.121,354.879,89.2819,235.911
20240815 02:42:00,9720,,18.0802,,0.423333,250.583,361.532,81.6695,144.583
20240815 02:43:00,9780,,19.2388,,0.6245,253.575,364.616,81.1038,179.389
20240815 02:44:00,9840,,18.2908,,0.443,254.904,360.38,73.9444,157.052
20240815 02:45:00,9900,,19.3197,,0.824333,255.139,364.49,86.077,171.074
20240815 02:46:00,9960,,18.1507,,0.967667,255.524,361.697,82.2962,230.581
20240815 02:47:00,10020,,17.6897,,0.862667,253.2,366.973,78.9052,167.92
20240815 02:48:00,10080,,18.2503,,1.012,249.112,357.384,59.5902,116.596
20240815 02:49:01,10141,14.0698,18.7092,3.1385,4.88283,243.055,357.57,56.6643,134.943
20240815 02:50:00,10200,,18.8602,,1.0975,248.521,360.14,57.9011,86.503
20240815 02:51:00,10260,,18.1283,,0.455667,247.497,358.488,74.3643,152.748
20240815 02:52:00,10320,,17.9505,,0.832167,243.995,358.62,59.1089,135.932
20240815 02:53:00,10380,,19.1102,,0.575,249.101,363.113,62.6402,140.909
20240815 02:54:00,10440,,18.6302,,0.2115,247.405,363.432,60.4,82.025
20240815 02:55:00,10500,,16.96,,0.400667,252.394,359.944,64.1513,117.192
20240815 02:56:00,10560,,14.3497,,0.577667,250.589,362.053,63.5345,135.246
20240815 02:57:00,10620,,16.8402,,0.596,249.579,360.336,75.1648,128.084
20240815 02:58:00,10680,,17.7295,,1.267,247.97,362.808,78.6658,291.156
20240815 02:59:00,10740,,17.9107,,3.5905,247.774,365.257,82.4972,489.282
20240815 03:00:00,10800,,17.34,,1.54,241.271,355.769,77.1932,170.132
20240815 03:01:00,10860,,17.0797,,1.2245,246.701,364.646,75.6816,155.163
20240815 03:02:00,10920,,17.7492,,1.471,249.832,376.327,79.7358,145.66
20240815 03:03:00,10980,,18.3298,,1.53283,244.46,357.142,73.205,156.562
20240815 03:04:00,11040,,19.6583,,3.40617,243.785,363.677,80.4435,379.696
20240815 03:05:00,11100,,19.7403,,4.09967,243.496,364.655,69.8419,356.283
20240815 03:06:00,11160,3.18,19.2808,1.45967,2.27217,239.435,364.828,66.3245,190.857
20240815 03:07:00,11220,,19.5793,,1.958,243.269,362.974,70.873,170.919
20240815 03:08:00,11280,,18.3105,,1.99533,237.805,354.025,78.4186,242.369
20240815 03:09:00,11340,,20.1297,,1.6835,237.731,354.892,82.0669,148.8
20240815 03:10:00,11400,,17.7198,,1.1055,241.485,354.179,78.0543,130.802
20240815 03:11:00,11460,,18.9795,,1.24,242.769,354.882,81.5831,178.806
20240815 03:12:00,11520,,21.6002,,0.818166,253.475,368.296,73.4316,173.503
20240815 03:13:00,11580,,26.5595,,1.11767,262.289,381.78,73.114,154.88
20240815 03:14:00,11640,,22.7597,,1.27483,258.45,376.912,76.0538,152.206
20240815 03:15:00,11700,,22.4805,,0.896833,251.715,372.166,75.255,140.666
20240815 03:16:00,11760,,26.9508,,0.803,260.404,383.221,70.3014,151.093
20240815 03:17:00,11820,,24.7218,,0.5075,250.699,370.901,73.6785,110.995
20240815 03:18:00,11880,,22.6698,,0.295833,249.279,366.845,70.5306,117.026
20240815 03:19:01,11941,,22.8415,,0.607667,249.525,371.709,77.2377,247.471
20240815 03:20:01,12001,,20.359,,0.315667,237.123,354.735,73.4378,123.63
20240815 03:21:01,12061,,19.6895,,0.500667,245.847,365.591,70.1705,115.783
20240815 03:22:00,12120,,20.2107,,0.459167,244.99,368.676,71.6899,123.81
20240815 03:23:00,12180,,18.4395,,0.577333,248.617,362.952,71.8726,124.012
20240815 03:24:00,12240,,17.209,,0.245333,252.428,368.778,64.3819,94.7002
20240815 03:25:00,12300,,17.2298,,0.2745,263.995,375.87,75.0473,116.741
20240815 03:26:00,12360,,19.1808,,0.509,265.816,382.707,74.2499,172.425
20240815 03:27:00,12420,,15.9788,,0.363667,255.676,369.472,72.8783,161.579
20240815 03:28:00,12480,,16.0397,,0.303,250.759,370.237,75.1495,133.741
20240815 03:29:00,12540,,16.5495,,0.383833,256.902,362.611,81.0343,149.447
20240815 03:30:00,12600,,16.3398,,0.4275,252.369,362.034,71.735,121.847
20240815 03:31:00,12660,,16.0902,,1.9615,248.442,367.398,80.623,518.522
20240815 03:32:00,12720,,17.3297,,0.761333,249.81,363.652,79.3014,200.638
20240815 03:33:00,12780,,16.3687,,0.3595,249.284,364.865,77.732,134.728
20240815 03:34:00,12840,,16.9505,,0.204167,254.521,367.846,75.8677,121.09
20240815 03:35:00,12900,,16.22,,0.3065,259.974,377.11,80.6326,139.649
20240815 03:36:00,12960,,17.3002,,0.141,256.068,375.244,78.3675,126.573
20240815 03:37:00,13020,,17.4702,,0.4795,247.52,361.17,80.6775,174.861
20240815 03:38:00,13080,,15.781,,0.202833,251.749,365.722,71.8886,112.025
20240815 03:39:00,13140,,17.5085,,0.148833,260.91,377.144,62.238,142.889
20240815 03:40:00,13200,,17.6808,,0.586833,254.666,368.877,83.2901,183.025
20240815 03:41:00,13260,,18.1793,,0.3245,262.556,375.123,75.7504,192.723
20240815 03:42:00,13320,,20.1777,,0.179,266.167,376.547,66.6266,160.835
20240815 03:43:01,13381,,18.4,,0.0368333,265.935,370.388,57.4332,68.2717
20240815 03:44:01,13441,,17.0285,,0.0631667,261.481,365.446,61.8169,83.1963
20240815 03:45:00,13500,,18.2885,,0.0726667,267.6,375.511,68.0181,91.1676
20240815 03:46:00,13560,,20.209,,0.1715,265.934,371.495,76.2692,136.736
20240815 03:47:00,13620,,29.801,,0.490333,273.164,384.029,84.3508,195.408
20240815 03:48:00,13680,,24.4392,,0.323333,258.631,372.36,80.2609,144.568
20240815 03:49:00,13740,,19.5007,,0.315833,251.944,356.442,80.6578,172.36
20240815 03:50:00,13800,,19.5007,,0.135333,257.968,367.786,67.2528,118.682
20240815 03:51:00,13860,,20.11,,0.120167,261.923,362.221,69.3313,93.0347
20240815 03:52:00,13920,,20.6797,,0.133833,265.655,377.164,71.7949,102.084
20240815 03:53:00,13980,,20.5903,,0.114833,254.977,368.819,63.8665,130.252
20240815 03:54:00,14040,,19.8197,,0.146333,257.665,366.789,68.5529,107.01
20240815 03:55:00,14100,,16.899,,0.086,262.954,372.241,68.3871,115.122
20240815 03:56:00,14160,,17.4712,,0.865167,248.008,359.179,84.3005,311.417
20240815 03:57:00,14220,,15.2313,,0.5555,261.206,377.85,81.9939,166.55
20240815 03:58:00,14280,,16.54,,0.363667,259.778,370.707,71.3499,150.703
20240815 03:59:00,14340,,17.72,,0.804667,258.33,370.441,81.7363,298.471
20240815 04:00:00,14400,,18.839,,0.527333,256.941,369.963,75.6716,181.166
20240815 04:01:00,14460,,19.9898,,0.333167,247.323,361.679,73.6741,110.191
20240815 04:02:00,14520,,19.359,,0.691833,244.265,360.129,76.3394,150.299
20240815 04:03:00,14580,,19.749,,0.517833,245.575,363.417,80.8167,125.806
20240815 04:04:00,14640,,17.6498,,0.600833,243.15,363.971,76.0365,139.898
20240815 04:05:00,14700,,18.1502,,0.348833,247.068,369.898,68.7085,111.521
20240815 04:06:00,14760,,18.9298,,0.7025,244.913,353.037,85.187,223.999
20240815 04:07:00,14820,,18.1195,,0.563333,242.941,345.558,76.1915,313.275
20240815 04:08:00,14880,,17.7897,,0.243833,248.615,360.781,71.4969,104.901
20240815 04:09:00,14940,,19.9475,,0.28,248.814,364.388,82.486,121.265
20240815 04:10:00,15000,,20.2082,,0.0781667,254.544,369.793,61.7877,82.8563
20240815 04:11:00,15060,,17.9813,,0.274333,252.3,357.735,77.7188,140.869
20240815 04:12:00,15120,,18.3198,,0.736667,253.28,358.964,90.4141,237.563
20240815 04:13:00,15180,,18.6412,,0.4245,256.462,358.731,80.7295,174.674
20240815 04:14:00,15240,,19.6293,,1.024,250.46,361.743,85.0435,316.048
20240815 04:15:00,15300,,18.371,,0.0521667,251.4,357.673,56.8355,71.2739
20240815 04:16:00,15360,,18.45,,0.199667,256.203,362.47,69.6606,122.761
20240815 04:17:00,15420,,20.189,,0.540833,257.743,362.83,84.1158,212.325
20240815 04:18:00,15480,,20.1803,,0.689333,257.925,367.631,93.0025,345.988
20240815 04:19:00,15540,,26.4988,,0.101,269.172,381.233,67.4443,95.4044
20240815 04:20:01,15601,,34.7995,,0.766167,276.329,389.73,92.0995,380.049
20240815 04:21:00,15660,,24.8092,,0.443333,261.474,375.647,79.2652,171.098
20240815 04:22:01,15721,,22.7203,,0.167333,270.288,381.521,68.3363,132.325
20240815 04:23:01,15781,,20.2697,,0.135,278.974,385.738,67.4606,125.942
20240815 04:24:01,15841,,20.021,,0.082,273.259,377.473,67.0774,110.395
20240815 04:25:00,15900,,22.1267,,0.389833,259.198,374.692,77.3683,125.682
20240815 04:26:00,15960,,21.711,,0.552,242.744,360.475,70.1242,117.689
20240815 04:27:00,16020,,29.5198,,2.15533,259.798,382.522,82.8379,323.846
20240815 04:28:00,16080,,34.3295,,0.632833,270.565,388.77,73.7352,135.098
20240815 04:29:00,16140,,23.5683,,1.62833,250.264,369.007,75.0961,409.228
20240815 04:30:00,16200,,31.2917,,3.11367,218.912,352.817,83.3766,327.316
20240815 04:31:00,16260,,29.4212,,1.84033,211.183,340.104,80.0657,157.124
20240815 04:32:00,16320,,32.77,,3.51767,212.953,352.04,85.0515,237.883
20240815 04:33:00,16380,,30.4715,,2.544,236.958,368.529,91.2048,345.959
20240815 04:34:00,16440,,31.5702,,1.68467,241.261,372.133,84.4315,186.734
20240815 04:35:00,16500,,35.4207,,1.5545,245.225,374.155,79.5136,214.86
20240815 04:36:00,16560,,28.9997,,1.017,246.158,366.483,78.9023,158.717
20240815 04:37:00,16620,,26.3387,,1.00683,259.602,379.305,104.595,202.421
20240815 04:38:01,16681,,27.9105,,1.7095,249.366,374.489,94.3872,254.404
20240815 04:39:01,16741,,27.9388,,1.25217,246.927,373.479,76.3167,247.225
20240815 04:40:00,16800,,26.6728,,1.45583,235.198,356.272,77.7208,246.3
20240815 04:41:00,16860,,31.0303,,3.031,253.301,379.912,81.5548,422.12
20240815 04:42:00,16920,,24.4808,,1.7515,239.101,366.259,80.1133,154.343
20240815 04:43:00,16980,,26.7483,,4.76067,215.45,349.035,85.1996,273.764
20240815 04:44:00,17040,,32.5313,,4.69633,207.623,338.426,86.3354,235.596
20240815 04:45:00,17100,3.08,30.8297,3.2705,5.0915,204.862,329.136,79.3411,313.045
20240815 04:46:00,17160,,39.5918,,4.92483,192.746,328.727,81.737,328.024
20240815 04:47:00,17220,2.93983,45.0008,3.1675,4.93167,186.072,317.169,81.26,267.134
20240815 04:48:00,17280,,33.63,,3.2385,205.851,337.733,80.3942,164.907
20240815 04:49:00,17340,3.43017,33.4517,2.87683,4.47933,205.518,327.325,80.7128,188.019
20240815 04:50:01,17401,2.96,31.2498,1.83667,2.861,214.627,341.233,75.9155,157.707
20240815 04:51:01,17461,3.50983,30.6592,1.94533,3.02883,213.629,339.627,74.508,145.572
20240815 04:52:01,17521,,30.1613,,6.97017,207.999,335.263,85.9717,352.849
20240815 04:53:01,17581,2.82983,33.5605,2.969,4.62467,204.949,337.317,82.0039,234.042
20240815 04:54:00,17640,,32.2392,,2.8735,202.617,325.977,76.2219,151.99
20240815 04:55:00,17700,,36.0502,,3.497,201.561,332.891,82.2775,216.256
20240815 04:56:00,17760,2.58,38.5692,1.4295,2.22683,197.504,328.064,74.2079,145.255
20240815 04:57:00,17820,2.55,39.3317,2.8005,4.36167,197.844,334.228,81.7095,276.08
20240815 04:58:00,17880,,39.7715,,4.15483,193.844,326.905,79.5644,286.667
20240815 04:59:00,17940,2.7,39.9983,2.70483,4.2135,195.267,324.064,83.1226,241.293
20240815 05:00:00,18000,,38.5402,,3.19733,200.349,327.988,82.7644,224.558
20240815 05:01:01,18061,,37.66,,4.03883,196.735,328.333,80.902,329.626
20240815 05:02:01,18121,,38.0483,,3.44933,197.313,331.913,79.4949,213.746
20240815 05:03:00,18180,,39.0335,,5.06733,197.868,328.871,79.9686,316.068
20240815 05:04:00,18240,,39.3493,,4.6375,193.144,321.063,81.2533,336.458
20240815 05:05:00,18300,2.63017,35.8422,1.74133,2.7115,203.994,340.107,77.624,156.304
20240815 05:06:00,18360,,30.3597,,3.4015,205.782,329.488,80.3126,212.509
20240815 05:07:00,18420,2.48,28.9495,2.93917,4.57333,212.509,341.476,83.4188,312.332
20240815 05:08:00,18480,,31.58,,4.55533,206.533,323.394,79.5665,279.91
20240815 05:09:01,18541,2.7,32.1807,1.85333,2.88433,206.092,330.079,77.5486,167.095
20240815 05:10:00,18600,3.32,38.1282,3.05517,4.75717,201.265,335.58,80.008,219.755
20240815 05:11:00,18660,,33.85,,6.28017,204.892,340.073,78.4012,397.454
20240815 05:12:00,18720,3.62017,49.658,4.038,6.2905,184.765,330.398,82.6373,261.365
20240815 05:13:00,18780,3.10983,50.3667,2.01217,3.1345,181.692,320.632,79.1195,153.461
20240815 05:14:00,18840,2.81,44.4815,3.71567,5.7875,188.059,323.765,84.8713,302.056
20240815 05:15:00,18900,3.15016,37.831,4.5195,7.03883,217.713,350.392,85.5302,316.937
20240815 05:16:00,18960,,36.5537,,2.85217,236.4,367.714,78.892,167.6
20240815 05:17:00,19020,,30.8622,,3.12283,227.694,355.65,77.0698,185.539
20240815 05:18:01,19081,2.98,28.9608,2.9315,4.56533,217.201,344.307,83.4129,214.085
