coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
13201,0,9.32542,10.9677,22.0973,24.3007,26.0871,36.7984,28.2376,39.5684,37.1495,35.9198,40.7013,44.5481,43.1848,48.428,53.8243,50.5899,61.3733,56.9628,63.3713,73.6285,71.8283,80.9103,77.3536,72.3522,83.753,86.8359,93.6628,102.883,94.7694,99.1947,102.219,79.2867,97.6512,89.6212,109.368,118.082,113.213,104.884,115.573,126.33,128.876,129.088,130.645,126.467,133.245,104.835,0,119.865,144.177,0,146.29,159.762,141.134,0,0,0,167.654,0,169.103,160.76,0,126.723,0,0,183.839,0,0,0,195.218,0,0,0,0,0,0,0,0,0,169.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615385,0,0.307692,1.23077,1.53846,2.15385,2.76923,2.46154,0.615385,1.23077,1.53846,1.84615,0,1.23077,2.76923,1.84615,1.53846,2.15385,3.07692,4,1.23077,0.923077,2.46154,5.23077,0.923077,1.84615,2.76923,2.46154,1.23077,2.46154,0.923077,2.15385,1.53846,1.84615,2.15385,2.46154,1.53846,0.923077,1.84615,0.923077,1.23077,3.07692,1.23077,2.76923,0.923077,0.615385,0.615385,0.307692,1.53846,1.23077,0.615385,0.923077,0.615385,0,0.307692,0.307692,0,1.23077,1.53846,0.923077,0.923077,0.307692,0.307692,0.923077,0.923077,0,0.615385,0.615385,0.307692,0.307692,0.307692,0.307692,0.307692,0,0,0,0,0,0,0.615385,0.307692,0,0.307692,0.615385,0.307692,0.307692,0,0,0,0,0,0.307692,0,0,0,0,0,0.307692,0,0
13501,0,0,15.0792,22.7595,16.6945,28.4632,27.7162,33.96,37.6315,32.3735,47.378,32.9004,48.1165,46.0092,52.8191,55.2914,51.662,52.2668,59.5825,62.4878,68.5881,70.9371,69.4325,79.7661,69.1593,72.9865,80.3825,98.1169,83.9782,74.8867,103.549,97.5874,108.155,0,93.1681,115.004,117.37,115.202,123.453,125.898,126.526,116.847,115.521,124.007,123.887,0,0,145.513,0,0,154.31,158.266,0,0,137.53,0,161.87,0,0,167.448,133.468,0,0,0,136.072,0,167.574,0,0,0,0,189.582,190.857,0,0,0,0,0,0,127.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378788,0,0,0.378788,1.51515,0.378788,2.27273,2.65152,1.51515,1.89394,1.13636,0.378788,0.757576,0.378788,1.89394,1.89394,1.51515,3.78788,1.51515,3.78788,3.78788,2.27273,3.40909,4.54545,2.65152,1.51515,2.27273,1.51515,4.16667,1.89394,3.40909,1.89394,1.89394,3.40909,0.757576,1.89394,1.13636,1.89394,0.757576,1.89394,0.378788,0.757576,0,0.757576,0.757576,0.378788,0.378788,0.757576,2.27273,0.757576,0.378788,0.757576,0.378788,1.13636,1.51515,1.13636,0.757576,1.13636,0,0.757576,0.378788,0.757576,1.13636,1.13636,0.757576,0,0.378788,0,0.378788,0,0,0.378788,0,0.757576,0,0,0,0,0.757576,0.378788,0.757576,0,0,0.757576,0,0,0,0,0,0,0,0,0,0,0.378788,0.757576,0,0,0,0
13801,0,10.6927,21.2245,13.1965,22.652,29.989,36.2941,28.7162,34.5873,36.2793,36.0108,46.6244,50.8394,43.7244,49.6713,43.0373,53.2413,61.3509,70.7313,67.4525,66.3405,69.4428,80.7527,73.1751,75.2075,91.4895,84.1964,97.8189,89.1712,98.0864,99.552,108.447,108.355,104.954,108.082,110.322,110.673,112.225,125.903,122.854,0,135.461,132.239,139.205,131.254,140.521,135.235,0,139.167,134.206,0,139.161,151.895,0,154.636,0,161.357,0,171.606,0,182.855,0,180.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448,0.668896,2.67559,2.67559,3.01003,0.668896,0.668896,1.67224,0.668896,1.33779,0.668896,3.34448,1.33779,1.67224,2.67559,3.34448,1.33779,3.01003,2.34114,2.67559,2.00669,3.01003,4.68227,1.67224,3.01003,2.67559,2.34114,2.34114,2.00669,2.34114,1.00334,1.00334,2.67559,1.33779,1.67224,0.668896,2.00669,2.00669,0.668896,2.34114,1.00334,0,0.334448,2.00669,1.67224,1.00334,0.334448,1.00334,1.33779,0,1.00334,0.668896,0.334448,1.00334,0.334448,0,0.668896,0.334448,0.668896,0.334448,0.334448,0.334448,0,0.668896,0.334448,0.334448,1.00334,0.668896,0,0.668896,0.334448,0,0.334448,0.668896,0,0.334448,0,0,0.334448,0,0,0,0,0.334448,0,0,0,0,0.334448,0.334448,0,0.334448,0,0,0,0,0,0
14101,0,0,6.38606,19.8062,25.3382,23.4911,28.6076,32.8086,38.3347,38.434,38.7273,43.4864,45.3911,47.4968,54.9371,34.8494,46.9227,45.9203,59.9704,63.9637,64.0393,80.1197,71.3734,79.925,79.6613,73.612,86.4668,93.493,88.0175,0,104.665,98.0223,103.234,111.03,95.7721,113.176,116.336,114.792,0,119.841,119.134,118.967,139.161,138.708,0,126.696,0,134.07,146.201,150.403,0,155.487,151.646,0,167.513,0,0,0,174.921,0,0,175.844,0,0,0,0,0,0,190.545,186.353,0,191.754,0,0,197.969,0,0,0,0,197.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361011,1.08303,1.44404,0.722022,2.16606,1.08303,1.80505,2.16606,2.88809,1.44404,2.16606,1.44404,2.88809,2.16606,4.33213,2.16606,1.08303,2.52708,2.16606,3.2491,2.52708,3.97112,3.61011,2.88809,1.80505,1.80505,0.361011,2.88809,1.08303,1.80505,2.88809,3.2491,1.80505,0,0.722022,1.80505,0,1.08303,1.08303,2.52708,0.722022,1.80505,0.722022,1.08303,0.722022,0.361011,0,1.80505,1.08303,0.361011,1.08303,0.361011,0.722022,0.722022,0,1.08303,1.44404,0.722022,0.361011,0.361011,0,0,0,0.361011,0.361011,0,0.361011,0.722022,0,0.361011,0,0.722022,0,0.361011,0,0.722022,0,0,0,0,0,0.361011,0,0,0,1.08303,0,0,0,0,0,0.361011,0,0.722022,0,0,0.722022,0
14401,0,0,8.58249,14.0096,23.8465,28.1025,34.6989,32.5473,39.2742,39.0735,42.0538,41.9178,40.4922,48.2571,59.0318,53.6043,49.7343,52.9805,58.8657,63.5142,66.3248,79.1867,74.7373,76.3539,80.1886,69.2765,74.5423,93.9217,92.8933,99.7311,92.8162,101.695,96.3233,103.102,112.182,108.622,116.219,0,101.11,123.591,0,110.497,136.452,112.548,122.859,0,110.371,0,130.936,0,0,0,0,0,0,151.711,0,149.227,170.506,173.787,175.857,0,185.351,183.192,0,195.054,0,0,194.716,187.433,0,0,0,0,0,0,0,0,0,111.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606061,0,0.909091,1.21212,1.51515,1.21212,0.606061,1.21212,1.51515,1.21212,1.21212,0.909091,2.42424,1.51515,2.42424,1.81818,1.81818,4.54545,0.909091,3.33333,2.42424,2.72727,2.42424,3.33333,3.93939,2.12121,3.63636,2.42424,1.81818,3.33333,2.12121,2.42424,1.81818,1.51515,0.30303,1.21212,1.81818,1.51515,2.12121,0.909091,1.81818,0.909091,0.909091,1.21212,0.30303,0.909091,1.51515,1.21212,1.21212,1.81818,0.909091,0.30303,0,1.51515,0.909091,0.606061,0.30303,1.21212,0,0.30303,0,0.606061,0.606061,0.30303,0,0.30303,0.30303,0.909091,0,0,0,0,0,0.30303,0.30303,0.30303,0,0.30303,0,0,0,0,0,0,0.30303,0.30303,0.30303,0,0.30303,0,0.30303,0.30303,0,0,0,0,0.909091,0.30303,0
14701,0,0,13.4702,19.3264,22.7349,30.231,31.0605,29.6436,38.387,38.2533,37.6172,45.8432,44.5752,49.4107,53.4245,53.1062,64.0668,68.3273,64.0673,66.9446,66.2133,66.4628,80.4539,77.9417,78.0698,93.8299,91.5514,61.9301,97.4463,94.8175,101.498,94.1135,101.208,111.491,104.581,116.763,120.31,108.851,100.721,108.487,117.634,122.741,136.602,127.626,0,0,0,147.512,129.838,0,0,143.297,0,0,0,0,0,172.533,0,171.706,0,184.122,0,0,0,0,190.979,197.501,0,0,0,0,0,0,0,0,0,0,0,109.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638978,1.27796,1.27796,1.91693,2.8754,1.27796,0.638978,0.319489,2.23642,2.23642,1.59744,1.27796,1.59744,1.59744,2.8754,1.27796,2.55591,2.23642,2.55591,2.23642,2.8754,2.55591,1.27796,3.19489,4.47284,1.27796,0.958466,3.19489,3.19489,1.59744,1.91693,1.27796,1.27796,1.27796,1.59744,1.59744,1.59744,2.8754,2.23642,0.638978,0.319489,1.91693,0.958466,1.27796,1.27796,1.91693,0.958466,0.638978,1.27796,0.958466,0,1.91693,1.27796,0.638978,0.638978,0.958466,0.319489,0.638978,0.638978,0.319489,0.319489,0.319489,0.319489,0.319489,0,0.638978,0,0,0,0,0.319489,0,0,0,0,0,0.319489,0,0,0,0,0,0.638978,0.958466,0,0,0,0,0,0.638978,0,0,0,0,0,0.638978,0.319489
15001,0,0,13.3684,20.8129,28.5156,27.0021,28.8128,34.8391,37.1878,38.5092,48.8159,36.8609,43.7377,44.4938,56.0818,48.0086,57.3449,59.3027,50.0039,56.6142,58.1537,67.6148,76.722,74.2879,62.2756,81.4014,88.375,90.7275,96.918,84.572,84.7766,97.1251,110.384,109.041,104.871,116.025,117.976,85.4235,119.55,124.166,127.574,0,110.058,128.659,139.617,145.518,131.373,133.806,140.292,99.4614,156.136,0,0,0,165.366,161.821,0,0,176.186,0,0,147.975,0,0,0,175.345,193.715,0,197.902,0,0,0,0,0,0,0,0,0,0,187.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31348,0.940439,1.25392,1.25392,1.5674,1.5674,0.940439,1.5674,0.31348,1.88088,0.626959,2.82132,0.626959,1.88088,1.88088,1.5674,2.19436,3.76176,3.44828,4.70219,1.88088,2.82132,1.88088,3.1348,1.25392,3.1348,2.50784,2.19436,2.50784,1.25392,3.76176,1.25392,1.5674,4.07524,0.626959,1.5674,2.19436,0.626959,0.940439,1.5674,1.5674,1.5674,1.25392,0.940439,0,0.626959,0.626959,1.5674,0.940439,0.940439,0.31348,0.31348,0.626959,0.31348,0.940439,0.626959,1.25392,0.31348,0.940439,0.626959,0.626959,0.940439,0,0.31348,0.31348,0.31348,0,0,0.31348,0.626959,0,0.31348,0.31348,0,0,0.31348,0,0.626959,0,0.31348,0,0.31348,0,0,0,0,0.31348,0.31348,0,0,0,0.31348,0,0.31348,0,0.31348,0.31348,0.31348,0
15301,0,8.88751,11.8673,26.8912,23.0975,24.2191,30.299,34.2097,37.4675,36.1747,35.2546,36.1067,44.4075,51.2741,50.2027,61.0761,59.4031,57.7983,54.3428,64.5216,75.9651,66.7236,80.8183,76.1336,82.4186,71.3024,0,86.7445,88.6571,94.4015,99.2493,0,101.63,113.37,106.367,0,101.673,121.595,103.553,107.506,126.977,131.929,114.634,123.061,138.364,125.621,144.396,146.784,138.125,0,147.772,151.296,0,0,0,97.6832,153.236,158.481,0,0,176.942,0,176.221,0,0,0,0,130.985,0,0,0,188.708,0,192.507,0,0,0,0,0,148.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2849,0,0.569801,1.9943,1.4245,2.2792,2.2792,1.4245,2.5641,1.1396,0.854701,0.569801,1.7094,3.1339,1.7094,1.7094,2.2792,2.5641,2.2792,2.849,3.7037,2.849,3.7037,1.4245,2.849,2.2792,2.2792,2.5641,1.4245,3.1339,3.4188,1.7094,1.9943,1.1396,1.1396,1.4245,1.4245,1.1396,1.1396,0.569801,1.7094,1.4245,1.9943,1.1396,1.4245,0.569801,0.854701,0.569801,1.7094,0.2849,0.2849,1.1396,0.854701,0,0.2849,1.4245,0.854701,0.2849,0,0.2849,0.569801,0.569801,0.2849,0,0.854701,0.569801,0.569801,0,0.2849,0,0.569801,0.2849,0.2849,0,0.2849,0.854701,0,0,0.2849,0,0,0,0,0,0,0,0,0.569801,0,0,0,0.2849,0,0,0,0.569801,0,0.2849,0
15601,0,11.5729,13.5208,20.439,18.8814,28.4021,25.0415,31.3732,28.2481,42.4421,48.7794,38.2339,50.8133,48.7471,43.9902,56.0843,46.5658,50.7249,60.798,66.5598,71.342,74.2064,64.3809,71.7459,81.784,84.8073,81.052,89.8727,93.0791,92.7769,99.894,102.275,91.2442,110.757,108.021,101.425,108.814,114.437,123.909,113.071,111.157,125.835,118.054,125.951,127.223,141.568,120.008,130.034,148.049,150.685,148.191,154.582,0,0,140.44,141.328,171.474,161.881,177.462,166.919,180.699,176.729,164.721,0,0,0,0,177.781,128.555,169.202,0,0,0,0,0,0,0,0,0,167.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286533,0,0,1.14613,2.00573,2.29226,1.14613,0,1.43266,0.859599,2.00573,2.86533,0.573066,1.43266,1.14613,0.859599,1.43266,1.14613,2.00573,2.86533,3.15186,2.29226,2.5788,1.43266,3.4384,2.29226,2.86533,2.00573,2.5788,2.5788,2.86533,1.43266,2.00573,1.7192,2.00573,0.573066,2.00573,0.286533,1.14613,0.573066,1.7192,1.14613,0.859599,1.43266,1.43266,1.14613,1.43266,1.14613,0.859599,0.859599,0.859599,1.14613,0.573066,0.286533,1.7192,1.14613,1.7192,1.7192,0.286533,0.573066,0.286533,0.573066,0.859599,0.286533,0.573066,0.286533,0.286533,0.573066,0.286533,0.573066,0.859599,0.286533,0.286533,0.286533,0,0.573066,0.573066,0.573066,0.573066,0,0.573066,0,0.286533,0,0.286533,0.286533,0,0.573066,0.286533,1.14613,0,0.286533,0,0,0.286533,0,0,0,0,0
15901,0,0,14.052,20.8226,20.9274,27.0161,35.2034,32.5659,36.9063,43.8064,34.9501,47.0375,39.9963,47.0836,49.7703,55.0408,55.8105,56.0766,53.2388,70.698,75.5012,76.673,51.2243,79.2846,64.3104,79.9427,71.1839,93.778,90.3916,86.9068,0,100.817,102.623,106.887,110.269,115.022,0,121.51,114.679,122.78,121.62,114.591,122.013,135.966,129.053,144.888,0,141.873,140.214,152.412,151.856,0,156.537,0,166.925,166.721,144.459,0,0,0,0,83.2265,183.696,0,0,178.169,198.489,0,187.302,0,0,0,0,0,0,0,0,0,194.621,170.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0.571429,0.857143,2.57143,3.14286,2.28571,0.857143,1.14286,1.14286,2,1.71429,1.42857,2,2,2.57143,1.14286,2,1.14286,1.14286,1.71429,3.42857,2.57143,3.42857,2.85714,3.42857,4.28571,1.42857,2.85714,2,1.42857,2.28571,1.14286,2.57143,1.42857,1.14286,2.85714,0.857143,2,1.42857,2,0.857143,1.14286,0,0.857143,0.857143,0.571429,0.571429,0.857143,0.571429,0.571429,0.857143,0.285714,0.285714,0.857143,0.857143,0.571429,0,0.571429,1.42857,0.285714,0.571429,1.14286,0,0.285714,0.285714,0.857143,0.285714,0,0.285714,0.285714,0.285714,0.571429,0.857143,0,0.285714,0.571429,0,0.285714,0,0.285714,0,0.285714,0.571429,0.285714,0,0,0,0,0.285714,0,0.285714,0,0.285714,0,0,0,0.285714,0,0.571429
16201,0,0,11.2768,17.8865,20.1115,28.0895,25.4294,34.0547,38.3292,41.7713,37.5984,46.3092,41.8581,53.1062,51.7858,55.1893,55.7135,64.0558,68.5799,68.373,72.8752,71.6107,77.7389,82.4919,82.5082,86.7395,83.2425,90.39,92.7862,97.0299,105.742,98.6631,105.214,109.287,117.911,106.567,98.8776,115.712,118.263,0,130.551,0,0,130.941,116.575,82.5163,140.848,0,0,143.211,142.545,156.977,0,163.903,150.303,170.782,169.584,170.404,149.129,168.717,177.566,161.093,0,184.886,0,0,194.303,0,0,191.879,0,0,0,0,0,176.736,0,0,182.729,193.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311526,0.311526,1.24611,1.86916,1.24611,1.24611,1.24611,1.55763,1.55763,1.24611,2.80374,1.86916,1.55763,0.934579,2.49221,2.18069,2.80374,1.86916,2.18069,3.11526,2.18069,1.24611,2.18069,1.24611,0.934579,3.11526,1.86916,2.18069,3.42679,2.80374,0.623053,2.18069,1.55763,2.18069,3.11526,1.24611,0.934579,1.55763,1.24611,3.11526,1.24611,2.18069,1.86916,1.24611,1.55763,0.623053,0.934579,0,0.623053,0.623053,1.55763,1.24611,0.311526,0.623053,0.623053,0.311526,1.24611,0.311526,0.311526,0.311526,0.311526,0.311526,0.311526,0.311526,0.311526,0.311526,0.311526,0.311526,0.623053,0.311526,0.311526,0,0.623053,0.311526,0,0,0.311526,0,0.311526,0.311526,0,0,0.934579,0.623053,0.311526,0,0.623053,0,0,0.311526,0.311526,0,0,0.311526,0.311526,0.311526,0,0
16501,0,5.17689,11.6042,17.151,21.6869,27.8531,30.2745,38.0923,34.7041,37.2125,32.0433,45.2366,46.5347,45.3927,57.3191,46.6423,50.7954,55.8152,49.8816,58.193,63.2799,69.3979,72.0698,67.2939,82.1044,83.7624,75.3999,79.4688,71.0233,100.12,100.212,107.249,0,108.386,108.146,111.73,119.547,122.349,117.922,126.996,131.982,126.085,126.715,105.738,0,0,149.311,0,140.144,148.539,144.136,155.557,0,0,162.647,167.037,166.237,0,164.234,0,142.51,185.575,0,163.895,0,0,0,169.596,184.562,0,0,0,0,0,195.092,0,195.478,0,0,98.4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325733,0,1.30293,0.651466,1.30293,2.9316,1.30293,1.30293,1.9544,2.28013,1.62866,1.62866,1.9544,1.30293,0.977199,1.9544,0.325733,0.977199,2.28013,2.28013,2.60586,3.58306,1.30293,1.62866,2.60586,4.56026,3.25733,2.28013,1.9544,2.9316,2.60586,1.62866,2.28013,0.977199,2.60586,2.9316,3.90879,0.651466,1.62866,0.651466,1.30293,0.651466,0.325733,1.9544,0.325733,0.651466,1.62866,0,0.977199,0.325733,0.651466,0.977199,1.9544,0,1.30293,0.651466,0.325733,0,0.977199,0.325733,0,1.30293,0,0.651466,0.325733,0.325733,0,0,0,0,0.651466,0,0,0.325733,0.651466,0.325733,0,0,0,0.325733,0,0.651466,0.651466,0.325733,0.977199,0,0.325733,0,0,0,0,0,0.977199,0,0,0,0,0.651466,0,0
16801,0,9.19753,9.55499,25.4328,22.3359,22.048,32.901,35.3725,28.5741,40.1017,37.4621,41.2173,48.144,42.9953,57.2971,52.1664,47.7416,55.6469,67.7873,56.9334,74.8761,73.4364,79.8861,77.7431,80.8447,81.4372,77.3866,90.9681,56.714,85.6046,91.7602,98.7692,96.6517,0,0,111.938,98.8412,116.616,117.892,120.796,97.8881,0,123.25,119.294,139.605,142.213,135.589,145.985,150.505,143.594,143.895,0,147.037,152.869,162.511,144.909,168.604,0,0,0,182.34,185.413,0,0,0,165.888,0,0,0,199.53,171.002,181.374,0,71.3979,0,0,0,0,186.55,108.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296736,0,0.296736,0.890208,3.2641,0.890208,2.96736,2.96736,1.78042,0.890208,2.96736,0.296736,0.890208,0.593472,2.37389,0.593472,0.890208,1.78042,4.74777,1.78042,1.48368,1.48368,1.48368,3.2641,3.85757,2.07715,2.37389,2.37389,2.37389,3.56083,1.78042,3.2641,1.18694,3.2641,2.37389,2.07715,1.18694,0.890208,1.48368,0.593472,2.37389,1.48368,0.890208,0.890208,1.48368,1.48368,1.18694,0.296736,0.890208,0.593472,0.593472,0.593472,0.296736,0,0.296736,1.18694,0.296736,0,0,0.593472,0.296736,0.296736,0.296736,0.296736,0,0.296736,0.593472,0.296736,0,0.593472,0.296736,0.296736,1.78042,0.890208,0.296736,0.296736,0,0,0,0.296736,0.296736,0,0.296736,0.296736,0.296736,0,0,0,0,0,0.593472,0.296736,0.593472,0.296736,0,0,0.296736,0,0,0.593472
17101,0,7.66677,13.7394,21.8392,20.626,28.8908,26.2803,27.3373,35.195,37.4535,41.2262,36.7747,39.2338,47.6757,45.6626,47.7855,58.3401,62.5474,56.5656,69.1808,60.9928,71.3696,72.9011,85.8218,83.2275,76.9152,84.6279,96.9642,91.9355,99.8517,106.915,91.4358,108.589,96.3129,108.264,109.805,117.897,124.158,120.317,126.04,132.839,123.25,133.826,127.805,139.236,140.667,0,147.336,0,125.87,145.014,0,0,154.78,155.158,145.836,0,161.85,156.404,0,0,163.006,185.996,0,0,190.151,194.054,180.255,199.617,122.84,0,0,0,194.723,182.496,0,0,0,198.26,124.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263852,0.263852,0,0.527704,2.11082,1.31926,3.16623,1.84697,1.31926,2.90237,1.05541,1.58311,2.11082,0.791557,1.31926,2.63852,2.37467,0.791557,1.05541,1.05541,1.84697,3.69393,2.37467,2.90237,1.31926,3.69393,3.43008,3.16623,1.84697,2.37467,1.05541,2.11082,2.63852,2.11082,1.84697,1.31926,1.58311,0.791557,1.58311,1.05541,1.58311,0.791557,0.527704,0.791557,1.31926,2.63852,1.31926,1.05541,0.263852,0.527704,1.31926,0.791557,1.58311,1.05541,0.527704,0.791557,0.527704,0,0.527704,0,0,0.791557,0.791557,0.263852,0,0.527704,1.05541,0,0.527704,0.527704,0.527704,0,0.527704,0.791557,0,0,0.263852,0.263852,0.263852,0,0.791557,0.263852,0,0,0,0,0,0,0,0,0.263852,0.263852,0.263852,0,0,0.263852,0.263852,0.527704,0,0.791557
17401,0,12.4605,11.7997,13.7057,22.2181,28.2299,29.4175,30.2101,30.8194,37.531,37.4593,39.9235,43.4608,48.6613,45.0782,58.0904,58.478,56.9307,52.2866,63.4463,74.193,77.6732,73.9076,79.7392,84.1581,81.8387,92.1484,86.5142,87.2613,102.234,97.9654,104.577,0,106.89,112.148,117.242,106.864,118.078,117.045,0,0,0,114.774,132.176,116.789,133.032,87.1384,139.058,138.297,0,0,159.724,0,146.24,144.321,0,165.513,166.496,0,0,152.181,0,182.67,189.325,0,0,0,0,198.316,188.386,0,199.152,185.958,0,0,0,0,0,186.052,139.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291545,0.291545,1.45773,1.45773,2.91545,2.33236,1.45773,0.874636,1.45773,2.04082,1.74927,2.33236,1.74927,0.58309,1.74927,2.04082,1.16618,1.45773,2.33236,2.91545,3.79009,3.207,3.207,0.874636,1.74927,1.74927,2.62391,1.74927,2.62391,2.33236,0.874636,1.45773,1.45773,3.207,1.16618,1.74927,1.74927,1.74927,1.16618,1.16618,1.16618,1.45773,1.45773,1.16618,1.45773,0.58309,0.291545,1.45773,0.58309,1.16618,1.45773,1.16618,0.874636,0,1.45773,0.58309,1.45773,0.58309,0.291545,0.291545,0.874636,0.291545,0.291545,0.58309,0,0,0,0,0.58309,0.291545,0.291545,0.291545,0,0.291545,0.291545,0.291545,0,0,0.58309,0,0,0.291545,0.291545,0,0,0,0,0,0.291545,0,0.291545,0.291545,0.291545,0.58309,0,0,0,0.58309,0.874636
