avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240718 01:04:00,3840,,,,0.641,213.76,293.627,72.0986,107.646
20240718 01:05:01,3901,,51.1592,,1.079,210.976,279.919,75.3269,210.035
20240718 01:06:00,3960,,,,0.679667,216.32,290.443,74.1815,123.32
20240718 01:07:01,4021,,47.7628,,0.9015,213.553,292.96,80.4228,138.529
20240718 01:08:01,4081,,41.4098,,0.977667,231.579,327.868,79.6529,156.812
20240718 01:09:01,4141,,46.9293,,0.77,236.099,347.05,71.9766,130.099
20240718 01:10:01,4201,,54.2848,,1.15617,236.476,349.497,75.9289,166.674
20240718 01:11:01,4261,,44.4272,,0.964666,214.148,290.18,77.1043,160.931
20240718 01:12:01,4321,,42.6478,,0.794,218.855,306.835,79.6575,128.19
20240718 01:13:01,4381,,43.2132,,1.7235,221.529,304.3,80.4245,241.085
20240718 01:14:01,4441,,41.6237,,0.774333,219.898,300.079,74.4555,144.62
20240718 01:15:00,4500,,40.0432,,0.611,213.57,282.328,75.8385,143.556
20240718 01:16:01,4561,,,,0.568333,215.583,286.36,69.5971,108.305
20240718 01:17:01,4621,,35.7402,,0.969666,213.896,284.65,82.7361,141.681
20240718 01:18:01,4681,,39.6258,,0.683833,214.29,290.088,73.0143,146.663
20240718 01:19:01,4741,,,,1.03117,218.755,299.356,78.2883,155.069
20240718 01:20:01,4801,,41.8892,,1.17617,222.859,312.688,80.1904,181.9
20240718 01:21:00,4860,,43.1665,,2.2685,228.582,330.857,77.5533,466.65
20240718 01:22:01,4921,,38.6025,,0.923,215.212,294.591,80.0447,150.886
20240718 01:23:01,4981,,42.5215,,0.9675,212.498,285.85,79.3342,177.097
20240718 01:24:00,5040,,43.9217,,0.807,212.085,279.238,73.1207,161.532
20240718 01:25:01,5101,,43.1288,,0.834333,215.794,288.855,75.9817,174.479
20240718 01:26:01,5161,,42.6543,,0.4865,221.406,294.626,68.2469,105.907
20240718 01:27:01,5221,,45.3827,,0.6635,224.401,308.101,74.254,116.641
20240718 01:28:01,5281,,45.487,,0.847667,227.824,311.485,74.739,141.938
20240718 01:29:01,5341,,44.4293,,1.182,224.285,308.086,80.023,197.118
20240718 01:30:01,5401,,,,1.409,217.36,290.936,76.8427,261.098
20240718 01:31:01,5461,,45.8092,,0.668667,217.335,301.475,71.7487,141.328
20240718 01:32:00,5520,,48.6807,,0.593333,216.365,307.613,72.075,159.656
20240718 01:33:01,5581,,49.9253,,1.01117,212.178,294.402,75.8092,146.104
20240718 01:34:01,5641,,42.46,,1.09433,218.462,301.545,80.9855,175.468
20240718 01:35:01,5701,,49.3592,,0.748,213.348,290.053,71.1814,128.204
20240718 01:36:01,5761,,53.631,,0.957667,207.76,277.32,78.8587,151.476
20240718 01:37:01,5821,,51.7782,,0.697833,209.499,279.467,72.634,127.449
20240718 01:38:00,5880,,47.5792,,0.476833,213.892,283.813,70.2878,110.026
20240718 01:39:01,5941,,,,0.664333,219.274,298.767,72.3116,128.203
20240718 01:40:00,6000,,54.367,,0.652167,214.666,293.107,75.2381,106.776
20240718 01:41:01,6061,,56.4772,,0.674667,211.415,288.73,72.1332,160.332
20240718 01:42:01,6121,,58.6268,,0.696667,203.044,277.319,72.3516,160.065
20240718 01:43:01,6181,,49.8322,,0.575667,207.215,274.659,72.1934,109.26
20240718 01:44:01,6241,,49.2888,,0.3585,208.408,276.723,65.4026,102.397
20240718 01:45:01,6301,,50.2367,,0.6795,214.758,291.986,74.5114,141.715
20240718 01:46:01,6361,,50.5935,,0.807667,214.577,294.377,73.2886,158.522
20240718 01:47:01,6421,,50.5267,,0.852667,218.589,309.802,72.3528,201.862
20240718 01:48:01,6481,,53.544,,0.7725,220.548,318.126,77.3585,143.872
20240718 01:49:01,6541,,60.397,,0.617,231.964,341.658,71.8278,115.281
20240718 01:50:01,6601,,55.4627,,0.572167,231.981,339.103,72.3982,124
20240718 01:51:01,6661,,62.091,,0.533667,215.988,318.777,72.3106,100.439
20240718 01:52:01,6721,,66.6225,,1.02433,209.793,309.411,80.0773,213.167
20240718 01:53:01,6781,,54.3767,,0.659667,209.851,280.487,70.56,118.561
20240718 01:54:01,6841,,50.3838,,0.631333,215.356,288.868,75.2013,148.81
20240718 01:55:01,6901,,,,0.561333,211.329,288,73.4157,139.863
20240718 01:56:01,6961,,,,0.401167,211.686,287.963,65.5978,100.205
20240718 01:57:01,7021,,54.0307,,1.01467,217.37,302.109,80.5916,142.074
20240718 01:58:01,7081,,50.1243,,1.58667,215.555,290.562,78.8128,342.378
20240718 01:59:01,7141,,54.3273,,0.492,208.984,283.641,71.7672,109.445
20240718 02:00:00,7200,,58.7533,,0.883833,204.116,281.903,77.2351,186.565
20240718 02:01:01,7261,,57.7192,,0.604333,211.355,297.308,74.8714,123.908
20240718 02:02:01,7321,,60.7553,,0.541167,216.818,315.993,72.3946,108.601
20240718 02:03:01,7381,,52.8232,,0.8335,211.229,292.881,76.97,133.785
20240718 02:04:01,7441,,,,0.739667,215.126,293.909,70.6483,172.893
20240718 02:05:00,7500,,,,0.4495,210.808,290.902,68.1101,126.987
20240718 02:06:00,7560,,58.4213,,0.952167,209.184,287.215,74.2869,184.826
20240718 02:07:00,7620,,57.5483,,0.461,206.742,278.794,70.3846,94.4666
20240718 02:08:01,7681,,53.5588,,1.0315,209.549,283.354,75.0862,281.65
20240718 02:09:01,7741,,55.4533,,0.785667,206.827,277.851,75.9113,156.854
20240718 02:10:01,7801,,59.372,,1.998,207.488,284.493,84.0807,390.451
20240718 02:11:00,7860,,,,0.7415,206.492,276.914,75.9461,136.723
20240718 02:12:00,7920,,57.766,,0.656833,203.268,277.855,72.915,133.692
20240718 02:13:01,7981,,56.0448,,0.381,206.95,279.574,67.065,112.751
20240718 02:14:01,8041,,61.826,,0.613667,203.332,279.955,77.4135,114.427
20240718 02:15:01,8101,,52.8502,,1.13283,212.987,287.369,76.6798,214.339
20240718 02:16:01,8161,,53.3445,,0.916333,213.786,292.687,73.7671,159.354
20240718 02:17:01,8221,,,,1.6685,210.429,279.338,79.3391,346.51
20240718 02:18:01,8281,,50.8522,,0.422,211.418,279.498,63.6977,95.3973
20240718 02:19:01,8341,,44.1157,,1.33133,220.643,305.356,72.1985,289.001
20240718 02:20:01,8401,,40.0127,,0.936,214.414,287.819,80.8489,202.415
20240718 02:21:01,8461,,40.482,,0.697333,213.554,278.802,71.3176,144.627
20240718 02:22:00,8520,,39.951,,0.918167,214.839,276.421,78.2209,197.121
20240718 02:23:01,8581,,51.7343,,0.7165,208.68,278.882,72.6318,138.04
20240718 02:24:01,8641,,45.9332,,0.657667,213.62,281.929,73.9922,111.674
20240718 02:25:01,8701,,49.287,,1.92317,209.557,278.171,81.2653,366.869
20240718 02:26:01,8761,,45.2427,,0.915833,212.048,275.82,72.8759,178.537
20240718 02:27:01,8821,,40.1037,,1.00167,214.982,283.36,70.8594,224.899
20240718 02:28:01,8881,,41.2463,,1.334,212.901,284.575,77.942,229.546
20240718 02:29:00,8940,,40.2603,,0.837,215.239,287.971,73.7655,194.698
20240718 02:30:01,9001,,,,0.951667,217.861,289.957,81.4626,149.98
20240718 02:31:00,9060,,45.1582,,2.0955,221.481,304.524,85.6363,406.515
20240718 02:32:01,9121,,41.3788,,0.896333,216.481,287.731,73.0806,193.2
20240718 02:33:01,9181,,,,0.630667,219.04,303.338,73.349,115.881
20240718 02:34:01,9241,,,,0.817,211.955,293.034,70.1316,153.315
20240718 02:35:01,9301,,,,0.825,208.555,278.636,76.0537,140.188
20240718 02:36:01,9361,,49.0818,,0.377167,206.516,277.797,66.0658,113.19
20240718 02:37:00,9420,,51.6773,,0.860833,208.235,291.997,77.0855,143.531
20240718 02:38:01,9481,,45.5925,,0.577333,205.185,278.424,80.2387,126.02
20240718 02:39:01,9541,,51.0507,,0.522667,207.165,281.691,77.0468,126.946
20240718 02:40:01,9601,,49.0327,,0.856833,219.335,307.388,76.5678,167.378
20240718 02:41:01,9661,,46.8508,,0.745,219.206,318.807,77.6433,122.373
20240718 02:42:01,9721,,42.0687,,0.451833,215.825,296.382,66.0462,103.689
20240718 02:43:01,9781,,40.5293,,0.550333,219.713,302.561,69.6611,142.056
20240718 02:44:00,9840,,,,0.489833,223.437,322.766,70.6376,116.745
20240718 02:45:01,9901,,44.0418,,0.792833,224.795,323.255,77.2334,182.264
20240718 02:46:01,9961,,41.7535,,0.7025,220.489,302.351,74.1561,120.59
20240718 02:47:01,10021,,44.0015,,1.08567,217.016,296.374,78.5294,194.602
20240718 02:48:01,10081,,,,0.962167,218.269,319.569,75.362,169.179
20240718 02:49:01,10141,,,,0.469,221.202,327.045,70.1335,113.59
20240718 02:50:00,10200,,,,0.764167,212.822,309.375,78.4649,175.862
20240718 02:51:01,10261,,,,0.943167,215.221,319.388,81.0854,166.696
20240718 02:52:01,10321,,66.575,,0.545333,217.646,323.322,71.5469,106.583
20240718 02:53:00,10380,,65.15,,2.17417,219.927,328.687,81.1866,429.386
20240718 02:54:00,10440,,,,0.735167,219.298,321.326,72.5626,173.88
20240718 02:55:01,10501,,60.2043,,0.967333,217.592,316.578,75.0496,232.951
20240718 02:56:00,10560,,,,0.7715,213.754,314.408,76.3637,143.188
20240718 02:57:01,10621,,58.0882,,0.560667,225.413,331.812,73.0981,116.479
20240718 02:58:01,10681,,,,0.850667,212.051,291.101,82.8319,135.13
20240718 02:59:01,10741,,47.577,,0.8025,209.011,286.089,78.8795,173.92
20240718 03:00:01,10801,,55.3167,,0.680833,216.127,305.786,73.0598,113.51
20240718 03:01:01,10861,,,,2.6435,222.145,319.137,77.7526,438.567
20240718 03:02:01,10921,,59.1088,,0.710333,218.473,315.173,74.5216,136.09
20240718 03:03:01,10981,,45.567,,1.1005,214.062,288.08,80.1098,163.944
20240718 03:04:00,11040,,55.1325,,0.7905,213.375,298.43,74.5753,114.375
20240718 03:05:01,11101,,57.1975,,1.47767,223.294,328.332,75.2578,267.505
20240718 03:06:01,11161,,51.8965,,2.03267,225.794,329.974,77.9267,406.358
20240718 03:07:01,11221,,47.8803,,1.39517,212.425,285.375,75.2167,283.106
20240718 03:08:01,11281,,51.5507,,1.39367,214.589,295.536,77.8494,251.492
20240718 03:09:01,11341,,48.4997,,0.917,215.787,298.026,73.951,166.344
20240718 03:10:01,11401,,52.9752,,1,212.275,285.194,77.7255,147.43
20240718 03:11:01,11461,,47.1762,,0.877,217.185,289.72,70.5886,154.235
20240718 03:12:01,11521,,47.6195,,0.8,217.232,296.005,75.6657,127.78
20240718 03:13:01,11581,,49.4038,,0.6805,213.312,290.125,73.4194,110.271
20240718 03:14:01,11641,,60.4507,,0.908833,229.338,338.141,76.9767,135.96
20240718 03:15:01,11701,,60.1835,,0.8255,224.173,326.946,72.7207,143.057
20240718 03:16:00,11760,,54.7393,,0.7335,214.189,297.132,70.8214,133.437
20240718 03:17:01,11821,,53.62,,0.7045,217.581,306.649,71.2584,113.803
20240718 03:18:01,11881,,56.8637,,1.171,217.897,311.305,77.5475,175.196
20240718 03:19:01,11941,,57.5475,,0.777667,221.127,319.136,70.2256,125.24
20240718 03:20:00,12000,,62.5198,,1.10583,217.534,322.125,75.777,172.76
20240718 03:21:01,12061,,,,1.23333,226.357,330.408,78.7824,178.782
20240718 03:22:01,12121,,53.0655,,2.17383,213.165,292.845,87.0687,345.846
20240718 03:23:01,12181,,55.0038,,1.03483,216.958,305.435,78.8815,151.593
20240718 03:24:01,12241,,,,1.61667,213.828,301.495,73.8731,314.332
20240718 03:25:00,12300,,,,0.924667,209.875,295.039,75.2849,161.456
20240718 03:26:01,12361,,,,0.667667,210.231,299.803,73.7309,111.205
20240718 03:27:01,12421,,52.5995,,0.814833,210.262,291.776,76.9005,125.586
20240718 03:28:01,12481,,55.1518,,0.712333,214.22,307.639,73.1784,122.085
20240718 03:29:01,12541,,62.6722,,0.945,207.839,305.602,76.928,151.611
20240718 03:30:01,12601,,62.1695,,0.798167,206.518,299.025,72.6213,151.154
20240718 03:31:01,12661,,49.8247,,0.936333,215.099,302.616,76.5471,128.258
20240718 03:32:00,12720,,,,1.25283,218.742,308.858,75.5141,242.923
20240718 03:33:00,12780,,48.0852,,0.766333,214.141,302.475,72.1148,129.581
20240718 03:34:01,12841,,47.2265,,0.909,220.927,314.324,74.0686,174.699
20240718 03:35:01,12901,,,,1.25167,216.022,294.124,76.8754,222.073
20240718 03:36:01,12961,,39.2018,,0.947667,219.537,302.273,77.4319,133.16
20240718 03:37:01,13021,,43.7815,,1.26817,220.677,306.63,77.7755,192.615
20240718 03:38:01,13081,,49.0338,,0.819833,218.409,301.257,73.9803,148.673
20240718 03:39:01,13141,,46.189,,0.4625,216.864,297.014,69.1706,98.7008
20240718 03:40:01,13201,,,,1.12933,210.763,276.249,80.77,150.496
20240718 03:41:01,13261,,45.4985,,1.054,211.705,281.874,76.6879,128.143
20240718 03:42:00,13320,,43.6563,,1.258,211.422,277.701,74.802,169.765
20240718 03:43:01,13381,,45.8633,,0.881,217.579,298.554,78.1085,133.902
20240718 03:44:00,13440,,,,0.858,214.666,293.019,74.4313,144.6
20240718 03:45:00,13500,,51.6165,,0.844667,212.71,299.213,72.2073,150.4
20240718 03:46:00,13560,,51.9313,,0.7275,213.929,299.425,78.8581,123.088
20240718 03:47:01,13621,,47.805,,1.14817,211.064,287.554,77.8861,250.104
20240718 03:48:01,13681,,50.9468,,0.879333,216.614,302.258,70.8394,172.582
20240718 03:49:01,13741,,,,1.1265,210.81,281.113,77.2705,217.35
20240718 03:50:00,13800,,37.4243,,0.594,216.054,294.077,69.7715,106.998
20240718 03:51:01,13861,,37.3115,,0.856167,211.246,278.719,74.1408,134.275
20240718 03:52:01,13921,,,,1.15483,210.568,276.544,75.5713,156.092
20240718 03:53:00,13980,,37.9628,,0.952333,211.558,281.706,77.6546,144.154
20240718 03:54:00,14040,,41.2843,,1.24267,210.573,280.98,75.9059,184.04
20240718 03:55:01,14101,,48.8605,,2.15417,213.551,303.172,77.8718,397.212
20240718 03:56:01,14161,,45.7042,,0.681167,211.478,285.883,73.1135,123.447
20240718 03:57:01,14221,,39.2407,,0.789167,223.446,310.17,71.8901,141.15
20240718 03:58:01,14281,,44.4078,,0.656167,219.865,298.489,69.7262,110.443
20240718 03:59:01,14341,,49.3917,,1.0675,221.407,300.065,79.6854,122.406
20240718 04:00:01,14401,,,,0.775667,205.695,276.674,74.8101,120.257
20240718 04:01:01,14461,,50.6595,,1.228,206.483,274.983,79.9557,204.155
20240718 04:02:01,14521,,44.413,,2.48633,210.258,282.822,78.6499,453.168
20240718 04:03:01,14581,,49.7297,,0.704,211.48,293.543,75.1448,113.389
20240718 04:04:01,14641,,51.0332,,1.12333,211.423,290.022,77.1409,162.803
20240718 04:05:01,14701,,41.4763,,1.03417,214.598,282.847,74.1528,148.737
20240718 04:06:01,14761,,46.6287,,0.655833,211.815,281.117,67.809,127.492
20240718 04:07:01,14821,,47.9238,,2.1685,209.377,277.442,73.8373,486.445
20240718 04:08:01,14881,,48.266,,1.04333,214.063,285.643,73.898,196.616
20240718 04:09:01,14941,,,,0.808833,211.179,276.668,71.7801,134.002
20240718 04:10:01,15001,,48.9337,,0.889,212.658,285.62,71.4383,151.231
20240718 04:11:01,15061,,46.6265,,0.617833,210.785,284.982,70.9954,108.814
20240718 04:12:01,15121,,49.6645,,1.1865,204.72,275.877,76.0042,175.416
20240718 04:13:01,15181,,52.6727,,0.816833,207.84,285.253,73.051,112.955
20240718 04:14:01,15241,,49.6192,,0.943167,208.338,280.331,74.8262,158.439
20240718 04:15:00,15300,,49.2978,,0.796833,209.532,280.144,77.9811,132.054
20240718 04:16:01,15361,,52.554,,0.628333,208.452,284.839,70.5732,105.979
20240718 04:17:01,15421,,,,1.617,207.442,284.185,83.2539,213.468
20240718 04:18:01,15481,,44.4123,,0.748833,213.417,295.368,70.6559,112.253
20240718 04:19:01,15541,,47.7237,,0.8405,207.627,283.498,74.1587,123.449
20240718 04:20:01,15601,,49.2273,,1.01833,207.33,279.642,75.3872,137.786
20240718 04:21:00,15660,,49.8983,,1.11317,213.577,286.555,73.2789,158.483
20240718 04:22:00,15720,,51.1145,,1.12,212.906,292.486,72.3801,175.175
20240718 04:23:01,15781,,45.2055,,0.982167,212.774,286.913,73.1586,130.16
20240718 04:24:01,15841,,,,0.9855,216.872,289.47,73.2246,156.838
20240718 04:25:01,15901,,41.0522,,0.8635,216.342,290.316,74.9554,128.985
20240718 04:26:00,15960,,49.941,,0.998,211.747,281.614,75.9119,157.43
20240718 04:27:00,16020,,,,0.807,217.398,306.452,73.2572,118.218
20240718 04:28:00,16080,,45.1087,,1.08217,214.556,292.209,71.5524,159.273
20240718 04:29:00,16140,,44.0595,,1.6005,219.515,306.217,79.5951,178.11
20240718 04:30:01,16201,,,,1.04217,219.405,297.425,75.2257,153.927
20240718 04:31:01,16261,,42.7923,,0.862833,221.373,311.961,74.4473,131.288
20240718 04:32:01,16321,,43.8487,,0.5345,221.015,313.64,68.1464,105.562
20240718 04:33:01,16381,,43.2548,,0.769333,211.241,286.143,69.9494,119.446
20240718 04:34:00,16440,,43.4735,,1.10733,213.909,294.096,77.8889,170.003
20240718 04:35:01,16501,,43.3585,,0.8185,220.653,311.118,73.9874,125.854
20240718 04:36:00,16560,,,,1.81783,217.625,308.249,81.6963,270.124
20240718 04:37:01,16621,,47.2548,,1.60933,221.713,312.357,80.501,199.66
20240718 04:38:01,16681,,46.3652,,2.46583,225.964,316.354,79.6519,446.05
20240718 04:39:01,16741,,41.5757,,1.21383,228.884,318.022,74.2397,214
20240718 04:40:01,16801,,45.2847,,1.36117,226.278,312.381,79.8337,187.746
20240718 04:41:01,16861,,52.9972,,0.788,214.994,306.768,75.3847,112.164
20240718 04:42:01,16921,,,,0.8985,218.926,325.595,75.1987,131.359
20240718 04:43:01,16981,,49.0123,,3.58417,223.994,322.039,90.5936,407.534
20240718 04:44:01,17041,,49.749,,0.8425,222.981,319.501,72.3232,147.878
20240718 04:45:01,17101,,55.9112,,1.4275,220.444,324.698,74.9654,259.292
20240718 04:46:01,17161,,63.252,,1.13467,217.979,326.385,78.5506,142.38
20240718 04:47:01,17221,,57.9402,,0.871333,218.924,322.014,76.3341,135.499
20240718 04:48:01,17281,,52.8477,,1.87083,214.409,306.829,78.2728,299.457
20240718 04:49:01,17341,,44.8478,,0.933167,218.044,307.826,72.4071,153.604
20240718 04:50:00,17400,,49.0967,,1.25567,221.439,318.679,75.5307,198.789
20240718 04:51:00,17460,,46.8855,,1.09583,225.053,323.929,70.5243,151.218
20240718 04:52:00,17520,,54.7415,,2.97033,212.889,305.742,81.6925,427.816
20240718 04:53:01,17581,,,,1.18633,208.493,293.118,74.278,156.348
20240718 04:54:01,17641,,53.2137,,0.743333,217.512,312.84,75.0028,121.012
20240718 04:55:01,17701,,57.732,,0.78,222.235,327.508,74.3518,126.364
20240718 04:56:01,17761,,,,1.31283,217.883,312.8,75.0635,172.206
20240718 04:57:01,17821,,52.2128,,1.63233,214.289,306.346,81.3803,228.006
20240718 04:58:01,17881,,,,1.3735,214.132,305.75,77.3074,199.812
20240718 04:59:01,17941,,48.8705,,1.20133,218.22,309.342,72.2564,197.231
20240718 05:00:01,18001,,48.5562,,0.881667,222.33,321.391,67.8023,144.359
20240718 05:01:00,18060,,45.1172,,0.872667,219.464,311.109,74.4638,132.034
20240718 05:02:01,18121,,41.5182,,1.1525,221.074,309.409,74.554,145.712
20240718 05:03:01,18181,,47.9377,,1.22617,227.418,331.861,79.2102,140.668
20240718 05:04:01,18241,,926.983,,1.29617,229.33,340.996,77.4735,150.676
20240718 05:05:01,18301,,,,1.53767,226.078,327.374,81.4369,216.782
20240718 05:06:00,18360,,48.5233,,2.52267,226.954,333.49,86.0512,310.287
20240718 05:07:01,18421,,,,0.944667,226.391,323.801,74.5833,130.859
20240718 05:08:01,18481,,42.4142,,0.9405,219.261,313.283,74.0268,174.311
20240718 05:09:01,18541,,43.6512,,0.782,220.931,312.28,74.1,108.589
20240718 05:10:01,18601,,44.0805,,0.739833,210.399,286.271,75.9462,123.12
20240718 05:11:00,18660,,47.1328,,1.38317,214.42,296.466,80.8195,213.911
20240718 05:12:01,18721,,43.9895,,0.556833,214.574,305.946,71.1043,117.796
20240718 05:13:01,18781,,46.7123,,0.765333,210.763,286.103,70.2181,107.954
20240718 05:14:01,18841,,44.8472,,1.18717,215.046,295.131,79.3842,139.309
20240718 05:15:01,18901,,44.6702,,1.13767,215.761,294.699,76.87,137.642
20240718 05:16:01,18961,,46.7143,,1.151,218.707,306.816,79.1803,166.685
20240718 05:17:00,19020,,40.2605,,0.798667,219.266,294.912,73.7962,132.314
20240718 05:18:01,19081,,43.7905,,0.916333,219.22,293.444,73.1779,114.878
20240718 05:19:01,19141,,56.7817,,1.56967,209.272,288.264,81.4661,232.55
20240718 05:20:01,19201,,,,1.61667,207.388,284.82,75.2145,194.184
20240718 05:21:01,19261,,50.8247,,1.35933,212.699,288.043,74.6311,163.745
20240718 05:22:01,19321,,45.4157,,1.11383,214.839,291.336,74.9944,138.619
20240718 05:23:01,19381,,49.3092,,1.05733,215,297.027,71.8817,125.557
20240718 05:24:00,19440,,,,0.958,213.184,291.181,71.7181,142.647
20240718 05:25:01,19501,,51.914,,1.493,215.324,293.08,74.6141,223.936
20240718 05:26:01,19561,,52.3942,,1.10533,214.005,291.453,74.9916,124.322
20240718 05:27:01,19621,,45.063,,2.7345,218.083,295.09,75.3809,422.39
20240718 05:28:01,19681,,44.9982,,1.05283,213.79,293.914,74.9018,127.939
20240718 05:29:00,19740,,52.8102,,1.37083,207.942,288.089,77.2012,178.008
20240718 05:30:01,19801,,55.8573,,1.29717,209.408,293.306,73.877,182.075
20240718 05:31:01,19861,,52.5972,,1.58633,210.518,290.303,77.8924,188.647
20240718 05:32:01,19921,,,,0.913,215.438,295.075,74.0823,121.198
20240718 05:33:00,19980,,46.1905,,1.20717,221.523,301.074,74.7808,139.552
20240718 05:34:01,20041,,47.5787,,0.987333,215.067,288.399,73.9336,123.348
20240718 05:35:01,20101,,,,1.664,217.192,296.669,76.3008,237.211
20240718 05:36:01,20161,,40.1045,,1.84883,218.175,291.793,80.654,163.466
20240718 05:37:01,20221,,38.035,,1.02167,219.345,296.426,75.2134,117.559
20240718 05:38:00,20280,,43.3915,,1.449,214.43,291.029,71.7475,178.63
