coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
18901,0,8.89033,8.38913,18.6362,16.9454,14.742,25.1078,21.3998,30.1542,32.1024,45.2965,33.2967,53.3309,40.0992,36.2038,54.7271,49.8878,49.6063,63.1309,76.219,67.322,77.2164,73.6127,72.9069,69.0258,88.6959,91.2226,53.9941,90.527,98.4072,99.6481,105.234,0,102.036,116.668,101.087,122.661,110.396,0,0,129.549,121.13,0,137.145,0,127.962,0,138.186,0,153.259,0,147.527,151.498,0,158.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826446,1.23967,3.30579,3.30579,4.95868,5.3719,0.826446,2.47934,1.65289,0.826446,0.826446,0.826446,0.826446,1.23967,1.65289,0.826446,1.65289,1.65289,0.413223,2.47934,2.06612,1.23967,1.23967,2.06612,3.71901,2.47934,2.47934,2.06612,1.65289,1.23967,3.30579,4.13223,1.65289,1.23967,2.47934,1.65289,0,1.65289,2.06612,2.06612,0.413223,1.65289,0.826446,0.413223,0.826446,0.826446,1.65289,1.23967,1.23967,1.23967,0.826446,2.47934,0.826446,0.413223,0,0,0,0,0.413223,0.826446,0,0.826446,0,0.826446,0,0.413223,0,0.826446,0,0.826446,0,0,0,0.413223,0,0.413223,0.413223,0,0.413223,0.413223,0.413223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19201,0,7.67974,8.76277,13.6892,15.1034,13.6351,26.6172,22.1454,23.1738,29.9821,33.7446,54.6092,32.5648,51.9232,63.1458,55.7946,50.0018,52.373,54.5283,69.5067,63.1897,74.9738,66.8185,74.1394,85.4668,86.2827,86.7392,79.8681,103.282,0,102.921,108.053,0,99.6402,93.2312,118.444,110.231,0,126.029,0,98.7697,0,0,128.057,141.07,142.521,0,0,0,154.403,153.34,158.153,0,155.502,0,166.051,173.413,146.828,174.473,176.486,178.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52356,0.52356,3.66492,3.14136,6.80628,6.80628,4.18848,2.09424,1.04712,0.52356,0,0,0.52356,0,1.04712,3.66492,2.09424,3.14136,1.57068,1.57068,2.6178,2.6178,2.09424,1.04712,2.09424,1.04712,1.57068,2.09424,1.57068,2.09424,2.6178,1.57068,3.66492,3.14136,0.52356,1.04712,1.04712,0.52356,0.52356,2.09424,0.52356,0.52356,0,1.57068,1.04712,1.57068,1.04712,0.52356,0,0.52356,0.52356,1.04712,0,0,0.52356,0,0,0.52356,0,1.04712,0,0,0,0.52356,0.52356,0,0,0,0,0,1.57068,1.57068,0,0.52356,0.52356,0,0,1.04712,0,1.04712,0,0,0,0.52356,0,0,1.04712,0.52356,0,1.04712,0,0,0,0,0,0,0,0,0,0
19501,0,9.6323,9.53155,10.9332,11.4703,13.4732,14.3484,18.8844,25.9293,22.6306,32.2465,26.7374,41.2422,41.5909,53.2521,43.5163,34.5221,51.6105,57.6144,62.0523,0,73.4032,83.9126,87.4792,85.0543,88.4507,93.8322,94.4458,102.041,83.2484,100.722,105.684,99.1341,98.5913,103.428,102.255,91.408,124.147,127.855,0,130.982,0,111.632,0,0,107.893,142.201,0,0,0,0,0,0,0,0,165.47,0,174.274,0,0,165.719,177.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12766,1.51976,3.34347,7.90274,13.6778,11.2462,4.86322,1.21581,0.911854,1.51976,0,1.51976,0.911854,0.303951,1.51976,0.607903,1.51976,0.911854,1.21581,2.43161,0.607903,2.43161,0.911854,1.51976,2.12766,0.607903,2.73556,1.21581,1.51976,0.911854,2.43161,2.12766,0.911854,0.607903,0,1.51976,1.51976,0.303951,0.303951,0.607903,0,1.51976,1.21581,0.607903,0.911854,0.303951,0.911854,1.21581,0.607903,1.21581,0.607903,1.21581,0,1.51976,0,0.607903,0,0,0.303951,0,0,0.303951,0.303951,0.303951,0,0.303951,0,0,0.303951,0,0,0,0,0.303951,0,0,0,0,0,0,0,0,0.607903,0,0,0,0,0.303951,0.303951,0,0,0,0,0,0,0,0,0,0,0
19801,0,11.397,8.72936,13.8928,11.839,15.3012,16.7857,24.5026,21.2955,30.5307,27.9974,40.39,25.6002,38.7879,30.1322,56.6571,52.265,0,58.0932,79.487,53.7803,79.686,83.5949,44.6514,82.2616,78.0722,92.2749,68.7389,90.7363,89.8868,108.063,92.679,100.974,112.752,111.347,0,0,121.349,110.678,0,129.123,118.514,63.114,0,0,0,0,138.844,0,0,131.725,0,159.013,0,0,0,166.18,0,0,0,0,0,183.996,0,0,186.897,197.411,0,0,0,0,0,0,0,0,0,0,0,0,188.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33929,2.67857,2.67857,8.48214,8.03571,6.69643,4.91071,0.892857,0.892857,3.125,0.446429,1.33929,1.78571,2.67857,1.33929,0.446429,2.23214,0.892857,1.33929,1.78571,1.33929,1.78571,0.446429,0.446429,2.67857,1.33929,1.33929,1.78571,0.446429,1.78571,1.78571,1.33929,1.33929,2.67857,0.892857,0.446429,0.446429,1.33929,1.33929,1.33929,1.78571,1.78571,0.446429,1.78571,0,1.78571,1.33929,0,1.33929,0.446429,1.33929,0,0,0,0.446429,0.446429,0.892857,0,0,0,0.446429,0.446429,0.446429,0,0,0,0.446429,0,0.446429,0.446429,0,0,0,0,0,0.446429,0,0,0,0.446429,0,0,0,0.446429,0,0,0,0,0,0,0,0.446429,0,0.446429,0.446429,0,0,0,0.446429,0
20101,0,4.2145,10.4253,11.6848,16.4873,11.8214,16.4845,20.7336,34.2186,27.6538,33.5682,38.2669,36.1316,40.9216,40.267,31.6368,49.898,66.2409,47.3822,64.6343,71.2476,55.9662,0,73.8049,91.9651,90.0029,94.7126,96.5725,92.3428,96.7784,98.9277,98.9539,100.899,0,0,110.924,62.4929,0,126.563,0,132.553,0,123.07,0,0,141.737,0,0,131.205,0,157.746,0,0,0,0,0,168.601,0,0,0,182.061,184.651,0,0,190.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966184,1.93237,4.34783,2.89855,8.69565,7.72947,2.41546,1.93237,3.86473,1.93237,1.44928,1.44928,1.44928,1.93237,0.483092,0.966184,0.483092,1.93237,1.44928,2.41546,0.483092,3.38164,0,1.44928,3.86473,2.89855,0.483092,0.483092,0.966184,0.966184,0.966184,2.89855,3.86473,2.89855,2.41546,0,0,1.44928,0,1.93237,0,0.966184,0,0.483092,0.966184,1.44928,1.93237,0.483092,0.966184,0.483092,1.44928,0,0.966184,0,0,0.483092,0,0,0.483092,0,0,0.483092,0,0.966184,0,0.483092,0.966184,0,0,0,0,0,0.483092,0.483092,0,0,0,0,0.483092,0.483092,0,0,0,0,0.483092,0,0,0,0,0,0,0.483092,0.483092,0,0,0.483092,0,0,0,0
20401,0,7.63806,8.11591,13.0004,11.8987,17.1496,20.3125,18.0772,26.5688,33.9728,32.0955,35.8579,36.8246,48.6228,48.1184,52.118,28.0344,54.2293,67.9739,9.67286,60.0791,76.9042,71.0876,84.4376,91.7241,43.8829,83.9625,0,90.6184,0,100.817,98.6334,0,108.129,0,104.166,119.617,122.472,0,0,130.673,131.137,136.852,133.831,138.583,0,0,0,0,154.386,158.961,154.207,62.3591,162.605,168.425,0,0,0,164.157,0,181.957,181.653,0,0,0,0,0,129.749,0,0,0,0,0,0,0,0,0,0,0,168.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205,1.28205,2.13675,5.98291,10.6838,7.26496,3.84615,0.42735,0,0.42735,1.28205,0.854701,1.28205,2.13675,0.854701,2.5641,0.42735,1.28205,2.13675,0.854701,1.28205,0.854701,1.28205,2.99145,2.99145,0.42735,2.99145,2.5641,3.4188,2.13675,1.28205,1.7094,0.42735,2.5641,0.854701,0.42735,0.854701,1.7094,0,1.7094,1.28205,0.854701,0.42735,2.13675,1.28205,0.854701,0.854701,0.42735,0,0.42735,0.42735,0.42735,0.42735,0,0,0.42735,0,0,0.854701,0.42735,0,0.42735,0,0,0,1.28205,0,0,0.854701,0.854701,0,0,0,0,0,0,0,1.28205,0,0.42735,0,0.42735,0.42735,0.42735,0.854701,0,0,0,0,0,0.854701,0.42735,0,0,0,0,0,0,0,0.42735
20701,13.1063,8.36554,9.22091,10.3939,13.776,16.0988,24.3612,23.6079,24.3533,28.5799,26.8829,30.659,41.0937,41.2821,27.1107,49.6502,71.0963,47.8701,50.184,58.7576,61.7436,62.8454,66.7507,60.2535,89.5791,82.0556,74.8106,82.1012,0,95.6625,107.075,106.54,108.03,98.4948,116.911,0,122.961,115.844,0,124.844,110.004,108.578,118.518,0,0,0,147.961,0,0,0,0,0,162.489,0,150.124,165.396,169.059,161.174,0,0,0,0,125.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858369,1.28755,3.43348,8.58369,7.72532,8.58369,4.29185,0.429185,0.858369,1.28755,0.429185,2.14592,0.429185,1.28755,0.429185,0.858369,3.00429,0.858369,1.71674,2.14592,2.57511,0.429185,2.57511,1.71674,1.28755,2.57511,3.00429,2.14592,0.858369,3.00429,2.57511,1.71674,1.28755,0.429185,2.57511,0.429185,0.429185,0.858369,0.858369,1.28755,1.28755,1.71674,0.429185,0.429185,0,0.858369,0,1.71674,0,0,0.858369,0.429185,0.429185,0.429185,1.71674,0.429185,0,0,0.858369,0.429185,0,0.429185,1.28755,0,0,0,0,0,0,0,0,0,0,0.429185,0,0.429185,0,0,0,0,0.429185,0.429185,0.858369,0,0.429185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21001,0,0,11.0513,10.7959,12.5821,16.8025,25.7119,20.9053,24.3861,26.7165,30.0278,30.24,35.9123,36.2301,38.6206,56.0625,44.6465,63.7147,50.5334,71.1286,65.697,80.0164,75.8923,76.3595,79.915,65.0758,84.3192,100.568,95.9607,87.4152,101.513,108.708,102.562,110.148,110.915,111.355,0,116.01,0,0,0,0,0,0,0,0,139.632,149.218,0,0,0,146.107,124.703,136.762,0,162.884,0,0,0,0,179.849,78.5083,0,0,0,0,0,194.467,0,0,0,0,0,0,0,0,0,0,0,44.6618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393701,2.3622,3.93701,8.66142,7.48031,7.48031,3.54331,1.5748,0.393701,1.1811,0.393701,0.393701,0.787402,1.1811,1.1811,1.1811,0.393701,1.5748,0.787402,2.3622,2.75591,1.5748,2.75591,4.72441,1.1811,0.787402,0.787402,1.5748,0.787402,1.5748,1.1811,1.9685,1.9685,0.393701,1.5748,1.1811,2.3622,1.5748,1.5748,1.5748,1.5748,0.787402,1.1811,0.787402,0.787402,0.787402,0.787402,0.393701,0,0.393701,0.787402,1.1811,0,0.393701,1.1811,1.9685,0.787402,0,0.787402,0,0,0,0,0,0,0,0.393701,0,0,0,0,0,0,0.787402,0.393701,0,0.393701,0,0,0,0.393701,0.393701,0.393701,0,0,0,0,0,0,0.393701,0,0,0,0,0,0,0.393701,0.393701,0,0
21301,0,16.8253,10.6158,12.2218,11.6342,13.2997,13.2941,22.9836,30.448,23.7116,29.2654,31.4209,29.0529,33.2563,22.0821,39.7129,65.7662,54.5588,45.1507,50.7379,64.2902,77.1656,85.7283,75.2672,85.078,43.3081,81.8811,92.6114,78.0434,94.4632,105.015,105.789,0,113.123,85.8644,112.973,110.797,0,0,123.792,128.536,133.623,125.822,117.064,0,143.299,0,0,0,0,0,156.644,163.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16606,3.2491,4.33213,4.33213,10.1083,9.38628,5.77617,1.80505,1.44404,1.80505,0.361011,2.16606,0,1.08303,1.08303,2.16606,2.16606,1.44404,0.361011,2.16606,0.722022,1.44404,2.52708,0.361011,1.80505,1.08303,3.2491,1.80505,1.44404,1.08303,2.52708,1.08303,0.722022,1.08303,1.08303,0.361011,1.44404,0.722022,1.08303,1.80505,0.722022,0.722022,0.722022,1.44404,1.08303,0.361011,0.361011,0.361011,0.361011,0,0.722022,0.361011,1.08303,0.722022,0.361011,0,1.08303,0,0.361011,0.361011,0,0.361011,0.722022,0,0,0.361011,0.361011,0,0,0,0,0.722022,0,0,0,0,0.361011,0,0,0,0.361011,0.361011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361011,0,0
21601,0,8.99746,8.71531,10.7549,12.346,13.7468,13.6137,14.0446,14.2949,18.2579,25.4652,25.4183,25.7887,28.6895,31.1781,32.6649,30.5423,38.7322,53.6568,64.742,59.5239,60.523,72.1063,80.8279,78.8993,93.1124,97.4955,97.5842,99.1355,84.7683,55.4958,101.44,111.783,0,0,116.515,0,0,0,0,0,131.121,130.949,131.595,0,0,144.7,0,0,155.391,0,0,152.944,163.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.976,0,0,0,195.61,0,0,0,0,0,30.5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3622,4.33071,3.54331,11.2205,18.7008,12.7953,6.10236,2.75591,1.77165,0.984252,1.37795,0.787402,0.590551,0.787402,1.1811,0.787402,0.984252,0.787402,0.984252,1.5748,1.5748,0.984252,1.1811,0.984252,2.16535,0.984252,0.984252,1.37795,0.984252,0.590551,0.393701,1.1811,0.393701,0.590551,1.37795,0.19685,0.393701,0.19685,0.787402,0.393701,0.393701,0.19685,0.984252,0.590551,0,0,0.393701,0.393701,0.590551,0.590551,0.19685,0,0,0,0,0.393701,0.19685,0.19685,0,0.19685,0,0.19685,0,0,0.19685,0.19685,0.19685,0.393701,0,0,0,0.19685,0,0.19685,0,0,0.19685,0.19685,0,0,0,0.19685,0,0,0,0,0,0,0,0.19685,0,0,0,0,0,0,0,0.19685,0,0
21901,0,9.73806,9.72251,10.5141,10.7538,15.0139,15.3975,14.9472,22.2264,22.8424,30.5054,17.947,39.7188,30.2541,36.5187,51.8965,43.8904,58.1385,62.6586,49.0993,56.4482,37.7184,64.3061,79.3686,88.0462,65.9057,88.1735,90.996,98.1819,0,101.343,104.468,90.1801,0,0,104.948,121.414,105.292,0,86.4198,0,122.843,0,134.802,128.773,0,0,148.558,0,0,149.186,0,0,146.271,0,0,171.989,169.305,0,0,0,184.413,0,0,173.608,0,61.7684,0,0,0,86.4921,0,0,0,0,0,0,0,0,109.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47992,2.537,4.86258,12.0507,15.4334,13.7421,5.074,2.11417,1.47992,0.422833,1.05708,1.05708,0.211416,1.05708,1.2685,0.63425,0.63425,1.05708,1.05708,0.845666,1.2685,0.422833,1.69133,1.2685,1.47992,0.845666,1.69133,1.2685,2.32558,0.845666,0.845666,0.845666,0.63425,0.845666,1.05708,0.845666,0.845666,0.845666,0.845666,0.422833,0.211416,0.63425,0.211416,1.05708,0.63425,1.05708,0.63425,0.211416,0,0.211416,0.63425,0.211416,0.422833,0.211416,0.422833,0,0,0.211416,0.422833,0.422833,0,0.211416,0,0.211416,0,0,0.211416,0.211416,0,0,0.211416,0,0,0.211416,0.63425,0,0,0,0,0,0,0,0,0,0.422833,0.211416,0.211416,0,0,0,0,0,0.211416,0,0,0,0,0,0,0
22201,0,9.50413,9.34645,11.6169,14.6841,15.4656,18.7347,20.5471,18.6586,24.7627,26.1034,26.0656,26.0193,25.4106,29.2318,42.9445,43.9716,58.3305,58.6565,60.4784,68.173,74.9735,76.0817,3.71284,69.8606,83.3274,91.1605,84.9903,93.9316,98.3351,106.711,85.7933,114.311,112.603,101.783,97.0804,118.303,117.63,0,99.9269,0,128.381,120.648,130.988,129.146,141.873,147.974,0,0,0,0,0,135.198,86.8992,0,0,0,0,0,176.267,0,0,0,0,183.151,0,0,0,198.449,0,0,199.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16302,2.6764,5.3528,7.05596,13.382,10.7056,3.40633,0.729927,2.91971,1.21654,1.70316,0.486618,1.21654,1.94647,0.973236,0.729927,0.486618,1.94647,2.18978,0.973236,0.729927,0.973236,2.6764,1.70316,1.70316,1.21654,1.21654,1.21654,1.21654,1.21654,1.70316,0.486618,0.973236,0.729927,0.973236,1.21654,0.973236,1.21654,1.45985,0.973236,0.486618,0.486618,0.973236,0.243309,0.729927,0.973236,0.243309,0.486618,0.729927,0.486618,0,0,0.729927,0.486618,0.243309,0.243309,0.243309,0.486618,0,0.243309,0.729927,0.243309,0.243309,0,0.486618,0,0,0.243309,0.243309,0,0.243309,0,0,0.243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243309,0,0,0.243309,0,0,0,0,0,0,0,0.486618
22501,7.05479,15.9899,9.83124,11.2783,11.5693,15.2166,18.4836,24.6448,18.8712,21.2567,30.2366,31.6968,29.0832,31.1643,49.8587,31.26,44.5018,51.3226,65.6602,57.9004,64.4586,49.2188,67.7469,69.6552,61.3956,78.3633,91.2873,79.592,90.3658,97.3278,104.853,97.9027,108.556,104.231,116.725,113.792,0,125.561,127.219,0,0,132.529,125.479,0,0,132.084,133.045,0,144.409,0,0,0,0,0,0,0,171.882,0,159.498,0,0,175.598,0,0,0,194.882,0,0,0,0,0,0,174.914,0,0,0,0,0,0,24.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21675,1.47783,3.44828,9.85222,17.9803,11.33,3.94089,2.21675,0.492611,0.492611,0.246305,1.72414,1.23153,0.985222,0.985222,0.985222,1.23153,1.47783,0.985222,1.23153,0.985222,0.738916,2.46305,2.46305,1.97044,0.738916,1.72414,1.23153,1.23153,1.23153,1.72414,1.23153,1.23153,0.985222,1.23153,1.72414,0.246305,0.492611,0.246305,0.492611,0,1.23153,0.492611,0.985222,0.492611,0.492611,0.492611,0.246305,0.492611,0,0.246305,0.246305,0.492611,0.246305,0.246305,0,0.492611,0.246305,0.246305,0.246305,0,0,0.246305,0.738916,0,0,0.492611,0.246305,0,0,0,0,0.246305,0.246305,0,0,0,0,0,0.246305,0,0,0,0,0,0.246305,0,0.492611,0,0,0,0,0,0,0,0,0,0.246305,0,0
22801,8.69459,11.718,9.56379,11.0011,13.0856,12.7361,15.3891,18.3057,10.3464,18.3432,28.0018,23.9045,31.542,22.9059,26.5658,38.2866,45.9401,64.0665,72.7501,69.5259,74.7443,53.4649,56.4756,71.7593,85.8607,90.2381,87.1803,98.8628,101.473,93.8479,0,98.8877,0,0,0,119.052,116.811,123.199,0,0,120.82,128.28,0,125.55,138.873,0,0,0,0,0,154.267,0,0,159.523,0,0,0,0,170.417,176.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00756,3.27456,7.0529,12.8463,14.1058,13.8539,4.78589,3.52645,1.76322,1.00756,1.25945,0.755668,1.25945,1.00756,0.755668,1.00756,0.503778,0.503778,1.00756,1.25945,1.00756,1.76322,1.25945,0.755668,1.25945,1.00756,0.755668,0.755668,0.755668,1.00756,0.503778,0.755668,0.755668,0.755668,0.251889,1.51134,1.00756,1.25945,0.503778,0.755668,0,0.251889,0.503778,1.00756,0.251889,0,0.251889,0,0.251889,0,1.00756,0.503778,0.503778,0.251889,0,0.251889,0,0,0,0.503778,0.503778,0.503778,0,0,0.251889,0,0.251889,0,0.251889,0.251889,0,0,0,0,0,0,0,0.251889,0.251889,0,0,0.251889,0,0,0,0.251889,0,0,0.251889,0,0,0,0,0,0,0.251889,0,0,0,0
23101,0,9.20376,8.88667,11.4072,16.369,15.7947,18.9519,18.1743,20.1016,26.5452,33.6236,23.2618,33.4423,39.1016,44.1101,52.5424,51.948,56.1896,54.601,73.9236,37.6045,48.468,68.9717,81.735,77.8057,81.6495,81.5371,93.6436,84.8103,99.8565,96.0837,102.995,98.4519,68.3692,94.4095,114.831,110.331,0,117.401,0,0,109.184,117.866,111.473,0,146.122,0,0,150.353,147.578,156.234,148.865,0,0,0,124.143,0,0,175.684,0,0,0,174.186,0,0,0,192.037,0,198.146,0,0,0,0,0,0,0,0,0,0,110.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85185,2.46914,4.62963,6.79012,11.4198,7.09877,2.16049,3.39506,0.617284,0.925926,1.23457,0.617284,1.54321,1.54321,1.54321,1.85185,1.85185,2.46914,1.85185,0.925926,2.46914,1.85185,1.54321,0.925926,0.308642,1.85185,1.23457,1.23457,1.54321,1.54321,2.46914,2.16049,0.925926,0.925926,2.77778,1.23457,0.617284,2.46914,0.925926,0.617284,0.308642,0.617284,0.925926,0,0.308642,0,0.925926,0.617284,0.617284,0.308642,0.617284,0.617284,0.617284,0.308642,0.617284,0.617284,0,0.617284,0.617284,0,0,0,0.308642,0,0,0,0,0,0,0,0,0,0,0.925926,0.308642,0.308642,0,0.308642,0.308642,0,0,0,0,0,0.308642,0,0,0.308642,0,0.308642,0,0,0,0,0,0,0.308642,0,0,0.617284
23401,0,11.0284,9.37857,13.3052,10.9269,17.4015,16.5211,20.3712,17.8221,20.0208,37.1761,33.4887,29.1762,33.5255,43.4886,50.3219,51.7597,59.4489,53.3275,59.3524,73.9452,62.95,67.6576,86.2244,84.7509,81.3444,93.2953,75.921,85.5431,96.5789,95.3766,106.103,106.878,108.247,115.503,119.768,118.767,0,112.617,103.708,133.891,135.301,132.746,133.742,130.956,0,0,133.957,0,0,154.323,0,0,0,151.865,0,0,142.763,0,0,0,0,0,187.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71429,2.85714,4.85714,7.14286,10,8.57143,4,0.857143,1.71429,0.285714,1.42857,0.571429,2.28571,1.71429,1.42857,0.571429,0.857143,0,1.71429,2,1.71429,0.857143,0.571429,3.14286,2.28571,2,0.857143,2.28571,1.71429,1.14286,2,1.42857,0.571429,0.857143,1.42857,0.857143,1.14286,1.14286,0.857143,1.14286,1.42857,0.571429,0.571429,0.285714,0.285714,1.14286,0.571429,0.857143,0,0.285714,0.857143,0.571429,1.42857,0,0.857143,0.857143,0.571429,0.285714,0.571429,0.285714,0.285714,1.14286,0.285714,0.285714,0,0,0.857143,0.571429,0,0,0.285714,0,0.285714,0,0,0,0,0.285714,0,0,0,0.285714,0,0,0,0.285714,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0
