avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240711 06:47:00,24420,,109.716,,3.98133,210.678,305.389,84.9426,243.961
20240711 06:48:00,24480,,102.96,,3.1505,204.98,285.36,81.1609,210.489
20240711 06:49:00,24540,,97.6693,,4.23317,198.94,260.613,81.3814,352.907
20240711 06:50:00,24600,,103.241,,6.25917,200.119,264.119,83.6412,400.653
20240711 06:51:00,24660,3.24533,99.5283,2.198,3.40783,198.966,262.387,78.408,160.214
20240711 06:52:00,24720,,,,5.03283,200.618,264.633,77.7928,294.179
20240711 06:53:00,24780,3.367,96.3257,2.335,3.61917,199.906,263.603,78.0426,168.722
20240711 06:54:00,24840,2.99317,113.559,3.05267,4.73167,197.288,266.658,80.258,289.175
20240711 06:55:00,24900,,,4.12733,6.396,193.972,260.955,78.9161,348.558
20240711 06:56:00,24960,3.43917,117.099,2.20483,3.41767,195.208,260.237,76.6596,154.414
20240711 06:57:00,25020,3.23217,111.778,2.88217,4.46933,198.33,265.838,76.8033,329.39
20240711 06:58:00,25080,,102.667,,5.9905,204.499,273.241,82.2779,220.215
20240711 06:59:00,25140,3.78833,94.405,5.00083,7.753,205.21,269.572,82.4556,341.421
20240711 07:00:00,25200,,101.816,,4.90117,201.76,266.956,78.6807,267.837
20240711 07:01:00,25260,4.97483,111.479,3.86983,5.99683,197.033,263.64,76.6753,258.51
20240711 07:02:00,25320,5.77633,116.213,4.651,7.20917,194.615,259.794,79.6828,186.647
20240711 07:03:00,25380,,,3.99283,6.18833,195.75,267.676,77.5968,196.112
20240711 07:04:00,25440,6.079,114.529,4.425,6.8615,195.918,262.683,78.3468,178.179
20240711 07:05:00,25500,5.935,114.963,5.32983,8.25833,194.611,264.019,75.7857,294.867
20240711 07:06:00,25560,5.27967,107.968,4.2775,6.63083,199.588,267.727,77.6226,215.49
20240711 07:07:00,25620,10.3065,127.536,9.4635,14.6763,188.494,260.621,80.0908,273.306
20240711 07:08:00,25680,8.0615,121.412,7.74367,12.0035,189.232,261.791,81.1326,264.327
20240711 07:09:00,25740,,,5.3585,8.30983,194.401,267.949,77.5449,273.879
20240711 07:10:00,25800,,,7.05767,10.9468,191.424,265.516,77.7422,273.252
20240711 07:11:00,25860,10.7662,137.608,10.4433,16.1955,185.059,256.699,80.1911,246.229
20240711 07:12:00,25920,13.7075,138.919,11.4033,17.6817,184.61,259.805,79.4527,227.992
20240711 07:13:00,25980,,,15.4185,23.9077,174.131,251.225,80.932,242.789
20240711 07:14:00,26040,,,21.5222,33.3708,170.827,247.779,83.2322,296.469
20240711 07:15:00,26100,19.441,199.391,18.9023,29.3003,169.383,246.59,80.2606,276.108
20240711 07:16:00,26160,16.8983,183.73,18.4087,28.5357,171.931,249.062,81.4259,298.871
20240711 07:17:00,26220,13.9737,167.353,13.3835,20.7548,175.559,255.646,81.2396,247.157
20240711 07:18:00,26280,11.7585,162.018,8.68217,13.4595,189.899,310.048,78.9115,179.272
20240711 07:19:00,26340,6.81917,115.916,5.79067,8.9805,193.235,292.56,81.6053,190.523
20240711 07:20:00,26400,,,11.556,17.9167,177.087,254.156,80.1464,276.999
20240711 07:21:00,26460,14.2792,164.975,11.0763,17.1787,185.601,305.309,80.0408,210.054
20240711 07:22:00,26520,,,20.4768,31.7578,169.468,243.133,82.9976,284.393
20240711 07:23:00,26580,21.0378,201.538,19.0923,29.6122,165.99,240.083,79.2208,268.581
20240711 07:24:00,26640,23.6812,200.081,17.2627,26.7683,167.118,244.837,76.9858,196.332
20240711 07:25:00,26700,28.8747,208.967,24.348,37.759,166.257,243.972,78.3082,252.538
20240711 07:26:00,26760,27.8047,199.789,26.192,40.6148,170.101,249.719,79.2074,281.665
20240711 07:27:00,26820,22.3358,169.322,20.6177,31.9852,173.673,259.035,79.7193,256.609
20240711 07:28:00,26880,,,5.33567,8.2775,199.375,272.939,74.6245,233.149
20240711 07:29:00,26940,5.958,95.013,4.7055,7.3,205.672,281.402,76.1372,275.018
20240711 07:30:00,27000,6.00717,96.1297,5.94633,9.22367,199.987,273.204,79.2085,308.869
20240711 07:31:00,27060,9.53133,113.227,7.20817,11.1852,191.331,264.708,76.9242,236.608
20240711 07:32:00,27120,9.97933,110.172,7.40267,11.4823,192.019,268.379,78.1275,199.849
20240711 07:33:00,27180,12.7673,112.883,10.8845,16.8888,187.849,264.421,80.1793,209.932
20240711 07:34:00,27240,16.4985,128.544,17.4878,27.1258,183.671,272.219,81.4482,297.138
20240711 07:35:00,27300,,,14.0108,21.7338,179.834,260.342,78.7827,258.906
20240711 07:36:00,27360,15.1387,142.104,12.4097,19.244,186.317,295.128,77.917,260.281
20240711 07:37:00,27420,11.507,124.929,9.20067,14.2713,188.376,265.796,78.2696,229.81
20240711 07:38:00,27480,12.1598,124.697,11.2043,17.3747,189.157,266.449,78.4085,291.241
20240711 07:39:00,27540,17.7913,150.52,14.2582,22.118,178.733,258.65,78.6996,220.482
20240711 07:40:00,27600,20.6193,160.736,18.9183,29.3468,174.992,255.536,79.3314,262.79
20240711 07:41:00,27660,19.8715,159.889,15.1678,23.5203,174.363,251.89,78.9349,187.048
20240711 07:42:00,27720,18.2175,160.791,14.4213,22.353,173.933,252.289,78.0963,205.353
20240711 07:43:00,27780,18.7125,166.042,16.564,25.688,174.169,252.468,79.5903,238.754
20240711 07:44:00,27840,18.4893,156.89,13.2012,20.4748,175.738,252.369,77.1983,195.705
20240711 07:45:00,27900,18.7587,167.134,15.9503,24.7415,172.973,249.716,79.5895,235.21
20240711 07:46:00,27960,21.23,173.872,18.1362,28.1298,173.919,247.281,80.5274,226.259
20240711 07:47:00,28020,22.4983,237.122,19.213,29.809,161.468,238.997,79.505,234.313
20240711 07:48:00,28080,26.8263,251.956,23.6137,36.613,159.713,238.809,79.8587,245.183
20240711 07:49:00,28140,25.9062,214.922,20.8642,32.3588,162.824,241.366,77.7086,225.21
20240711 07:50:00,28200,30.0027,190.82,26.114,40.513,167.707,250.26,79.5226,235.59
20240711 07:51:00,28260,,,24.2478,37.6057,170.111,248.522,78.3334,287.389
20240711 07:52:00,28320,28.8575,181.038,24.7657,38.412,170.454,251.918,77.7978,275.491
20240711 07:53:00,28380,,,15.628,24.2453,174.007,254.151,78.2984,205.741
20240711 07:54:00,28440,36.5965,210.991,32.6168,50.579,164.866,250.169,78.6108,264.124
20240711 07:55:00,28500,,,26.7888,41.558,163.449,247.084,78.6888,217.578
20240711 07:56:00,28560,,,24.6118,38.1717,166.279,244.542,78.7096,258.871
20240711 07:57:00,28620,22.8558,157.168,16.684,25.88,171.189,250.57,78.2408,192.23
20240711 07:58:00,28680,,,26.4715,41.0557,167.326,248.131,77.6535,290.169
20240711 07:59:00,28740,26.4812,168.098,22.7968,35.3685,167.608,245.076,77.9384,241.36
20240711 08:00:00,28800,24.0313,163.42,17.7747,27.5772,167.78,247.457,77.8727,190.085
20240711 08:01:00,28860,22.1835,153.874,17.7427,27.5178,170.285,252.765,78.6619,203.707
20240711 08:02:00,28920,21.6758,139.843,18.7795,29.1257,172.773,261.172,78.8903,248.53
20240711 08:03:00,28980,,,18.9735,29.4248,166.637,246.255,77.4862,229.566
20240711 08:04:00,29040,28.717,178.632,21.4145,33.219,166.044,250.172,77.1731,202.5
20240711 08:05:00,29100,43.2767,138.513,33.4272,51.8543,172.067,256.512,76.0936,249.885
20240711 08:06:00,29160,,,32.076,49.7375,170.268,251.824,77.9622,222.319
20240711 08:07:00,29220,22.4952,94.6418,20.898,32.4128,188.062,269.194,77.9277,279.065
20240711 08:08:00,29280,13.1062,78.2933,7.874,12.2123,203.91,278.346,72.6956,225.251
20240711 08:09:00,29340,15.0213,91.0232,9.72367,15.0775,199.646,273.257,73.0713,255.782
20240711 08:10:00,29400,14.522,89.9869,7.894,12.2405,197.806,274.228,72.0278,168.735
20240711 08:11:00,29460,15.532,87.8453,14.0168,21.75,197.756,272.202,76.771,296.991
20240711 08:12:00,29520,16.3192,102.399,13.0105,20.1908,193.639,269.916,76.2677,262.839
20240711 08:13:00,29580,16.3555,112.749,14.9747,23.2268,189.517,267.539,77.4547,288.656
20240711 08:14:00,29640,15.1258,116.604,10.6342,16.4895,190.872,271.563,75.279,220.643
20240711 08:15:00,29700,22.8097,145.637,21.7115,33.6752,175.465,254.849,80.0298,253.419
20240711 08:16:00,29760,21.8552,134.03,17.9778,27.885,177.977,262.221,76.7166,275.444
20240711 08:17:00,29820,15.8483,105.787,11.63,18.0308,189.153,267.352,76.7537,220.236
20240711 08:18:00,29880,13.5455,92.7843,10.4918,16.2738,193.086,271.454,74.7453,268.356
20240711 08:19:00,29940,,,9.57783,14.8523,192.861,268.565,75.4378,236.205
20240711 08:20:00,30000,7.85883,74.609,5.80167,8.998,195.191,271.343,75.5845,249.068
20240711 08:21:00,30060,6.7365,80.7598,5.737,8.89783,204.73,318.831,80.3975,203.694
20240711 08:22:00,30120,8.6085,107.26,6.2935,9.76517,203.65,316.135,75.4921,223.661
20240711 08:23:00,30180,4.22367,102.935,4.40767,6.8385,201.908,307.224,82.1265,264.463
20240711 08:24:00,30240,5.38617,107.112,3.55,5.50767,213.9,340.028,77.6263,165.452
20240711 08:25:00,30300,4.169,125.418,2.28467,3.54633,234.992,368.952,73.788,164.217
20240711 08:26:00,30360,3.819,98.4374,3.72583,5.783,221.728,343.13,79.1041,281.937
20240711 08:27:00,30420,6.07183,85.3578,4.3095,6.687,202.486,280.93,72.9021,280.389
20240711 08:28:00,30480,10.5157,97.9793,8.5385,13.2453,197.018,265.399,74.4208,299.121
20240711 08:29:00,30540,9.8825,112.844,7.74917,12.0227,193,260.301,76.1376,226.475
20240711 08:30:00,30600,8.6955,105.922,4.843,7.5125,194.574,266.331,73.2342,164.783
20240711 08:31:00,30660,,,6.89667,10.699,193.803,265.238,79.7378,287.798
20240711 08:32:00,30720,5.34467,95.1442,4.33133,6.71883,218.579,342.55,79.7554,193.78
20240711 08:33:00,30780,5.2625,125.492,3.73483,5.7935,247.394,378.075,76.8079,187.572
20240711 08:34:00,30840,74.7792,1652.13,2.68083,4.1565,247.349,371.684,74.0168,156.021
20240711 08:35:00,30900,5.72583,77.9252,4.98983,7.742,221.741,324.946,74.9515,312.993
20240711 08:36:00,30960,,,2.61467,4.05533,213.128,296.573,73.7641,170.003
20240711 08:37:00,31020,4.97933,70.101,3.409,5.2875,207.657,284.039,72.3286,282.19
20240711 08:38:00,31080,3.94216,73.3555,2.56783,3.9845,201.162,269.807,75.5602,186.642
20240711 08:39:00,31140,4.08817,88.5498,2.88667,4.47917,201.477,274.548,77.2059,191.69
20240711 08:40:00,31200,4.813,92.9037,3.70067,5.74067,199.083,270.855,75.3872,298.227
20240711 08:41:00,31260,5.16,93.9398,3.62983,5.63183,197.017,266.337,74.1954,292.626
20240711 08:42:00,31320,4.53117,85.9643,2.34717,3.6415,202.942,272.177,74.1044,135.503
20240711 08:43:00,31380,3.31167,82.3273,1.77083,2.7475,205.422,275.035,73.1189,168.052
20240711 08:44:00,31440,,76.963,,3.20467,205.552,274.212,77.9798,164.476
20240711 08:45:00,31500,2.90267,76.2025,2.074,3.21683,204.38,270.909,73.6978,294.212
20240711 08:46:00,31560,2.80683,79.6723,1.941,3.01083,202.943,267.159,77.2337,167.114
20240711 08:47:00,31620,,83.2573,,2.08633,200.999,267.801,74.6687,117.204
20240711 08:48:00,31680,,84.7142,,5.49883,199.215,268.717,76.6736,436.52
20240711 08:49:00,31740,2.40683,83.586,1.56133,2.4225,200.913,271.229,75.3135,200.269
20240711 08:50:00,31800,,,2.23833,3.47233,203.909,274.84,74.5453,370.643
20240711 08:51:00,31860,,,1.4005,2.1725,208.349,276.701,71.6154,172.573
20240711 08:52:00,31920,,,6.313,9.8005,207.174,276.754,72.4509,187.188
20240711 08:53:00,31980,15.4022,76.1183,10.2862,15.9667,201.329,266.186,71.665,279.854
20240711 08:54:00,32040,14.3933,71.8943,11.035,17.119,201.658,268.823,73.4513,287.259
20240711 08:55:00,32100,11.8173,69.1437,10.2868,15.962,203.222,272.652,74.591,334.992
20240711 08:56:00,32160,11.1725,68.9427,6.76183,10.49,201.771,266.043,74.1619,167.972
20240711 08:57:00,32220,11.1337,67.4295,8.54733,13.261,202.461,266.578,74.8518,245.318
20240711 08:58:00,32280,8.33583,69.0453,7.10517,11.0192,204,270.066,75.6899,293.991
20240711 08:59:00,32340,7.192,72.0877,4.93383,7.65133,202.544,267.683,74.694,205.753
20240711 09:00:00,32400,7.22333,86.0783,6.2495,9.69517,196.726,264.156,75.8041,275.509
20240711 09:01:00,32460,6.67767,90.6978,6.54633,10.157,195.893,263.849,78.4414,325.057
20240711 09:02:00,32520,5.27267,86.6307,2.85567,4.4305,197.353,262.086,73.3076,154.532
20240711 09:03:00,32580,4.22733,88.3218,2.76067,4.2825,199.173,267.982,71.5357,219.62
20240711 09:04:00,32640,6.62983,82.7393,4.239,6.57516,199.846,267.57,71.5516,271.936
20240711 09:05:00,32700,15.4108,77.8725,6.76217,10.4897,201.457,265.028,69.1071,143.736
20240711 09:06:00,32760,62.4707,77.393,23.9613,37.177,201.138,270.065,66.4084,141.975
20240711 09:07:00,32820,83.8083,64.0582,29.2302,45.3527,206.54,269.664,65.5539,131.761
20240711 09:08:00,32880,108.559,65.6988,36.4013,56.4845,205.923,272.865,65.031,124.905
20240711 09:09:00,32940,154.214,59.8878,55.1123,85.5135,207.043,275.122,65.7693,137.984
20240711 09:10:00,33000,102.797,62.285,36.3258,56.3627,205.842,275.003,65.8041,125.263
20240711 09:11:00,33060,62.6345,62.4048,24.696,38.322,206.594,278.425,66.6412,149.425
20240711 09:12:00,33120,35.7918,59.711,14.3298,22.2342,205.723,273.722,66.8847,160.393
20240711 09:13:00,33180,46.1762,59.7761,18.036,27.9847,204.56,272.579,66.8641,153.43
20240711 09:14:00,33240,51.0848,55.4965,20.4972,31.7988,206.616,277.336,66.7728,161.684
20240711 09:15:00,33300,31.4818,49.8915,11.8517,18.39,207.099,272.976,66.4076,129.377
20240711 09:16:00,33360,,,14.4083,22.3472,204.484,270.777,67.6902,160.478
20240711 09:17:00,33420,16.4298,65.682,7.49167,11.6205,204.619,273.222,68.9937,200.476
20240711 09:18:00,33480,20.7717,65.417,9.07267,14.0757,201.837,269.59,68.6595,152.305
20240711 09:19:00,33540,603.951,1187.97,13.5537,21.0365,202.075,265.138,69.4514,246.715
20240711 09:20:00,33600,15.004,60.25,7.535,11.6917,203.829,266.546,69.2484,187.601
20240711 09:21:00,33660,,,4.846,7.52167,205.459,266.865,68.0853,135.919
20240711 09:22:00,33720,8.71216,51.5347,4.3545,6.75617,208.583,276.693,70.0203,162.692
20240711 09:23:00,33780,,,5.4985,8.53317,208.915,279.276,71.0695,250.006
20240711 09:24:00,33840,7.90283,53.2683,4.1215,6.3955,207.151,271.551,70.9196,165.553
20240711 09:25:00,33900,,,6.6525,10.3257,207.605,272.744,70.7236,294.137
20240711 09:26:00,33960,13.3872,70.2857,6.81167,10.5698,203.72,268.365,70.0881,163.321
20240711 09:27:00,34020,13.6452,68.4815,7.8595,12.1978,204.289,267.849,70.2017,234.952
20240711 09:28:00,34080,14.181,71.616,8.509,13.206,204.525,272.374,69.6108,278.935
20240711 09:29:00,34140,12.2577,72.484,5.80817,9.01533,204.997,273.646,69.7455,142.376
20240711 09:30:00,34200,,,12.6592,19.6397,204.885,273.268,69.4592,264.353
20240711 09:31:00,34260,46.2848,73.6587,24.1398,37.4575,204.861,268.938,69.6984,220.838
20240711 09:32:00,34320,48.6688,74.652,23.5953,36.6275,202.966,266.829,69.4875,180.735
20240711 09:33:00,34380,48.6268,73.6028,24.4587,37.9683,202.124,264.66,68.4867,236.568
20240711 09:34:00,34440,43.3822,71.9762,22.0657,34.2505,203.401,270.643,69.5533,210.139
20240711 09:35:00,34500,36.373,74.6568,17.3338,26.9025,205.856,283.66,70.0786,169.811
20240711 09:36:00,34560,41.6158,77.7668,24.2833,37.6888,202.389,266.386,71.7481,225.274
20240711 09:37:00,34620,35.3598,77.1622,18.5408,28.7835,204.488,268.11,70.6546,201.382
20240711 09:38:00,34680,,,17.9842,27.9177,204.173,266.9,70.2659,226.951
20240711 09:39:00,34740,18.8592,74.0972,11.561,17.9377,204.329,265.835,73.2216,209.868
20240711 09:40:00,34800,17.2255,72.4972,12.9845,20.1473,204.617,266.595,74.1951,291.414
20240711 09:41:00,34860,26.8427,74.2773,14.967,23.225,204.522,271.56,70.9695,202.252
20240711 09:42:00,34920,,,13.2905,20.6288,203.27,271.497,71.7156,207.145
20240711 09:43:00,34980,15.881,76.5399,8.77433,13.621,207.624,273.308,71.0157,187.537
20240711 09:44:00,35040,8.4215,80.065,3.9055,6.06333,203.886,264.669,70.1793,143.004
20240711 09:45:00,35100,10.5163,77.6112,6.2365,9.68367,204.118,267.434,71.7645,227.252
20240711 09:46:00,35160,9.68917,76.3623,6.34983,9.85566,205.267,272.611,73.4409,201.339
20240711 09:47:00,35220,11.8338,79.7118,6.04417,9.3835,204.482,266.22,70.0872,179.837
20240711 09:48:00,35280,9.58867,76.5397,4.69467,7.28667,204.349,270.317,70.9832,139.757
20240711 09:49:00,35340,8.42383,76.6806,7.29667,11.321,204.664,270.125,73.7463,331.264
20240711 09:50:00,35400,5.76883,70.8202,3.259,5.05917,204.853,270.57,71.4468,200.156
20240711 09:51:00,35460,,,4.75833,7.38717,205.022,274.068,73.633,343.208
20240711 09:52:00,35520,,,4.45983,6.91917,203.828,268.083,72.8593,286.223
20240711 09:53:00,35580,8.459,71.2443,11.8283,18.362,203.389,267.05,82.6467,328.219
20240711 09:54:00,35640,,,9.99367,15.5077,209.088,291.627,82.9864,297.665
20240711 09:55:00,35700,72.0163,76.4838,198.288,307.727,208.785,287.316,109.279,342.397
20240711 09:56:00,35760,161.539,81.0058,472.804,733.665,201.088,266.04,111.523,345.67
20240711 09:57:00,35820,340.555,83.224,992.337,1539.61,197.762,262.412,112.351,338.589
20240711 09:58:00,35880,137.608,76.0255,361.231,560.603,200.541,263.348,108.986,333.051
20240711 09:59:00,35940,,,384.571,596.877,202.235,270.055,105.452,326.947
20240711 10:00:00,36000,237.047,80.7072,597.167,926.908,203.16,269.349,107.734,325.134
20240711 10:01:00,36060,,,740.561,1149.36,205.268,269.474,107.557,329.664
20240711 10:02:00,36120,242.177,73.9502,650.887,1010.08,206.884,272.385,108.325,340.561
20240711 10:03:00,36180,,,275.392,427.355,206.061,277.325,100.87,334.257
20240711 10:04:00,36240,,,380.017,589.867,204.402,272.031,102.743,342.402
20240711 10:05:00,36300,290.075,76.7923,724.803,1124.85,202.981,272.936,105.678,337.455
20240711 10:06:00,36360,341.716,74.3088,824.441,1279.61,203.375,268.415,105.26,324.693
20240711 10:07:00,36420,,,1586.95,2462.67,201.286,273.657,108.399,335.507
20240711 10:08:00,36480,1048.97,89.4512,2786.66,4325.9,199.224,269.963,107.149,337.298
20240711 10:09:00,36540,951.19,87.4862,2681.3,4160.6,198.317,270.367,110.218,337.498
20240711 10:10:00,36600,1209.29,81.8947,3619.93,5617.47,198.971,269.218,113.641,340.238
20240711 10:11:00,36660,1149.12,86.0595,3218.23,4994.97,199.484,266.158,110.438,339.9
20240711 10:12:00,36720,1082.32,76.8302,3116.75,4837.85,202.776,274.035,111.823,340.08
20240711 10:13:00,36780,,,2127.47,3302.01,202.823,269.558,108.742,336.953
20240711 10:14:00,36840,552.05,70.7592,1494.91,2320.32,202.563,267.447,109.045,335.251
20240711 10:15:00,36900,,,1252.44,1944.06,199.992,267.969,108.567,337.85
20240711 10:16:00,36960,578.569,87.7018,1442.39,2238.92,196.037,265.075,105.903,328.799
20240711 10:17:00,37020,311.882,84.2695,805.846,1250.46,194.852,262.348,107.188,338.018
20240711 10:18:00,37080,297.273,85.6997,675.024,1047.78,195.739,265.035,101.919,329.412
20240711 10:19:00,37140,,,910.178,1412.4,192.255,261.068,103.488,331.997
20240711 10:20:00,37200,362.241,84.7983,1233.64,1914.55,192.531,258.785,117.468,353.241
20240711 10:21:00,37260,470.007,84.2753,1932.3,2999.49,192.093,258.79,125.769,363.01
20240711 10:22:00,37320,508.92,78.0582,2023.45,3139.45,196.08,264.656,124.907,358.388
20240711 10:23:00,37380,506.632,80.4935,1706.67,2648.63,197.342,268.081,117.432,346.416
20240711 10:24:00,37440,376.165,84.6178,1340.12,2079.11,193.205,258.432,119.572,353.197
20240711 10:25:00,37500,,,1957.05,3036.68,193.506,268.134,124.923,358.667
20240711 10:26:00,37560,434.508,82.2883,1635.34,2537.62,193.508,259.439,122.35,357.392
20240711 10:27:00,37620,410.761,90.3037,1426.17,2212.78,191.728,260.932,118.645,352.409
20240711 10:28:00,37680,,,918.352,1425,191.298,263.356,115.058,345.417
20240711 10:29:00,37740,110.17,82.4317,344.275,534.078,193.171,259.812,113.546,348.309
20240711 10:30:00,37800,198.37,82.9673,711.108,1103.24,192.127,259.389,119.973,357.653
20240711 10:31:00,37860,,,1446.27,2244.24,188.83,263.376,125.914,361.717
20240711 10:32:00,37920,,,2233.76,3464.51,189.868,262.231,124.293,361.144
20240711 10:33:00,37980,491.581,104.782,1528.06,2370.41,182.205,268.778,112.788,347.536
20240711 10:34:00,38040,7092.36,1888.33,1677.03,2601.5,179.729,257.912,110.738,344.6
20240711 10:35:00,38100,746.615,112.123,2643.08,4100.72,177.707,251.545,120.445,351.667
20240711 10:36:00,38160,404.604,123.241,1046.27,1623.34,173.499,258.756,103.947,348.111
20240711 10:37:00,38220,343.836,99.1855,832.243,1291.04,184.995,263.171,101.042,338.472
20240711 10:38:00,38280,163.739,85.552,350.503,543.909,190.691,262.137,95.829,337.053
20240711 10:39:00,38340,283.501,95.9125,550.708,854.202,187.374,263.22,90.8501,342.074
20240711 10:40:00,38400,242.182,92.4668,330.883,513.398,188.297,262.276,81.833,324.293
20240711 10:41:00,38460,252.352,89.6517,307.279,476.779,188.66,264.769,79.9074,306.892
20240711 10:42:00,38520,242.816,87.966,293.649,455.601,189.061,266.765,79.8058,313.429
20240711 10:43:00,38580,183.519,89.6067,210.782,326.942,187.547,262.58,79.3172,297.614
20240711 10:44:00,38640,142.597,87.8703,149.876,232.522,193.817,284.641,76.5499,305.491
20240711 10:45:00,38700,168.853,130.824,116.016,180.031,174.091,266.424,71.1373,260.697
20240711 10:46:00,38760,136.714,110.09,98.5048,152.824,179.114,259.635,71.1206,270.881
20240711 10:47:00,38820,112.687,112.347,70.3928,109.224,178.593,262.43,70.0018,245.377
20240711 10:48:00,38880,82.4382,114.626,48.9077,75.9002,178.878,255.501,70.2601,231.377
20240711 10:49:00,38940,59.7687,81.293,26.482,41.0797,193.629,260.569,66.0061,177.611
20240711 10:50:00,39000,40.9863,78.0492,19.0653,29.5722,205.886,306.56,66.739,212.989
20240711 10:51:00,39060,33.726,75.6387,19.4387,30.16,207.662,305.508,67.6037,267.674
20240711 10:52:00,39120,24.1423,77.5357,9.92517,15.3963,195.067,259.574,67.6309,135.992
20240711 10:53:00,39180,18.595,73.6362,10.8417,16.8137,204.381,296.816,70.0911,236.272
20240711 10:54:00,39240,17.4827,84.7405,12.4152,19.2573,204.864,316.732,72.4611,268.08
20240711 10:55:00,39300,22.3537,90.9842,13.9332,21.6095,193.985,289.293,71.3731,237.558
20240711 10:56:00,39360,23.1715,84.7728,14.4865,22.4637,196.366,289.707,70.9043,253.499
20240711 10:57:00,39420,18.2372,85.3993,11.7703,18.254,199.675,310.291,72.2849,211.417
20240711 10:58:00,39480,12.6303,81.2176,8.41733,13.0532,201.038,312.842,73.8795,216.943
20240711 10:59:00,39540,22.249,87.6602,12.9998,20.1602,192.722,285.077,70.4758,224.797
20240711 11:00:00,39600,20.9298,93.3712,16.8242,26.0838,201.072,320.963,74.6945,258.18
20240711 11:01:00,39660,23.0372,96.5003,20.1795,31.2902,202.453,325.724,74.1892,289.862
20240711 11:02:00,39720,,,16.209,25.1395,190.027,294.361,71.357,247.816
20240711 11:03:00,39780,30.747,100.895,22.9733,35.6248,202.59,328.725,73.6516,239.702
20240711 11:04:00,39840,28.1478,75.9215,13.8363,21.4637,199.869,298.535,68.0342,197.441
20240711 11:05:00,39900,26.5295,73.3168,16.1777,25.0798,206.059,314.177,70.4268,239.476
20240711 11:06:00,39960,26.6422,69.8638,15.1418,23.4757,210.734,320.973,67.7927,246.567
20240711 11:07:00,40020,23.5455,66.464,12.0485,18.6895,207.95,305.054,67.717,210.571
20240711 11:08:00,40080,22.7893,73.9142,15.5613,24.1313,223.27,347.223,72.2176,203.753
20240711 11:09:00,40140,17.639,67.6558,17.4675,27.0842,220.246,335.333,75.1561,325.916
20240711 11:10:00,40200,21.1173,64.5348,13.0452,20.2302,211.353,318.115,69.3564,253.61
20240711 11:11:00,40260,21.26,65.8368,10.8557,16.8342,206.698,300.016,67.9918,201.988
20240711 11:12:00,40320,22.5797,64.5005,14.9948,23.2582,221.186,335.626,69.6989,274.364
20240711 11:13:00,40380,22.4838,73.3287,15.1675,23.5253,220.161,336.037,71.8555,236.943
20240711 11:14:00,40440,,,21.7627,33.745,226.375,349.796,76.4498,286.357
20240711 11:15:00,40500,24.1087,68.955,17.6457,27.366,223.356,344.067,72.1574,261.275
20240711 11:16:00,40560,21.2402,59.8015,12.2137,18.932,210.357,304.124,68.8775,238.699
20240711 11:17:00,40620,29.6823,77.2545,24.6985,38.2987,221.512,342.312,73.0784,299.749
20240711 11:18:00,40680,,,22.8155,35.391,220.838,345.827,71.8711,245.025
20240711 11:19:00,40740,28.6803,67.8648,18.4918,28.6775,212.285,329.142,72.6576,204.344
20240711 11:20:00,40800,26.8233,66.5565,17.7183,27.4865,210.751,323.295,71.8636,241.066
20240711 11:21:00,40860,,,15.9945,24.796,213.028,326.905,70.8867,297.283
20240711 11:22:00,40920,24.54,74.3445,18.0342,27.9578,207.431,318.836,70.3121,296.294
20240711 11:23:00,40980,21.6063,86.8632,14.7655,22.8913,205.128,324.278,71.7549,251.176
20240711 11:24:00,41040,20.5635,83.1008,12.6098,19.5488,197.788,291.138,69.7301,260.915
20240711 11:25:00,41100,18.284,74.8292,9.88517,15.3255,202.635,304.397,69.1441,211.692
20240711 11:26:00,41160,20.9605,72.5955,13.1983,20.471,204.261,309.044,71.8715,218.004
20240711 11:27:00,41220,19.7857,77.4503,17.8862,27.7282,207.991,317.629,75.0216,319.393
20240711 11:28:00,41280,16.3518,74.7895,11.9162,18.4777,211.268,328.423,75.5455,206.661
20240711 11:29:00,41340,20.3138,95.6457,14.6435,22.7017,199.846,317.285,73.5683,241.691
20240711 11:30:00,41400,25.4722,81.7998,13.3965,20.7665,209.334,321.887,68.5501,216.773
20240711 11:31:00,41460,19.3597,76.868,12.8113,19.857,209.149,318.529,70.7747,276.494
20240711 11:32:00,41520,13.0545,67.276,8.4305,13.0693,205.823,301.156,72.3739,211.439
20240711 11:33:00,41580,,,10.058,15.5963,207.147,313.534,72.5449,250.533
20240711 11:34:00,41640,10.4795,64.1853,6.7155,10.4132,206.432,307.858,72.2961,209.285
20240711 11:35:00,41700,8.03767,79.2188,6.68567,10.3648,211.64,333.86,75.8721,264.141
20240711 11:36:00,41760,9.112,77.3017,6.14317,9.527,204.692,317.173,73.268,233.677
20240711 11:37:00,41820,97.382,1650.17,6.87583,10.6575,210.924,325.222,77.8285,261.898
20240711 11:38:00,41880,,,4.10467,6.3645,211.126,325.261,73.9209,176.951
20240711 11:39:00,41940,6.57567,81.063,5.5595,8.61917,206.632,320.503,74.6388,287.49
20240711 11:40:00,42000,6.22117,74.47,8.34617,12.9358,213.814,332.12,82.0553,329.299
20240711 11:41:00,42060,6.86333,63.1135,6.81,10.5553,225.569,342.915,79.5265,230.769
