seconds,tamb,rh,ws,wd
60,1.392,98.8,0.794,331.6
60,1.411,98.8,0.836,346
60,1.363,98.8,1.063,328.6
60,1.407,98.9,1.152,330.1
60,1.218,98.7,1.129,332.8
60,1.217,98.8,0.905,339.7
60,1.122,98.7,1.009,346.5
60,1.203,98.8,0.934,318.7
60,1.211,98.8,1.153,327.2
60,1.321,98.9,1.418,309.7
60,1.136,98.7,1.57,299.4
60,1.103,98.7,1.87,303.2
60,0.943,98.6,1.695,302.1
60,0.894,98.6,1.731,316.8
60,0.986,98.7,1.643,307.4
60,0.903,98.7,1.904,296.7
60,0.998,98.7,1.708,302
60,0.904,98.7,1.963,305
60,0.894,98.7,1.891,304.5
60,1.017,98.8,1.916,304
60,0.995,98.8,1.955,323.1
60,1.125,98.9,1.836,305.7
60,1.056,98.8,1.8,318.1
60,0.994,98.8,1.692,318.7
60,0.895,98.7,1.601,298.3
60,0.954,98.8,1.777,300.2
60,0.993,98.7,1.739,305.2
60,0.944,98.8,1.887,320.8
60,0.848,98.7,1.935,314.8
60,0.904,98.8,1.999,310.2
60,1.032,98.8,1.87,284.5
60,0.942,98.7,1.865,313.3
60,0.909,98.7,2.043,310.1
60,0.935,98.7,2.14,316
60,0.862,98.7,2.051,302.2
60,0.939,98.8,1.854,306.9
60,0.948,98.8,1.73,292.6
60,0.907,98.8,1.586,312.9
60,0.95,98.8,1.633,303.4
60,1.029,98.9,1.406,317.7
60,1.033,98.9,1.325,316.3
60,1.169,98.9,1.583,309.5
60,0.997,98.7,1.406,298.6
60,0.988,98.7,1.325,299.3
60,0.939,98.8,1.46,303.7
60,1.037,98.8,1.387,292.6
60,0.953,98.8,1.382,305.7
60,1.038,98.9,1.199,292.9
60,1.17,98.9,1.199,302.6
60,1.165,99,1.132,307.3
60,1.167,98.9,0.828,318.4
60,1.273,98.9,1.034,319.6
60,1.272,98.9,0.898,308.6
60,1.266,98.9,0.794,307.1
60,1.352,98.9,0.908,301.1
60,1.336,98.9,0.944,288.6
60,1.293,98.9,0.959,295.4
60,1.347,99,1.227,304.5
60,1.304,98.9,1.184,293.6
60,1.228,98.8,0.957,297.9
60,1.226,98.8,0.882,275.5
60,1.306,98.9,0.946,290
60,1.31,98.8,1.018,288.1
60,1.167,98.8,0.924,311.3
60,1.257,98.9,1.052,315.3
60,1.169,98.9,0.831,312.7
60,1.262,98.9,1.019,312.3
60,1.312,99,1.316,298.7
60,1.276,99,1.726,312.1
60,1.226,98.9,1.614,302.8
60,1.086,98.8,1.846,312.8
60,0.989,98.7,1.72,312.5
60,0.939,98.7,1.731,311.2
60,0.847,98.8,1.548,303.3
60,0.851,98.8,1.256,315
60,0.906,98.8,1.318,307.3
60,0.997,98.9,0.965,307.3
60,1.041,98.9,1.032,305.7
60,0.99,98.9,0.962,294.8
60,1.076,98.9,0.715,299.8
60,1.199,99,0.39,299.6
60,1.17,99,0.105,299.5
60,1.218,99,0.013,299.3
60,1.394,99,0.178,259.7
60,1.455,99,0.395,239.8
60,1.454,99,0.23,260.3
60,1.455,99,0.232,272.1
60,1.498,99,0.488,295.4
60,1.586,99,0.696,332.3
60,1.535,98.9,0.89,330.2
60,1.533,98.9,0.982,339.4
60,1.626,99,1.027,327.4
60,1.532,98.9,1.042,323.6
60,1.552,98.9,0.903,301
60,1.579,98.9,0.624,298.1
60,1.448,98.8,0.746,297.3
60,1.509,98.9,0.675,282.2
60,1.51,98.9,0.663,291.1
60,1.411,99,0.753,295
60,1.365,98.8,0.462,284
60,1.443,98.8,0.608,297.9
60,1.408,98.8,0.433,308.1
60,1.465,98.8,0.611,317.3
60,1.402,98.8,0.67,304.6
60,1.478,98.8,0.529,311
60,1.416,98.8,0.194,266.1
60,1.397,98.8,0.332,261.7
60,1.486,98.9,0.33,245.8
60,1.483,98.9,0.281,265
60,1.474,98.8,0.39,289.9
60,1.396,98.8,0.111,290.1
60,1.522,98.8,0,290.1
60,1.444,98.8,0.524,313.9
60,1.639,99,0.805,322.2
60,1.634,98.9,0.526,336.2
60,1.542,98.8,0.51,318.2
60,1.668,98.8,0.287,297.7
60,1.639,98.9,0.377,277.9
60,1.724,98.9,0.046,277.7
60,1.699,98.8,0,277.6
60,1.824,98.9,0,277.7
60,1.638,98.7,0,277.5
60,1.64,98.7,0.067,188
60,1.908,98.8,0.518,218.6
60,1.728,98.7,0.613,231.9
60,1.727,98.7,0.603,239.8
60,1.724,98.7,0.595,243.6
60,1.77,98.7,0.663,233.2
60,1.903,98.8,0.51,241.1
60,1.854,98.7,0.345,277.7
60,1.93,98.8,0.634,283.9
60,1.897,98.7,0.389,247.7
60,1.93,98.7,0.529,231.7
60,1.883,98.6,0.516,221.6
60,1.85,98.5,0.457,225
60,1.809,98.4,0.23,223.6
60,1.829,98.4,0.175,223.4
60,1.812,98.3,0,223.5
60,1.816,98.3,0,274.6
60,1.95,98.3,0,274.6
60,1.916,98.3,0,274.5
60,1.911,98.2,0,274.4
60,2.037,98.2,0,274.2
60,2.039,98.2,0,274.2
60,1.973,98.1,0.042,212.4
60,2.096,98.1,0.145,241.9
60,2.002,97.9,0.265,240.5
60,2.048,97.9,0.212,252.9
60,2.1,97.8,0.193,240.8
60,2.039,97.7,0,240.9
60,2.037,97.6,0,240.9
60,2.138,97.7,0,240.9
60,2.083,97.6,0,240.9
60,2.172,97.7,0,241
60,2.081,97.5,0.002,169.2
60,2.266,97.5,0.057,49.11
60,2.225,97.2,0.617,5.227
60,2.256,96.9,0.791,14.71
60,2.223,96.6,0.836,23.21
60,2.411,96.4,0.452,7.308
60,2.229,96.1,0.448,55.21
60,2.311,96,0.549,45.79
60,2.231,95.8,0.425,30.72
60,2.231,95.7,0.289,16.73
60,2.232,95.5,0.157,36.62
60,2.233,95.5,0.013,36.49
60,2.324,95.6,0,36.91
60,2.235,95.6,0.069,45.41
60,2.28,95.6,0,113.8
60,2.325,95.7,0,211.9
60,2.325,95.7,0.474,231.7
60,2.404,94.9,0.475,204.7
60,2.413,94.2,0.554,180.5
60,2.508,93.8,0.158,147.1
60,2.415,93.6,0.064,215.1
60,2.404,93.6,0.67,209.6
60,2.324,93.2,0.58,224.4
60,2.359,93.2,0.434,213
60,2.233,93.5,0.116,211.2
60,2.232,93.6,0.366,171
60,2.277,93.4,0.791,155.5
60,2.368,93,0.684,169.5
60,2.415,92.8,0.681,170.6
60,2.336,92.4,0.784,160.8
60,2.317,92.2,0.751,155.9
60,2.36,92.2,0.766,172.9
60,2.359,91.9,0.942,157.5
60,2.356,91.8,0.92,152.7
60,2.443,92,0.879,163.1
60,2.431,92,0.929,152.3
60,2.353,92,0.918,142.4
60,2.4,91.8,0.872,167.5
60,2.459,91.6,1.197,143.3
60,2.482,91.4,1.096,148.4
60,2.452,91.6,1.379,134.7
60,2.547,91.1,1.372,129.2
60,2.673,90.8,1.552,124.6
60,2.872,90.8,1.565,135.5
60,2.734,90,1.597,134
60,2.865,89.8,1.637,140.1
60,2.774,89.6,1.821,129.8
60,2.822,89.6,1.692,130.7
60,2.767,89.8,1.561,125.2
60,2.899,89.7,1.488,132.9
60,3.04,89.5,1.058,98.7
60,2.946,89.5,1.134,102.8
60,3.073,89.2,1.085,118.8
60,3.042,88.7,1.421,112.7
60,3.093,88.5,1.263,112
60,3.139,88.4,1.372,106.8
60,3.232,88.3,1.336,94.5
60,3.464,87.8,1.344,88
60,3.325,87.4,1.253,95.4
60,3.325,87.2,1.341,105.8
60,3.372,87.3,1.339,110.1
60,3.417,87,1.313,122.4
60,3.542,87,1.449,122.7
60,3.508,86.5,1.589,123.2
60,3.554,86.2,1.338,110.9
60,3.645,86,1.267,132.9
60,3.737,85.8,1.757,131.2
60,3.691,85.6,1.498,110.7
60,3.738,85.4,1.31,118
60,3.786,85.2,1.457,118.2
60,3.734,84.8,1.256,106.5
60,3.733,84.9,1.279,115.4
60,3.731,85,1.37,121.3
60,3.731,84.9,1.447,115
60,3.868,84.3,1.529,108.7
60,3.914,84.1,1.313,107.3
60,3.954,83.7,1.284,98.1
60,3.868,83.4,1.321,87.9
60,4.052,83,1.142,100.4
60,3.868,83.9,0.975,74.57
60,4.1,83.7,0.768,63.32
60,3.961,83.4,0.795,16.06
60,4.029,84.1,1.104,13.98
60,3.781,86.4,1.545,0.473
60,3.514,88.3,1.849,3.789
60,3.237,89.6,1.539,26.95
60,3.15,90.3,1.086,61.09
60,3.233,89.9,0.809,39.95
60,3.222,90.8,0.91,44.13
60,3.139,91.6,0.74,75.02
60,3.196,91.8,0.768,79.51
60,3.132,91.6,0.967,84.9
60,3.315,91.6,1.013,86.5
60,3.131,90.6,1.156,85.1
60,3.313,90.7,1.098,82.1
60,3.409,90.9,1.117,83.4
60,3.417,89.8,1.075,71.61
60,3.56,88.6,1.006,77.9
60,3.599,87,1.006,70
60,3.762,86.3,0.862,82
60,3.87,85.5,0.916,79.6
60,3.858,84.8,1.009,61.56
60,3.907,84.9,1.21,47.56
60,3.962,84.4,1.065,50.56
60,3.966,83.8,0.88,65.86
60,3.966,83.8,0.853,63.82
60,4.037,83.3,0.666,68.34
60,4.078,83.8,0.5,4.477
60,3.996,84.9,0.662,349.5
60,3.908,85.4,0.773,336.8
60,3.914,86.2,0.907,4.968
60,3.863,85.8,0.902,39.79
60,3.875,85.7,0.599,60.82
60,3.811,85.4,0.725,76.18
60,3.815,85.1,0.626,101.3
60,3.86,84.7,0.671,94.1
60,3.82,84.6,0.679,94.4
60,3.875,84.7,0.457,94.6
60,3.921,84.3,0.608,115.2
60,4.052,83.9,0.717,99.2
60,4.045,83.4,0.634,91.1
60,4.043,82.7,0.487,94.9
60,4.096,83,0.434,70.11
60,4.102,82.9,0.395,75.1
60,4.148,83.4,0.399,121.6
60,4.141,84.4,0.611,5.601
60,4.033,86,1.001,18.52
60,3.849,87.7,1.818,8.63
60,3.598,88.6,1.813,3.635
60,3.743,88.7,0.913,19.44
60,3.507,88.2,0.18,24.25
60,3.59,88,0.016,24.3
60,3.577,88,0,24.78
60,3.687,88.6,0.057,148.3
60,3.74,87.7,0.42,150.2
60,3.731,86.5,0.407,143.5
60,3.861,86.1,0.382,147.5
60,3.957,85.8,0.642,150.1
60,4,85.3,0.678,144.5
60,4.124,85.1,0.763,148.1
60,3.996,84.9,0.706,132.5
60,4.095,84.9,0.18,169.3
60,4.058,85.2,0.033,186
60,4.15,84.7,0.206,179.8
60,4.089,84.4,0.149,176
60,4.091,84.5,0.425,149.1
60,4.102,84.2,0.366,149.5
60,4.103,84.4,0.069,161.8
60,4.09,84.1,0.341,153.9
60,4.09,83.8,0.27,153.6
60,4.101,83.7,0.003,153.7
60,4.105,84.2,0.26,150.4
60,4.231,84.4,0.325,147.7
60,4.134,84.2,0,147.6
60,4.235,84.7,0.041,147.7
60,4.196,84,0.126,147.7
60,4.189,83.7,0,147.7
60,4.227,84.9,0,46.73
60,4.187,84.7,0.343,64.39
60,4.196,84.3,0.294,64.29
60,4.323,84.8,0.724,44.46
60,4.226,85,1.225,28.55
60,4.186,86.7,1.664,47.82
60,4.016,86.7,1.583,41.88
60,3.87,86.9,1.183,47.18
60,3.769,87.8,1.008,50.58
60,3.823,87.3,0.926,56.87
60,3.832,86.7,0.942,69.78
60,3.728,86.6,0.746,56.46
60,3.849,85.3,0.606,61.41
60,3.875,85.4,0.613,68.11
60,4.051,84.6,0.616,63.82
60,4.098,84.2,0.461,77.46
60,4.052,83.6,0.565,65.67
60,4.145,83.4,0.66,49.69
60,4.135,83.4,0.645,53.1
60,4.186,83.6,0.859,43.72
60,4.248,83.2,0.871,27.89
60,4.317,84.2,1.053,15.49
60,4.228,84.8,1.578,18.95
60,4.23,84.9,1.429,38.75
60,4.175,85.6,1.251,26.65
60,4.045,86.4,1.152,28.18
60,3.968,85.1,1.196,33.78
60,3.99,85.5,1.016,38.37
60,3.863,85,1.045,31.11
60,3.955,83.8,1.122,37.9
60,3.866,84.4,1.001,45.1
60,3.955,84,0.934,32.72
60,4.101,83.2,1.416,33.22
60,4,82.8,1.648,37.02
60,3.956,83.6,1.529,37.15
60,3.876,84.2,1.439,45.5
60,3.773,84.5,1.214,28.84
60,3.855,85.8,1.138,52.01
60,3.832,85.3,0.921,44.26
60,3.814,85.5,0.823,42.07
60,3.733,85.7,0.586,38.54
60,3.924,86,0.325,38.38
60,3.805,85.3,0.431,30.67
60,3.826,84.8,0.581,20.66
60,3.917,84.1,0.547,25.16
60,4.013,84.1,0.431,26.89
60,4.058,84.2,0.565,27.08
60,4.139,84,0.712,27.04
60,4.307,83.3,0.83,9.73
60,4.333,82.4,0.817,13.31
60,4.498,80.4,1.284,0.005
60,4.542,80,1.222,1.025
60,4.602,80.8,1.214,346.5
60,4.588,79.02,1.248,5.849
60,4.567,78.72,1.397,6.577
60,4.51,78.7,1.499,22.97
60,4.577,81.4,1.53,58.8
60,4.546,81,1.586,29.01
60,4.418,81.3,1.315,6.817
60,4.318,83,1.344,21.76
60,4.287,84,1.235,29.53
60,4.267,85.7,1.282,34.32
60,4.093,85.6,1.135,27.26
60,4.06,83.4,1.022,21.08
60,4.045,82.5,0.952,9.31
60,4.131,83,0.898,8.6
60,4.21,84.3,0.939,36.86
60,4.044,84.2,1.058,62.92
60,4.059,85.8,1.326,34.95
60,4.047,85.5,0.996,26.84
60,4.061,84.7,1.005,27.15
60,4.102,83.7,1.249,41.87
60,3.998,83.3,1.062,40.23
60,4.091,83.5,1.049,41.86
60,4.097,83.4,0.978,15.36
60,4.001,83,0.488,19.85
60,4.015,83.6,0.629,28.19
60,4.17,83.2,0.354,34.49
60,4.058,82.8,0.08,54.84
60,4.093,83,0.203,13.8
60,4.094,82.1,0.711,328
60,4.146,82.1,0.645,354.5
60,4.278,81.3,0.895,47.5
60,4.427,80.9,0.882,0.004
60,4.273,80.8,0.805,0.004
60,4.515,80.8,1.243,10.32
60,4.457,80.2,1.676,9.25
60,4.424,83.1,2.102,20.69
60,4.332,82.7,1.704,31.3
60,4.272,84.6,1.656,40.29
60,4.251,86.4,1.622,55.71
60,4.047,87.2,1.356,56.01
60,3.95,88,0.952,35.53
60,3.919,88.3,0.758,29.94
60,3.906,88.1,0.652,35.51
60,3.882,86.2,0.885,28.1
60,3.939,84.9,1.171,14.81
60,3.92,84.8,1.057,37.08
60,4.017,85.7,1.258,52.85
60,4.146,86.2,1.346,68.92
60,3.965,86.2,1.197,43.51
60,4.139,85,1.169,52.21
60,4.015,84.5,1.173,46.89
60,4.076,83.9,0.928,4.214
60,4.152,83.5,1.039,19.98
60,4.093,84.3,1.119,354.5
60,4.33,84,1.085,0.104
60,4.268,82.3,1.305,12.71
60,4.184,81.6,1.251,21.42
60,4.316,82,1.168,23.72
60,4.356,82,1.205,41.19
60,4.413,82.1,0.926,35.91
60,4.404,81.7,0.668,0.152
60,4.424,81.8,0.363,37.76
60,4.363,80.9,0.622,350.7
60,4.608,80.5,0.33,14.83
60,4.552,80.8,0.369,46.14
60,4.506,79.37,0.823,52.78
60,4.65,79.03,1.037,42.77
60,4.636,78.44,1.018,41.69
60,4.698,78.79,1.083,27.75
60,4.776,77.69,1.218,40.87
60,4.921,77.29,0.959,12.78
60,4.907,78.11,1.089,18.31
60,4.956,77.14,1.12,21.26
60,4.925,79.54,1.537,40.19
60,4.92,83,2.009,41.93
60,4.916,84.7,1.958,49.57
60,4.608,84.9,1.953,46.49
60,4.456,85.3,2.086,53.68
60,4.603,85.7,1.712,60.82
60,4.422,84.7,1.805,70.65
60,4.455,84.2,1.624,72.37
60,4.558,83.5,1.446,56.53
60,4.502,82.5,1.083,51.83
60,4.605,82.5,0.964,62.69
60,4.738,82.4,1.019,65.36
60,4.552,80.5,0.929,80.7
60,4.605,81.4,0.884,70.76
60,4.73,81.4,0.707,76.67
60,4.698,80.1,0.534,78.68
60,4.727,78.08,0.537,70.2
60,4.931,77.28,0.318,40.44
60,4.928,79.02,0.431,61.42
60,5.013,77.26,0.456,64.64
60,5.053,76.46,0.366,70.79
60,5.096,75.29,0.433,75.15
60,5.199,74.96,0.462,98.3
60,5.321,74.06,0.49,77.41
60,5.348,75.9,0.996,79.93
60,5.287,77.28,1.655,74.4
60,5.277,78.54,1.599,68.91
60,5.382,77,1.227,90
60,5.28,74.87,0.81,94.6
60,5.324,74.57,0.769,102.7
60,5.383,75.61,0.951,98.7
60,5.413,75.42,0.807,94.1
60,5.47,75.6,0.756,95.5
60,5.514,74.97,0.67,69.11
60,5.549,74.31,0.869,46.55
60,5.611,73.27,0.982,69.28
60,5.798,75.26,1.081,74.83
60,5.647,75.35,0.923,50.32
60,5.656,74.8,0.967,81.3
60,5.734,75.46,0.938,63.1
60,5.698,73.92,0.823,88.8
60,5.694,73.87,0.822,75.35
60,5.601,73.24,1.044,67.69
60,5.745,73.85,1.099,62.55
60,5.642,73.38,1.134,68.1
60,5.702,73.01,1.153,46.43
60,5.723,72.05,1.083,21.41
60,5.782,72.56,1.142,15.36
60,5.689,74.32,0.831,0.106
60,5.736,76.63,1.008,354.3
60,5.6,77.59,1.134,38.42
60,5.474,77.5,0.965,0.107
60,5.419,76.4,1.55,0.105
60,5.52,76.43,1.589,1.48
60,5.509,76.76,1.449,23.16
60,5.533,75.23,1.82,16.59
60,5.462,75.92,1.382,19.77
60,5.476,75.16,1.429,26.22
60,5.46,74.45,1.45,37.03
60,5.474,75.32,1.48,41.56
60,5.482,75.15,1.704,27.51
60,5.515,74.78,1.962,29.07
60,5.516,74.57,2.034,26.94
60,5.595,76.11,2.091,36.88
60,5.562,74.51,1.958,48.28
60,5.462,75.65,1.584,36.54
60,5.471,74.81,1.715,42.11
60,5.468,75.19,1.707,62.22
60,5.507,74.29,1.602,44.93
60,5.657,74.77,1.534,63.8
60,5.598,73.38,1.392,35.19
60,5.741,72.51,1.774,28.75
60,5.7,72.46,1.506,27.69
60,5.732,71.5,1.994,35.19
60,5.935,72.19,1.976,40.26
60,5.864,72.35,1.834,17.6
60,5.921,72.97,1.976,34.67
60,5.99,71.92,1.935,43.1
60,5.917,71.95,1.797,30.62
60,6.065,73.01,1.713,40.28
60,6.112,72.36,1.998,46.05
60,6.142,72.47,1.986,49.87
60,6.023,72.66,2.074,34.74
60,5.919,74.05,1.552,46.74
60,5.957,73.92,1.935,35.82
60,5.886,76.07,1.503,31.46
60,6.012,77.12,1.53,12.92
60,6.069,77.25,1.276,26.13
60,5.992,77.09,1.491,17.71
60,5.917,77.12,1.101,24.31
60,5.887,76.92,1.369,15.41
60,5.882,77.75,1.509,33.97
60,6.016,77.31,1.668,24.8
60,5.889,76.82,1.904,25.22
60,5.875,75.71,1.53,29.25
60,5.828,75.58,1.746,27.01
60,5.934,76.11,1.962,27.6
60,5.911,74.72,1.679,10.02
60,5.784,75.52,1.846,13.6
60,5.797,76.72,1.583,26.8
60,6.021,74.89,1.514,38.26
60,5.871,73.71,1.432,15.53
60,5.92,73.1,1.414,19.31
60,5.969,72.72,1.454,33.55
60,5.929,73.59,1.411,39.01
60,6.11,73.46,1.527,51.55
60,5.978,72.89,1.606,49.61
60,6.095,71.97,1.171,58.15
60,6.053,71.69,1.568,51.33
60,6.156,70.71,1.377,28.96
60,6.116,71.77,0.751,25.72
60,6.104,72.7,0.884,35.3
60,6.282,74.72,1.596,2.145
60,6.251,74.84,1.573,12.92
60,6.306,72.24,1.802,30.48
60,6.19,71.78,1.757,25.55
60,6.202,72.93,1.447,26.08
60,6.206,72.99,1.61,17.87
60,6.145,74.03,1.552,33.36
60,6.139,74.14,1.746,24.45
60,6.162,75.53,1.432,22.03
60,6.154,75.68,1.545,12.32
60,6.144,75.05,1.571,10.58
60,6.197,73.26,1.668,26.11
60,6.295,71.92,1.867,29.42
60,6.206,72.71,1.642,17.31
60,6.194,73.61,1.898,19.4
60,6.271,74.48,1.847,26.41
60,6.293,74.95,1.913,28.19
