avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240827 01:25:00,5100,,10.9798,,0.917333,234.477,297.459,64.9678,169.076
20240827 01:26:00,5160,,10.1597,,1.04433,239.854,319.712,67.8499,148.819
20240827 01:27:00,5220,,9.12,,0.8085,236.345,306.947,67.2001,124.88
20240827 01:28:00,5280,,11.5197,,1.1735,240.304,294.348,67.9002,117.291
20240827 01:29:00,5340,,10.4402,,0.804,247.157,311.69,62.9896,98.8822
20240827 01:30:00,5400,,8.23967,,1.39517,243.695,329.906,68.0862,128.755
20240827 01:31:00,5460,,6.66,,1.1075,251.922,339.856,66.4029,129.074
20240827 01:32:00,5520,,5.70017,,2.252,237.487,309.042,70.0391,300.454
20240827 01:33:00,5580,,5.36,,0.6795,241.238,304.287,66.3921,104.064
20240827 01:34:00,5640,,7.40017,,0.6935,242.281,306.145,65.3429,134.173
20240827 01:35:00,5700,,8.71983,,1.1935,242.545,296.004,68.1657,160.836
20240827 01:36:00,5760,,11.1103,,1.16767,244.055,303.224,71.0638,128.804
20240827 01:37:00,5820,,10.22,,1.88333,239.6,294.517,70.1264,247.944
20240827 01:38:00,5880,,9.0805,,1.10817,243.122,308.755,71.0938,130.746
20240827 01:39:00,5940,,6.49,,0.692333,240.904,317.581,66.4217,148.271
20240827 01:40:00,6000,,6.04967,,0.402167,244.957,312.134,61.641,91.5864
20240827 01:41:00,6060,,7.31967,,0.723333,246.475,317.06,65.3782,100.182
20240827 01:42:00,6120,,,,0.505167,243.466,319.128,68.234,108.58
20240827 01:43:00,6180,,3.35983,,0.196667,258.854,362.699,75.2449,118.062
20240827 01:44:00,6240,,3.97017,,0.190667,269.258,372.181,65.9361,89.3589
20240827 01:45:00,6300,,,,0.303167,266.43,370.268,64.8113,119.47
20240827 01:46:00,6360,,3.65983,,0.209667,277.297,376.439,67.374,120.972
20240827 01:47:00,6420,,,,0.0581667,262.551,367.151,63.896,87.1336
20240827 01:48:00,6480,,,,0.032,295.783,403.714,66.7349,96.2337
20240827 01:49:00,6540,,,,0,274.989,395.645,71.7682,93.5146
20240827 01:50:00,6600,,,,0.0136667,285.667,402.136,82.0757,84.2594
20240827 01:51:00,6660,,2.91,,0.220833,284.339,411.573,283.096,283.096
20240827 01:52:00,6720,,2.55983,,0,274.718,413.569,72.2095,93.8522
20240827 01:53:00,6780,,,,0.00716667,277.502,401.782,85.1189,85.1189
20240827 01:54:00,6840,,,,0.0208333,283.365,409.828,88.9209,111.461
20240827 01:55:00,6900,,,,0,297.634,422.229,72.1543,94.2846
20240827 01:56:00,6960,,,,0,282.653,409.54,71.2816,93.2937
20240827 01:57:00,7020,,2.52,,0.032,277.24,409.535,84.9305,124.332
20240827 01:58:00,7080,,,,0,273.817,405.214,71.2816,93.2937
20240827 01:59:00,7140,,3.6,,0.0196667,277.002,395.804,92.9334,96.1347
20240827 02:00:01,7201,,3.40017,,0.000833333,287.003,407.414,38.5515,38.5515
20240827 02:01:01,7261,,,,0.00983333,293.803,418.045,66.4498,85.2714
20240827 02:02:00,7320,,2.89033,,0,291.088,411.123,72.4655,95.0364
20240827 02:03:00,7380,,,,0,282.254,415.266,72.4655,95.0364
20240827 02:04:00,7440,,,,0.00233333,280.685,409.423,56.507,56.507
20240827 02:05:00,7500,,,,0.005,288.173,418.126,74.2536,74.2536
20240827 02:06:00,7560,,2.66,,0.0138333,288.347,408.932,75.509,98.006
20240827 02:07:00,7620,,,,0.00166667,295.474,409.668,49.2941,49.2941
20240827 02:08:00,7680,,,,0.0106667,297.825,410.254,64.3315,69.1723
20240827 02:09:00,7740,,,,0.292,292.374,412.661,184.921,258.529
20240827 02:10:00,7800,,,,0.0151667,281.987,403.57,78.2513,96.9577
20240827 02:11:00,7860,,3.03,,0,286.61,407.934,73.7671,96.8022
20240827 02:12:00,7920,,,,0,286.337,414.541,73.7671,96.8022
20240827 02:13:00,7980,,2.81,,0.0125,292.175,413.781,70.869,93.0316
20240827 02:14:00,8040,,,,0,283.444,401.075,73.9552,97.5237
20240827 02:15:00,8100,,2.51967,,0,286.414,410.423,69.7609,88.7219
20240827 02:16:00,8160,,,,0.0025,275.671,400.76,58.0716,58.0716
20240827 02:17:00,8220,,,,0,285.518,415.801,67.9026,85.4702
20240827 02:18:00,8280,,,,0.00183333,290.109,415.858,52.0616,52.0616
20240827 02:19:00,8340,,2.62983,,0,291.762,409.141,64.8663,77.2352
20240827 02:20:00,8400,,2.7,,0,300.939,419.242,64.8663,77.2352
20240827 02:21:00,8460,,,,0.00116667,296.879,425.962,44.1925,44.1925
20240827 02:22:00,8520,,,,6.816,284.564,407.752,64.9937,94.2544
20240827 02:23:00,8580,,2.60983,,0.160833,288.159,421.268,74.4732,93.5366
20240827 02:24:00,8640,,,,0.00166667,286.128,414.117,38.5515,38.5515
20240827 02:25:00,8700,,,,0.00666667,274.785,402.765,82.8255,82.8255
20240827 02:26:00,8760,,,,0.0015,286.351,409.946,49.2941,49.2941
20240827 02:27:00,8820,,,,0.002,291.84,400.144,53.5032,53.5032
20240827 02:28:00,8880,,,,2.23133,305.533,420.226,66.0026,117.845
20240827 02:29:00,8940,,,,0.0681667,289.501,412.265,100.346,139.842
20240827 02:30:00,9000,,,,0.007,296.143,404.343,65.6722,65.7089
20240827 02:31:00,9060,,,,0,286.944,412.44,71.7271,136.759
20240827 02:32:00,9120,,,,0,288.665,412.358,71.7271,136.759
20240827 02:33:00,9180,,,,0,310.585,417.089,71.7271,136.759
20240827 02:34:00,9240,,2.15,,0.001,292.61,400.085,40.7159,40.7159
20240827 02:35:00,9300,,,,1.6225,275.326,400.924,306.932,575.721
20240827 02:36:00,9360,,,,0.351,297.712,408.574,186.64,333.014
20240827 02:37:00,9420,,,,0,273.663,408.479,71.7271,136.759
20240827 02:38:00,9480,,,,0.0205,287.957,411.55,76.3926,91.5071
20240827 02:39:00,9540,,,,0,300.234,403.8,71.7271,136.759
20240827 02:40:00,9600,,,,0.0193333,275.33,399.389,70.0422,102.7
20240827 02:41:00,9660,,,,0.0306667,274.578,412.044,85.3172,115.646
20240827 02:42:00,9720,,,,0,260.822,408.571,71.7271,136.759
20240827 02:43:00,9780,,,,0.0513333,262.823,383.649,80.2384,113.327
20240827 02:44:00,9840,,,,0.172167,247.734,377.021,105.235,193.188
20240827 02:45:00,9900,,3.45033,,0.0413333,257.925,384.657,90.5925,104.421
20240827 02:46:00,9960,,,,0.0256667,260.429,379.822,65.9701,114.116
20240827 02:47:00,10020,,,,0.00666667,255.18,375.719,51.6276,63.8629
20240827 02:48:00,10080,,,,0.0095,257.98,391.101,54.7514,59.2242
20240827 02:49:00,10140,,,,0.0185,262.989,386.436,68.7701,77.5756
20240827 02:50:00,10200,,,,0.028,254.997,381.737,80.0922,90.3926
20240827 02:51:00,10260,,3.22033,,0.0685,261.403,378.458,83.882,115.708
20240827 02:52:00,10320,,,,0.604833,261.545,393.635,135.629,373.154
20240827 02:53:00,10380,,,,0.2215,247.221,361.88,109.659,227.811
20240827 02:54:00,10440,,,,0.0435,262.871,371.869,112.746,148.005
20240827 02:55:00,10500,,,,0.0813333,251.515,379.799,80.8417,182.09
20240827 02:56:00,10560,,,,0.0273333,250.418,367.312,69.2652,112.322
20240827 02:57:00,10620,,,,0.0035,247.959,379.36,43.4107,46.1218
20240827 02:58:00,10680,,,,0.0155,244.332,357.07,55.6408,74.4191
20240827 02:59:00,10740,,1.6,,0.0488333,257.765,379.748,85.2907,107.244
20240827 03:00:00,10800,,,,0.00266667,255.111,390.575,59.6796,59.6796
20240827 03:01:00,10860,,,,0.0673333,249.286,372.389,81.5758,129.441
20240827 03:02:00,10920,,,,0.027,257.03,380.567,80.6659,86.7635
20240827 03:03:00,10980,,,,0.0268333,265.984,390.812,89.3128,96.1256
20240827 03:04:00,11040,,,,0.00633333,251.062,375.093,63.0528,63.1936
20240827 03:05:00,11100,,,,0.000833333,292.166,407.446,38.5515,38.5515
20240827 03:06:00,11160,,,,0,258.216,395.758,67.1451,135.467
20240827 03:07:00,11220,,,,0.021,247.309,399.375,63.9858,99.5659
20240827 03:08:00,11280,,,,0.00366667,240.176,380.034,66.5689,66.5689
20240827 03:09:00,11340,,,,0.101833,255.888,393.324,135.929,212.616
20240827 03:10:00,11400,,,,0.0163333,238.11,371.004,58.9599,72.9223
20240827 03:11:00,11460,,,,0.0126667,240.867,355.401,61.2365,66.0047
20240827 03:12:00,11520,,1.9,,0.0551667,246.326,391.808,91.6684,110.243
20240827 03:13:00,11580,,,,1.66033,245.358,371.633,164.087,557.546
20240827 03:14:00,11640,,,,0.02,248.701,372.518,70.1895,80.6061
20240827 03:15:00,11700,,,,0.0733333,262.737,387.783,80.6539,115.076
20240827 03:16:00,11760,,,,0.00983333,255.007,389.777,63.2315,64.3515
20240827 03:17:00,11820,,,,0.027,261.005,395.627,72.7301,102.781
20240827 03:18:00,11880,,2.3,,0.00333333,259.869,388.306,49.5885,51.2964
20240827 03:19:00,11940,,,,0.00116667,254.688,382.883,44.1925,44.1925
20240827 03:20:00,12000,,2.64,,0.0365,269.671,397.343,95.9678,114.072
20240827 03:21:00,12060,,,,0.0186667,271.915,399.315,83.3878,105.802
20240827 03:22:00,12120,,,,0.0625,273.625,397.183,77.4324,117.779
20240827 03:23:00,12180,,,,0.0246667,255.77,386.721,70.2878,101.02
20240827 03:24:00,12240,,2.92983,,0.103833,250.251,374.206,93.6481,126.91
20240827 03:25:00,12300,,3.27,,0.068,273.769,397.951,75.533,125.946
20240827 03:26:00,12360,,2.91017,,0.0461667,260.556,389.031,64.0549,99.1943
20240827 03:27:00,12420,,3.29983,,0.0485,268.767,385.507,77.7733,90.8974
20240827 03:28:00,12480,,,,1.5795,262.077,381.236,195.153,572.368
20240827 03:29:00,12540,,3.71,,0.0411667,265.804,391.512,68.2137,90.9191
20240827 03:30:00,12600,,2.88983,,0.4395,270.141,388.991,99.3243,331.111
20240827 03:31:00,12660,,2.81,,0.0281667,266.431,395.787,76.3962,99.9062
20240827 03:32:00,12720,,,,0.0468333,269.666,399.176,67.5414,105.539
20240827 03:33:00,12780,,2.86,,0.0255,248.367,380.536,66.1084,77.4036
20240827 03:34:00,12840,,2.88,,0.130833,242.767,376.267,91.0916,148.155
20240827 03:35:00,12900,,2.80983,,0.0793333,253.771,382.582,79.0991,104.811
20240827 03:36:00,12960,,,,0.633667,258.524,386.762,131.213,386.488
20240827 03:37:00,13020,,2.11,,0.0263333,264.046,389.599,75.1867,92.7958
20240827 03:38:00,13080,,2.62,,0.14,257.966,374.163,91.1447,209.877
20240827 03:39:00,13140,,,,0.1475,262.472,385.838,81.4287,129.876
20240827 03:40:00,13200,,2.82,,0.0508333,253.368,373.639,72.295,119.727
20240827 03:41:00,13260,,,,0.0241667,256.929,368.711,61.5206,84.5601
20240827 03:42:00,13320,,,,0.0126667,252.883,380.911,103.052,103.052
20240827 03:43:00,13380,,,,0.0156667,278.601,406.551,57.7115,74.5724
20240827 03:44:00,13440,,,,0.0583333,268.715,387.646,73.8165,94.5994
20240827 03:45:00,13500,,,,0.0436667,253.746,380.729,85.2501,98.1234
20240827 03:46:00,13560,,2.39,,0.0226667,259.592,383.796,66.6481,98.8577
20240827 03:47:00,13620,,2.87983,,0.0435,258.403,379.391,71.0419,99.3916
20240827 03:48:00,13680,,2.76983,,0.256167,260.365,375.997,85.6397,258.765
20240827 03:49:00,13740,,2.87,,0.1555,253.382,356.079,81.8886,126.271
20240827 03:50:00,13800,,,,1.4035,252.98,367.513,119.867,529.026
20240827 03:51:00,13860,,3.06017,,0.0861667,253.317,364.468,77.0389,113.578
20240827 03:52:00,13920,,2.26983,,0.089,258.598,362.451,80.1688,112.291
20240827 03:53:00,13980,,,,0.232,267.498,382.034,84.1993,221.978
20240827 03:54:00,14040,,,,0.0648333,258.107,371.777,86.8644,116.713
20240827 03:55:00,14100,,,,0.0106667,265.175,381.022,50.3331,54.1661
20240827 03:56:00,14160,,,,0.138167,254.962,379.987,89.9479,166.122
20240827 03:57:00,14220,,2.67,,0.0828333,256.259,374.142,65.8477,158.187
20240827 03:58:00,14280,,2.73983,,0.0991667,258.501,374.687,72.0516,127.855
20240827 03:59:00,14340,,2.59,,0.1105,267.233,385.717,76.9101,103.524
20240827 04:00:00,14400,,,,0.082,259.621,380.759,78.8594,95.7799
20240827 04:01:00,14460,,2.73,,0.065,269.282,393.118,83.0663,109.261
20240827 04:02:00,14520,,2.79,,0.0563333,270.171,400.992,79.6717,121.417
20240827 04:03:00,14580,,3.01017,,0.0785,266.824,405.129,88.0929,132.338
20240827 04:04:00,14640,,2.46,,0.061,268.477,396.203,77.3428,93.9763
20240827 04:05:00,14700,,2.8,,0.1275,256.994,374.104,97.3524,167.649
20240827 04:06:00,14760,,,,0.068,268.943,382.917,80.7007,120.898
20240827 04:07:00,14820,,,,0.2,262.692,391.837,86.6314,223.709
20240827 04:08:00,14880,,,,0.0671667,252.66,372.646,74.548,108.651
20240827 04:09:00,14940,,,,0.0271667,246.455,362.949,67.5142,95.5726
20240827 04:10:01,15001,,,,0.101167,264.215,386.765,86.5694,128.217
20240827 04:11:00,15060,,2.61,,0.008,256.43,383.01,87.4757,87.4757
20240827 04:12:00,15120,,2.74017,,0.0335,256.615,380.207,67.4637,75.6037
20240827 04:13:00,15180,,,,0.0131667,274.707,401.817,62.743,66.0299
20240827 04:14:00,15240,,,,0.102833,258.797,387.85,87.6334,121.853
20240827 04:15:00,15300,,,,1.42367,294.436,418.365,545.269,545.269
20240827 04:16:00,15360,,,,0.0145,280.045,417.436,54.655,62.7056
20240827 04:17:00,15420,,2.02983,,0.0421667,270.37,393.533,69.1155,78.9009
20240827 04:18:00,15480,,,,0.0045,271.099,400.948,48.1206,48.9728
20240827 04:19:00,15540,,,,0.0508333,274.746,403.36,81.8979,104.035
20240827 04:20:00,15600,,,,0.0225,281.581,408.951,79.908,98.8472
20240827 04:21:00,15660,,,,0.00983333,279.005,395.265,60.8983,68.8072
20240827 04:22:00,15720,,,,0.00516667,286.47,399.263,74.2536,74.2536
20240827 04:23:00,15780,,,,0.058,268.82,386.685,75.5382,117.879
20240827 04:24:00,15840,,,,0.0323333,266.995,397.695,80.8846,130.903
20240827 04:25:00,15900,,,,0.0163333,276.17,393.979,61.7992,65.6103
20240827 04:26:00,15960,,2.35,,0.00566667,289.828,414.338,56.6541,65.2222
20240827 04:27:00,16020,,,,0.00866667,282.075,397.403,54.6846,55.1202
20240827 04:28:00,16080,,,,0.0125,286.66,405.758,59.5339,69.9592
20240827 04:29:00,16140,,,,0,281.823,404.863,67.2411,140.113
20240827 04:30:00,16200,,,,0.00383333,292.889,416.095,52.2342,53.2635
20240827 04:31:00,16260,,,,0.0115,291.419,409.011,53.7059,60.546
20240827 04:32:00,16320,,,,0.0461667,286.324,409.433,93.7349,107.603
20240827 04:33:00,16380,,,,0.00866667,296.398,408.506,63.5346,83.4035
20240827 04:34:00,16440,,,,0.0206667,265.173,395.615,62.3058,104.345
20240827 04:35:00,16500,,,,0.009,272.062,394.537,58.2206,67.5769
20240827 04:36:00,16560,,,,0.00733333,293.686,420.544,60.6549,76.0394
20240827 04:37:00,16620,,,,0.0153333,273.703,389.593,108.838,108.838
20240827 04:38:00,16680,,,,0.0025,289.107,414.421,58.0716,58.0716
20240827 04:39:00,16740,,,,0,272.132,410.125,67.1451,135.467
20240827 04:40:00,16800,,,,0.00366667,282.25,402.409,50.4812,56.7257
20240827 04:41:00,16860,,,,0.0045,297.731,399.326,53.8944,59.8511
20240827 04:42:00,16920,,,,0.044,284.089,400.314,89.1604,146.147
20240827 04:43:00,16980,,,,0.0245,279.676,409.74,84.9737,93.9244
20240827 04:44:00,17040,,,,0.0115,277.59,397.561,100.276,100.276
20240827 04:45:00,17100,,,,0.0408333,282.71,406.627,85.9422,110.675
20240827 04:46:00,17160,,,,0.00166667,277.954,404.573,50.659,50.659
20240827 04:47:00,17220,,3.44,,0.0151667,295.456,411.731,69.6188,83.0054
20240827 04:48:00,17280,,,,0.0506667,278.938,404.302,97.1232,147.722
20240827 04:49:00,17340,,2.85,,0.011,284.283,403.528,70.8093,89.8194
20240827 04:50:00,17400,,3.41,,0,288.155,405.928,69.659,138.066
20240827 04:51:00,17460,,2.87,,0.224833,302.915,406.426,104.026,246.956
20240827 04:52:00,17520,,,,0.183167,294.71,410.209,150.074,237.523
20240827 04:53:00,17580,,2.94,,0.00116667,281.625,404.138,44.1925,44.1925
20240827 04:54:00,17640,,,,0.1045,287.475,406.484,105.34,211.199
20240827 04:55:00,17700,,,,0,281.916,403.422,69.659,138.066
20240827 04:56:00,17760,,2.25,,0.281333,270.893,402.896,148.138,301.46
20240827 04:57:00,17820,,,,0.0323333,281.795,402.787,73.7079,96.1288
20240827 04:58:00,17880,,,,0.0125,271.904,384.883,65.316,77.5586
20240827 04:59:00,17940,,2.78,,0.00683333,262.509,380.433,64.189,65.8968
20240827 05:00:00,18000,,,,0.00383333,263.695,386.643,52.7824,52.8119
20240827 05:01:00,18060,,3.76,,0.0298333,251.575,382.924,78.7898,99.0125
20240827 05:02:00,18120,,,,0.0278333,267.774,398.177,66.9688,100.604
20240827 05:03:00,18180,,3.08033,,0.0161667,260.282,382.047,76.5391,77.7456
20240827 05:04:00,18240,,2.9395,,0.0075,260.034,389.167,62.5565,72.8997
20240827 05:05:00,18300,,,,0.0581667,267.43,401.195,87.3406,155.383
20240827 05:06:00,18360,,3.26016,,1.5905,271.495,399.208,180.342,567.875
20240827 05:07:00,18420,,3.71033,,0.0241667,262.94,381.803,96.1924,109.402
20240827 05:08:00,18480,,3.42017,,0.0361667,255.145,390.531,70.8176,83.1629
20240827 05:09:00,18540,,,,0.003,238.305,356.649,46.3858,48.3879
20240827 05:10:00,18600,,,,0.325667,258.962,374.246,128.996,286.218
20240827 05:11:00,18660,,3.33,,0.0488333,259.913,383.512,68.2541,84.1294
20240827 05:12:00,18720,,,,0.0443333,246.184,377.978,71.6476,98.0458
20240827 05:13:00,18780,,2.89017,,0.00566667,255.992,381.908,51.0038,55.2077
20240827 05:14:00,18840,,2.97017,,0.0141667,260.36,389.374,63.8676,69.8838
20240827 05:15:00,18900,,2.5,,0.0125,268.812,387.582,70.2878,93.2709
20240827 05:16:00,18960,,,,0.0365,274.212,396.739,76.0809,107.487
20240827 05:17:00,19020,,2.70017,,1.27933,270.725,379.5,164.589,523.84
20240827 05:18:00,19080,,2.43,,0.0323333,271.629,394.269,78.7861,106.853
20240827 05:19:00,19140,,,,0.00116667,286.279,405.783,44.1925,44.1925
20240827 05:20:00,19200,,,,0.00566667,266.675,383.498,50.7304,53.718
20240827 05:21:01,19261,,2.68017,,0.00683333,287.246,405.172,49.0204,55.6156
20240827 05:22:00,19320,,,,0.042,269.15,397.983,110.678,143.653
20240827 05:23:00,19380,,,,0.0045,270.621,390.899,53.3093,59.9064
20240827 05:24:00,19440,,,,0.0381667,279.77,399.945,69.4466,91.6172
20240827 05:25:00,19500,,,,0.0805,270.908,391.545,115.613,167.413
20240827 05:26:00,19560,,,,0.002,279.656,396.676,52.0616,52.0616
20240827 05:27:00,19620,,,,0.0505,271.613,395.011,111.758,159.139
20240827 05:28:00,19680,,,,0.0188333,278.866,405.172,118.131,118.131
20240827 05:29:00,19740,,,,0.014,278.609,390.73,63.8891,67.9163
20240827 05:30:00,19800,,2.86967,,0.00616667,278.757,394.696,53.0351,56.1573
20240827 05:31:00,19860,,,,0.087,272.712,402.351,107.6,190.586
20240827 05:32:00,19920,,,,0.0796667,252.753,365.116,87.212,164.971
20240827 05:33:00,19980,,,,0.0218333,279.746,399.657,84.0427,86.4602
20240827 05:34:00,20040,,2.28017,,0.011,273.604,405.996,69.5553,90.2914
20240827 05:35:00,20100,,,,0.00283333,260.191,398.713,47.3551,47.5922
20240827 05:36:00,20160,,,,0.0345,280.724,407.795,76.3133,98.0398
20240827 05:37:00,20220,,,,0.00233333,266.98,393.98,43.7902,44.9555
20240827 05:38:00,20280,,,,0.0025,269.487,388.874,45.4324,45.5338
20240827 05:39:00,20340,,,,0.0926667,282.53,394.84,117.891,184.47
20240827 05:40:00,20400,,,,0.00916667,274.853,407.329,57.8202,69.7555
20240827 05:41:00,20460,,,,0.0183333,250.261,383.145,67.8199,78.5942
20240827 05:42:00,20520,,2.2,,0.418,258.88,387.558,103.947,345.879
20240827 05:43:00,20580,,,,0.0135,252.344,382.395,64.4949,84.9493
20240827 05:44:00,20640,,,,0.00483333,260.723,385.643,72.253,72.253
20240827 05:45:00,20700,,,,0.03,273.595,405.564,83.3673,116.362
20240827 05:46:00,20760,,,,0.0316667,252.713,393.965,94.2147,100.061
20240827 05:47:00,20820,,,,0.00233333,281.899,409.316,56.507,56.507
20240827 05:48:00,20880,,2.93,,0.00716667,268.946,395.395,48.219,57.6533
