seconds,tamb,rh,ws,wd
60,2.26,91.5,0.802,251.2
60,2.25,92.1,1.722,235.7
60,2.393,91.8,1.726,235
60,2.352,92,1.669,217.3
60,2.252,92.4,1.823,212.1
60,2.343,93.2,1.045,143.2
60,2.214,93.3,0.991,171.1
60,2.303,92.8,0.98,229.3
60,2.306,92.8,1.075,179.7
60,2.304,93.1,0.934,176.8
60,2.297,93.1,1.06,202.4
60,2.317,93.4,1.125,199.2
60,2.3,93.5,1.258,204.3
60,2.206,94,1.282,197.8
60,2.36,94.7,1.13,221.4
60,2.206,94.9,1.614,211.5
60,2.115,94.5,1.269,166.3
60,2.208,94.4,0.941,212.4
60,2.072,94.6,1.281,302.2
60,1.982,95.2,1.071,275.6
60,1.947,95.8,0.604,259.4
60,1.966,96.1,0.617,265.9
60,1.984,96.4,1.032,213.1
60,1.896,96.6,1.201,206.5
60,1.887,96.6,0.833,258.1
60,1.992,96.7,0.794,274.3
60,1.978,96.7,0.844,262.6
60,1.939,96.9,0.905,239.1
60,1.844,96.9,1.873,193.2
60,1.85,96.8,1.044,209.7
60,1.984,96.8,1.15,190.3
60,1.933,96.7,0.91,170.9
60,2.025,96.5,1.016,175.1
60,1.977,96.2,1.437,181.3
60,2.084,95.9,1.209,173.9
60,2.115,95.7,1.122,167
60,2.111,95.7,0.882,172.5
60,2.131,95.7,1.037,215.9
60,2.146,95.9,1.065,167.9
60,2.085,96,0.851,206
60,2.07,96.3,0.866,202.7
60,2.03,96.5,0.717,207.5
60,1.992,96.7,0.549,174.9
60,2.064,96.9,0.557,198.1
60,2.07,97,0.742,176.9
60,1.986,97.1,1.169,155.8
60,2.034,97,1.05,158.8
60,1.947,97,1.183,147.6
60,1.933,96.8,1.07,196
60,2.036,96.7,1.485,153.3
60,1.936,96.2,2.055,161.4
60,2.166,95.5,1.862,174.1
60,2.04,94.6,2.146,168.9
60,2.07,92.7,2.857,178.4
60,2.161,91.8,2.808,160.1
60,2.209,91.3,3.268,173.6
60,2.209,91.2,3.353,153.2
60,2.299,90.2,3.891,177.9
60,2.246,89.9,3.824,151.4
60,2.264,89.5,3.992,167.9
60,2.26,89.6,4.108,158.4
60,2.343,89.3,4.376,182.7
60,2.266,89,4.098,148.3
60,2.391,89.2,4.75,154.5
60,2.379,88.7,4.252,145.8
60,2.311,89.1,3.925,147.4
60,2.388,88.8,4.503,171.2
60,2.302,88.2,4.4,154.7
60,2.438,88.5,4.797,142.5
60,2.344,87.8,5.058,167.9
60,2.384,87.4,5.534,179.3
60,2.388,86.9,5.477,158.6
60,2.341,87.4,4.408,200.4
60,2.352,87.5,4.732,140
60,2.4,87.6,4.132,169.8
60,2.295,87.6,5.437,150.3
60,2.308,88.1,4.305,167.4
60,2.35,87.8,5.604,156.7
60,2.433,87.9,5.836,144.9
60,2.448,87.7,5.864,155.8
60,2.256,87.2,5.924,118.2
60,2.253,87.3,5.648,159.6
60,2.349,88.3,5.611,145.4
60,2.206,88.2,5.532,158.9
60,2.214,88,5.625,145.5
60,2.218,88.1,5.176,151.1
60,2.205,88.5,5.251,147.6
60,2.264,88.5,5.403,151.7
60,2.163,88.3,5.145,151.2
60,2.164,88.5,5.04,152
60,2.253,88.5,6.003,156.7
60,2.237,88.3,5.929,143.5
60,2.172,87.8,5.713,159.2
60,2.257,87.6,5.772,149.2
60,2.242,88.3,5.971,140.3
60,2.174,88,5.838,155.1
60,2.158,88.2,5.32,149.2
60,2.312,88.4,4.987,154.9
60,2.302,88.4,5.093,154.5
60,2.21,88.7,5.06,153.7
60,2.16,88.9,4.947,161
60,2.161,89.1,5.328,146.5
60,2.175,89.4,5.828,157.7
60,2.149,88.5,5.336,159.3
60,2.078,88.5,5.519,146.8
60,2.157,88.2,5.192,138.1
60,2.159,88.7,5.361,154.1
60,2.134,88.4,5.646,185.5
60,2.16,88.3,5.024,132.4
60,2.159,88.1,5.142,162.3
60,2.072,88.1,4.412,150.7
60,2.167,88.4,4.696,134.4
60,2.081,88.5,4.645,149.6
60,2.147,88.3,4.062,151.3
60,2.085,87.8,5.248,149.3
60,2.16,86.9,4.732,151.6
60,2.259,86.8,4.224,159.1
60,2.356,86.9,4.064,154.8
60,2.297,87,3.433,159.4
60,2.219,87.1,3.376,174.3
60,2.211,87.6,3.633,152.2
60,2.206,87,4.346,170.4
60,2.344,86.5,3.074,146.4
60,2.437,86.3,3.6,173.1
60,2.256,86,2.357,169.3
60,2.299,86.1,2.741,170.7
60,2.383,86.2,3.08,163.4
60,2.302,86.3,3.512,151.8
60,2.363,86.1,3.242,152.5
60,2.298,86.2,3.631,172.4
60,2.304,85.8,2.458,182.9
60,2.311,86.1,2.032,176.3
60,2.33,86.4,2.693,137.7
60,2.298,86.6,3.278,197.4
60,2.222,86.6,1.996,174
60,2.344,87,3.94,155.9
60,2.244,87.2,3.606,163.6
60,2.174,86.7,3.257,162.8
60,2.206,86.5,1.826,193.6
60,2.169,86.7,2.561,145.4
60,2.251,87.2,2.608,160.3
60,2.159,86.7,3.466,178.3
60,2.314,86.2,3.04,190.6
60,2.235,86.3,3.366,163.9
60,2.251,85.9,2.729,145.7
60,2.264,86.4,3.087,151
60,2.446,86.9,3.045,153.2
60,2.25,86.4,3.143,192.5
60,2.309,86.3,2.47,145.9
60,2.261,86.4,3.523,163.6
60,2.332,86.4,3.378,144.2
60,2.219,86.5,2.997,135.3
60,2.215,86.8,3.639,169.6
60,2.205,87,3.776,161.3
60,2.22,87.2,3.543,167.5
60,2.3,86.8,3.391,135.5
60,2.205,86.7,4.101,156.2
60,2.302,86.7,4.199,155.8
60,2.304,86.1,4.457,154
60,2.313,85.4,4.603,159.5
60,2.395,85.1,4.087,137
60,2.427,85.9,3.708,142
60,2.296,85.7,4.487,160.9
60,2.402,85.7,4.505,147.8
60,2.383,86.3,3.855,154.8
60,2.341,86.5,4.065,140.3
60,2.354,87.1,3.633,123.5
60,2.29,87.3,3.845,157.4
60,2.206,86.9,4.467,149.6
60,2.311,86.9,3.886,158.8
60,2.29,86.6,4.186,158.9
60,2.332,86.9,3.508,154.2
60,2.266,87.2,3.33,153.4
60,2.21,87.6,3.505,160
60,2.299,87.8,3.843,164.9
60,2.175,87.6,3.381,154.8
60,2.17,88,3.553,151.4
60,2.218,88.3,3.428,154.9
60,2.176,88,3.125,152.9
60,2.285,87.9,2.992,150.3
60,2.293,87.5,3.43,149.8
60,2.401,87.8,3.41,137.8
60,2.205,87.4,3.659,146.5
60,2.264,87.6,3.337,127.4
60,2.262,87.8,3.461,138.5
60,2.252,87.7,3.61,149.8
60,2.264,87.3,4,142.3
60,2.259,87,3.824,151.2
60,2.25,87.4,3.771,148.2
60,2.265,87.4,3.786,153.4
60,2.337,87.2,3.734,151.1
60,2.339,87.3,3.78,151.3
60,2.264,87,3.861,147.5
60,2.293,87,4.075,141.2
60,2.264,87.9,3.592,151.5
60,2.175,87.5,4.043,145.3
60,2.167,87.1,4.003,141.6
60,2.161,87.4,3.637,154.8
60,2.175,86.9,4.312,151.8
60,2.162,87.4,3.654,142.2
60,2.165,87.6,3.783,150.1
60,2.178,87,3.931,145.7
60,2.159,86.7,4.203,161
60,2.213,86.2,4.606,153.6
60,2.236,86.2,4.059,135.8
60,2.291,86.1,4.225,140.1
60,2.289,86.2,3.633,170.1
60,2.217,86,4.353,138.2
60,2.293,86,3.866,159.2
60,2.219,86.4,4.007,156.5
60,2.292,85.8,4.336,151.4
60,2.206,86.2,4.243,163.8
60,2.323,86,4.629,157.3
60,2.301,86.1,3.793,160.3
60,2.283,86.4,4.369,157.1
60,2.404,86.5,4.016,146.8
60,2.354,86.4,3.626,159.2
60,2.207,86.2,3.688,160.5
60,2.312,86.1,3.699,159.8
60,2.307,85.4,4.4,162.8
60,2.298,85.4,4.725,159.5
60,2.299,85.1,4.666,169.4
60,2.206,84.8,4.108,167.2
60,2.213,85.1,4.487,169.2
60,2.22,84.8,4.702,168.7
60,2.205,85.2,4.555,148.3
60,2.293,86,4.776,152.1
60,2.251,86.2,4.511,155.6
60,2.159,86.2,4.314,158.3
60,2.187,86.2,4.309,140.8
60,2.2,86,4.635,139.3
60,2.252,85.5,4.266,151.8
60,2.226,85.5,4.645,154.3
60,2.163,85.4,4.356,157.7
60,2.257,85.4,4.484,166.3
60,2.174,85.1,4.813,171.9
60,2.205,85.1,4.176,146.5
60,2.303,84.8,4.582,153.7
60,2.321,84.7,4.75,154.5
60,2.341,84.4,5.085,169.9
60,2.308,84,5.462,144.2
60,2.309,84.1,4.933,164.5
60,2.385,84.7,4.689,158.3
60,2.322,84.8,4.774,121
60,2.36,84.7,4.706,180
60,2.312,84.7,4.645,156.3
60,2.312,84.7,4.335,164.8
60,2.264,85,4.176,157.1
60,2.25,85.2,4.5,177.9
60,2.261,85,4.426,144.5
60,2.354,85.2,4.106,148.4
60,2.338,84.6,4.856,161.6
60,2.263,84.4,4.621,161.1
60,2.447,84.5,4.369,145.7
60,2.436,84.7,4.336,157.5
60,2.262,84.5,4.451,161
60,2.264,84.5,4.479,179.4
60,2.34,84.5,4.696,161
60,2.261,84.6,3.778,167
60,2.356,84.9,4.562,150.2
60,2.249,85.2,3.66,170.2
60,2.348,85,4.627,150.2
60,2.264,84.7,4.152,169.4
60,2.25,84.5,4.609,163.8
60,2.35,84.7,4.105,142.8
60,2.343,84.2,4.521,163.4
60,2.329,84.5,4.219,154.2
60,2.26,84.5,4.397,166.4
60,2.359,84.4,3.959,143.9
60,2.251,84.2,3.909,164.9
60,2.342,83.7,4.771,157.7
60,2.311,83.4,4.278,138.3
60,2.299,83.5,4.681,155.4
60,2.392,83.6,4.405,152.6
60,2.312,83.4,4.889,143.5
60,2.423,82.9,4.441,175.1
60,2.345,83,4.457,151.5
60,2.437,83.8,3.995,131.2
60,2.258,84.5,3.86,150.3
60,2.252,84.7,3.869,155.1
60,2.402,84,4.704,144.4
60,2.261,84.2,4.456,148.3
60,2.25,84.4,4.137,151.4
60,2.263,84.8,3.708,167.5
60,2.218,84.9,4.333,150.6
60,2.249,84.6,4.27,138.2
60,2.307,84.7,4.523,168.2
60,2.217,84.1,4.804,156.1
60,2.206,84.2,4.911,150.5
60,2.306,84,4.606,160.1
60,2.217,84.1,4.255,174.8
60,2.291,84.7,4.119,185.8
60,2.31,84.7,4.059,147.3
60,2.218,84.5,4.142,132
60,2.296,84.6,4.003,156.3
60,2.31,85.1,3.502,150.1
60,2.219,85.3,3.394,167.7
60,2.158,85.3,3.972,168.7
60,2.26,84.4,4.459,154.2
60,2.296,84.2,3.902,155
60,2.265,84.1,3.891,176.3
60,2.261,83.6,4.016,182.8
60,2.354,83.4,4.078,180.1
60,2.344,83.7,3.951,159.5
60,2.488,82.9,4.32,186.1
60,2.311,83.1,4.408,153
60,2.298,83.8,4.492,146.8
60,2.377,83.9,4.288,161.8
60,2.45,84.3,4.196,145.8
60,2.256,83.3,4.931,168.1
60,2.251,83.1,3.796,137.3
60,2.266,83.7,4.1,163.6
60,2.338,84.1,4.495,180.9
60,2.251,83.9,4.188,156.4
60,2.355,84.1,3.572,178.3
60,2.262,83.9,4.488,174
60,2.348,83.1,5.037,163.1
60,2.34,83.1,4.506,190
60,2.263,82.2,5.55,128.1
60,2.339,83.3,4.413,159
60,2.34,83.1,4.647,166.9
60,2.265,83.5,4.564,159.8
60,2.288,83.6,5.464,170.1
60,2.29,82.6,5.495,169.3
60,2.219,82.7,5.227,150.6
60,2.294,82.4,5.535,176.2
60,2.29,82.6,5.441,141.7
60,2.219,82.6,5.514,175
60,2.204,83.4,4.482,160.6
60,2.312,82.8,5.527,176
60,2.219,82.1,5.042,170.7
60,2.303,82.6,4.735,168
60,2.305,83.4,4.557,135.4
60,2.296,82.8,5.199,152.7
60,2.205,82.7,5.156,164.6
60,2.213,82.5,5.29,148
60,2.218,82.7,5.374,143.6
60,2.206,83.6,4.671,160.2
60,2.213,83,5.303,159.1
60,2.298,83,4.854,160.5
60,2.295,82.6,4.991,175.9
60,2.303,82.7,4.97,162.9
60,2.219,82.6,4.918,163.5
60,2.205,82.7,5.223,172.4
60,2.215,82.8,4.869,162.4
60,2.298,83,4.882,159.4
60,2.204,83.4,5.036,155.8
60,2.212,83.2,5.47,170.5
60,2.175,82.4,6.241,161.8
60,2.25,82.5,5.945,155.9
60,2.245,82.3,6.675,171.1
60,2.22,82.8,5.352,156
60,2.205,82.9,5.575,161.8
60,2.225,83.1,5.762,155
60,2.271,83.3,5.775,159.3
60,2.251,83.6,5.472,169.7
60,2.168,83.6,5.573,155.9
60,2.175,83.6,5.65,152.4
60,2.16,83.4,5.042,152.3
60,2.25,83.4,5.651,150.9
60,2.258,83.2,6.395,171.3
60,2.159,83.1,5.628,171.7
60,2.174,83.7,5.382,160
60,2.253,83.1,5.606,163.7
60,2.25,83.1,4.931,175.1
60,2.176,84.1,4.735,149.9
60,2.194,84,5.504,169.8
60,2.118,83.4,5.877,154.4
60,2.13,84.3,5.746,158.5
60,2.115,83.8,5.653,162.7
60,2.215,84.1,5.14,157.9
60,2.126,84.1,5.45,193.6
60,2.112,83.5,6.109,160.6
60,2.127,83.7,5.913,159.3
60,2.137,83.1,6.432,165.4
60,2.205,82.9,6.509,172.4
60,2.222,83.2,4.993,144.4
60,2.116,83.5,5.534,170.5
60,2.208,82.6,6.295,147.2
60,2.22,83.2,5.519,161.9
60,2.208,83.3,6.337,152.6
60,2.164,83.6,4.764,157.9
60,2.129,83.8,5.318,179.5
60,2.115,83.9,5.397,157.6
60,2.2,83.8,6.244,175.1
60,2.128,84.3,5.302,172
60,2.202,84.2,5.519,172.1
60,2.127,84.3,5.493,147.6
60,2.122,83.5,6.019,145.4
60,2.271,83.3,5.744,172.3
60,2.207,83.3,5.648,171
60,2.233,83.5,5.522,159.7
60,2.12,83.9,5.021,171.8
60,2.185,84.3,5.114,167.6
60,2.159,84.2,5.565,150.5
60,2.081,84.4,5.096,162.1
60,2.167,84.6,4.928,149.6
60,2.069,84.9,4.786,166.7
60,2.163,84.2,5.681,164.7
60,2.069,85,4.815,160.8
60,2.26,85.1,5.183,148
60,2.084,84.3,5.55,165.9
60,2.159,84,5.348,155.6
60,2.31,84.2,4.8,146.6
60,2.125,84.8,4.662,179.6
60,2.159,85.6,4.361,167.4
60,2.16,84.6,5.281,153
60,2.119,84.7,5.166,164.1
60,2.07,84.4,5.37,152.6
60,2.085,84.4,5.957,159.7
60,2.129,84.7,4.991,157.2
60,2.071,84.5,5.349,168.9
60,2.085,84,5.299,154.8
60,2.2,84.3,5.511,152.6
60,2.119,83.8,5.415,157.5
60,2.129,84.2,4.822,165.2
60,2.204,84.4,5.454,156.2
60,2.118,84,5.65,148.8
60,2.176,83.8,5.754,144.9
60,2.164,84.2,5.401,156.1
60,2.251,84.8,5.081,162.4
60,2.175,84.2,5.581,151
60,2.164,84.2,5.333,159.7
60,2.246,85,4.887,155.7
60,2.175,84.8,5.424,156.3
60,2.167,83.7,5.859,161.3
60,2.161,84,5.808,166.7
60,2.251,84.3,5.597,153.4
60,2.171,84.4,5.493,153.7
60,2.237,84.9,5.392,150.1
60,2.249,84.4,5.499,138.4
60,2.172,84.7,5.181,154
60,2.159,84.8,5.352,130.4
60,2.242,85,5.325,153.3
60,2.266,84.4,5.259,149.5
60,2.251,84.5,5.031,164.2
60,2.162,84.4,4.959,153.3
60,2.175,84.6,5.143,154.8
60,2.253,83.7,5.684,172.2
60,2.294,83.8,4.742,141
60,2.218,83.5,4.988,155.4
60,2.304,83.4,5.594,161.2
60,2.328,83,5.15,148
60,2.441,83.8,5.013,140.3
60,2.267,83.7,6.158,148.8
60,2.331,83.9,4.645,162.1
60,2.251,83.6,4.768,172.3
60,2.352,83.6,5.042,142
60,2.353,83.6,5.039,152.5
60,2.25,84.1,4.761,144.9
60,2.344,84.2,4.903,157
60,2.266,83.4,5.191,136.6
60,2.253,83.4,4.957,161.8
60,2.343,84.1,4.521,153.5
60,2.448,84.4,4.931,147.3
60,2.304,83.4,5.411,154.8
60,2.204,83.4,4.926,144.7
60,2.441,83.6,4.972,145.7
60,2.269,84.5,4.825,154.1
60,2.255,84.3,4.96,153.4
60,2.265,84.9,4.599,148.9
60,2.344,84.5,4.315,140.3
60,2.27,84.4,4.24,183.2
60,2.206,83.4,4.818,154.5
60,2.209,83.8,4.129,162
60,2.221,84.8,3.608,152
60,2.306,84.2,4.55,141.3
60,2.283,83.8,3.91,146.5
60,2.218,83.8,4.421,147.7
60,2.266,82.4,4.524,166.6
60,2.385,83.2,4.109,170.4
60,2.375,82.9,4.41,134.3
60,2.31,82.2,5.17,181.6
60,2.309,82.2,5.174,163.6
60,2.387,82.8,4.56,177.9
60,2.397,82.3,6.007,161.9
60,2.39,82.4,4.515,149.3
60,2.303,82.5,5.223,175.1
60,2.373,83,4.712,173.2
60,2.307,82.6,5.775,166.3
60,2.312,82.1,5.323,169.7
60,2.483,82.5,4.768,179.1
60,2.337,82.9,4.869,175.6
60,2.45,83.2,5.155,181.4
60,2.263,83.2,4.062,183
60,2.25,83.7,4.573,165.3
60,2.256,83.3,5.39,176.1
60,2.267,83.1,5.527,173.7
60,2.273,83.2,4.874,176.5
60,2.294,83.6,4.965,168.9
60,2.217,83.9,5.196,155.3
60,2.235,83.5,5.501,170.9
60,2.291,83.6,4.606,145.1
60,2.255,84,5.096,170.3
60,2.173,83.9,5.349,177.1
60,2.163,83.8,4.96,154.1
60,2.172,84.1,4.516,163.2
60,2.128,84.7,4.676,180.3
60,2.18,84,4.931,176.1
60,2.195,84.4,4.405,158
60,2.173,85,4.168,174.8
60,2.075,84.8,5.065,174.3
60,2.164,83.9,5.268,178.2
60,2.083,84.6,5.552,148.3
60,2.091,84.7,5.078,169.7
60,2.102,85.3,4.194,189.9
60,1.992,85.7,4.797,163.7
60,1.979,85.5,3.835,186.3
60,2.023,85.7,4.335,181.8
60,2.025,86.3,4.947,164.4
60,1.972,86.1,4.831,176.4
60,2.083,85.9,4.889,159.9
60,1.889,85.5,4.866,166.9
60,2.075,86,4.895,175.2
60,2.038,85.6,5.596,167.4
60,2.022,85.6,4.849,142.2
60,2.007,86.2,4.815,166.3
60,1.937,85.7,5.313,168.1
60,1.941,86.4,4.599,167.7
60,1.945,85.9,5.321,166.8
60,1.931,85.7,5.485,166.9
60,2.032,85.9,4.854,156.9
60,1.979,85.9,5.124,168.3
60,2.069,85.7,5.171,160
60,1.99,85.6,5.281,138.9
60,2.022,86.4,4.415,152.3
60,1.99,85.7,6.032,166.2
60,2.077,85.4,5.793,141.4
60,2.023,85.1,6.032,181.1
60,2.116,85.6,5.212,165.2
60,2.024,85.3,5.932,170.3
60,2.027,85.5,5.442,138.9
60,2.088,85.3,5.679,143.6
60,2.207,85.6,5.243,148.4
60,2.03,85,6.378,177.4
60,2.113,84.9,5.611,145.3
60,2.022,85.8,5.71,172.7
60,2.076,85.9,5.526,171.9
60,2.065,86,4.624,152.7
60,1.977,86.1,4.928,171.4
60,2.088,85.7,6.231,166
60,2.028,85,5.695,166.7
60,2.121,85.3,6.05,162.9
60,2.129,85.1,6.225,156.3
60,2.024,85.5,5.929,129.5
60,2.115,85.8,5.632,169.5
60,2.221,86.3,5.859,147.3
60,2.114,86.1,5.493,166.7
60,1.988,86.2,5.222,165.5
60,1.988,86.9,5.212,147.3
60,1.977,86.7,5.834,157.6
60,2.027,86.2,6.099,169.7
60,2.067,86.1,5.187,165.2
60,2.049,86.5,5.07,149.5
60,1.991,86.5,5.428,171.5
60,2.067,85.9,6.166,181.5
60,2.071,86.6,5.553,171.5
60,1.982,86.3,5.624,138.5
60,1.98,86.2,5.648,173.4
60,1.991,86.3,5.787,151.8
60,2.053,86.5,5.844,170.2
60,2.034,86.7,6.016,175.6
60,2.121,87.3,5.034,156.6
60,1.889,87.3,5.437,144.1
