coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2639,0,0,144.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,44.7521,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3678,0,0,0,0,0,79.7064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,20.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.015,0,0,0,0,0,97.5733,0,0,0,0,153.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,0,10.7623,10.1989,8.52271,18.4019,18.9392,23.0724,21.2191,3.05553,0,21.0901,51.0996,0,0,0,0,0,46.3051,8.85652,0,0,0,83.0258,0,0,0,0,96.3843,102.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.972,0,0,0,0,0,0,0,0,188.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40741,0,3.7037,7.40741,14.8148,3.7037,3.7037,0,3.7037,7.40741,3.7037,3.7037,0,0,0,7.40741,0,0,3.7037,0,0,0,3.7037,0,3.7037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0,0,3.7037,0,0,3.7037,3.7037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0,0,0,0,0,0,0,0,3.7037,0,0,0,0,0
3001,0,15.3054,9.8797,28.1411,20.5642,21.387,41.1833,45.3949,28.9381,0,54.944,0,0,0,12.4028,0,0,4.12175,0,0,0,0,0,0,0,0,4.11295,0,0,0,0,0,85.8262,0,0,0,0,117.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.308,0,0,0,0,0,0,0,0,0,181.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06061,0,6.06061,12.1212,9.09091,12.1212,0,0,0,3.0303,3.0303,0,6.06061,0,3.0303,0,0,3.0303,6.06061,6.06061,3.0303,0,3.0303,3.0303,0,3.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0303,0,3.0303,0,0,0,0,0,0,0,0,0
3301,0,0,0,9.86459,19.1376,27.5631,25.9728,12.2062,15.2157,26.2783,27.2324,0,44.1536,12.6518,0,0,0,1.39431,0,0,0,0,0,90.2108,0,0,0,0,0,0,0,0,0,0,0,0,114.573,0,0,0,0,0,0,0,0,0,127.522,0,0,0,133.902,0,0,0,0,0,0,0,0,0,0,0,179.262,0,0,0,0,184.612,0,0,0,0,0,0,0,0,0,0,0,20.4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94118,2.94118,0,2.94118,2.94118,14.7059,11.7647,2.94118,2.94118,2.94118,2.94118,0,2.94118,2.94118,0,5.88235,2.94118,5.88235,0,0,2.94118,2.94118,0,0,0,0,0,0,0,2.94118,0,2.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94118,0,0,0,0,0,0,0,0,0,0,0,2.94118,0,0,0,0,0,2.94118,0,0,2.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94118,0,0,2.94118,0,0,0,0,0,0,0
3601,0,10.0732,16.434,21.625,16.765,21.9634,23.3256,26.798,18.2684,25.3747,36.1189,56.4851,9.44075,48.8652,40.9801,55.659,69.6225,73.203,77.1031,0,0,0,0,0,92.4608,0,0,0,0,0,0,101.906,0,0,107.044,0,0,0,0,0,0,0,132.326,0,0,0,0,144.976,0,135.241,0,0,0,0,0,0,0,0,0,179.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16667,1.38889,4.16667,4.16667,11.1111,6.94444,8.33333,1.38889,1.38889,1.38889,2.77778,0,2.77778,4.16667,1.38889,4.16667,2.77778,2.77778,1.38889,1.38889,4.16667,1.38889,2.77778,2.77778,1.38889,0,1.38889,0,1.38889,1.38889,0,0,0,1.38889,0,1.38889,0,1.38889,0,0,0,0,0,0,0,1.38889,0,0,0,1.38889,0,0,1.38889,0,0,1.38889,0,0,0,0,0,0,0,0,0,1.38889,1.38889,0,0,0,0,1.38889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38889,0,0,0,0,0,0,0,0,0,0
3901,0,0,10.6418,12.6888,16.24,21.7087,12.2302,16.7401,45.3038,24.5046,32.8179,33.5271,17.7806,56.8029,0,26.7417,0,0,0,0,0,0,86.3579,0,6.23425,6.68422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.112,0,0,0,0,0,0,0,181.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44928,0,11.5942,10.1449,11.5942,13.0435,7.24638,1.44928,2.89855,1.44928,1.44928,1.44928,0,1.44928,0,4.34783,4.34783,2.89855,2.89855,1.44928,2.89855,1.44928,1.44928,0,1.44928,0,0,1.44928,2.89855,0,0,0,0,1.44928,0,0,0,0,0,0,0,0,1.44928,0,1.44928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44928,0,0,0,0,0,0,0,0,0,0,0,0,1.44928,0,0,0,0,0,0,0,0,0
4201,0,8.1065,9.31578,16.4384,18.212,18.3404,18.7323,28.0236,31.3668,32.6747,46.8167,34.3198,4.53627,0,66.8678,12.1138,0,0,70.217,70.4076,4.15421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66667,2.66667,6.66667,4,8,18.6667,6.66667,2.66667,2.66667,2.66667,4,1.33333,2.66667,1.33333,2.66667,0,2.66667,1.33333,1.33333,6.66667,4,0,1.33333,1.33333,2.66667,1.33333,0,0,0,1.33333,0,0,0,1.33333,0,2.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,0,10.9946,8.30584,12.5532,20.9951,17.6274,19.304,21.4216,26.592,20.1398,27.6904,25.0964,41.7693,34.5837,11.4183,0,47.9729,56.0591,57.5998,0,76.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5977,5.74713,4.5977,11.4943,9.1954,8.04598,5.74713,2.29885,4.5977,3.44828,0,1.14943,1.14943,2.29885,3.44828,2.29885,1.14943,1.14943,0,0,2.29885,2.29885,0,1.14943,2.29885,4.5977,3.44828,2.29885,3.44828,0,0,1.14943,0,0,1.14943,0,1.14943,0,1.14943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,0,0,8.79538,14.6741,12.7163,17.6599,24.0846,28.37,42.7442,38.989,33.8671,4.4514,39.9171,0,8.31919,67.9165,37.4031,0,45.7867,66.3039,63.144,0,0,0,37.0696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.798,125.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8961,2.5974,10.3896,12.987,6.49351,10.3896,2.5974,2.5974,0,2.5974,0,1.2987,3.8961,3.8961,0,0,0,0,1.2987,2.5974,2.5974,5.19481,3.8961,3.8961,0,5.19481,0,0,1.2987,0,1.2987,0,5.19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2987,0,1.2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2987,0,0
5101,0,8.34554,11.8744,20.2844,13.8754,15.6212,16.9596,18.2814,24.4464,28.5812,0,2.71357,62.4253,8.59668,0,40.4771,34.8456,68.8641,61.6913,71.2467,0,7.06987,0,0,90.2224,0,83.5845,0,0,0,0,0,0,0,0,0,0,0,0,0,118.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.298,0,0,168.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,13,13,13,4,3,4,1,1,3,3,2,3,2,4,1,2,2,1,2,0,0,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5401,0,0,9.62948,15.1634,18.2055,16.8469,19.1756,11.9518,23.7614,20.7051,35.0019,25.7157,24.3761,0,62.6103,0,70.3012,37.2057,0,39.3264,0,0,0,0,0,0,91.8817,0,0,102.884,99.8042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.579,0,0,0,0,0,0,0,0,0,0,183.932,0,184.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31707,3.65854,8.53659,14.6341,13.4146,6.09756,0,3.65854,1.21951,2.43902,1.21951,0,1.21951,0,2.43902,2.43902,1.21951,1.21951,4.87805,1.21951,1.21951,2.43902,0,0,1.21951,1.21951,2.43902,2.43902,0,0,1.21951,0,0,1.21951,1.21951,0,0,1.21951,0,0,0,0,0,0,1.21951,0,0,0,1.21951,0,1.21951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951,0,0,0,0,0,0,0,0,0,0,0,0,1.21951,1.21951,0,0,0,0,0,0,0
5701,0,7.46116,9.3186,8.69454,19.9078,15.704,21.2252,31.4661,33.1322,24.2131,35.2771,34.5943,54.3471,60.9168,57.7944,0,0,73.852,0,78.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06383,4.25532,4.25532,10.6383,9.57447,8.51064,6.38298,2.12766,2.12766,2.12766,4.25532,0,1.06383,3.19149,3.19149,1.06383,2.12766,3.19149,6.38298,4.25532,1.06383,2.12766,3.19149,0,4.25532,1.06383,2.12766,2.12766,1.06383,0,1.06383,0,0,0,0,0,1.06383,0,0,1.06383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,0,10.8875,8.81907,14.7489,18.1645,25.1591,19.8216,20.4282,34.2305,45.0099,8.67841,9.18904,0,54.445,16.6437,62.6888,0,0,0,81.6608,0,0,0,0,90.1343,68.7957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66667,1.66667,5,10,13.3333,6.66667,0,6.66667,1.66667,5,0,5,5,3.33333,0,0,1.66667,1.66667,0,8.33333,1.66667,5,0,1.66667,1.66667,0,3.33333,3.33333,0,0,0,1.66667,0,0,1.66667,0,0,0,0,0,1.66667,0,0,0,0,1.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,0,0,0,10.5848,36.2424,0,0,0.427282,0,34.9685,0,29.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111,0,0,11.1111,11.1111,0,0,11.1111,0,0,0,0,0,0,11.1111,0,0,22.2222,11.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,0,0,0,0,0,0,0,43.4556,0,15.3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
