avgDate_Time,SecondsOfDay,avgIncandParticleConc,avgScatteringParticleConc,avgIncandMassConc,avgTotalMass,avgdbarScatter,avgdmvdScatter,avgdbarIncnd,avgdmvdIncnd
20240624 23:35:01,84901,5.20167,89.4825,5.91083,9.11533,181.547,255.148,74.249,404.41
20240624 23:36:01,84961,4.73317,77.6137,3.144,4.85117,187.795,259.006,73.7069,208.686
20240624 23:37:01,85021,4.75933,78.1873,4.63383,7.15,185.501,259.867,75.8364,316.064
20240624 23:38:01,85081,5.82767,86.5173,4.2915,6.61867,183.234,257.131,72.9937,276.482
20240624 23:39:01,85141,,,4.19967,6.48033,181.729,253.691,75.1411,289.403
20240624 23:40:01,85201,5.036,90.4535,4.39617,6.783,180.674,254.936,78.594,221.339
20240624 23:41:01,85261,5.00517,95.3182,2.87783,4.44083,178.631,256.634,75.4285,139.432
20240624 23:42:01,85321,5.04683,104.174,4.25083,6.56017,175.271,252.069,77.768,219.457
20240624 23:43:01,85381,5.56667,94.2618,4.99517,7.70983,178.464,250.585,79.0646,271.853
20240624 23:44:01,85441,5.22267,91.0282,4.6895,7.23583,177.854,248.794,74.859,303.481
20240624 23:45:01,85501,,,4.753,7.3315,181.608,253.66,76.379,321.51
20240624 23:46:01,85561,4.651,84.7037,6.585,10.1608,181.186,256.726,76.5366,429.72
20240624 23:47:01,85621,3.99183,76.3185,4.27833,6.60617,185.451,279.001,78.0729,342.354
