seconds,tamb,rh,ws,wd
60,3.407,79.62,1.245,278.4
60,3.424,79.27,1.217,286.2
60,3.457,79.65,0.998,266.7
60,3.554,75.9,1.496,268
60,3.645,74.98,1.444,276.7
60,3.547,74.76,1.601,268.5
60,3.605,75.18,1.684,259.1
60,3.648,73.92,1.565,264.8
60,3.516,76.27,1.243,290.4
60,3.5,76.43,1.147,252.4
60,3.696,76.05,1.689,274.6
60,3.676,75.23,1.535,285.4
60,3.621,75.72,1.527,279.1
60,3.655,76.15,1.671,289.3
60,3.556,75.6,1.666,260.3
60,3.604,77.84,1.367,268.6
60,3.649,78.5,1.29,257.6
60,3.689,75.01,1.589,267.3
60,3.831,75.15,1.264,244.4
60,3.834,73.92,1.628,275.3
60,3.831,73.46,1.852,269.8
60,3.734,75.13,1.81,267.6
60,3.742,73.81,1.867,272.7
60,3.777,72.6,2.007,275.3
60,3.776,71.87,1.891,278.4
60,3.685,70.71,2.226,308.8
60,3.83,79.66,1.81,298.7
60,3.73,81.3,1.95,320.3
60,3.654,82.8,1.725,304.9
60,3.503,83,1.64,296.1
60,3.469,83.1,1.393,310
60,3.553,83.8,1.383,304.7
60,3.331,84.8,1.22,304.3
60,3.319,82.7,1.214,309.6
60,3.331,82,1.522,294.2
60,3.398,82.3,1.465,301.2
60,3.564,82.4,1.656,282.5
60,3.363,80.7,1.728,292
60,3.47,83.5,1.645,276.3
60,3.454,80,1.926,289.9
60,3.564,81.2,1.687,298.7
60,3.41,81.7,1.738,283.7
60,3.365,79.58,1.596,282.6
60,3.275,79.55,1.803,278.9
60,3.359,80.8,1.846,272.3
60,3.282,78.63,2.076,254.4
60,3.407,76.72,2.055,271.3
60,3.424,76.19,2.097,258.6
60,3.317,76,1.911,274.8
60,3.391,76.77,1.806,233.6
60,3.448,78.64,1.56,243.2
60,3.367,78.88,1.351,243.4
60,3.408,78.56,1.282,245.7
60,3.395,78.07,1.382,242.4
60,3.333,77.49,1.421,251.4
60,3.406,75.55,1.666,273.5
60,3.472,76.29,1.468,255.9
60,3.443,74.81,1.607,249.4
60,3.421,76.09,1.421,247.3
60,3.456,73.71,1.771,252.3
60,3.562,73.61,1.851,259.3
60,3.455,73,1.878,251.5
60,3.465,72.77,1.994,253.8
60,3.552,72.98,1.908,261.5
60,3.595,72.93,2.132,267.8
60,3.577,72.01,2.148,248
60,3.637,72.33,2.383,261.1
60,3.553,72.87,1.962,246.3
60,3.532,73.3,1.829,264
60,3.579,74.06,1.697,254.6
60,3.51,73.91,1.619,253.5
60,3.51,74.6,1.419,249.2
60,3.587,75.02,1.454,254.5
60,3.543,74.72,1.588,258.3
60,3.547,74.98,1.882,264.2
60,3.575,75.27,1.561,268
60,3.512,75.67,1.591,253.6
60,3.587,75.35,1.676,261.9
60,3.514,75.06,1.738,262.1
60,3.499,75.13,1.596,253.9
60,3.558,74.27,1.949,266.6
60,3.545,74.31,2.12,272.6
60,3.557,74.52,1.962,258.8
60,3.629,75.02,1.82,267.2
60,3.678,73.67,2.068,266
60,3.599,74.02,1.908,264.2
60,3.641,75.78,1.529,265.5
60,3.646,75.38,1.655,260.8
60,3.684,75.31,1.413,273.6
60,3.602,75.47,1.661,268.8
60,3.594,75.05,1.816,282.4
60,3.695,74.28,1.999,279.1
60,3.592,74.43,1.852,267.9
60,3.735,74.47,1.909,280.5
60,3.827,73.99,2.019,285
60,3.6,74.21,1.78,277
60,3.689,77.33,1.702,305.3
60,3.6,82.9,1.305,323
60,3.557,83.6,1.251,306.9
60,3.234,84.4,1.168,325.8
60,3.423,84.5,1.351,305.4
60,3.276,83.6,1.496,307.2
60,3.364,83.3,1.246,302.7
60,3.344,83.5,1.326,325
60,3.286,83.3,1.196,275.7
60,3.317,81.3,1.106,289.9
60,3.334,80.3,1.284,274.6
60,3.398,80,1.179,280.2
60,3.337,83.5,1.222,307.6
60,3.412,84,0.905,304.5
60,3.331,81.5,0.887,273.6
60,3.416,79.9,1.305,286
60,3.326,82.9,0.975,277.8
60,3.406,82.3,1.005,286.4
60,3.323,81.9,1.15,284
60,3.415,80.4,1.031,245.7
60,3.364,77.63,1.416,257.1
60,3.531,77.2,1.512,263.3
60,3.453,77.01,1.589,265.5
60,3.332,76.61,1.512,252.4
60,3.354,75.51,1.403,260.8
60,3.346,74.27,1.593,256.3
60,3.276,74.89,1.782,272.4
60,3.194,75.77,1.849,268.6
