seconds,tamb,rh,ws,wd
60,3.736,84.5,0.119,67.36
60,3.688,84,0.243,63.66
60,3.689,83.7,0.175,301.7
60,3.828,80.4,1.637,267.8
60,3.83,79.45,2.618,274.2
60,3.738,79.41,2.484,279.1
60,3.691,79.31,2.834,269.9
60,3.596,79.5,3.188,268.2
60,3.5,79.83,3.027,264.5
60,3.541,80.3,3.11,273.8
60,3.464,80.7,3.116,274.9
60,3.357,81.1,3.192,272.8
60,3.236,81.4,2.999,274.5
60,3.259,81.8,3.085,271.7
60,3.129,81.8,3.033,267.4
60,3.216,81.9,3.183,266.8
60,3.199,81.9,3.139,274.2
60,3.184,82.1,2.845,269
60,3.049,82.1,2.734,271.2
60,3.045,82.2,2.721,264.7
60,3.042,82.3,2.762,259.4
60,2.993,82.4,2.817,271.3
60,3.083,82.7,2.86,268.3
60,3.082,82.8,2.925,265.2
60,2.995,82.9,3.18,260.4
60,3.032,83,2.796,265.3
60,2.991,83.1,2.834,261.7
60,2.9,83.3,2.563,255.7
60,2.932,83.7,2.341,249
60,2.855,83.9,2.332,247.8
60,2.859,84.2,2.296,249.4
60,2.827,84.3,2.192,249.6
60,2.889,84.3,2.403,247.9
60,2.766,84.2,2.39,240.9
60,2.859,84.6,2.104,229.6
60,2.815,84.4,1.646,248.5
60,2.8,84.6,1.49,249.3
60,2.84,84.8,1.315,257
60,2.724,84.7,1.251,239.2
60,2.854,84.6,1.403,261.9
60,2.727,84.6,0.92,243.1
60,2.789,84.7,0.452,272.5
60,2.778,84.8,0.374,272.6
60,2.916,85,0.403,272.9
60,2.832,85.1,0.105,276.1
60,2.777,84.9,0,276
60,2.727,84.9,0,275.9
60,2.775,85,0,276
60,2.72,84.9,0.069,276
60,2.717,84.8,0.183,275.7
60,2.795,84.8,0.278,275.6
60,2.795,84.8,0.309,275.4
60,2.82,84.9,0.647,278.6
60,2.725,84.7,0.588,309.5
60,2.807,84.4,0.219,315.2
60,2.731,84.3,0,315.1
60,2.729,84.4,0,315.1
60,2.82,84.5,0,315.1
60,2.72,84.5,0,315.1
60,2.803,84.7,0,315.1
60,2.717,85,0,322
60,2.761,85.1,0.381,130
60,2.864,84.9,0.678,123.7
60,2.817,84.6,0.322,131.9
60,2.961,84.3,0.384,139.5
60,2.82,84.3,0.681,133.7
60,2.86,84,0.993,137.8
60,2.899,83.5,1.142,150.8
60,3.022,83.4,1.032,141.9
60,3.131,83.1,1.037,138.1
60,3.103,82.6,0.933,127.9
60,3.092,82.6,0.911,130.2
60,3.08,82.2,0.988,131.2
60,3.127,82,0.9,127.3
60,3.232,81.8,0.995,128.5
60,3.261,81.6,0.849,127.7
60,3.172,81.5,0.944,116.3
60,3.257,81.5,1.125,109.7
60,3.284,81.7,1.199,105.9
60,3.265,81.8,1.297,96.4
60,3.173,82.3,1.597,92.9
60,3.036,83.6,1.713,85.8
60,2.909,85.1,1.628,89
60,2.746,85.9,1.512,87.1
60,2.498,86.6,1.645,85.5
60,2.545,87.3,1.908,94
60,2.492,87.6,1.878,87.4
60,2.397,87.7,1.787,93.3
60,2.493,87.7,1.829,98.4
60,2.518,87.3,1.63,103.1
60,2.516,87.4,1.867,98.7
60,2.545,87.1,1.885,102.9
60,2.664,86.7,1.999,101.4
60,2.669,86.4,1.849,105
60,2.671,86.2,1.761,109.1
60,2.865,86.2,1.8,108.9
60,2.684,86,1.726,108.7
60,2.678,86.2,1.61,108.4
60,2.67,86.3,1.411,120.1
60,2.757,86.3,1.408,117.4
60,2.864,86.3,1.379,114.7
60,2.774,86.1,1.483,114.4
60,2.676,85.9,1.576,113.5
60,2.792,85.8,1.606,113.5
60,2.721,85.7,1.735,114.1
60,2.735,85.7,1.751,113.4
60,2.726,85.8,1.875,116.9
60,2.808,85.9,1.744,119.5
60,2.797,85.8,1.806,117.2
60,2.731,85.7,1.846,116.8
60,2.724,85.5,1.808,116.4
60,2.714,85.5,2.11,112.4
60,2.903,85.6,2.233,115.6
60,2.808,85.5,2.243,118.5
60,2.906,85.5,2.034,124.6
60,2.811,85.4,1.65,131.2
60,2.801,85.4,1.454,139.4
60,2.817,85.4,0.996,141.6
60,2.807,85.5,0.903,139.9
60,2.851,85.3,0.784,134.7
60,2.777,85.1,0.689,117
60,2.769,84.9,0.787,100
60,2.851,85.2,1.101,89.7
60,2.822,85.3,1.114,81.3
60,2.911,85.5,1.173,78.56
60,2.671,85.5,1.086,78.53
60,2.674,85.6,1.078,85.8
60,2.764,85.8,1.081,92
60,2.628,85.8,1.08,97.2
60,2.626,85.9,0.857,99.1
60,2.64,85.9,0.689,102.8
60,2.724,86,0.552,90.5
60,2.534,86.1,0.627,75.46
60,2.536,86.6,0.487,81.3
60,2.489,87.2,0.48,86.6
60,2.359,87.4,0.534,87
60,2.35,87.4,0.652,84
60,2.443,87.6,0.332,84.8
60,2.419,87.8,0.242,85.8
60,2.456,87.8,0.57,262.3
60,2.4,87.4,0.959,254.7
60,2.35,87,1.4,283.9
60,2.354,87.4,1.436,298.3
60,2.313,87.9,1.494,308.6
60,2.226,89,1.315,313.9
60,2.136,89.9,1.259,314.1
60,1.954,90.7,1.424,305.8
60,1.862,91.2,1.504,299.1
60,1.814,91.5,1.614,297.3
60,1.879,91.7,1.694,302.9
60,1.903,91.9,1.517,305.7
60,1.826,92.2,1.326,296.9
60,1.863,92.5,1.205,301
60,1.725,92.6,1.22,307.2
60,1.802,92.9,1.339,302.5
60,1.67,93,1.48,286.8
60,1.757,93.2,1.669,283.9
60,1.666,93.2,1.405,290
60,1.747,93.3,1.279,296.9
60,1.766,93.2,1.437,283.2
60,1.68,93.2,1.272,285.5
60,1.772,93.4,0.985,295.8
60,1.727,93.5,0.895,289.9
60,1.67,93.5,1.111,289.5
60,1.665,93.5,1.344,286.7
60,1.75,93.5,1.326,283.1
60,1.716,93.3,1.169,271.7
60,1.853,93.3,1.055,275.7
60,1.817,93,1.057,263.3
60,1.817,92.9,0.884,260.2
60,1.817,92.7,0.795,246.7
60,1.816,92.5,0.781,256.5
60,1.814,92.6,1.018,261.6
60,1.813,92.8,0.774,270.3
60,1.813,92.9,0.681,294
60,1.809,93,0.265,283.3
60,1.807,93.1,0.345,283.3
60,1.807,93.2,0.482,283.6
60,1.884,93.3,0.384,287.8
60,1.897,93.3,0.425,300
60,1.806,93.2,0.528,290.9
60,1.805,93.3,0.305,280.8
60,1.805,93.4,0.023,280.7
60,1.804,93.4,0.103,280.6
60,1.897,93.5,0,280.6
60,1.806,93.5,0.191,280.5
60,1.893,93.5,0.067,271.9
60,1.895,93.5,0.441,264.7
60,1.807,93.4,0.178,264.6
60,1.807,93.4,0.281,260.5
60,1.808,93.4,0.407,226.6
60,1.852,93.2,0.374,226.4
60,1.808,93,0.421,214.8
60,1.81,93.1,0.227,205.8
60,1.854,93.2,0.201,156.9
60,1.812,93.1,0,176.6
60,1.859,93,0.173,193.1
60,1.905,92.8,0.274,193.1
60,1.906,92.7,0.547,205.1
60,1.906,92.6,0.536,197.7
60,1.953,92.5,0.328,135.2
60,1.954,92.4,0.503,128.9
60,2.03,92.3,0.637,125.6
60,1.951,92.1,0.648,132.7
60,2.072,92.1,0.601,132.9
60,1.988,92,0.596,132.4
60,1.984,91.8,0.869,116.7
60,1.983,91.7,1.08,110.4
60,1.984,91.7,1.227,110.8
60,1.989,91.6,1.29,106.5
60,2.083,91.6,1.294,103.6
60,1.999,91.5,1.4,111.3
60,2.094,91.6,1.336,115.9
60,2.043,91.6,1.292,121.1
60,2.077,91.7,1.486,118.4
60,1.984,91.5,1.568,116.1
60,1.983,91.5,1.588,110.2
60,1.989,91.4,1.715,109.7
60,2.134,91.6,1.671,112.5
60,1.953,91.6,1.473,114
60,1.952,91.8,1.334,112
60,2.129,91.9,1.191,115.9
60,2.122,91.9,1.236,116.1
60,2.028,91.7,1.33,129.2
60,1.945,91.6,0.987,135.9
60,1.953,91.5,0.985,128.9
60,2.047,91.6,1.339,118.7
60,1.947,91.6,1.411,109
60,2.017,91.7,1.488,108.3
60,1.938,91.7,1.635,112.9
60,1.992,91.7,1.663,109.2
60,2.044,91.3,1.365,107.1
60,2.227,90.9,1.503,99.1
60,2.171,90.3,1.673,105.9
60,2.349,89.9,1.307,102.8
60,2.354,89.7,1.545,100.9
60,2.593,89.6,1.553,106.8
60,2.454,88.8,1.522,118.2
60,2.487,88.5,1.334,122.1
60,2.543,88.4,1.3,127.5
60,2.587,88.4,1.289,128.2
60,2.593,88.2,1.202,125.1
60,2.663,87.9,1.312,111.7
60,2.761,87.8,1.382,120.2
60,2.659,87.7,1.57,111.8
60,2.592,87.9,1.65,114.7
60,2.588,88,1.699,114.9
60,2.577,88,1.704,110
60,2.674,88.2,1.847,113.1
60,2.684,88.3,1.718,121
60,2.666,88.5,1.789,118.6
60,2.629,88.4,1.739,108.2
60,2.583,88.3,1.953,114.5
60,2.592,88.1,1.738,117.5
60,2.63,88,1.658,117.6
60,2.746,87.9,1.321,113.5
60,2.679,87.6,1.246,143
60,2.731,87.5,0.975,144.8
60,2.715,87.5,0.604,182.8
60,2.855,87.4,0.222,165.5
60,2.777,87.2,0.601,202.8
60,2.766,87.4,0.372,201.1
60,2.759,87.4,0.253,208
60,2.776,87.4,1.403,255.9
60,2.544,87.7,1.504,246.6
60,2.495,88.4,1.192,252.5
60,2.355,89.1,0.991,246.6
60,2.308,89.8,1.013,239.4
60,2.213,90.4,1.148,235.6
60,2.173,90.9,1.093,236.1
60,2.092,91.1,1,230.4
60,2.036,91.3,0.911,223.2
60,2.034,91.4,0.82,223
60,2.047,91.7,0.985,227.4
60,2.075,91.8,1.421,233.2
60,2.033,91.7,1.785,241.5
60,2.143,91.7,1.739,244.3
60,1.994,91.7,1.436,248.4
60,2.03,91.9,0.955,249.2
60,2.139,92.3,1.003,247.5
60,2.041,92.4,1.428,245.6
60,1.896,92.4,1.285,245.7
60,2.095,92.7,1.168,246.3
60,1.945,92.7,0.807,243.7
60,1.897,92.8,0.686,236.6
60,1.912,92.8,0.766,234.9
60,1.95,92.9,1.001,235.1
60,1.956,92.8,0.915,232.6
60,1.988,92.8,0.911,232
60,1.974,92.9,1.274,235.7
60,2.045,92.6,1.101,243.3
60,1.952,92.3,0.98,247
60,1.943,92.3,1.202,245
60,1.957,92.2,1.235,238.4
60,1.943,92.2,1.235,227.7
60,1.949,92.3,1.016,231.3
60,2.042,92.4,0.8,238.3
60,2.079,92.4,0.763,245.9
60,2.004,92.4,0.771,243.1
60,2.036,92.1,0.825,240.1
60,2.122,91.9,0.725,233.5
60,2.134,91.9,0.554,233.2
60,2.08,92,0.291,233
60,2.184,91.8,0.191,233
60,2.178,91.8,0.126,232.9
60,2.222,91.7,0.065,232.9
60,2.374,91.9,0.35,210.6
60,2.306,91.3,0.626,210.4
60,2.357,90.8,0.616,192.9
60,2.322,90.3,0.735,183.3
60,2.354,90,0.325,144.7
60,2.459,89.9,0.292,165.7
60,2.577,89.5,0.199,160.3
60,2.63,88.8,0.18,167.1
60,2.73,88.3,0.136,188.4
60,2.722,87.9,0.466,192.7
60,2.86,87.7,0.516,203.2
60,2.904,87.6,0.542,207.2
60,2.828,87.4,0.402,214.3
60,2.861,87.4,0.32,229.5
60,2.827,87.5,0.343,230.5
60,2.903,87.7,0.155,230.5
60,3.011,87.7,0,230.5
60,2.909,87.5,0,230.4
60,3.051,86.8,0.028,133.3
60,3.009,86.3,0.346,133.3
60,2.949,85.9,0.258,133.3
60,3.088,85.5,0.013,142.3
60,3.185,85,0,142.6
60,3.259,85.4,0,179.5
60,3.328,85.1,0,178.9
60,3.358,84,0,178.9
60,3.503,84,0,179.2
60,3.415,83.2,0.06,179.4
60,3.377,84,0.191,225.4
60,3.424,84.1,0.265,243.9
60,3.363,83.9,0,243.9
60,3.319,83.7,0,244.2
60,3.418,84,0.299,253.6
60,3.373,84.6,0.84,245.4
60,3.331,84.9,0.885,266.6
60,3.184,85.6,0.962,295.9
60,3.212,87.5,1.145,349.2
60,3.235,88.7,1.31,6.796
60,3.096,89.1,1.233,24.76
60,3.122,89.7,1.361,18.81
60,2.965,90,1.302,13.49
60,2.904,90.4,1.134,18.7
60,2.951,90.8,1.096,28.23
60,2.896,90.8,1.107,22.43
60,2.913,91,0.763,12.88
60,2.919,90.9,0.715,12.22
60,2.894,90.8,0.777,0.002
60,2.78,90.6,0.915,0.42
60,2.733,90.6,1.039,347.8
60,2.769,90.8,1.075,0.106
60,2.677,91,1.042,26.21
60,2.679,91.2,1.022,39.01
60,2.618,91.4,1.07,48.95
60,2.551,91.4,1.183,53.3
60,2.627,91.7,0.939,53.43
60,2.727,91.7,0.815,52.15
60,2.686,91.4,0.81,56.04
60,2.635,91.3,0.56,51.73
60,2.69,91.2,0.552,40.54
60,2.814,91.2,0.555,34.04
60,2.859,90.8,0.417,23.16
60,2.862,90.2,0.629,13.79
60,2.873,90.2,0.586,16.67
60,2.953,90.2,0.639,21.21
60,2.951,90,0.818,24.22
60,2.928,89.8,0.91,29.64
60,2.874,89.8,0.926,25.28
60,2.922,90.2,0.887,24.34
60,2.86,90.3,0.952,25.36
60,2.859,90.5,1.027,32.49
60,2.866,90.5,0.923,18.07
60,2.874,90,0.856,22.57
60,2.874,89.7,0.807,8.72
60,2.947,89.9,0.791,21.17
60,2.942,90.2,0.854,12.1
60,2.903,90,0.884,23.67
60,2.967,90.4,1.075,23.27
60,2.964,90.5,1.124,5.097
60,2.95,90.6,1.245,354.2
60,2.887,90.5,1.359,354.4
60,2.862,90.7,1.32,345.2
60,2.78,91,0.897,335.8
60,2.719,91.1,0.9,341.3
60,2.68,91.1,0.895,339.6
60,2.873,91.4,0.884,327.2
60,2.633,91.5,0.947,329.3
60,2.582,91.5,0.8,330.2
60,2.588,91.9,0.792,331.1
60,2.597,92.3,0.64,311.5
60,2.562,92.5,0.526,323.9
60,2.537,92.8,0.456,309.2
60,2.553,92.7,0.431,305.9
60,2.538,92.2,0.188,305.9
60,2.55,92.1,0.446,264.9
60,2.632,91.7,0.57,254.5
60,2.747,91.4,0.408,246.6
60,2.764,90.3,0.508,249.4
60,2.907,89.8,0.399,240.3
60,2.863,89.4,0.399,240.3
60,2.955,89.2,0.327,240.3
60,2.965,88.8,0.686,267.1
60,2.959,88.6,0.598,236.1
60,2.859,88.9,0.452,224
60,2.922,89.1,0.547,248.4
60,2.859,89.2,0.781,263.2
60,2.86,89.6,0.867,256.4
60,2.918,89.8,0.879,262.3
60,2.902,89.7,0.789,252.9
60,2.992,89.5,0.756,260.4
60,2.908,89.1,0.541,257.9
60,2.993,89.3,0.704,240.7
60,2.996,89.4,0.41,209.7
60,2.903,89.5,0.482,211.2
60,2.917,89.3,0.224,196.7
60,3.006,89.3,0.456,148.9
60,3.008,88.9,0.59,147.9
60,3.047,88.9,0.64,142.6
60,3.027,88.9,0.627,147.2
60,3.021,88.8,0.689,138.9
60,2.945,88.6,0.488,135.3
60,3.039,89,0.539,120.4
60,2.949,88.9,0.508,113.4
60,3.003,88.5,0.634,91.9
60,3.172,88.4,0.759,89.5
60,3.129,88.3,0.987,73.64
60,3.314,88.3,1.062,64.98
60,3.221,87.4,1.026,69.85
60,3.308,88.2,1.148,52.77
60,3.31,90.2,1.351,53.74
60,3.235,90.6,1.506,49.34
60,3.189,91.1,1.493,63.23
60,3.039,91.6,1.622,68.52
60,3.002,91.9,1.557,69.51
60,2.999,92.2,1.557,69.56
60,2.952,92,1.725,66.11
60,3.036,92.2,1.506,63.99
60,3.029,92.2,1.702,72.84
60,2.96,91.9,1.687,73.13
60,3.034,92,1.493,68.41
60,2.962,91.8,1.614,65.68
60,3.035,91.3,1.873,71.18
60,2.958,91.1,1.63,61.13
60,3.093,91.8,1.607,70.8
60,3.128,90.8,2.006,77.84
60,3.143,90.7,1.437,72.6
60,3.183,90.9,1.441,72.54
60,3.345,90.2,1.522,67.14
60,3.322,89.9,1.423,96.6
60,3.37,89.8,1.579,86.5
60,3.312,89.9,1.449,103.6
60,3.317,89.8,1.841,104.6
60,3.37,89.3,1.692,103.1
60,3.462,89.6,1.673,101.5
60,3.45,88.6,1.722,129.5
60,3.417,88.2,1.594,122.1
60,3.547,87.4,1.607,121.1
60,3.592,87.4,1.473,97.3
60,3.741,86.4,1.597,116.4
60,3.657,85.5,1.708,122.5
60,3.585,85.4,1.579,120.4
60,3.662,85.3,1.784,128.3
60,3.759,84.8,1.658,120.8
60,3.813,84.5,1.558,127.9
60,3.789,84.4,1.666,129.8
60,3.802,84.5,1.736,131.1
60,3.816,84.3,1.71,135.8
60,3.831,85,1.596,140.7
60,3.802,85,1.498,144.8
60,3.801,85.2,1.48,140.8
60,3.824,85.6,1.189,156.8
60,3.724,85.6,1.076,151
60,3.724,85.7,1.114,142.6
60,3.834,84.9,1.377,149.7
60,3.724,84,1.455,136
60,3.678,83.5,1.436,131.6
60,3.783,83.9,1.199,125.5
60,3.76,83.8,1.24,122.4
60,3.764,82.9,1.318,118.8
60,3.688,83.2,1.312,119.6
60,3.781,83.9,1.344,131
60,3.721,83.9,1.325,121.6
60,3.802,82.9,1.449,112.1
60,3.736,82.5,1.181,115.6
60,3.824,82.9,1.005,147.6
60,3.767,82.7,0.955,121.2
60,3.815,82.9,0.617,89.4
60,3.928,82.8,0.735,106.6
60,3.872,81.5,0.541,115.1
60,3.906,81.2,0.415,113.8
60,4.057,81.2,0.559,115.4
60,4.146,80.7,0.562,88.7
60,4.28,80.1,0.4,104.5
60,4.406,80.2,0.16,120.5
60,4.527,79.41,0.289,146.4
60,4.562,78.66,0.168,178.8
60,4.59,77.9,0.537,143
60,4.692,78.65,0.451,176
60,4.697,78.31,0.492,152.7
60,4.775,78.12,0.204,198.1
60,4.821,78.23,0.564,151.3
60,4.835,77.48,0.681,121.3
60,4.912,77.42,0.501,151.6
60,4.9,78.38,0.779,188.9
60,4.868,77.97,0.624,182.3
60,5.018,76.94,0.768,185.4
60,5.022,76.47,0.348,188.3
60,4.97,76.11,0.122,242
60,5.017,76.47,0.296,251.8
60,5.009,75.87,0.305,273
60,5.048,75.92,0.281,319.3
60,4.973,76.5,0.189,224
60,4.912,76.77,0.537,231.5
60,5.037,76.77,0.838,247.5
60,4.9,76.59,1.125,231.1
60,4.847,76.44,0.991,244.5
60,4.786,76.55,1.045,222.8
60,4.791,77.17,1.568,253.2
60,4.783,77.68,1.042,264.3
60,4.744,77.9,1.019,253.9
60,4.705,78.74,1.06,272
60,4.736,82,1.658,320
60,4.576,84.8,1.762,340.4
60,4.426,86,1.784,344.2
60,4.203,86.9,1.909,323.4
60,4.138,87.9,1.839,327.2
60,4.145,88.1,2.071,317.2
60,3.739,88.4,2.087,317.3
60,3.542,89.6,2.058,316.8
60,3.5,91.1,1.777,315.9
60,3.447,91.3,1.676,313.3
60,3.425,91.5,1.405,313.5
60,3.36,91.7,1.516,304.2
60,3.45,90.9,1.348,320.3
60,3.494,90.5,1.333,322.1
60,3.502,90,1.243,311.5
60,3.595,90.5,1.383,316.8
60,3.505,89.9,1.315,304.5
60,3.544,89.2,1.062,330.4
60,3.69,89,0.784,317
60,3.588,89.1,0.784,299.3
60,3.728,88.9,0.771,256.4
60,3.726,87.5,0.843,282.8
60,3.753,87.3,0.704,292.7
60,3.822,86.4,0.568,273.8
60,3.994,85,0.434,252.4
60,4.049,84.4,0.495,200.6
60,4.095,84.2,0.526,222.8
60,4.088,84.4,0.652,200.7
60,4.142,84.1,0.167,200.6
60,4.1,84.4,0.449,221.8
60,4.097,84.7,0.376,226.3
60,4.088,84.5,0.55,226.9
60,4.324,84.6,0.364,205.5
60,4.193,84.5,0.091,216
60,4.32,84.8,0.008,236.8
60,4.278,84.9,0.514,248
60,4.351,84.6,0.776,240.6
60,4.46,85.2,0.372,195.4
60,4.326,84.7,0.697,208.9
60,4.427,83.8,0.614,179.3
60,4.332,83.1,0.544,204.1
60,4.325,83.1,0.454,213.5
60,4.377,82.9,0.539,202.8
60,4.397,83.2,0.555,209.8
60,4.364,83.1,0.32,174.2
60,4.553,83.1,0.428,174.1
60,4.51,82.8,0.353,139.7
60,4.637,82.1,0.737,143.7
60,4.611,81.4,0.648,164.9
60,4.641,80.8,0.139,159.4
60,4.697,80.7,0.039,177.1
60,4.665,79.79,0,186.8
60,4.69,79.9,0,186.7
60,4.734,79.74,0,117.1
60,4.869,79.68,0.047,72.56
60,4.874,79.98,0.284,46.21
60,4.919,78.88,0.606,47.19
60,4.918,77.05,0.717,35.53
60,4.989,77.26,0.519,29.48
60,4.955,78.06,0.711,38.98
60,5.046,82,0.959,48.78
60,5.099,82.9,1.16,37.37
60,5.128,82.7,0.903,30.86
60,5.002,84.5,1.313,29.47
60,4.91,85,1.106,40.42
60,4.867,85.6,0.833,56.03
60,4.864,84.7,0.777,62.21
60,4.899,84.6,0.831,76.6
60,4.853,85,0.998,80.4
60,4.909,84.3,1.228,93.4
60,4.899,85.4,1.33,77.24
60,4.913,85.7,1.395,100.8
60,4.989,84.6,1.689,95.8
60,4.954,84.1,1.909,103
60,5.092,83.2,1.922,88.2
60,4.954,83.3,1.795,93.6
60,5.032,82.5,1.865,92.6
60,5.034,81.6,2.007,106.9
60,5,81,1.926,117.4
60,5.044,79.97,1.831,117.2
60,5.052,79.22,1.815,107.4
60,5.046,79.55,1.673,103.9
60,5.092,78.87,1.65,118
60,5.188,78.71,1.614,120.5
60,5.091,79.45,1.343,131.3
60,5.091,78.8,1.287,127
60,5.228,79.45,1.094,125.2
60,5.212,79.29,0.88,149.2
60,5.249,78.51,0.884,131.4
60,5.312,78.84,0.823,107.2
60,5.42,78.28,0.524,97
60,5.439,78.03,0.684,122.3
60,5.559,78.21,1.022,140
60,5.56,77.4,0.743,179
60,5.749,77.66,0.549,141.6
60,5.773,78.6,0.067,107
60,5.922,77.54,0.332,220.7
60,5.964,76.32,0.658,229.4
60,5.961,76.52,0.549,284.4
60,5.868,74.92,0.572,314.8
60,5.826,74.6,0.252,314.7
60,5.831,78.3,1.009,352.8
60,5.834,78.76,1.225,327.7
60,6.025,79.99,0.955,9.18
60,5.882,79.05,0.799,11.84
60,5.928,79.09,1.204,300.2
60,6.012,78.46,1.166,324.2
60,5.958,78.75,0.791,318.5
60,5.957,78.18,0.719,308.1
60,5.908,78.88,0.436,32.54
60,5.832,78.95,0.387,353.6
60,6.073,79.2,0.748,8.51
60,6.015,80.5,1.152,37.35
