coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,0,18.7734,10.5007,14.7747,20.8894,19.158,22.5904,27.8149,28.9087,40.2818,29.4445,28.8189,46.4562,40.0292,50.6609,46.1016,68.8125,71.5049,63.9992,0,80.4908,85.1407,73.2104,74.88,0,86.397,95.7721,0,0,0,0,0,112.008,0,98.9768,0,0,120.677,122.145,131.261,0,0,135.386,125.412,0,0,0,0,0,150.884,93.9969,0,0,0,0,0,0,0,0,0,0,0,188.155,0,0,0,0,0,0,0,0,0,0,0,0,186.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657895,0.657895,1.31579,3.94737,5.92105,5.26316,4.60526,2.63158,1.31579,4.60526,3.28947,1.97368,3.28947,3.28947,0.657895,1.97368,3.94737,1.31579,2.63158,3.28947,3.28947,2.63158,3.94737,1.31579,1.31579,0.657895,0.657895,2.63158,2.63158,2.63158,0,1.97368,1.97368,0.657895,1.31579,0,1.31579,0,0,0,1.97368,0.657895,1.31579,0.657895,0,0,0,1.31579,0,0,0,0.657895,0,0,0,0,0.657895,0,0,0.657895,0.657895,0,1.31579,0,0,0.657895,0,0.657895,0,0,0,0,0,0.657895,0,0,0.657895,0,0.657895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657895,0.657895,0,0,0,0,0
4801,0,0,7.09061,13.3803,17.4853,21.6908,22.373,25.5748,24.9012,23.0788,34.5273,40.3233,31.964,47.3909,48.5166,47.0694,53.5088,41.9404,57.8689,68.0253,64.0268,0,80.8816,70.0296,68.3253,86.6656,87.2522,78.1445,81.413,93.1029,99.332,0,0,0,118.005,0,118.626,0,108.904,0,0,0,132.447,139.786,0,141.327,144.703,0,0,0,0,0,0,0,0,0,0,164.187,176.755,0,139.942,0,0,0,0,0,0,0,197.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995025,0.497512,0.995025,1.99005,10.4478,5.97015,3.9801,2.98507,3.48259,0.995025,0.995025,2.48756,2.98507,3.48259,1.49254,1.49254,1.49254,1.49254,2.48756,1.49254,2.98507,2.48756,1.99005,0.995025,1.99005,2.48756,1.99005,1.49254,1.99005,1.49254,0,2.48756,0.497512,1.99005,0.995025,2.48756,1.99005,0.995025,0.995025,0,1.49254,0.497512,0.995025,0.995025,0,1.49254,0.497512,0.497512,0,0,0,0.497512,0.497512,0.497512,0,0,0.497512,0,0,0.497512,0.497512,0.497512,0,0.497512,0,0,0.497512,0,0,0.995025,0.995025,0,0.497512,0,0,0,0,0,0,0,0,0.497512,0.497512,0,0,0,0,0,0.497512,0,0,0,0,0,0,0,0,0,0.497512,0
5101,0,0,9.59431,13.1675,21.9889,27.8884,25.3263,32.2262,29.6901,28.877,29.7823,58.2743,29.0627,40.7288,57.9617,51.3144,47.6603,55.1123,61.3243,69.216,81.0599,69.3605,38.8515,72.1584,86.8398,73.029,90.2085,94.985,84.619,99.1244,104.674,106.905,101.414,81.1595,0,119.361,96.4347,0,127.108,129.657,0,123.027,134.822,0,0,100.289,0,0,0,0,145.774,0,0,0,0,0,0,140.275,175.203,0,0,0,0,0,0,0,184.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636943,0,1.91083,5.73248,3.82166,4.4586,5.09554,1.27389,0.636943,2.54777,1.27389,0.636943,1.91083,2.54777,2.54777,0.636943,1.91083,1.27389,1.91083,0,3.82166,1.91083,1.91083,1.91083,1.27389,3.82166,3.18471,2.54777,1.27389,3.18471,0.636943,0,1.91083,1.91083,0,1.27389,0.636943,0.636943,0.636943,4.4586,1.91083,1.91083,1.27389,0.636943,0,1.91083,0.636943,1.91083,0.636943,0,1.91083,0,0.636943,0.636943,0.636943,0,0.636943,0,0,0.636943,0,1.27389,0,0.636943,0.636943,0.636943,0,0.636943,0,0,0.636943,0,0.636943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636943,0,0,0,0,0.636943,0,0,0,0,0,0,0
5401,0,8.84817,15.8356,10.8825,14.9415,19.0284,23.9947,22.8646,30.9707,38.0294,36.5595,20.9176,47.5475,42.1802,23.1382,51.0194,60.6391,49.9168,52.2673,63.3647,65.4635,58.376,82.9062,87.0535,73.7061,0,76.3137,86.6844,0,99.4416,70.2464,108.786,99.5153,70.4612,117.175,0,0,110.547,128.261,123.914,0,0,0,0,0,0,0,0,0,95.4968,0,0,144.304,0,0,0,0,0,0,0,0,0,183.135,0,0,0,80.904,0,0,0,0,0,0,0,0,0,0,0,0,95.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92308,2.5641,8.97436,8.33333,3.84615,0.641026,2.5641,1.28205,0.641026,0.641026,2.5641,1.28205,1.92308,0,3.20513,3.84615,3.84615,2.5641,1.28205,1.92308,1.92308,1.92308,1.28205,3.20513,1.28205,3.84615,0.641026,1.92308,1.92308,1.28205,1.28205,0.641026,1.28205,3.20513,2.5641,0,1.28205,0,3.20513,0.641026,0.641026,0.641026,1.92308,0,0,1.28205,1.92308,0,0.641026,0.641026,0,0.641026,0.641026,0,0,0,0.641026,0,0,0.641026,0.641026,0,0.641026,0,0,0,0,0,0,0,0.641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641026,0,0,0,0,0,0,0,0
5701,0,8.83148,10.7913,19.203,15.8361,26.0383,21.7143,29.807,35.096,20.6498,31.6423,41.4615,37.2186,40.4963,47.2782,41.2455,54.8301,55.4184,30.6453,48.2831,47.2615,82.0425,0,83.5836,93.0665,0,0,0,85.2003,89.0523,0,0,0,104.187,0,0,0,0,113.904,0,105.358,0,0,0,0,0,146.251,147.385,145.859,0,0,0,0,0,0,134.875,0,0,91.6942,179.075,0,174.895,0,0,0,0,0,0,0,0,0,0,196.917,0,0,0,0,0,0,24.2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65746,0,0.552486,1.10497,7.18232,5.52486,5.52486,5.52486,2.20994,1.10497,6.62983,3.31492,0.552486,2.20994,3.31492,2.76243,3.31492,1.10497,2.20994,3.8674,2.20994,2.76243,2.20994,2.76243,1.65746,0,1.65746,1.65746,1.65746,0,2.20994,0.552486,1.10497,1.10497,0.552486,0.552486,0.552486,1.10497,1.65746,0,0,2.20994,1.10497,0,0.552486,0.552486,1.10497,0,0,0,0,0.552486,1.10497,0,0,0,0,0,0,1.10497,0,0,0,0,0,0,0,0.552486,0,0,0.552486,0,0.552486,0.552486,0,1.10497,0,0,0,0,0.552486,0,0,0,0,0,0,0,0,0.552486,0.552486,0.552486,0,0,0,0,0,0,0.552486,0
