seconds,tamb,rh,ws,wd
60,-1.217,99,1.303,299.4
60,-1.194,99,1.431,310.2
60,-1.265,98.9,1.067,296.3
60,-1.337,98.8,0.929,296.5
60,-1.379,98.8,0.8,267.1
60,-1.358,98.9,0.505,305.6
60,-1.285,98.9,1.205,326.1
60,-1.258,98.9,2.035,292.1
60,-1.427,98.8,1.798,302.3
60,-1.516,98.8,1.202,324.1
60,-1.525,98.8,0.689,309
60,-1.428,98.9,1.802,312.4
60,-1.573,98.8,1.733,319.5
60,-1.572,98.8,1.403,314.3
60,-1.665,98.8,1.266,323.3
60,-1.603,98.8,1.281,341
60,-1.435,99,1.715,306
60,-1.52,98.9,1.906,303.3
60,-1.618,98.8,1.624,334.3
60,-1.472,98.9,2.207,350.1
60,-1.664,98.8,1.447,335.4
60,-1.561,98.9,0.704,282.8
60,-1.659,98.9,0.639,309
60,-1.658,98.8,1.073,353.8
60,-1.475,99,1.39,336.6
60,-1.525,98.9,1.406,354
60,-1.348,99,1.477,323.9
60,-1.52,98.9,1.54,308.7
60,-1.377,99,1.058,323
60,-1.488,98.9,1.168,266.7
60,-1.603,98.8,0.58,305.4
60,-1.531,98.9,1.08,286
60,-1.649,98.8,1.352,295.8
60,-1.633,98.9,0.998,283.9
60,-1.656,98.9,0.464,261.2
60,-1.752,98.8,0,262.5
60,-1.653,98.9,0.209,285.6
60,-1.529,99,0.871,310.3
60,-1.61,98.9,1.057,316.8
60,-1.611,98.9,0.97,341.6
60,-1.612,98.9,0.668,18.03
60,-1.609,98.9,1.276,0.009
60,-1.536,98.9,1.042,0.009
60,-1.516,99,1.638,352.5
60,-1.569,98.9,2.184,6.777
60,-1.562,98.9,1.638,321.6
60,-1.492,98.9,1.793,336.7
60,-1.651,98.8,1.597,331.4
60,-1.753,98.8,1.138,348.2
60,-1.697,98.8,0.884,354.4
60,-1.714,98.8,0.779,347.3
60,-1.741,98.8,1.228,311.7
60,-1.667,99,1.565,308.3
60,-1.646,98.8,1.134,324.9
60,-1.801,98.9,0.951,305.5
60,-1.741,98.8,1.465,313
60,-1.636,98.9,1.697,311.9
60,-1.65,98.9,1.625,333.6
60,-1.573,99,1.457,336.2
60,-1.473,98.9,1.668,337.3
60,-1.708,98.8,1.333,343.1
60,-1.834,98.7,1.3,309.9
60,-1.843,98.8,1.245,244.8
60,-1.778,98.8,0.675,352.2
60,-1.884,98.8,1.124,341.2
60,-1.783,98.8,0.905,0.007
60,-1.834,98.9,1.122,6.446
60,-1.76,98.9,0.89,9.54
60,-1.709,98.9,0.761,24.58
60,-1.801,98.9,0.952,36.04
60,-1.786,98.9,0.761,45.27
60,-1.716,98.9,1.078,42.53
60,-1.832,98.8,0.789,38.52
60,-1.805,98.9,0.621,55.14
60,-1.878,98.8,0.446,32.97
60,-1.77,98.9,0.353,112.9
60,-1.743,98.9,0.606,96.1
60,-1.755,98.9,0.833,87.3
60,-1.756,98.9,0.662,58.27
60,-1.847,98.8,0.962,86.7
60,-1.786,98.8,0.57,69.8
60,-1.893,98.8,1.019,83.1
60,-1.787,98.9,0.693,28.84
60,-1.712,99,0.434,334.2
60,-1.79,98.9,0.149,222.4
60,-1.847,98.9,0.087,275.5
60,-1.696,98.9,0,20.18
60,-1.711,99,0.158,72.59
60,-1.649,98.9,0.029,113.3
60,-1.452,99,0.266,138.1
60,-1.379,99.1,0.482,211.5
60,-1.477,98.9,0.73,195.6
60,-1.325,99,0.773,118.2
60,-1.469,98.9,1.39,126.9
60,-1.391,99,0.918,148.1
60,-1.372,99,0.595,225.7
60,-1.293,99,0.871,221.4
60,-1.303,99,0.642,212.5
60,-1.382,98.9,0.634,196.7
60,-1.299,99,0.379,160.1
60,-1.376,98.9,0.759,122.1
60,-1.349,98.9,0.673,74.21
60,-1.469,98.8,0.908,105
60,-1.307,99,0.74,177.9
60,-1.298,99,0.809,199.8
60,-1.334,98.9,0.706,216.1
60,-1.435,98.9,0.546,223.4
60,-1.334,99,0.48,217
60,-1.425,98.9,0.377,224.9
60,-1.436,98.9,0.813,207.6
60,-1.376,98.9,1.426,208.7
60,-1.388,98.9,0.719,180.6
60,-1.307,98.9,0.537,156
60,-1.287,98.9,0.786,111.4
60,-1.355,98.9,1.096,112.6
60,-1.334,98.9,1.4,118.9
60,-1.245,98.9,0.846,133
60,-1.252,99,0.88,121.6
60,-1.103,99.1,1.315,135.7
60,-1.206,99,1.568,135.2
60,-1.16,99,1.106,142
60,-1.103,99,1.521,141.4
60,-0.932,99.1,1.529,111
60,-0.973,99,1.294,102.8
60,-1.091,98.9,1.606,87.1
60,-1.119,98.9,1.039,79.39
60,-0.968,99.1,1.395,107.1
60,-0.924,99,1.568,117.8
60,-0.92,99,1.109,81.2
60,-0.923,99,1.365,103.9
60,-0.804,99,1.664,92.4
60,-0.805,99,1.736,116.1
60,-0.875,98.9,1.713,110.6
60,-0.751,99,1.934,100.2
60,-0.75,99,1.909,85.8
60,-0.615,99.1,1.713,66.36
60,-0.619,99,1.575,61.78
60,-0.699,98.9,1.316,84.8
60,-0.615,99,1.111,106.9
60,-0.619,99,1.094,86.6
60,-0.421,99.2,1.16,61.93
60,-0.562,99,1.251,67.66
